edge_source_id	edge_id	paper_id	observation_id	claim_id	support_kind	species_support	source_scope	confidence_tier	citation_note	notes
SRC01979	EDGE03687	817			review_statement	human	contextual_support	uncertain	M22A-HANDOFF-004584	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000226"", ""paper_anchor"": ""PMID:21185342"", ""register_edge_ids"": ""M22B-E000099"", ""register_source_locator"": ""PMID:21185342;PMCID:PMC1572376;PMID:23467899""}"
SRC01980	EDGE03686	817			review_statement	human	contextual_support	uncertain	M22A-HANDOFF-004584	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000227"", ""paper_anchor"": ""PMID:21185342"", ""register_edge_ids"": ""M22B-E000098"", ""register_source_locator"": ""PMID:21185342;PMCID:PMC1572376;PMID:23467899""}"
SRC01981	EDGE03855	1219			manual_background	mixed	contextual_support	uncertain	M22A-HANDOFF-004595	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000229"", ""paper_anchor"": ""PMID:29531161"", ""register_edge_ids"": ""M22B-E000314"", ""register_source_locator"": ""PMID:29531161;PMID:25074926;PMCID:PMC4206827""}"
SRC01982	EDGE03856	1219			review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-004595	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000230"", ""paper_anchor"": ""PMID:29531161"", ""register_edge_ids"": ""M22B-E000315"", ""register_source_locator"": ""PMID:29531161;PMID:25074926;PMCID:PMC4206827""}"
SRC01983	EDGE03730	1139			review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-004666	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000232"", ""paper_anchor"": ""PMID:27445335"", ""register_edge_ids"": ""M22B-E000164"", ""register_source_locator"": ""PMID:27445335;PMID:28569747;DOI:10.1038/srep18141""}"
SRC01984	EDGE03731	1139			review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-004666	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000233"", ""paper_anchor"": ""PMID:27445335"", ""register_edge_ids"": ""M22B-E000165"", ""register_source_locator"": ""PMID:27445335;PMID:28569747;DOI:10.1038/srep18141""}"
SRC01985	EDGE03690	251			review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-004706	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000235"", ""paper_anchor"": ""PMID:12506116"", ""register_edge_ids"": ""M22B-E000102"", ""register_source_locator"": ""PMID:12506116;PMID:25389293;PMID:37081311;PMCID:PMC2814924;DOI:10.1038/s41589-023-01321-6""}"
SRC01986	EDGE03691	251			review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-004706	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000236"", ""paper_anchor"": ""PMID:12506116"", ""register_edge_ids"": ""M22B-E000103"", ""register_source_locator"": ""PMID:12506116;PMID:25389293;PMID:37081311;PMCID:PMC2814924""}"
SRC01987	EDGE03976	849			review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-004739;M22A-HANDOFF-004740;M22A-HANDOFF-004743;M22A-HANDOFF-004745;M22A-HANDOFF-004751;M22A-HANDOFF-004752	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000238"", ""paper_anchor"": ""PMID:21693646"", ""register_edge_ids"": ""M22B-E000473"", ""register_source_locator"": ""PMID:21693646;PMID:24165923;PMID:21727895;PMID:28467820;PMID:29859889;PMID:33262293;PMID:34183732""}"
SRC01988	EDGE03975	1230			review_statement	mouse	contextual_support	uncertain	M22A-HANDOFF-004739	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000239"", ""paper_anchor"": ""PMID:29859889"", ""register_edge_ids"": ""M22B-E000472"", ""register_source_locator"": ""PMID:29859889""}"
SRC01989	EDGE03857	1017			review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-004764	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000241"", ""paper_anchor"": ""PMID:24833748"", ""register_edge_ids"": ""M22B-E000316"", ""register_source_locator"": ""PMID:24833748;PMCID:PMC4203355""}"
SRC01990	EDGE03858	1017			review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-004764	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000242"", ""paper_anchor"": ""PMID:24833748"", ""register_edge_ids"": ""M22B-E000317"", ""register_source_locator"": ""PMID:24833748;PMCID:PMC4203355""}"
SRC01991	EDGE03796	1481			review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-004853	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000245"", ""paper_anchor"": ""PMID:40533501"", ""register_edge_ids"": ""M22B-E000243"", ""register_source_locator"": ""PMID:40533501""}"
SRC01992	EDGE03795	1481			review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-004853	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000246"", ""paper_anchor"": ""PMID:40533501"", ""register_edge_ids"": ""M22B-E000242"", ""register_source_locator"": ""PMID:40533501""}"
SRC01993	EDGE03969	1324			review_statement	human	contextual_support	uncertain	M22A-HANDOFF-004861	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000248"", ""paper_anchor"": ""PMID:32971928"", ""register_edge_ids"": ""M22B-E000465"", ""register_source_locator"": ""PMID:32971928;PMCID:PMC7555002""}"
SRC01994	EDGE03970	1324			review_statement	human	contextual_support	uncertain	M22A-HANDOFF-004861	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000249"", ""paper_anchor"": ""PMID:32971928"", ""register_edge_ids"": ""M22B-E000466"", ""register_source_locator"": ""PMID:32971928;PMCID:PMC7555002""}"
SRC01995	EDGE03829	1186			review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-004899	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000251"", ""paper_anchor"": ""PMID:28840375"", ""register_edge_ids"": ""M22B-E000280"", ""register_source_locator"": ""PMID:28840375;PMCID:PMC5675522""}"
SRC01996	EDGE03828	1186			review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-004899	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000252"", ""paper_anchor"": ""PMID:28840375"", ""register_edge_ids"": ""M22B-E000279"", ""register_source_locator"": ""PMID:28840375;PMCID:PMC5675522""}"
SRC01997	EDGE03832	1091			review_statement	mouse	direct_edge	uncertain	M22A-HANDOFF-004910;M22A-HANDOFF-004912	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000254"", ""paper_anchor"": ""PMID:26293298"", ""register_edge_ids"": ""M22B-E000284"", ""register_source_locator"": ""PMID:26293298""}"
SRC01998	EDGE03833	846			review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-004910;M22A-HANDOFF-004912	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000255"", ""paper_anchor"": ""PMID:21664576"", ""register_edge_ids"": ""M22B-E000285"", ""register_source_locator"": ""PMID:21664576;PMID:21802063;PMID:33038332;PMID:24379757""}"
SRC01999	EDGE03834	846			review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-004910;M22A-HANDOFF-004912	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000256"", ""paper_anchor"": ""PMID:21664576"", ""register_edge_ids"": ""M22B-E000286"", ""register_source_locator"": ""PMID:21664576;PMID:23482494;PMID:24379757""}"
SRC02000	EDGE03749	350			review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-004911	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000257"", ""paper_anchor"": ""PMID:15087129"", ""register_edge_ids"": ""M22B-E000187"", ""register_source_locator"": ""PMID:15087129;PMID:16229683""}"
SRC02001	EDGE03752	856			review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-004911;M22A-HANDOFF-004919	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000258"", ""paper_anchor"": ""PMID:21802063"", ""register_edge_ids"": ""M22B-E000190"", ""register_source_locator"": ""PMID:21802063;PMID:33038332;PMID:27199253;PMID:9216996""}"
SRC02002	EDGE03751	856			review_statement	mouse	contextual_support	uncertain	M22A-HANDOFF-004911	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000259"", ""paper_anchor"": ""PMID:21802063"", ""register_edge_ids"": ""M22B-E000189"", ""register_source_locator"": ""PMID:21802063;PMID:23071453""}"
SRC02003	EDGE03750	1327			review_statement	mouse	contextual_support	uncertain	M22A-HANDOFF-004919	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000261"", ""paper_anchor"": ""PMID:33038332"", ""register_edge_ids"": ""M22B-E000188"", ""register_source_locator"": ""PMID:33038332;PMID:27199253""}"
SRC02004	EDGE03859	787			review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-004944	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000263"", ""paper_anchor"": ""PMID:20660165"", ""register_edge_ids"": ""M22B-E000318"", ""register_source_locator"": ""PMID:20660165;PMCID:PMC2980298;PMID:38252525""}"
SRC02005	EDGE03860	787			review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-004944	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000264"", ""paper_anchor"": ""PMID:20660165"", ""register_edge_ids"": ""M22B-E000319"", ""register_source_locator"": ""PMID:20660165;PMCID:PMC2980298;PMID:38252525""}"
SRC02006	EDGE03978	995			review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-004953;M22A-HANDOFF-004954;M22A-HANDOFF-004955	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000266"", ""paper_anchor"": ""PMID:24312339"", ""register_edge_ids"": ""M22B-E000475"", ""register_source_locator"": ""PMID:24312339;PMID:25404300;PMID:25733894;PMCID:PMC3410989;PMID:37560905""}"
SRC02007	EDGE03977	1041			review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-004953;M22A-HANDOFF-004954;M22A-HANDOFF-004955	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000267"", ""paper_anchor"": ""PMID:25404300"", ""register_edge_ids"": ""M22B-E000474"", ""register_source_locator"": ""PMID:25404300;PMID:25733894;PMID:37560905;PMID:38051321""}"
SRC02008	EDGE03753	686			review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-005068	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000270"", ""paper_anchor"": ""PMID:19147503"", ""register_edge_ids"": ""M22B-E000193"", ""register_source_locator"": ""PMID:19147503;PMCID:PMC2658079;DOI:10.1074/jbc.M803650200""}"
SRC02009	EDGE03627	87			review_statement	human	contextual_support	uncertain	M22A-HANDOFF-005137	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000274"", ""paper_anchor"": ""PMID:10931853"", ""register_edge_ids"": ""M22B-E000039"", ""register_source_locator"": ""PMID:10931853;DOI:10.1074/jbc.M006819200""}"
SRC02010	EDGE03743	123			review_statement	mouse	contextual_support	uncertain	M22A-HANDOFF-005172	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000275"", ""paper_anchor"": ""PMID:11226328"", ""register_edge_ids"": ""M22B-E000180"", ""register_source_locator"": ""PMID:11226328;PMCID:PMC30227;DOI:10.1073/pnas.051626398""}"
SRC02011	EDGE03742	123			review_statement	mouse	contextual_support	uncertain	M22A-HANDOFF-005172	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000276"", ""paper_anchor"": ""PMID:11226328"", ""register_edge_ids"": ""M22B-E000179"", ""register_source_locator"": ""PMID:11226328;PMCID:PMC30227;DOI:10.1073/pnas.051626398""}"
SRC02012	EDGE03872	1467			review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-005191	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000277"", ""paper_anchor"": ""PMID:39861997"", ""register_edge_ids"": ""M22B-E000343"", ""register_source_locator"": ""PMCID:PMC12247142;DOI:10.3724/abbs.2025011""}"
SRC02013	EDGE03603	1097			review_statement	human	contextual_support	uncertain	M22A-HANDOFF-005275	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000279"", ""paper_anchor"": ""PMID:26499793"", ""register_edge_ids"": ""M22B-E000004"", ""register_source_locator"": ""PMCID:PMC4683276""}"
SRC02014	EDGE03692	897			review_statement	human	contextual_support	uncertain	M22A-HANDOFF-005277	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000281"", ""paper_anchor"": ""PMID:22403610"", ""register_edge_ids"": ""M22B-E000104"", ""register_source_locator"": ""PMID:22403610;PMCID:PMC3293865;DOI:10.1371/journal.pone.0031127""}"
SRC02015	EDGE03693	897			review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-005277	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000282"", ""paper_anchor"": ""PMID:22403610"", ""register_edge_ids"": ""M22B-E000105"", ""register_source_locator"": ""PMID:22403610;PMCID:PMC3293865;DOI:10.1371/journal.pone.0031127""}"
SRC02016	EDGE03787	1692			review_statement	mouse	contextual_support	uncertain	M22A-HANDOFF-005311	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000287"", ""paper_anchor"": ""PMID:9472042"", ""register_edge_ids"": ""M22B-E000230"", ""register_source_locator"": ""PMID:9472042;PMCID:PMC6093198""}"
SRC02017	EDGE03786	1692			review_statement	mouse	contextual_support	uncertain	M22A-HANDOFF-005311	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000288"", ""paper_anchor"": ""PMID:9472042"", ""register_edge_ids"": ""M22B-E000229"", ""register_source_locator"": ""PMID:9472042""}"
SRC02018	EDGE03754	1212			review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-005378	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000290"", ""paper_anchor"": ""PMID:29398116"", ""register_edge_ids"": ""M22B-E000194"", ""register_source_locator"": ""PMID:29398116""}"
SRC02019	EDGE03755	1212			review_statement	not_applicable	contextual_support	uncertain	M22A-HANDOFF-005378	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000291"", ""paper_anchor"": ""PMID:29398116"", ""register_edge_ids"": ""M22B-E000195"", ""register_source_locator"": ""PMID:29398116""}"
SRC02020	EDGE03767	281			review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-005380	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000293"", ""paper_anchor"": ""PMID:12840057"", ""register_edge_ids"": ""M22B-E000209"", ""register_source_locator"": ""PMID:12840057;PMCID:PMC162283;DOI:10.1172/JCI17034""}"
SRC02021	EDGE03866	1115			review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-005508;M22A-HANDOFF-005512;M22A-HANDOFF-005514	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000299"", ""paper_anchor"": ""PMID:26917360"", ""register_edge_ids"": ""M22B-E000331"", ""register_source_locator"": ""PMID:26917360;PMCID:PMC4768137;DOI:10.1038/srep22193;PMCID:PMC7887321;DOI:10.3389/fnins.2020.616559;PMID:22804476;PMCID:PMC3461398;DOI:10.1111/j.1365-2567.2012.03619.x""}"
SRC02022	EDGE03973	634			review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-005509;M22A-HANDOFF-005510	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000302"", ""paper_anchor"": ""PMID:18400942"", ""register_edge_ids"": ""M22B-E000470"", ""register_source_locator"": ""PMID:18400942;PMCID:PMC2397303;PMID:28467820;PMCID:PMC5800842;PMCID:PMC5889626""}"
SRC02023	EDGE03974	1171			review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-005509;M22A-HANDOFF-005510	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000303"", ""paper_anchor"": ""PMID:28467820"", ""register_edge_ids"": ""M22B-E000471"", ""register_source_locator"": ""PMID:28467820;PMCID:PMC5889626""}"
SRC02024	EDGE03622	585			review_statement	not_applicable	contextual_support	uncertain	M22A-HANDOFF-000167;M22A-HANDOFF-000168;M22A-HANDOFF-000169;M22A-HANDOFF-000176;M22A-HANDOFF-000177	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000392"", ""paper_anchor"": ""PMID:17680988"", ""register_edge_ids"": ""M22B-E000034"", ""register_source_locator"": ""PMID:17680988;DOI:10.1111/j.1471-4159.2007.04852.x""}"
SRC02025	EDGE03842	348			review_statement	mouse	contextual_support	uncertain	M22A-HANDOFF-000171	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000394"", ""paper_anchor"": ""PMID:15024018"", ""register_edge_ids"": ""M22B-E000296"", ""register_source_locator"": ""PMID:15024018;DOI:10.1074/jbc.M313096200""}"
SRC02026	EDGE03694	585			review_statement	not_applicable	contextual_support	uncertain	M22A-HANDOFF-000178	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000396"", ""paper_anchor"": ""PMID:17680988"", ""register_edge_ids"": ""M22B-E000106"", ""register_source_locator"": ""PMID:17680988;DOI:10.1111/j.1471-4159.2007.04852.x""}"
SRC02027	EDGE03700	1021			review_statement	mouse	contextual_support	uncertain	M22A-HANDOFF-000179;M22A-HANDOFF-000180	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000397"", ""paper_anchor"": ""PMID:24947582"", ""register_edge_ids"": ""M22B-E000123"", ""register_source_locator"": ""PMID:24947582;DOI:10.1007/s00125-014-3290-0""}"
SRC02028	EDGE03837	486			review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-000187	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000402"", ""paper_anchor"": ""PMID:16675527"", ""register_edge_ids"": ""M22B-E000289"", ""register_source_locator"": ""PMID:16675527;DOI:10.1210/en.2005-1485""}"
SRC02029	EDGE03805	923			review_statement	human	contextual_support	uncertain	M22A-HANDOFF-000192	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000405"", ""paper_anchor"": ""PMID:22777765"", ""register_edge_ids"": ""M22B-E000254"", ""register_source_locator"": ""PMID:22777765;DOI:10.1002/jcp.24156""}"
SRC02033	EDGE03689	1469			review_statement	mouse	contextual_support	uncertain	M22A-HANDOFF-000432	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000618"", ""paper_anchor"": ""PMID:39954359"", ""register_edge_ids"": ""M22B-E000101"", ""register_source_locator"": ""DOI:10.1016/j.bbrc.2025.151470;URL:https://doi.org/10.1016/j.bbrc.2025.151470""}"
SRC02034	EDGE03710	362			review_statement	human	contextual_support	uncertain	M22A-HANDOFF-000442;M22A-HANDOFF-000446	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000621"", ""paper_anchor"": ""PMID:15245432"", ""register_edge_ids"": ""M22B-E000137"", ""register_source_locator"": ""PMID:15245432;PMID:31920512""}"
SRC02035	EDGE03726	914			review_statement	human	direct_edge	uncertain	M22A-HANDOFF-000450	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000622"", ""paper_anchor"": ""PMID:22593802"", ""register_edge_ids"": ""M22B-E000158"", ""register_source_locator"": ""PMID:22593802;PMID:26551735""}"
SRC02036	EDGE03727	1701			review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-000452;M22A-HANDOFF-000453	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000623"", ""paper_anchor"": ""PMID:9553109"", ""register_edge_ids"": ""M22B-E000159"", ""register_source_locator"": ""PMID:9553109;PMID:22593802""}"
SRC02037	EDGE03639	838			review_statement	not_applicable	contextual_support	uncertain	M22A-HANDOFF-000512	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000695"", ""paper_anchor"": ""PMID:21474450"", ""register_edge_ids"": ""M22B-E000051"", ""register_source_locator"": ""PMID:21474450;PMCID:PMC3122223;DOI:10.1074/jbc.M110.201582;PMID:24965890;DOI:10.1111/jnc.12801""}"
SRC02038	EDGE03639	838			review_statement	not_applicable	contextual_support	uncertain	M22A-HANDOFF-000513	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000697"", ""paper_anchor"": ""PMID:21474450"", ""register_edge_ids"": ""M22B-E000051"", ""register_source_locator"": ""PMID:21474450;PMCID:PMC3122223;DOI:10.1074/jbc.M110.201582;PMID:24965890;DOI:10.1111/jnc.12801""}"
SRC02039	EDGE03639	838			review_statement	not_applicable	contextual_support	uncertain	M22A-HANDOFF-000514	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000699"", ""paper_anchor"": ""PMID:21474450"", ""register_edge_ids"": ""M22B-E000051"", ""register_source_locator"": ""PMID:21474450;PMCID:PMC3122223;DOI:10.1074/jbc.M110.201582;PMID:24965890;DOI:10.1111/jnc.12801""}"
SRC02040	EDGE03639	838			review_statement	not_applicable	contextual_support	uncertain	M22A-HANDOFF-000515	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000701"", ""paper_anchor"": ""PMID:21474450"", ""register_edge_ids"": ""M22B-E000051"", ""register_source_locator"": ""PMID:21474450;PMCID:PMC3122223;DOI:10.1074/jbc.M110.201582;PMID:24965890;DOI:10.1111/jnc.12801""}"
SRC02041	EDGE03639	838			review_statement	not_applicable	contextual_support	uncertain	M22A-HANDOFF-000516	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000703"", ""paper_anchor"": ""PMID:21474450"", ""register_edge_ids"": ""M22B-E000051"", ""register_source_locator"": ""PMID:21474450;PMCID:PMC3122223;DOI:10.1074/jbc.M110.201582;PMID:24965890;DOI:10.1111/jnc.12801""}"
SRC02042	EDGE03639	838			review_statement	not_applicable	contextual_support	uncertain	M22A-HANDOFF-000517	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000705"", ""paper_anchor"": ""PMID:21474450"", ""register_edge_ids"": ""M22B-E000051"", ""register_source_locator"": ""PMID:21474450;PMCID:PMC3122223;DOI:10.1074/jbc.M110.201582;PMID:24965890;DOI:10.1111/jnc.12801""}"
SRC02043	EDGE03639	838			review_statement	not_applicable	contextual_support	uncertain	M22A-HANDOFF-000518	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000707"", ""paper_anchor"": ""PMID:21474450"", ""register_edge_ids"": ""M22B-E000051"", ""register_source_locator"": ""PMID:21474450;PMCID:PMC3122223;DOI:10.1074/jbc.M110.201582;PMID:24965890;DOI:10.1111/jnc.12801""}"
SRC02044	EDGE03639	838			review_statement	not_applicable	contextual_support	uncertain	M22A-HANDOFF-000519	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000709"", ""paper_anchor"": ""PMID:21474450"", ""register_edge_ids"": ""M22B-E000051"", ""register_source_locator"": ""PMID:21474450;PMCID:PMC3122223;DOI:10.1074/jbc.M110.201582;PMID:24965890;DOI:10.1111/jnc.12801""}"
SRC02045	EDGE03639	838			review_statement	not_applicable	contextual_support	uncertain	M22A-HANDOFF-000520	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000711"", ""paper_anchor"": ""PMID:21474450"", ""register_edge_ids"": ""M22B-E000051"", ""register_source_locator"": ""PMID:21474450;PMCID:PMC3122223;DOI:10.1074/jbc.M110.201582;PMID:24965890;DOI:10.1111/jnc.12801""}"
SRC02046	EDGE03639	838			review_statement	not_applicable	contextual_support	uncertain	M22A-HANDOFF-000521	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000713"", ""paper_anchor"": ""PMID:21474450"", ""register_edge_ids"": ""M22B-E000051"", ""register_source_locator"": ""PMID:21474450;PMCID:PMC3122223;DOI:10.1074/jbc.M110.201582;PMID:24965890;DOI:10.1111/jnc.12801""}"
SRC02047	EDGE03639	838			review_statement	not_applicable	contextual_support	uncertain	M22A-HANDOFF-000522	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000715"", ""paper_anchor"": ""PMID:21474450"", ""register_edge_ids"": ""M22B-E000051"", ""register_source_locator"": ""PMID:21474450;PMCID:PMC3122223;DOI:10.1074/jbc.M110.201582;PMID:24965890;DOI:10.1111/jnc.12801""}"
SRC02048	EDGE03639	838			review_statement	not_applicable	contextual_support	uncertain	M22A-HANDOFF-000523	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000717"", ""paper_anchor"": ""PMID:21474450"", ""register_edge_ids"": ""M22B-E000051"", ""register_source_locator"": ""PMID:21474450;PMCID:PMC3122223;DOI:10.1074/jbc.M110.201582;PMID:24965890;DOI:10.1111/jnc.12801""}"
SRC02049	EDGE03639	838			review_statement	not_applicable	contextual_support	uncertain	M22A-HANDOFF-000524	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000719"", ""paper_anchor"": ""PMID:21474450"", ""register_edge_ids"": ""M22B-E000051"", ""register_source_locator"": ""PMID:21474450;PMCID:PMC3122223;DOI:10.1074/jbc.M110.201582;PMID:24965890;DOI:10.1111/jnc.12801""}"
