edge_source_id	edge_id	paper_id	observation_id	claim_id	support_kind	species_support	source_scope	confidence_tier	citation_note	notes
REGSRC02245	EDGE03634		REGISTER:M22B-EVID-000336		review_statement	mouse	direct_edge	uncertain	M22A-HANDOFF-000056	register_edge_id=M22B-E000046; register_evidence_id=M22B-EVID-000336; source_kind=reviewed_direct_target; source_locator=PMID:19041748; PMCID:PMC2614332; DOI:10.1016/j.cell.2008.09.059; source_locator_status=stable; register_evidence_id=M22B-EVID-000336; original_source_kind=reviewed_direct_target; original_support_kind=review_statement; source_locator_status=stable; 
REGSRC02246	EDGE03635		REGISTER:M22B-EVID-000314		review_statement	mouse	contextual_support	uncertain	M22A-HANDOFF-000012;M22A-HANDOFF-000013;M22A-HANDOFF-000014	register_edge_id=M22B-E000047; register_evidence_id=M22B-EVID-000314; source_kind=reviewed_program_association; source_locator=PMID:28326743; source_locator_status=stable; register_evidence_id=M22B-EVID-000314; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable; 
REGSRC02247	EDGE03636		REGISTER:M22B-EVID-000312		review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-000011	register_edge_id=M22B-E000048; register_evidence_id=M22B-EVID-000312; source_kind=reviewed_program_association; source_locator=PMID:14622123; PMCID:PMC4203348; DOI:10.1046/j.1471-4159.2003.02067.x; source_locator_status=stable; register_evidence_id=M22B-EVID-000312; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable; 
REGSRC02248	EDGE03637		REGISTER:M22B-EVID-000830		review_statement	mouse	contextual_support	uncertain	M22A-HANDOFF-000617	register_edge_id=M22B-E000049; register_evidence_id=M22B-EVID-000830; source_kind=reviewed_regulatory_support; source_locator=PMID:26020477; PMCID:PMC4447080; DOI:10.1038/srep10468; PMID:17582742; DOI:10.1016/j.cellsig.2007.05.004; source_locator_status=stable; register_evidence_id=M22B-EVID-000830; original_source_kind=reviewed_regulatory_support; original_support_kind=review_statement; source_locator_status=stable; 
REGSRC02249	EDGE03637		REGISTER:M22B-EVID-000831		review_statement	mouse	contextual_support	uncertain	M22A-HANDOFF-000618	register_edge_id=M22B-E000049; register_evidence_id=M22B-EVID-000831; source_kind=reviewed_regulatory_support; source_locator=PMID:26020477; PMCID:PMC4447080; DOI:10.1038/srep10468; PMID:17582742; DOI:10.1016/j.cellsig.2007.05.004; source_locator_status=stable; register_evidence_id=M22B-EVID-000831; original_source_kind=reviewed_regulatory_support; original_support_kind=review_statement; source_locator_status=stable; 
REGSRC02250	EDGE03637		REGISTER:M22B-EVID-000832		review_statement	mouse	contextual_support	uncertain	M22A-HANDOFF-000634	register_edge_id=M22B-E000049; register_evidence_id=M22B-EVID-000832; source_kind=reviewed_regulatory_support; source_locator=PMID:26020477; PMCID:PMC4447080; DOI:10.1038/srep10468; PMID:17582742; DOI:10.1016/j.cellsig.2007.05.004; source_locator_status=stable; register_evidence_id=M22B-EVID-000832; original_source_kind=reviewed_regulatory_support; original_support_kind=review_statement; source_locator_status=stable; 
REGSRC02251	EDGE03637		REGISTER:M22B-EVID-000833		review_statement	mouse	contextual_support	uncertain	M22A-HANDOFF-000635	register_edge_id=M22B-E000049; register_evidence_id=M22B-EVID-000833; source_kind=reviewed_regulatory_support; source_locator=PMID:26020477; PMCID:PMC4447080; DOI:10.1038/srep10468; PMID:17582742; DOI:10.1016/j.cellsig.2007.05.004; source_locator_status=stable; register_evidence_id=M22B-EVID-000833; original_source_kind=reviewed_regulatory_support; original_support_kind=review_statement; source_locator_status=stable; 
REGSRC02252	EDGE03637		REGISTER:M22B-EVID-000870		review_statement	mouse	contextual_support	uncertain	M22A-HANDOFF-000651	register_edge_id=M22B-E000049; register_evidence_id=M22B-EVID-000870; source_kind=reviewed_regulatory_support; source_locator=PMID:26020477; PMCID:PMC4447080; DOI:10.1038/srep10468; PMID:17582742; DOI:10.1016/j.cellsig.2007.05.004; source_locator_status=stable; register_evidence_id=M22B-EVID-000870; original_source_kind=reviewed_regulatory_support; original_support_kind=review_statement; source_locator_status=stable; 
REGSRC02253	EDGE03637		REGISTER:M22B-EVID-000873		review_statement	mouse	contextual_support	uncertain	M22A-HANDOFF-000652	register_edge_id=M22B-E000049; register_evidence_id=M22B-EVID-000873; source_kind=reviewed_regulatory_support; source_locator=PMID:26020477; PMCID:PMC4447080; DOI:10.1038/srep10468; PMID:17582742; DOI:10.1016/j.cellsig.2007.05.004; source_locator_status=stable; register_evidence_id=M22B-EVID-000873; original_source_kind=reviewed_regulatory_support; original_support_kind=review_statement; source_locator_status=stable; 
REGSRC02254	EDGE03638		REGISTER:M22B-EVID-000127		review_statement	mouse	contextual_support	uncertain	M22A-HANDOFF-000481;M22A-HANDOFF-000482;M22A-HANDOFF-000498;M22A-HANDOFF-000499	register_edge_id=M22B-E000050; register_evidence_id=M22B-EVID-000127; source_kind=reviewed_regulatory_support; source_locator=PMID:26020477; source_locator_status=stable; register_evidence_id=M22B-EVID-000127; original_source_kind=reviewed_regulatory_support; original_support_kind=review_statement; source_locator_status=stable; 
REGSRC02255	EDGE03639		REGISTER:M22B-EVID-000695		review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-000512	register_edge_id=M22B-E000051; register_evidence_id=M22B-EVID-000695; source_kind=reviewed_program_association; source_locator=PMID:21474450; PMCID:PMC3122223; DOI:10.1074/jbc.M110.201582; PMID:24965890; DOI:10.1111/jnc.12801; source_locator_status=stable; register_evidence_id=M22B-EVID-000695; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable; 
REGSRC02256	EDGE03639		REGISTER:M22B-EVID-000697		review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-000513	register_edge_id=M22B-E000051; register_evidence_id=M22B-EVID-000697; source_kind=reviewed_program_association; source_locator=PMID:21474450; PMCID:PMC3122223; DOI:10.1074/jbc.M110.201582; PMID:24965890; DOI:10.1111/jnc.12801; source_locator_status=stable; register_evidence_id=M22B-EVID-000697; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable; 
REGSRC02257	EDGE03639		REGISTER:M22B-EVID-000699		review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-000514	register_edge_id=M22B-E000051; register_evidence_id=M22B-EVID-000699; source_kind=reviewed_program_association; source_locator=PMID:21474450; PMCID:PMC3122223; DOI:10.1074/jbc.M110.201582; PMID:24965890; DOI:10.1111/jnc.12801; source_locator_status=stable; register_evidence_id=M22B-EVID-000699; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable; 
REGSRC02258	EDGE03639		REGISTER:M22B-EVID-000701		review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-000515	register_edge_id=M22B-E000051; register_evidence_id=M22B-EVID-000701; source_kind=reviewed_program_association; source_locator=PMID:21474450; PMCID:PMC3122223; DOI:10.1074/jbc.M110.201582; PMID:24965890; DOI:10.1111/jnc.12801; source_locator_status=stable; register_evidence_id=M22B-EVID-000701; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable; 
REGSRC02259	EDGE03639		REGISTER:M22B-EVID-000703		review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-000516	register_edge_id=M22B-E000051; register_evidence_id=M22B-EVID-000703; source_kind=reviewed_program_association; source_locator=PMID:21474450; PMCID:PMC3122223; DOI:10.1074/jbc.M110.201582; PMID:24965890; DOI:10.1111/jnc.12801; source_locator_status=stable; register_evidence_id=M22B-EVID-000703; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable; 
REGSRC02260	EDGE03639		REGISTER:M22B-EVID-000705		review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-000517	register_edge_id=M22B-E000051; register_evidence_id=M22B-EVID-000705; source_kind=reviewed_program_association; source_locator=PMID:21474450; PMCID:PMC3122223; DOI:10.1074/jbc.M110.201582; PMID:24965890; DOI:10.1111/jnc.12801; source_locator_status=stable; register_evidence_id=M22B-EVID-000705; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable; 
REGSRC02261	EDGE03639		REGISTER:M22B-EVID-000707		review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-000518	register_edge_id=M22B-E000051; register_evidence_id=M22B-EVID-000707; source_kind=reviewed_program_association; source_locator=PMID:21474450; PMCID:PMC3122223; DOI:10.1074/jbc.M110.201582; PMID:24965890; DOI:10.1111/jnc.12801; source_locator_status=stable; register_evidence_id=M22B-EVID-000707; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable; 
REGSRC02262	EDGE03639		REGISTER:M22B-EVID-000709		review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-000519	register_edge_id=M22B-E000051; register_evidence_id=M22B-EVID-000709; source_kind=reviewed_program_association; source_locator=PMID:21474450; PMCID:PMC3122223; DOI:10.1074/jbc.M110.201582; PMID:24965890; DOI:10.1111/jnc.12801; source_locator_status=stable; register_evidence_id=M22B-EVID-000709; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable; 
REGSRC02263	EDGE03639		REGISTER:M22B-EVID-000711		review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-000520	register_edge_id=M22B-E000051; register_evidence_id=M22B-EVID-000711; source_kind=reviewed_program_association; source_locator=PMID:21474450; PMCID:PMC3122223; DOI:10.1074/jbc.M110.201582; PMID:24965890; DOI:10.1111/jnc.12801; source_locator_status=stable; register_evidence_id=M22B-EVID-000711; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable; 
REGSRC02264	EDGE03639		REGISTER:M22B-EVID-000713		review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-000521	register_edge_id=M22B-E000051; register_evidence_id=M22B-EVID-000713; source_kind=reviewed_program_association; source_locator=PMID:21474450; PMCID:PMC3122223; DOI:10.1074/jbc.M110.201582; PMID:24965890; DOI:10.1111/jnc.12801; source_locator_status=stable; register_evidence_id=M22B-EVID-000713; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable; 
REGSRC02265	EDGE03639		REGISTER:M22B-EVID-000715		review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-000522	register_edge_id=M22B-E000051; register_evidence_id=M22B-EVID-000715; source_kind=reviewed_program_association; source_locator=PMID:21474450; PMCID:PMC3122223; DOI:10.1074/jbc.M110.201582; PMID:24965890; DOI:10.1111/jnc.12801; source_locator_status=stable; register_evidence_id=M22B-EVID-000715; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable; 
REGSRC02266	EDGE03639		REGISTER:M22B-EVID-000717		review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-000523	register_edge_id=M22B-E000051; register_evidence_id=M22B-EVID-000717; source_kind=reviewed_program_association; source_locator=PMID:21474450; PMCID:PMC3122223; DOI:10.1074/jbc.M110.201582; PMID:24965890; DOI:10.1111/jnc.12801; source_locator_status=stable; register_evidence_id=M22B-EVID-000717; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable; 
REGSRC02267	EDGE03639		REGISTER:M22B-EVID-000719		review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-000524	register_edge_id=M22B-E000051; register_evidence_id=M22B-EVID-000719; source_kind=reviewed_program_association; source_locator=PMID:21474450; PMCID:PMC3122223; DOI:10.1074/jbc.M110.201582; PMID:24965890; DOI:10.1111/jnc.12801; source_locator_status=stable; register_evidence_id=M22B-EVID-000719; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable; 
REGSRC02268	EDGE03639		REGISTER:M22B-EVID-000721		review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-000525	register_edge_id=M22B-E000051; register_evidence_id=M22B-EVID-000721; source_kind=reviewed_program_association; source_locator=PMID:21474450; PMCID:PMC3122223; DOI:10.1074/jbc.M110.201582; PMID:24965890; DOI:10.1111/jnc.12801; source_locator_status=stable; register_evidence_id=M22B-EVID-000721; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable; 
REGSRC02269	EDGE03639		REGISTER:M22B-EVID-000723		review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-000526	register_edge_id=M22B-E000051; register_evidence_id=M22B-EVID-000723; source_kind=reviewed_program_association; source_locator=PMID:21474450; PMCID:PMC3122223; DOI:10.1074/jbc.M110.201582; PMID:24965890; DOI:10.1111/jnc.12801; source_locator_status=stable; register_evidence_id=M22B-EVID-000723; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable; 
REGSRC02270	EDGE03639		REGISTER:M22B-EVID-000725		review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-000527	register_edge_id=M22B-E000051; register_evidence_id=M22B-EVID-000725; source_kind=reviewed_program_association; source_locator=PMID:21474450; PMCID:PMC3122223; DOI:10.1074/jbc.M110.201582; PMID:24965890; DOI:10.1111/jnc.12801; source_locator_status=stable; register_evidence_id=M22B-EVID-000725; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable; 
REGSRC02271	EDGE03639		REGISTER:M22B-EVID-000727		review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-000528	register_edge_id=M22B-E000051; register_evidence_id=M22B-EVID-000727; source_kind=reviewed_program_association; source_locator=PMID:21474450; PMCID:PMC3122223; DOI:10.1074/jbc.M110.201582; PMID:24965890; DOI:10.1111/jnc.12801; source_locator_status=stable; register_evidence_id=M22B-EVID-000727; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable; 
REGSRC02272	EDGE03639		REGISTER:M22B-EVID-000729		review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-000529	register_edge_id=M22B-E000051; register_evidence_id=M22B-EVID-000729; source_kind=reviewed_program_association; source_locator=PMID:21474450; PMCID:PMC3122223; DOI:10.1074/jbc.M110.201582; PMID:24965890; DOI:10.1111/jnc.12801; source_locator_status=stable; register_evidence_id=M22B-EVID-000729; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable; 
REGSRC02273	EDGE03639		REGISTER:M22B-EVID-000731		review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-000530	register_edge_id=M22B-E000051; register_evidence_id=M22B-EVID-000731; source_kind=reviewed_program_association; source_locator=PMID:21474450; PMCID:PMC3122223; DOI:10.1074/jbc.M110.201582; PMID:24965890; DOI:10.1111/jnc.12801; source_locator_status=stable; register_evidence_id=M22B-EVID-000731; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable; 
REGSRC02274	EDGE03639		REGISTER:M22B-EVID-000733		review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-000531	register_edge_id=M22B-E000051; register_evidence_id=M22B-EVID-000733; source_kind=reviewed_program_association; source_locator=PMID:21474450; PMCID:PMC3122223; DOI:10.1074/jbc.M110.201582; PMID:24965890; DOI:10.1111/jnc.12801; source_locator_status=stable; register_evidence_id=M22B-EVID-000733; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable; 
REGSRC02275	EDGE03640		REGISTER:M22B-EVID-000216		review_statement	both	contextual_support	uncertain	M22A-HANDOFF-003608	register_edge_id=M22B-E000052; register_evidence_id=M22B-EVID-000216; source_kind=reviewed_phenotype_only; source_locator=PMID:20693566; PMCID:PMC2952555; PMID:35192688; PMCID:PMC7612781; source_locator_status=stable; register_evidence_id=M22B-EVID-000216; original_source_kind=reviewed_phenotype_only; original_support_kind=review_statement; source_locator_status=stable; 
REGSRC02276	EDGE03641		REGISTER:M22B-EVID-000213		review_statement	human	contextual_support	uncertain	M22A-HANDOFF-003527	register_edge_id=M22B-E000053; register_evidence_id=M22B-EVID-000213; source_kind=reviewed_regulatory_support; source_locator=PMID:17889508; DOI:10.1016/j.cellsig.2007.08.016; PMID:30115027; PMCID:PMC6097285; source_locator_status=stable; register_evidence_id=M22B-EVID-000213; original_source_kind=reviewed_regulatory_support; original_support_kind=review_statement; source_locator_status=stable; 
REGSRC02277	EDGE03642		REGISTER:M22B-EVID-000214		review_statement	both	contextual_support	uncertain	M22A-HANDOFF-003527	register_edge_id=M22B-E000054; register_evidence_id=M22B-EVID-000214; source_kind=reviewed_phenotype_only; source_locator=PMID:17889508; PMID:30115027; PMCID:PMC6097285; source_locator_status=stable; register_evidence_id=M22B-EVID-000214; original_source_kind=reviewed_phenotype_only; original_support_kind=review_statement; source_locator_status=stable; 
REGSRC02278	EDGE03643		REGISTER:M22B-EVID-001068		review_statement	mouse	contextual_support	uncertain	M22A-HANDOFF-000845	register_edge_id=M22B-E000055; register_evidence_id=M22B-EVID-001068; source_kind=reviewed_program_association; source_locator=PMID:17234586; PMCID:PMC6672795; DOI:10.1523/JNEUROSCI.3607-06.2007; PMID:9581763; source_locator_status=stable_plus_local; register_evidence_id=M22B-EVID-001068; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable_plus_local; 
REGSRC02279	EDGE03644		REGISTER:M22B-EVID-001072		review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-000849	register_edge_id=M22B-E000056; register_evidence_id=M22B-EVID-001072; source_kind=reviewed_program_association; source_locator=PMID:22553039; PMID:18351459; source_locator_status=stable_plus_local; register_evidence_id=M22B-EVID-001072; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable_plus_local; 
REGSRC02280	EDGE03645		REGISTER:M22B-EVID-001073		review_statement	both	contextual_support	uncertain	M22A-HANDOFF-000850	register_edge_id=M22B-E000057; register_evidence_id=M22B-EVID-001073; source_kind=reviewed_program_association; source_locator=PMID:29946167; PMCID:PMC6461959; DOI:10.1038/s41401-018-0033-7; source_locator_status=stable_plus_local; register_evidence_id=M22B-EVID-001073; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable_plus_local; 
REGSRC02281	EDGE03646		REGISTER:M22B-EVID-001094		review_statement	mouse	contextual_support	uncertain	M22A-HANDOFF-000870	register_edge_id=M22B-E000058; register_evidence_id=M22B-EVID-001094; source_kind=reviewed_program_association; source_locator=PMID:7476914; PMID:9463421; PMID:9625862; PMID:17234586; PMCID:PMC6672795; PMID:3745357; source_locator_status=stable_plus_local; register_evidence_id=M22B-EVID-001094; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable_plus_local; 
REGSRC02282	EDGE03647		REGISTER:M22B-EVID-001098		review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-000874	register_edge_id=M22B-E000059; register_evidence_id=M22B-EVID-001098; source_kind=reviewed_program_association; source_locator=PMID:37546908; PMID:25193666; PMID:22553039; PMID:18351459; source_locator_status=stable_plus_local; register_evidence_id=M22B-EVID-001098; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable_plus_local; 
REGSRC02283	EDGE03648		REGISTER:M22B-EVID-001099		review_statement	both	contextual_support	uncertain	M22A-HANDOFF-000875	register_edge_id=M22B-E000060; register_evidence_id=M22B-EVID-001099; source_kind=reviewed_program_association; source_locator=PMID:37546908; PMID:25193666; PMID:29946167; PMCID:PMC6461959; source_locator_status=stable_plus_local; register_evidence_id=M22B-EVID-001099; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable_plus_local; 
REGSRC02284	EDGE03649		REGISTER:M22B-EVID-001119		review_statement	mouse	contextual_support	uncertain	M22A-HANDOFF-000895	register_edge_id=M22B-E000061; register_evidence_id=M22B-EVID-001119; source_kind=reviewed_program_association; source_locator=PMID:17234586; PMCID:PMC6672795; DOI:10.1523/JNEUROSCI.3607-06.2007; PMID:9581763; source_locator_status=stable_plus_local; register_evidence_id=M22B-EVID-001119; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable_plus_local; 
REGSRC02285	EDGE03650		REGISTER:M22B-EVID-001123		review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-000899	register_edge_id=M22B-E000062; register_evidence_id=M22B-EVID-001123; source_kind=reviewed_program_association; source_locator=PMID:22553039; PMID:18351459; source_locator_status=stable_plus_local; register_evidence_id=M22B-EVID-001123; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable_plus_local; 
REGSRC02286	EDGE03651		REGISTER:M22B-EVID-001124		review_statement	both	contextual_support	uncertain	M22A-HANDOFF-000900	register_edge_id=M22B-E000063; register_evidence_id=M22B-EVID-001124; source_kind=reviewed_program_association; source_locator=PMID:29946167; PMCID:PMC6461959; DOI:10.1038/s41401-018-0033-7; source_locator_status=stable_plus_local; register_evidence_id=M22B-EVID-001124; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable_plus_local; 
REGSRC02287	EDGE03652		REGISTER:M22B-EVID-001145		review_statement	mouse	contextual_support	uncertain	M22A-HANDOFF-000920	register_edge_id=M22B-E000064; register_evidence_id=M22B-EVID-001145; source_kind=reviewed_program_association; source_locator=PMID:17234586; PMCID:PMC6672795; DOI:10.1523/JNEUROSCI.3607-06.2007; PMID:9581763; source_locator_status=stable_plus_local; register_evidence_id=M22B-EVID-001145; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable_plus_local; 
REGSRC02288	EDGE03653		REGISTER:M22B-EVID-001149		review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-000924	register_edge_id=M22B-E000065; register_evidence_id=M22B-EVID-001149; source_kind=reviewed_program_association; source_locator=PMID:22553039; PMID:18351459; source_locator_status=stable_plus_local; register_evidence_id=M22B-EVID-001149; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable_plus_local; 
REGSRC02289	EDGE03654		REGISTER:M22B-EVID-001150		review_statement	both	contextual_support	uncertain	M22A-HANDOFF-000925	register_edge_id=M22B-E000066; register_evidence_id=M22B-EVID-001150; source_kind=reviewed_program_association; source_locator=PMID:29946167; PMCID:PMC6461959; DOI:10.1038/s41401-018-0033-7; source_locator_status=stable_plus_local; register_evidence_id=M22B-EVID-001150; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable_plus_local; 
REGSRC02290	EDGE03655		REGISTER:M22B-EVID-001171		review_statement	mouse	contextual_support	uncertain	M22A-HANDOFF-000945	register_edge_id=M22B-E000067; register_evidence_id=M22B-EVID-001171; source_kind=reviewed_program_association; source_locator=PMID:17234586; PMCID:PMC6672795; DOI:10.1523/JNEUROSCI.3607-06.2007; PMID:9581763; source_locator_status=stable_plus_local; register_evidence_id=M22B-EVID-001171; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable_plus_local; 
REGSRC02291	EDGE03656		REGISTER:M22B-EVID-001175		review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-000949	register_edge_id=M22B-E000068; register_evidence_id=M22B-EVID-001175; source_kind=reviewed_program_association; source_locator=PMID:22553039; PMID:19446601; PMID:18351459; source_locator_status=stable_plus_local; register_evidence_id=M22B-EVID-001175; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable_plus_local; 
REGSRC02292	EDGE03657		REGISTER:M22B-EVID-001176		review_statement	mouse	contextual_support	uncertain	M22A-HANDOFF-000950	register_edge_id=M22B-E000069; register_evidence_id=M22B-EVID-001176; source_kind=reviewed_program_association; source_locator=PMID:29946167; PMCID:PMC6461959; DOI:10.1038/s41401-018-0033-7; source_locator_status=stable_plus_local; register_evidence_id=M22B-EVID-001176; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable_plus_local; 
REGSRC02293	EDGE03658		REGISTER:M22B-EVID-001197		review_statement	mouse	contextual_support	uncertain	M22A-HANDOFF-000970	register_edge_id=M22B-E000070; register_evidence_id=M22B-EVID-001197; source_kind=reviewed_program_association; source_locator=PMID:17234586; PMCID:PMC6672795; DOI:10.1523/JNEUROSCI.3607-06.2007; PMID:20145658; PMCID:PMC2949236; source_locator_status=stable_plus_local; register_evidence_id=M22B-EVID-001197; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable_plus_local; 
REGSRC02294	EDGE03659		REGISTER:M22B-EVID-001201		review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-000974	register_edge_id=M22B-E000071; register_evidence_id=M22B-EVID-001201; source_kind=reviewed_program_association; source_locator=PMID:22553039; PMID:18351459; source_locator_status=stable_plus_local; register_evidence_id=M22B-EVID-001201; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable_plus_local; 
REGSRC02295	EDGE03660		REGISTER:M22B-EVID-001202		review_statement	both	contextual_support	uncertain	M22A-HANDOFF-000975	register_edge_id=M22B-E000072; register_evidence_id=M22B-EVID-001202; source_kind=reviewed_program_association; source_locator=PMID:29946167; PMCID:PMC6461959; DOI:10.1038/s41401-018-0033-7; source_locator_status=stable_plus_local; register_evidence_id=M22B-EVID-001202; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable_plus_local; 
REGSRC02296	EDGE03661		REGISTER:M22B-EVID-001222		review_statement	mouse	contextual_support	uncertain	M22A-HANDOFF-000995	register_edge_id=M22B-E000073; register_evidence_id=M22B-EVID-001222; source_kind=reviewed_program_association; source_locator=PMID:17234586; PMCID:PMC6672795; DOI:10.1523/JNEUROSCI.3607-06.2007; PMID:9581763; source_locator_status=stable_plus_local; register_evidence_id=M22B-EVID-001222; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable_plus_local; 
REGSRC02297	EDGE03662		REGISTER:M22B-EVID-001226		review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-000999	register_edge_id=M22B-E000074; register_evidence_id=M22B-EVID-001226; source_kind=reviewed_program_association; source_locator=PMID:22553039; PMID:18351459; source_locator_status=stable_plus_local; register_evidence_id=M22B-EVID-001226; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable_plus_local; 
REGSRC02298	EDGE03663		REGISTER:M22B-EVID-001227		review_statement	both	contextual_support	uncertain	M22A-HANDOFF-001000	register_edge_id=M22B-E000075; register_evidence_id=M22B-EVID-001227; source_kind=reviewed_program_association; source_locator=PMID:29946167; PMCID:PMC6461959; DOI:10.1038/s41401-018-0033-7; source_locator_status=stable_plus_local; register_evidence_id=M22B-EVID-001227; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable_plus_local; 
REGSRC02299	EDGE03664		REGISTER:M22B-EVID-001248		review_statement	mouse	contextual_support	uncertain	M22A-HANDOFF-001020	register_edge_id=M22B-E000076; register_evidence_id=M22B-EVID-001248; source_kind=reviewed_program_association; source_locator=PMID:17234586; PMCID:PMC6672795; DOI:10.1523/JNEUROSCI.3607-06.2007; PMID:9581763; source_locator_status=stable_plus_local; register_evidence_id=M22B-EVID-001248; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable_plus_local; 
REGSRC02300	EDGE03665		REGISTER:M22B-EVID-001252		review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-001024	register_edge_id=M22B-E000077; register_evidence_id=M22B-EVID-001252; source_kind=reviewed_program_association; source_locator=PMID:22553039; PMID:18351459; source_locator_status=stable_plus_local; register_evidence_id=M22B-EVID-001252; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable_plus_local; 
REGSRC02301	EDGE03666		REGISTER:M22B-EVID-001253		review_statement	both	contextual_support	uncertain	M22A-HANDOFF-001025	register_edge_id=M22B-E000078; register_evidence_id=M22B-EVID-001253; source_kind=reviewed_program_association; source_locator=PMID:29946167; PMCID:PMC6461959; DOI:10.1038/s41401-018-0033-7; source_locator_status=stable_plus_local; register_evidence_id=M22B-EVID-001253; original_source_kind=reviewed_program_association; original_support_kind=review_statement; source_locator_status=stable_plus_local; 
