source_registry	source_version	species_context	identity_role	source_symbol	normalized_symbol	normalized_symbol_key	identity_decision	identity_reason	mscidblit_entity_id	frozen_entity_match_status
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Etf1	Etf1	etf1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Etnk2	Etnk2	etnk2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Ets1	Ets1	ets1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Ets2	Ets2	ets2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Etv1	Etv1	etv1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Etv3	Etv3	etv3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Etv5	Etv5	etv5	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Etv6	Etv6	etv6	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Eva1b	Eva1b	eva1b	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Evi2b	Evi2b	evi2b	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Evl	Evl	evl	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Exo1	Exo1	exo1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Exoc4	Exoc4	exoc4	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Exoc6b	Exoc6b	exoc6b	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Exosc8	Exosc8	exosc8	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Exosc9	Exosc9	exosc9	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Ext1	Ext1	ext1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Ext2	Ext2	ext2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Eya2	Eya2	eya2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Ezh2	Ezh2	ezh2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Ezr	Ezr	ezr	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F10	F10	f10	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F12	F12	f12	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F13a1	F13a1	f13a1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F2	F2	f2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F2Z422	F2Z422	f2z422	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F2r	F2r	f2r	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F5	F5	f5	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F6PZL4	F6PZL4	f6pzl4	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F6QB26	F6QB26	f6qb26	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F6R5P4	F6R5P4	f6r5p4	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F6RMR6	F6RMR6	f6rmr6	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F6SUM2	F6SUM2	f6sum2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F6TQW2	F6TQW2	f6tqw2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F6TUN6	F6TUN6	f6tun6	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F6TW20	F6TW20	f6tw20	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F6U238	F6U238	f6u238	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F6VBV0	F6VBV0	f6vbv0	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F6WGR1	F6WGR1	f6wgr1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F6XJP7	F6XJP7	f6xjp7	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F6Y2T6	F6Y2T6	f6y2t6	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F6YRW4	F6YRW4	f6yrw4	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F6ZIS7	F6ZIS7	f6zis7	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F7	F7	f7	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F7AD18	F7AD18	f7ad18	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F7BAB2	F7BAB2	f7bab2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F7C0E4	F7C0E4	f7c0e4	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F7C3A0	F7C3A0	f7c3a0	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F7D3W5	F7D3W5	f7d3w5	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F8	F8	f8	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F8VPK5	F8VPK5	f8vpk5	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F8VPK6	F8VPK6	f8vpk6	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F8VPQ4	F8VPQ4	f8vpq4	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F8VPQ6	F8VPQ6	f8vpq6	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F8VPR5	F8VPR5	f8vpr5	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F8VPT3	F8VPT3	f8vpt3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F8VPV0	F8VPV0	f8vpv0	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F8VPX1	F8VPX1	f8vpx1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F8VPY0	F8VPY0	f8vpy0	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F8VPY2	F8VPY2	f8vpy2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F8VPZ1	F8VPZ1	f8vpz1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F8VQ05	F8VQ05	f8vq05	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F8VQ29	F8VQ29	f8vq29	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F8VQ70	F8VQ70	f8vq70	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F8VQ94	F8VQ94	f8vq94	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F8VQ95	F8VQ95	f8vq95	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F8VQE9	F8VQE9	f8vqe9	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F8VQJ3	F8VQJ3	f8vqj3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F8VQK5	F8VQK5	f8vqk5	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F8VQM0	F8VQM0	f8vqm0	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F8VQM5	F8VQM5	f8vqm5	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F8VQN6	F8VQN6	f8vqn6	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F8WGD2	F8WGD2	f8wgd2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F8WGF2	F8WGF2	f8wgf2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F8WGQ9	F8WGQ9	f8wgq9	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F8WGU3	F8WGU3	f8wgu3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F8WH69	F8WH69	f8wh69	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F8WHB1	F8WHB1	f8whb1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F8WHT3	F8WHT3	f8wht3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F8WIA1	F8WIA1	f8wia1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F8WIE5	F8WIE5	f8wie5	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F8WIU7	F8WIU7	f8wiu7	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F8WIZ7	F8WIZ7	f8wiz7	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F8WJ48	F8WJ48	f8wj48	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F8WJC4	F8WJC4	f8wjc4	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F8WJD6	F8WJD6	f8wjd6	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	F9	F9	f9	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Faap100	Faap100	faap100	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Faap20	Faap20	faap20	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Fabp1	Fabp1	fabp1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Fabp2	Fabp2	fabp2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Fabp3	Fabp3	fabp3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Fabp6	Fabp6	fabp6	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Fabp7	Fabp7	fabp7	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Fads2	Fads2	fads2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Faf1	Faf1	faf1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Fah	Fah	fah	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Fam107b	Fam107b	fam107b	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Fam111a	Fam111a	fam111a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Fam117a	Fam117a	fam117a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Fam118a	Fam118a	fam118a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Fam13a	Fam13a	fam13a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Fam13c	Fam13c	fam13c	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Fam162a	Fam162a	fam162a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Fam174b	Fam174b	fam174b	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Fam20b	Fam20b	fam20b	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Fam210a	Fam210a	fam210a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Fam210b	Fam210b	fam210b	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Fam220a	Fam220a	fam220a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Fam222a	Fam222a	fam222a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Fam222b	Fam222b	fam222b	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Fam53c	Fam53c	fam53c	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Fam78a	Fam78a	fam78a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Fam81a	Fam81a	fam81a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Fam83d	Fam83d	fam83d	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Fanca	Fanca	fanca	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Fancd2	Fancd2	fancd2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Fas	Fas	fas	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Faslg	Faslg	faslg	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Fasn	Fasn	fasn	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Fbln1	Fbln1	fbln1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Fbln2	Fbln2	fbln2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Fbp1	Fbp1	fbp1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Fbxl17	Fbxl17	fbxl17	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Fbxl19	Fbxl19	fbxl19	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Fbxl20	Fbxl20	fbxl20	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Fbxl5	Fbxl5	fbxl5	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Fbxo11	Fbxo11	fbxo11	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Fbxo27	Fbxo27	fbxo27	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Fbxo31	Fbxo31	fbxo31	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Fbxo32	Fbxo32	fbxo32	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Fbxo38	Fbxo38	fbxo38	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Fbxo5	Fbxo5	fbxo5	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Fbxo7	Fbxo7	fbxo7	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Fbxw11	Fbxw11	fbxw11	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Fcer1a	Fcer1a	fcer1a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Fcer2	Fcer2	fcer2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	mouse	target	Fcgr1	Fcgr1	fcgr1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
