review_id	pair_key	pair_label_canonical	final_class	source_locators	species_support	support_kind	evidence_summary	limitations	review_notes
M20A-CELLCHAT-REMAINING-0893	glu-slc17a8_gls2 grik3_grik4	Glu-SLC17A8_GLS2 GRIK3_GRIK4	non_ligand_receptor	PMID:20026616 https://pubmed.ncbi.nlm.nih.gov/20026616/; EuropePMC:https://europepmc.org/article/MED/20026616; PMID:25139762 https://pubmed.ncbi.nlm.nih.gov/25139762/; EuropePMC:https://europepmc.org/article/MED/25139762; PMID:34706237 https://pubmed.ncbi.nlm.nih.gov/34706237/; EuropePMC:https://europepmc.org/article/MED/34706237	Recombinant kainate receptors and Xenopus oocytes/HEK	ligand identity failure; family/complex evidence	Glutamate activated kainate receptors in electrophysiology, but the submitted SLC/GLS source is not molecular glutamate and no exact GluK3_GluK4/GluK3_GluK5 assay qualified.	Transporter/glutaminase components do not constitute the released ligand.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-0894	glu-slc17a8_gls2 grik3_grik5	Glu-SLC17A8_GLS2 GRIK3_GRIK5	non_ligand_receptor	PMID:20026616 https://pubmed.ncbi.nlm.nih.gov/20026616/; EuropePMC:https://europepmc.org/article/MED/20026616; PMID:25139762 https://pubmed.ncbi.nlm.nih.gov/25139762/; EuropePMC:https://europepmc.org/article/MED/25139762; PMID:34706237 https://pubmed.ncbi.nlm.nih.gov/34706237/; EuropePMC:https://europepmc.org/article/MED/34706237	Recombinant kainate receptors and Xenopus oocytes/HEK	ligand identity failure; family/complex evidence	Glutamate activated kainate receptors in electrophysiology, but the submitted SLC/GLS source is not molecular glutamate and no exact GluK3_GluK4/GluK3_GluK5 assay qualified.	Transporter/glutaminase components do not constitute the released ligand.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-0918	glu-slc1a1_gls grik3_grik4	Glu-SLC1A1_GLS GRIK3_GRIK4	non_ligand_receptor	PMID:20026616 https://pubmed.ncbi.nlm.nih.gov/20026616/; EuropePMC:https://europepmc.org/article/MED/20026616; PMID:25139762 https://pubmed.ncbi.nlm.nih.gov/25139762/; EuropePMC:https://europepmc.org/article/MED/25139762; PMID:34706237 https://pubmed.ncbi.nlm.nih.gov/34706237/; EuropePMC:https://europepmc.org/article/MED/34706237	Recombinant kainate receptors and Xenopus oocytes/HEK	ligand identity failure; family/complex evidence	Glutamate activated kainate receptors in electrophysiology, but the submitted SLC/GLS source is not molecular glutamate and no exact GluK3_GluK4/GluK3_GluK5 assay qualified.	Transporter/glutaminase components do not constitute the released ligand.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-0919	glu-slc1a1_gls grik3_grik5	Glu-SLC1A1_GLS GRIK3_GRIK5	non_ligand_receptor	PMID:20026616 https://pubmed.ncbi.nlm.nih.gov/20026616/; EuropePMC:https://europepmc.org/article/MED/20026616; PMID:25139762 https://pubmed.ncbi.nlm.nih.gov/25139762/; EuropePMC:https://europepmc.org/article/MED/25139762; PMID:34706237 https://pubmed.ncbi.nlm.nih.gov/34706237/; EuropePMC:https://europepmc.org/article/MED/34706237	Recombinant kainate receptors and Xenopus oocytes/HEK	ligand identity failure; family/complex evidence	Glutamate activated kainate receptors in electrophysiology, but the submitted SLC/GLS source is not molecular glutamate and no exact GluK3_GluK4/GluK3_GluK5 assay qualified.	Transporter/glutaminase components do not constitute the released ligand.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-0943	glu-slc1a1_gls2 grik3_grik4	Glu-SLC1A1_GLS2 GRIK3_GRIK4	non_ligand_receptor	PMID:20026616 https://pubmed.ncbi.nlm.nih.gov/20026616/; EuropePMC:https://europepmc.org/article/MED/20026616; PMID:25139762 https://pubmed.ncbi.nlm.nih.gov/25139762/; EuropePMC:https://europepmc.org/article/MED/25139762; PMID:34706237 https://pubmed.ncbi.nlm.nih.gov/34706237/; EuropePMC:https://europepmc.org/article/MED/34706237	Recombinant kainate receptors and Xenopus oocytes/HEK	ligand identity failure; family/complex evidence	Glutamate activated kainate receptors in electrophysiology, but the submitted SLC/GLS source is not molecular glutamate and no exact GluK3_GluK4/GluK3_GluK5 assay qualified.	Transporter/glutaminase components do not constitute the released ligand.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-0944	glu-slc1a1_gls2 grik3_grik5	Glu-SLC1A1_GLS2 GRIK3_GRIK5	non_ligand_receptor	PMID:20026616 https://pubmed.ncbi.nlm.nih.gov/20026616/; EuropePMC:https://europepmc.org/article/MED/20026616; PMID:25139762 https://pubmed.ncbi.nlm.nih.gov/25139762/; EuropePMC:https://europepmc.org/article/MED/25139762; PMID:34706237 https://pubmed.ncbi.nlm.nih.gov/34706237/; EuropePMC:https://europepmc.org/article/MED/34706237	Recombinant kainate receptors and Xenopus oocytes/HEK	ligand identity failure; family/complex evidence	Glutamate activated kainate receptors in electrophysiology, but the submitted SLC/GLS source is not molecular glutamate and no exact GluK3_GluK4/GluK3_GluK5 assay qualified.	Transporter/glutaminase components do not constitute the released ligand.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1165	gm10499 cd8a	Gm10499 Cd8a	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1166	gm10499 cd8b1	Gm10499 Cd8b1	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1168	h2-bl cd8a	H2-Bl Cd8a	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1169	h2-bl cd8b1	H2-Bl Cd8b1	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1170	h2-d klra	H2-D Klra	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641	Mouse MHC-I/Ly49-family systems	family-level co-receptor evidence	MHC-I/Ly49 recognition is plausible, but the submitted H2–KLRA relationship was not directly resolved.	Allele, peptide, Ly49 paralog, and stoichiometry remain unresolved.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1171	h2-d1 cd8a	H2-D1 Cd8a	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1172	h2-d1 cd8b1	H2-D1 Cd8b1	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1173	h2-d1 kir3dl1	H2-D1 Kir3dl1	no_evidence	PMID:12370253 https://pubmed.ncbi.nlm.nih.gov/12370253/; EuropePMC:https://europepmc.org/article/MED/12370253; PMID:31420518 https://pubmed.ncbi.nlm.nih.gov/31420518/; EuropePMC:https://europepmc.org/article/MED/31420518	Human KIR3DL1/HLA-B systems versus submitted mouse H2	wrong species/allele; family-level NK evidence	KIR3DL1 binding/function was shown with human HLA-B Bw4, not submitted mouse H2.	No exact mouse H2–KIR3DL1 assay found.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1174	h2-ea cd4	H2-Ea Cd4	non_ligand_receptor	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641	Mouse MHC-II/CD4 family	invalid receptor complex	CD4 recognizes peptide-loaded MHC-II heterodimers; H2-Ea alpha chain alone is incomplete.	MHC-II beta chain/peptide context is absent.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1175	h2-k1 kir3dl1	H2-K1 Kir3dl1	no_evidence	PMID:12370253 https://pubmed.ncbi.nlm.nih.gov/12370253/; EuropePMC:https://europepmc.org/article/MED/12370253; PMID:31420518 https://pubmed.ncbi.nlm.nih.gov/31420518/; EuropePMC:https://europepmc.org/article/MED/31420518	Human KIR3DL1/HLA-B systems versus submitted mouse H2	wrong species/allele; family-level NK evidence	KIR3DL1 binding/function was shown with human HLA-B Bw4, not submitted mouse H2.	No exact mouse H2–KIR3DL1 assay found.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1176	h2-k1 klra	H2-K1 Klra	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641	Mouse MHC-I/Ly49-family systems	family-level co-receptor evidence	MHC-I/Ly49 recognition is plausible, but the submitted H2–KLRA relationship was not directly resolved.	Allele, peptide, Ly49 paralog, and stoichiometry remain unresolved.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1177	h2-l cd8a	H2-L Cd8a	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1178	h2-l cd8b1	H2-L Cd8b1	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1179	h2-m1 cd8a	H2-M1 Cd8a	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1180	h2-m1 cd8b1	H2-M1 Cd8b1	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1181	h2-m10.1 cd8a	H2-M10.1 Cd8a	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1182	h2-m10.1 cd8b1	H2-M10.1 Cd8b1	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1183	h2-m10.2 cd8a	H2-M10.2 Cd8a	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1184	h2-m10.2 cd8b1	H2-M10.2 Cd8b1	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1185	h2-m10.3 cd8a	H2-M10.3 Cd8a	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1186	h2-m10.3 cd8b1	H2-M10.3 Cd8b1	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1187	h2-m10.4 cd8a	H2-M10.4 Cd8a	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1188	h2-m10.4 cd8b1	H2-M10.4 Cd8b1	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1189	h2-m10.5 cd8a	H2-M10.5 Cd8a	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1190	h2-m10.5 cd8b1	H2-M10.5 Cd8b1	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1191	h2-m10.6 cd8a	H2-M10.6 Cd8a	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1192	h2-m10.6 cd8b1	H2-M10.6 Cd8b1	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1193	h2-m11 cd8a	H2-M11 Cd8a	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1194	h2-m11 cd8b1	H2-M11 Cd8b1	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1195	h2-m2 cd8a	H2-M2 Cd8a	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1196	h2-m2 cd8b1	H2-M2 Cd8b1	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
