review_id	pair_key	pair_label_canonical	final_class	source_locators	species_support	support_kind	evidence_summary	limitations	search_notes	manual_reason
M20A-CELLCHAT-REMAINING-1184	h2-m10.2 cd8b1	H2-M10.2 Cd8b1	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=H2-M10.2%20Cd8b1;https://europepmc.org/search?query=H2-M10.2%20Cd8b1;https://pubmed.ncbi.nlm.nih.gov/19625641/;https://europepmc.org/article/MED/19625641;https://pubmed.ncbi.nlm.nih.gov/8127870/;https://europepmc.org/article/MED/8127870;https://pubmed.ncbi.nlm.nih.gov/8482843/;https://europepmc.org/article/MED/8482843;https://pubmed.ncbi.nlm.nih.gov/2462676/;https://europepmc.org/article/MED/2462676	mouse MHC-I/MHC-II family and human/recombinant CD8 or NK-receptor systems	family-level MHC–co-receptor or receptor evidence; exact allele/complex unresolved	Primary studies support MHC-I/CD8 or MHC-I/KIR-family recognition for related alleles, but the exact submitted H2 allele and receptor/subunit combination was not unambiguously established as a direct pair in the located literature.	MHC recognition depends on peptide-loaded assembled complexes, beta2-microglobulin or partner chains, and allele-specific interfaces; family-level evidence was not counted as exact-pair proof.	aliases=H2-M10.2 Cd8b1,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1185	h2-m10.3 cd8a	H2-M10.3 Cd8a	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=H2-M10.3%20Cd8a;https://europepmc.org/search?query=H2-M10.3%20Cd8a;https://pubmed.ncbi.nlm.nih.gov/19625641/;https://europepmc.org/article/MED/19625641;https://pubmed.ncbi.nlm.nih.gov/8127870/;https://europepmc.org/article/MED/8127870;https://pubmed.ncbi.nlm.nih.gov/8482843/;https://europepmc.org/article/MED/8482843;https://pubmed.ncbi.nlm.nih.gov/2462676/;https://europepmc.org/article/MED/2462676	mouse MHC-I/MHC-II family and human/recombinant CD8 or NK-receptor systems	family-level MHC–co-receptor or receptor evidence; exact allele/complex unresolved	Primary studies support MHC-I/CD8 or MHC-I/KIR-family recognition for related alleles, but the exact submitted H2 allele and receptor/subunit combination was not unambiguously established as a direct pair in the located literature.	MHC recognition depends on peptide-loaded assembled complexes, beta2-microglobulin or partner chains, and allele-specific interfaces; family-level evidence was not counted as exact-pair proof.	aliases=H2-M10.3 Cd8a,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1186	h2-m10.3 cd8b1	H2-M10.3 Cd8b1	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=H2-M10.3%20Cd8b1;https://europepmc.org/search?query=H2-M10.3%20Cd8b1;https://pubmed.ncbi.nlm.nih.gov/19625641/;https://europepmc.org/article/MED/19625641;https://pubmed.ncbi.nlm.nih.gov/8127870/;https://europepmc.org/article/MED/8127870;https://pubmed.ncbi.nlm.nih.gov/8482843/;https://europepmc.org/article/MED/8482843;https://pubmed.ncbi.nlm.nih.gov/2462676/;https://europepmc.org/article/MED/2462676	mouse MHC-I/MHC-II family and human/recombinant CD8 or NK-receptor systems	family-level MHC–co-receptor or receptor evidence; exact allele/complex unresolved	Primary studies support MHC-I/CD8 or MHC-I/KIR-family recognition for related alleles, but the exact submitted H2 allele and receptor/subunit combination was not unambiguously established as a direct pair in the located literature.	MHC recognition depends on peptide-loaded assembled complexes, beta2-microglobulin or partner chains, and allele-specific interfaces; family-level evidence was not counted as exact-pair proof.	aliases=H2-M10.3 Cd8b1,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1187	h2-m10.4 cd8a	H2-M10.4 Cd8a	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=H2-M10.4%20Cd8a;https://europepmc.org/search?query=H2-M10.4%20Cd8a;https://pubmed.ncbi.nlm.nih.gov/19625641/;https://europepmc.org/article/MED/19625641;https://pubmed.ncbi.nlm.nih.gov/8127870/;https://europepmc.org/article/MED/8127870;https://pubmed.ncbi.nlm.nih.gov/8482843/;https://europepmc.org/article/MED/8482843;https://pubmed.ncbi.nlm.nih.gov/2462676/;https://europepmc.org/article/MED/2462676	mouse MHC-I/MHC-II family and human/recombinant CD8 or NK-receptor systems	family-level MHC–co-receptor or receptor evidence; exact allele/complex unresolved	Primary studies support MHC-I/CD8 or MHC-I/KIR-family recognition for related alleles, but the exact submitted H2 allele and receptor/subunit combination was not unambiguously established as a direct pair in the located literature.	MHC recognition depends on peptide-loaded assembled complexes, beta2-microglobulin or partner chains, and allele-specific interfaces; family-level evidence was not counted as exact-pair proof.	aliases=H2-M10.4 Cd8a,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1188	h2-m10.4 cd8b1	H2-M10.4 Cd8b1	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=H2-M10.4%20Cd8b1;https://europepmc.org/search?query=H2-M10.4%20Cd8b1;https://pubmed.ncbi.nlm.nih.gov/19625641/;https://europepmc.org/article/MED/19625641;https://pubmed.ncbi.nlm.nih.gov/8127870/;https://europepmc.org/article/MED/8127870;https://pubmed.ncbi.nlm.nih.gov/8482843/;https://europepmc.org/article/MED/8482843;https://pubmed.ncbi.nlm.nih.gov/2462676/;https://europepmc.org/article/MED/2462676	mouse MHC-I/MHC-II family and human/recombinant CD8 or NK-receptor systems	family-level MHC–co-receptor or receptor evidence; exact allele/complex unresolved	Primary studies support MHC-I/CD8 or MHC-I/KIR-family recognition for related alleles, but the exact submitted H2 allele and receptor/subunit combination was not unambiguously established as a direct pair in the located literature.	MHC recognition depends on peptide-loaded assembled complexes, beta2-microglobulin or partner chains, and allele-specific interfaces; family-level evidence was not counted as exact-pair proof.	aliases=H2-M10.4 Cd8b1,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1189	h2-m10.5 cd8a	H2-M10.5 Cd8a	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=H2-M10.5%20Cd8a;https://europepmc.org/search?query=H2-M10.5%20Cd8a;https://pubmed.ncbi.nlm.nih.gov/19625641/;https://europepmc.org/article/MED/19625641;https://pubmed.ncbi.nlm.nih.gov/8127870/;https://europepmc.org/article/MED/8127870;https://pubmed.ncbi.nlm.nih.gov/8482843/;https://europepmc.org/article/MED/8482843;https://pubmed.ncbi.nlm.nih.gov/2462676/;https://europepmc.org/article/MED/2462676	mouse MHC-I/MHC-II family and human/recombinant CD8 or NK-receptor systems	family-level MHC–co-receptor or receptor evidence; exact allele/complex unresolved	Primary studies support MHC-I/CD8 or MHC-I/KIR-family recognition for related alleles, but the exact submitted H2 allele and receptor/subunit combination was not unambiguously established as a direct pair in the located literature.	MHC recognition depends on peptide-loaded assembled complexes, beta2-microglobulin or partner chains, and allele-specific interfaces; family-level evidence was not counted as exact-pair proof.	aliases=H2-M10.5 Cd8a,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1190	h2-m10.5 cd8b1	H2-M10.5 Cd8b1	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=H2-M10.5%20Cd8b1;https://europepmc.org/search?query=H2-M10.5%20Cd8b1;https://pubmed.ncbi.nlm.nih.gov/19625641/;https://europepmc.org/article/MED/19625641;https://pubmed.ncbi.nlm.nih.gov/8127870/;https://europepmc.org/article/MED/8127870;https://pubmed.ncbi.nlm.nih.gov/8482843/;https://europepmc.org/article/MED/8482843;https://pubmed.ncbi.nlm.nih.gov/2462676/;https://europepmc.org/article/MED/2462676	mouse MHC-I/MHC-II family and human/recombinant CD8 or NK-receptor systems	family-level MHC–co-receptor or receptor evidence; exact allele/complex unresolved	Primary studies support MHC-I/CD8 or MHC-I/KIR-family recognition for related alleles, but the exact submitted H2 allele and receptor/subunit combination was not unambiguously established as a direct pair in the located literature.	MHC recognition depends on peptide-loaded assembled complexes, beta2-microglobulin or partner chains, and allele-specific interfaces; family-level evidence was not counted as exact-pair proof.	aliases=H2-M10.5 Cd8b1,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1191	h2-m10.6 cd8a	H2-M10.6 Cd8a	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=H2-M10.6%20Cd8a;https://europepmc.org/search?query=H2-M10.6%20Cd8a;https://pubmed.ncbi.nlm.nih.gov/19625641/;https://europepmc.org/article/MED/19625641;https://pubmed.ncbi.nlm.nih.gov/8127870/;https://europepmc.org/article/MED/8127870;https://pubmed.ncbi.nlm.nih.gov/8482843/;https://europepmc.org/article/MED/8482843;https://pubmed.ncbi.nlm.nih.gov/2462676/;https://europepmc.org/article/MED/2462676	mouse MHC-I/MHC-II family and human/recombinant CD8 or NK-receptor systems	family-level MHC–co-receptor or receptor evidence; exact allele/complex unresolved	Primary studies support MHC-I/CD8 or MHC-I/KIR-family recognition for related alleles, but the exact submitted H2 allele and receptor/subunit combination was not unambiguously established as a direct pair in the located literature.	MHC recognition depends on peptide-loaded assembled complexes, beta2-microglobulin or partner chains, and allele-specific interfaces; family-level evidence was not counted as exact-pair proof.	aliases=H2-M10.6 Cd8a,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1192	h2-m10.6 cd8b1	H2-M10.6 Cd8b1	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=H2-M10.6%20Cd8b1;https://europepmc.org/search?query=H2-M10.6%20Cd8b1;https://pubmed.ncbi.nlm.nih.gov/19625641/;https://europepmc.org/article/MED/19625641;https://pubmed.ncbi.nlm.nih.gov/8127870/;https://europepmc.org/article/MED/8127870;https://pubmed.ncbi.nlm.nih.gov/8482843/;https://europepmc.org/article/MED/8482843;https://pubmed.ncbi.nlm.nih.gov/2462676/;https://europepmc.org/article/MED/2462676	mouse MHC-I/MHC-II family and human/recombinant CD8 or NK-receptor systems	family-level MHC–co-receptor or receptor evidence; exact allele/complex unresolved	Primary studies support MHC-I/CD8 or MHC-I/KIR-family recognition for related alleles, but the exact submitted H2 allele and receptor/subunit combination was not unambiguously established as a direct pair in the located literature.	MHC recognition depends on peptide-loaded assembled complexes, beta2-microglobulin or partner chains, and allele-specific interfaces; family-level evidence was not counted as exact-pair proof.	aliases=H2-M10.6 Cd8b1,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1193	h2-m11 cd8a	H2-M11 Cd8a	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=H2-M11%20Cd8a;https://europepmc.org/search?query=H2-M11%20Cd8a;https://pubmed.ncbi.nlm.nih.gov/19625641/;https://europepmc.org/article/MED/19625641;https://pubmed.ncbi.nlm.nih.gov/8127870/;https://europepmc.org/article/MED/8127870;https://pubmed.ncbi.nlm.nih.gov/8482843/;https://europepmc.org/article/MED/8482843;https://pubmed.ncbi.nlm.nih.gov/2462676/;https://europepmc.org/article/MED/2462676	mouse MHC-I/MHC-II family and human/recombinant CD8 or NK-receptor systems	family-level MHC–co-receptor or receptor evidence; exact allele/complex unresolved	Primary studies support MHC-I/CD8 or MHC-I/KIR-family recognition for related alleles, but the exact submitted H2 allele and receptor/subunit combination was not unambiguously established as a direct pair in the located literature.	MHC recognition depends on peptide-loaded assembled complexes, beta2-microglobulin or partner chains, and allele-specific interfaces; family-level evidence was not counted as exact-pair proof.	aliases=H2-M11 Cd8a,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1194	h2-m11 cd8b1	H2-M11 Cd8b1	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=H2-M11%20Cd8b1;https://europepmc.org/search?query=H2-M11%20Cd8b1;https://pubmed.ncbi.nlm.nih.gov/19625641/;https://europepmc.org/article/MED/19625641;https://pubmed.ncbi.nlm.nih.gov/8127870/;https://europepmc.org/article/MED/8127870;https://pubmed.ncbi.nlm.nih.gov/8482843/;https://europepmc.org/article/MED/8482843;https://pubmed.ncbi.nlm.nih.gov/2462676/;https://europepmc.org/article/MED/2462676	mouse MHC-I/MHC-II family and human/recombinant CD8 or NK-receptor systems	family-level MHC–co-receptor or receptor evidence; exact allele/complex unresolved	Primary studies support MHC-I/CD8 or MHC-I/KIR-family recognition for related alleles, but the exact submitted H2 allele and receptor/subunit combination was not unambiguously established as a direct pair in the located literature.	MHC recognition depends on peptide-loaded assembled complexes, beta2-microglobulin or partner chains, and allele-specific interfaces; family-level evidence was not counted as exact-pair proof.	aliases=H2-M11 Cd8b1,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1195	h2-m2 cd8a	H2-M2 Cd8a	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=H2-M2%20Cd8a;https://europepmc.org/search?query=H2-M2%20Cd8a;https://pubmed.ncbi.nlm.nih.gov/19625641/;https://europepmc.org/article/MED/19625641;https://pubmed.ncbi.nlm.nih.gov/8127870/;https://europepmc.org/article/MED/8127870;https://pubmed.ncbi.nlm.nih.gov/8482843/;https://europepmc.org/article/MED/8482843;https://pubmed.ncbi.nlm.nih.gov/2462676/;https://europepmc.org/article/MED/2462676	mouse MHC-I/MHC-II family and human/recombinant CD8 or NK-receptor systems	family-level MHC–co-receptor or receptor evidence; exact allele/complex unresolved	Primary studies support MHC-I/CD8 or MHC-I/KIR-family recognition for related alleles, but the exact submitted H2 allele and receptor/subunit combination was not unambiguously established as a direct pair in the located literature.	MHC recognition depends on peptide-loaded assembled complexes, beta2-microglobulin or partner chains, and allele-specific interfaces; family-level evidence was not counted as exact-pair proof.	aliases=H2-M2 Cd8a,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1196	h2-m2 cd8b1	H2-M2 Cd8b1	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=H2-M2%20Cd8b1;https://europepmc.org/search?query=H2-M2%20Cd8b1;https://pubmed.ncbi.nlm.nih.gov/19625641/;https://europepmc.org/article/MED/19625641;https://pubmed.ncbi.nlm.nih.gov/8127870/;https://europepmc.org/article/MED/8127870;https://pubmed.ncbi.nlm.nih.gov/8482843/;https://europepmc.org/article/MED/8482843;https://pubmed.ncbi.nlm.nih.gov/2462676/;https://europepmc.org/article/MED/2462676	mouse MHC-I/MHC-II family and human/recombinant CD8 or NK-receptor systems	family-level MHC–co-receptor or receptor evidence; exact allele/complex unresolved	Primary studies support MHC-I/CD8 or MHC-I/KIR-family recognition for related alleles, but the exact submitted H2 allele and receptor/subunit combination was not unambiguously established as a direct pair in the located literature.	MHC recognition depends on peptide-loaded assembled complexes, beta2-microglobulin or partner chains, and allele-specific interfaces; family-level evidence was not counted as exact-pair proof.	aliases=H2-M2 Cd8b1,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1197	h2-m5 cd8a	H2-M5 Cd8a	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=H2-M5%20Cd8a;https://europepmc.org/search?query=H2-M5%20Cd8a;https://pubmed.ncbi.nlm.nih.gov/19625641/;https://europepmc.org/article/MED/19625641;https://pubmed.ncbi.nlm.nih.gov/8127870/;https://europepmc.org/article/MED/8127870;https://pubmed.ncbi.nlm.nih.gov/8482843/;https://europepmc.org/article/MED/8482843;https://pubmed.ncbi.nlm.nih.gov/2462676/;https://europepmc.org/article/MED/2462676	mouse MHC-I/MHC-II family and human/recombinant CD8 or NK-receptor systems	family-level MHC–co-receptor or receptor evidence; exact allele/complex unresolved	Primary studies support MHC-I/CD8 or MHC-I/KIR-family recognition for related alleles, but the exact submitted H2 allele and receptor/subunit combination was not unambiguously established as a direct pair in the located literature.	MHC recognition depends on peptide-loaded assembled complexes, beta2-microglobulin or partner chains, and allele-specific interfaces; family-level evidence was not counted as exact-pair proof.	aliases=H2-M5 Cd8a,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1198	h2-m5 cd8b1	H2-M5 Cd8b1	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=H2-M5%20Cd8b1;https://europepmc.org/search?query=H2-M5%20Cd8b1;https://pubmed.ncbi.nlm.nih.gov/19625641/;https://europepmc.org/article/MED/19625641;https://pubmed.ncbi.nlm.nih.gov/8127870/;https://europepmc.org/article/MED/8127870;https://pubmed.ncbi.nlm.nih.gov/8482843/;https://europepmc.org/article/MED/8482843;https://pubmed.ncbi.nlm.nih.gov/2462676/;https://europepmc.org/article/MED/2462676	mouse MHC-I/MHC-II family and human/recombinant CD8 or NK-receptor systems	family-level MHC–co-receptor or receptor evidence; exact allele/complex unresolved	Primary studies support MHC-I/CD8 or MHC-I/KIR-family recognition for related alleles, but the exact submitted H2 allele and receptor/subunit combination was not unambiguously established as a direct pair in the located literature.	MHC recognition depends on peptide-loaded assembled complexes, beta2-microglobulin or partner chains, and allele-specific interfaces; family-level evidence was not counted as exact-pair proof.	aliases=H2-M5 Cd8b1,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1199	h2-m9 cd8a	H2-M9 Cd8a	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=H2-M9%20Cd8a;https://europepmc.org/search?query=H2-M9%20Cd8a;https://pubmed.ncbi.nlm.nih.gov/19625641/;https://europepmc.org/article/MED/19625641;https://pubmed.ncbi.nlm.nih.gov/8127870/;https://europepmc.org/article/MED/8127870;https://pubmed.ncbi.nlm.nih.gov/8482843/;https://europepmc.org/article/MED/8482843;https://pubmed.ncbi.nlm.nih.gov/2462676/;https://europepmc.org/article/MED/2462676	mouse MHC-I/MHC-II family and human/recombinant CD8 or NK-receptor systems	family-level MHC–co-receptor or receptor evidence; exact allele/complex unresolved	Primary studies support MHC-I/CD8 or MHC-I/KIR-family recognition for related alleles, but the exact submitted H2 allele and receptor/subunit combination was not unambiguously established as a direct pair in the located literature.	MHC recognition depends on peptide-loaded assembled complexes, beta2-microglobulin or partner chains, and allele-specific interfaces; family-level evidence was not counted as exact-pair proof.	aliases=H2-M9 Cd8a,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1200	h2-m9 cd8b1	H2-M9 Cd8b1	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=H2-M9%20Cd8b1;https://europepmc.org/search?query=H2-M9%20Cd8b1;https://pubmed.ncbi.nlm.nih.gov/19625641/;https://europepmc.org/article/MED/19625641;https://pubmed.ncbi.nlm.nih.gov/8127870/;https://europepmc.org/article/MED/8127870;https://pubmed.ncbi.nlm.nih.gov/8482843/;https://europepmc.org/article/MED/8482843;https://pubmed.ncbi.nlm.nih.gov/2462676/;https://europepmc.org/article/MED/2462676	mouse MHC-I/MHC-II family and human/recombinant CD8 or NK-receptor systems	family-level MHC–co-receptor or receptor evidence; exact allele/complex unresolved	Primary studies support MHC-I/CD8 or MHC-I/KIR-family recognition for related alleles, but the exact submitted H2 allele and receptor/subunit combination was not unambiguously established as a direct pair in the located literature.	MHC recognition depends on peptide-loaded assembled complexes, beta2-microglobulin or partner chains, and allele-specific interfaces; family-level evidence was not counted as exact-pair proof.	aliases=H2-M9 Cd8b1,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
