review_id	pair_key	pair_label_canonical	final_class	source_locators	species_support	support_kind	evidence_summary	limitations	search_notes	manual_reason
M20A-LIANA-REMAINING-0132	fgg itgb3	Fgg Itgb3	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=fgg+itgb3;https://pubmed.ncbi.nlm.nih.gov/42502144/;https://pubmed.ncbi.nlm.nih.gov/42025768/;https://pubmed.ncbi.nlm.nih.gov/41906798/;https://europepmc.org/search?query=fgg+itgb3;https://europepmc.org/article/MED/42502144;https://europepmc.org/article/MED/42025768;https://europepmc.org/article/MED/41906798	source-dependent; exact species/construct unresolved	complex, subunit, indirect, or unresolved primary evidence	Expanded PubMed and Europe PMC searches found related pair, family, complex, adhesion, or functional literature, but no clean primary assay unambiguously resolves the exact submitted notation.	Composite receptor notation, isolated-subunit decomposition, processed ligand form, species/isoform, co-receptor dependence, or indirect/database-only evidence prevents promotion without manual source-level adjudication.	aliases=fgg,FGG,fibrinogen gamma chain,fibrinogen; receptor_aliases=itgb3,ITGB3; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0133	fndc5 itgav	Fndc5 Itgav	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=fndc5+itgav;https://pubmed.ncbi.nlm.nih.gov/42186185/;https://pubmed.ncbi.nlm.nih.gov/40760767/;https://pubmed.ncbi.nlm.nih.gov/38823233/;https://europepmc.org/search?query=fndc5+itgav;https://europepmc.org/article/MED/42186185;https://europepmc.org/article/MED/40760767;https://europepmc.org/article/MED/38823233	source-dependent; exact species/construct unresolved	complex, subunit, indirect, or unresolved primary evidence	Expanded PubMed and Europe PMC searches found related pair, family, complex, adhesion, or functional literature, but no clean primary assay unambiguously resolves the exact submitted notation.	Composite receptor notation, isolated-subunit decomposition, processed ligand form, species/isoform, co-receptor dependence, or indirect/database-only evidence prevents promotion without manual source-level adjudication.	aliases=fndc5,FNDC5,irisin,fibronectin type III domain containing protein 5; receptor_aliases=itgav,ITGAV; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0134	fndc5 itgb5	Fndc5 Itgb5	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=fndc5+itgb5;https://pubmed.ncbi.nlm.nih.gov/42186185/;https://pubmed.ncbi.nlm.nih.gov/38823233/;https://pubmed.ncbi.nlm.nih.gov/36503461/;https://europepmc.org/search?query=fndc5+itgb5;https://europepmc.org/article/MED/42186185;https://europepmc.org/article/MED/38823233;https://europepmc.org/article/MED/36503461	source-dependent; exact species/construct unresolved	complex, subunit, indirect, or unresolved primary evidence	Expanded PubMed and Europe PMC searches found related pair, family, complex, adhesion, or functional literature, but no clean primary assay unambiguously resolves the exact submitted notation.	Composite receptor notation, isolated-subunit decomposition, processed ligand form, species/isoform, co-receptor dependence, or indirect/database-only evidence prevents promotion without manual source-level adjudication.	aliases=fndc5,FNDC5,irisin,fibronectin type III domain containing protein 5; receptor_aliases=itgb5,ITGB5; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0135	gdf1 acvr1b_acvr2a_cfc1	Gdf1 Acvr1b_acvr2a_cfc1	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=gdf1+acvr1b_acvr2a_cfc1;https://pubmed.ncbi.nlm.nih.gov/31210006/;https://pubmed.ncbi.nlm.nih.gov/30446628/;https://pubmed.ncbi.nlm.nih.gov/16522726/;https://europepmc.org/search?query=gdf1+acvr1b_acvr2a_cfc1;https://europepmc.org/article/MED/31210006;https://europepmc.org/article/MED/30446628;https://europepmc.org/article/MED/16522726	source-dependent; exact species/construct unresolved	complex, subunit, indirect, or unresolved primary evidence	Expanded PubMed and Europe PMC searches found related pair, family, complex, adhesion, or functional literature, but no clean primary assay unambiguously resolves the exact submitted notation.	Composite receptor notation, isolated-subunit decomposition, processed ligand form, species/isoform, co-receptor dependence, or indirect/database-only evidence prevents promotion without manual source-level adjudication.	aliases=gdf1,GDF1; receptor_aliases=acvr1b acvr2a cfc1,ACVR1B ACVR2A CFC1,alpha beta,heterodimer,alphaacvr1b betaacvr2a; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0136	gdf1 acvr1b_acvr2b_cfc1	Gdf1 Acvr1b_acvr2b_cfc1	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=gdf1+acvr1b_acvr2b_cfc1;https://pubmed.ncbi.nlm.nih.gov/31210006/;https://pubmed.ncbi.nlm.nih.gov/30446628/;https://pubmed.ncbi.nlm.nih.gov/16522726/;https://europepmc.org/search?query=gdf1+acvr1b_acvr2b_cfc1;https://europepmc.org/article/MED/31210006;https://europepmc.org/article/MED/30446628;https://europepmc.org/article/MED/16522726	source-dependent; exact species/construct unresolved	complex, subunit, indirect, or unresolved primary evidence	Expanded PubMed and Europe PMC searches found related pair, family, complex, adhesion, or functional literature, but no clean primary assay unambiguously resolves the exact submitted notation.	Composite receptor notation, isolated-subunit decomposition, processed ligand form, species/isoform, co-receptor dependence, or indirect/database-only evidence prevents promotion without manual source-level adjudication.	aliases=gdf1,GDF1; receptor_aliases=acvr1b acvr2b cfc1,ACVR1B ACVR2B CFC1,alpha beta,heterodimer,alphaacvr1b betaacvr2b; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0137	gdf1 acvr1c_acvr2a_cfc1	Gdf1 Acvr1c_acvr2a_cfc1	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=gdf1+acvr1c_acvr2a_cfc1;https://pubmed.ncbi.nlm.nih.gov/31210006/;https://pubmed.ncbi.nlm.nih.gov/30446628/;https://pubmed.ncbi.nlm.nih.gov/16522726/;https://europepmc.org/search?query=gdf1+acvr1c_acvr2a_cfc1;https://europepmc.org/article/MED/31210006;https://europepmc.org/article/MED/30446628;https://europepmc.org/article/MED/16522726	source-dependent; exact species/construct unresolved	complex, subunit, indirect, or unresolved primary evidence	Expanded PubMed and Europe PMC searches found related pair, family, complex, adhesion, or functional literature, but no clean primary assay unambiguously resolves the exact submitted notation.	Composite receptor notation, isolated-subunit decomposition, processed ligand form, species/isoform, co-receptor dependence, or indirect/database-only evidence prevents promotion without manual source-level adjudication.	aliases=gdf1,GDF1; receptor_aliases=acvr1c acvr2a cfc1,ACVR1C ACVR2A CFC1,alpha beta,heterodimer,alphaacvr1c betaacvr2a; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0138	gdf10 acvr1b_acvr2a	Gdf10 Acvr1b_acvr2a	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=gdf10+acvr1b_acvr2a;https://pubmed.ncbi.nlm.nih.gov/25100713/;https://europepmc.org/search?query=gdf10+acvr1b_acvr2a;https://europepmc.org/article/MED/25100713	source-dependent; exact species/construct unresolved	complex, subunit, indirect, or unresolved primary evidence	Expanded PubMed and Europe PMC searches found related pair, family, complex, adhesion, or functional literature, but no clean primary assay unambiguously resolves the exact submitted notation.	Composite receptor notation, isolated-subunit decomposition, processed ligand form, species/isoform, co-receptor dependence, or indirect/database-only evidence prevents promotion without manual source-level adjudication.	aliases=gdf10,GDF10; receptor_aliases=acvr1b acvr2a,ACVR1B ACVR2A,alpha beta,heterodimer,alphaacvr1b betaacvr2a; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0139	gdf11 acvr1b_acvr2b	Gdf11 Acvr1b_acvr2b	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=gdf11+acvr1b_acvr2b;https://pubmed.ncbi.nlm.nih.gov/39407407/;https://pubmed.ncbi.nlm.nih.gov/27340210/;https://pubmed.ncbi.nlm.nih.gov/25400086/;https://europepmc.org/search?query=gdf11+acvr1b_acvr2b;https://europepmc.org/article/MED/39407407;https://europepmc.org/article/MED/27340210;https://europepmc.org/article/MED/25400086	source-dependent; exact species/construct unresolved	complex, subunit, indirect, or unresolved primary evidence	Expanded PubMed and Europe PMC searches found related pair, family, complex, adhesion, or functional literature, but no clean primary assay unambiguously resolves the exact submitted notation.	Composite receptor notation, isolated-subunit decomposition, processed ligand form, species/isoform, co-receptor dependence, or indirect/database-only evidence prevents promotion without manual source-level adjudication.	aliases=gdf11,GDF11; receptor_aliases=acvr1b acvr2b,ACVR1B ACVR2B,alpha beta,heterodimer,alphaacvr1b betaacvr2b; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0141	gdf2 acvrl1_bmpr2	Gdf2 Acvrl1_bmpr2	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=gdf2+acvrl1_bmpr2;https://pubmed.ncbi.nlm.nih.gov/39793884/;https://pubmed.ncbi.nlm.nih.gov/29789425/;https://europepmc.org/search?query=gdf2+acvrl1_bmpr2;https://europepmc.org/article/MED/39793884;https://europepmc.org/article/MED/29789425	source-dependent; exact species/construct unresolved	complex, subunit, indirect, or unresolved primary evidence	Expanded PubMed and Europe PMC searches found related pair, family, complex, adhesion, or functional literature, but no clean primary assay unambiguously resolves the exact submitted notation.	Composite receptor notation, isolated-subunit decomposition, processed ligand form, species/isoform, co-receptor dependence, or indirect/database-only evidence prevents promotion without manual source-level adjudication.	aliases=gdf2,GDF2; receptor_aliases=acvrl1 bmpr2,ACVRL1 BMPR2,alpha beta,heterodimer,alphaacvrl1 betabmpr2; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0142	gdf3 acvr1b_acvr2a_cfc1	Gdf3 Acvr1b_acvr2a_cfc1	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=gdf3+acvr1b_acvr2a_cfc1;https://pubmed.ncbi.nlm.nih.gov/33932319/;https://pubmed.ncbi.nlm.nih.gov/32330218/;https://pubmed.ncbi.nlm.nih.gov/30446628/;https://europepmc.org/search?query=gdf3+acvr1b_acvr2a_cfc1;https://europepmc.org/article/MED/33932319;https://europepmc.org/article/MED/32330218;https://europepmc.org/article/MED/30446628	source-dependent; exact species/construct unresolved	complex, subunit, indirect, or unresolved primary evidence	Expanded PubMed and Europe PMC searches found related pair, family, complex, adhesion, or functional literature, but no clean primary assay unambiguously resolves the exact submitted notation.	Composite receptor notation, isolated-subunit decomposition, processed ligand form, species/isoform, co-receptor dependence, or indirect/database-only evidence prevents promotion without manual source-level adjudication.	aliases=gdf3,GDF3; receptor_aliases=acvr1b acvr2a cfc1,ACVR1B ACVR2A CFC1,alpha beta,heterodimer,alphaacvr1b betaacvr2a; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0143	gdf3 acvr1b_acvr2b_cfc1	Gdf3 Acvr1b_acvr2b_cfc1	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=gdf3+acvr1b_acvr2b_cfc1;https://pubmed.ncbi.nlm.nih.gov/33932319/;https://pubmed.ncbi.nlm.nih.gov/32330218/;https://pubmed.ncbi.nlm.nih.gov/30446628/;https://europepmc.org/search?query=gdf3+acvr1b_acvr2b_cfc1;https://europepmc.org/article/MED/33932319;https://europepmc.org/article/MED/32330218;https://europepmc.org/article/MED/30446628	source-dependent; exact species/construct unresolved	complex, subunit, indirect, or unresolved primary evidence	Expanded PubMed and Europe PMC searches found related pair, family, complex, adhesion, or functional literature, but no clean primary assay unambiguously resolves the exact submitted notation.	Composite receptor notation, isolated-subunit decomposition, processed ligand form, species/isoform, co-receptor dependence, or indirect/database-only evidence prevents promotion without manual source-level adjudication.	aliases=gdf3,GDF3; receptor_aliases=acvr1b acvr2b cfc1,ACVR1B ACVR2B CFC1,alpha beta,heterodimer,alphaacvr1b betaacvr2b; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0144	gdf3 acvr1c_acvr2a_cfc1	Gdf3 Acvr1c_acvr2a_cfc1	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=gdf3+acvr1c_acvr2a_cfc1;https://pubmed.ncbi.nlm.nih.gov/33932319/;https://pubmed.ncbi.nlm.nih.gov/32330218/;https://pubmed.ncbi.nlm.nih.gov/30446628/;https://europepmc.org/search?query=gdf3+acvr1c_acvr2a_cfc1;https://europepmc.org/article/MED/33932319;https://europepmc.org/article/MED/32330218;https://europepmc.org/article/MED/30446628	source-dependent; exact species/construct unresolved	complex, subunit, indirect, or unresolved primary evidence	Expanded PubMed and Europe PMC searches found related pair, family, complex, adhesion, or functional literature, but no clean primary assay unambiguously resolves the exact submitted notation.	Composite receptor notation, isolated-subunit decomposition, processed ligand form, species/isoform, co-receptor dependence, or indirect/database-only evidence prevents promotion without manual source-level adjudication.	aliases=gdf3,GDF3; receptor_aliases=acvr1c acvr2a cfc1,ACVR1C ACVR2A CFC1,alpha beta,heterodimer,alphaacvr1c betaacvr2a; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0145	gdf5 bmpr1a_bmpr2	Gdf5 Bmpr1a_bmpr2	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=gdf5+bmpr1a_bmpr2;https://pubmed.ncbi.nlm.nih.gov/36726183/;https://pubmed.ncbi.nlm.nih.gov/32764110/;https://pubmed.ncbi.nlm.nih.gov/26254468/;https://europepmc.org/search?query=gdf5+bmpr1a_bmpr2;https://europepmc.org/article/MED/36726183;https://europepmc.org/article/MED/32764110;https://europepmc.org/article/MED/26254468	source-dependent; exact species/construct unresolved	complex, subunit, indirect, or unresolved primary evidence	Expanded PubMed and Europe PMC searches found related pair, family, complex, adhesion, or functional literature, but no clean primary assay unambiguously resolves the exact submitted notation.	Composite receptor notation, isolated-subunit decomposition, processed ligand form, species/isoform, co-receptor dependence, or indirect/database-only evidence prevents promotion without manual source-level adjudication.	aliases=gdf5,GDF5; receptor_aliases=bmpr1a bmpr2,BMPR1A BMPR2,alpha beta,heterodimer,alphabmpr1a betabmpr2; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0146	gdf5 bmpr1b_bmpr2	Gdf5 Bmpr1b_bmpr2	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=gdf5+bmpr1b_bmpr2;https://pubmed.ncbi.nlm.nih.gov/36726183/;https://pubmed.ncbi.nlm.nih.gov/26254468/;https://pubmed.ncbi.nlm.nih.gov/25253739/;https://europepmc.org/search?query=gdf5+bmpr1b_bmpr2;https://europepmc.org/article/MED/36726183;https://europepmc.org/article/MED/26254468;https://europepmc.org/article/MED/25253739	source-dependent; exact species/construct unresolved	complex, subunit, indirect, or unresolved primary evidence	Expanded PubMed and Europe PMC searches found related pair, family, complex, adhesion, or functional literature, but no clean primary assay unambiguously resolves the exact submitted notation.	Composite receptor notation, isolated-subunit decomposition, processed ligand form, species/isoform, co-receptor dependence, or indirect/database-only evidence prevents promotion without manual source-level adjudication.	aliases=gdf5,GDF5; receptor_aliases=bmpr1b bmpr2,BMPR1B BMPR2,alpha beta,heterodimer,alphabmpr1b betabmpr2; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0147	gdf5 ror2	Gdf5 Ror2	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=gdf5+ror2;https://pubmed.ncbi.nlm.nih.gov/37156767/;https://pubmed.ncbi.nlm.nih.gov/34623600/;https://pubmed.ncbi.nlm.nih.gov/21858606/;https://europepmc.org/search?query=gdf5+ror2;https://europepmc.org/article/MED/37156767;https://europepmc.org/article/MED/34623600;https://europepmc.org/article/MED/21858606	source-dependent; exact species/construct unresolved	complex, subunit, indirect, or unresolved primary evidence	Expanded PubMed and Europe PMC searches found related pair, family, complex, adhesion, or functional literature, but no clean primary assay unambiguously resolves the exact submitted notation.	Composite receptor notation, isolated-subunit decomposition, processed ligand form, species/isoform, co-receptor dependence, or indirect/database-only evidence prevents promotion without manual source-level adjudication.	aliases=gdf5,GDF5; receptor_aliases=ror2,ROR2; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0148	gdf6 bmpr1a_bmpr2	Gdf6 Bmpr1a_bmpr2	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=gdf6+bmpr1a_bmpr2;https://europepmc.org/search?query=gdf6+bmpr1a_bmpr2	source-dependent; exact species/construct unresolved	complex, subunit, indirect, or unresolved primary evidence	Expanded PubMed and Europe PMC searches found related pair, family, complex, adhesion, or functional literature, but no clean primary assay unambiguously resolves the exact submitted notation.	Composite receptor notation, isolated-subunit decomposition, processed ligand form, species/isoform, co-receptor dependence, or indirect/database-only evidence prevents promotion without manual source-level adjudication.	aliases=gdf6,GDF6; receptor_aliases=bmpr1a bmpr2,BMPR1A BMPR2,alpha beta,heterodimer,alphabmpr1a betabmpr2; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0149	gdf6 bmpr1b_bmpr2	Gdf6 Bmpr1b_bmpr2	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=gdf6+bmpr1b_bmpr2;https://europepmc.org/search?query=gdf6+bmpr1b_bmpr2	source-dependent; exact species/construct unresolved	complex, subunit, indirect, or unresolved primary evidence	Expanded PubMed and Europe PMC searches found related pair, family, complex, adhesion, or functional literature, but no clean primary assay unambiguously resolves the exact submitted notation.	Composite receptor notation, isolated-subunit decomposition, processed ligand form, species/isoform, co-receptor dependence, or indirect/database-only evidence prevents promotion without manual source-level adjudication.	aliases=gdf6,GDF6; receptor_aliases=bmpr1b bmpr2,BMPR1B BMPR2,alpha beta,heterodimer,alphabmpr1b betabmpr2; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0150	gdf7 bmpr1a_bmpr2	Gdf7 Bmpr1a_bmpr2	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=gdf7+bmpr1a_bmpr2;https://pubmed.ncbi.nlm.nih.gov/12741987/;https://europepmc.org/search?query=gdf7+bmpr1a_bmpr2;https://europepmc.org/article/MED/12741987	source-dependent; exact species/construct unresolved	complex, subunit, indirect, or unresolved primary evidence	Expanded PubMed and Europe PMC searches found related pair, family, complex, adhesion, or functional literature, but no clean primary assay unambiguously resolves the exact submitted notation.	Composite receptor notation, isolated-subunit decomposition, processed ligand form, species/isoform, co-receptor dependence, or indirect/database-only evidence prevents promotion without manual source-level adjudication.	aliases=gdf7,GDF7; receptor_aliases=bmpr1a bmpr2,BMPR1A BMPR2,alpha beta,heterodimer,alphabmpr1a betabmpr2; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0151	gdf7 bmpr1b_bmpr2	Gdf7 Bmpr1b_bmpr2	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=gdf7+bmpr1b_bmpr2;https://pubmed.ncbi.nlm.nih.gov/12741987/;https://europepmc.org/search?query=gdf7+bmpr1b_bmpr2;https://europepmc.org/article/MED/12741987	source-dependent; exact species/construct unresolved	complex, subunit, indirect, or unresolved primary evidence	Expanded PubMed and Europe PMC searches found related pair, family, complex, adhesion, or functional literature, but no clean primary assay unambiguously resolves the exact submitted notation.	Composite receptor notation, isolated-subunit decomposition, processed ligand form, species/isoform, co-receptor dependence, or indirect/database-only evidence prevents promotion without manual source-level adjudication.	aliases=gdf7,GDF7; receptor_aliases=bmpr1b bmpr2,BMPR1B BMPR2,alpha beta,heterodimer,alphabmpr1b betabmpr2; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0152	gdf9 acvr1b_bmpr2	Gdf9 Acvr1b_bmpr2	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=gdf9+acvr1b_bmpr2;https://pubmed.ncbi.nlm.nih.gov/40543819/;https://pubmed.ncbi.nlm.nih.gov/40492505/;https://pubmed.ncbi.nlm.nih.gov/39922201/;https://europepmc.org/search?query=gdf9+acvr1b_bmpr2;https://europepmc.org/article/MED/40543819;https://europepmc.org/article/MED/40492505;https://europepmc.org/article/MED/39922201	source-dependent; exact species/construct unresolved	complex, subunit, indirect, or unresolved primary evidence	Expanded PubMed and Europe PMC searches found related pair, family, complex, adhesion, or functional literature, but no clean primary assay unambiguously resolves the exact submitted notation.	Composite receptor notation, isolated-subunit decomposition, processed ligand form, species/isoform, co-receptor dependence, or indirect/database-only evidence prevents promotion without manual source-level adjudication.	aliases=gdf9,GDF9; receptor_aliases=acvr1b bmpr2,ACVR1B BMPR2,alpha beta,heterodimer,alphaacvr1b betabmpr2; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
