curation_id	pair_key	module	species	tf_symbol	target_symbol	decision	module_assignment	evidence_status	support_kind	effect_polarity	primary_pmids	corroborating_pmids	external_record_keys	source_registries	public_reference_pmids	public_effect_polarities	public_verification_statuses	tf_entity_ids	target_entity_ids	tf_frozen_match_status	target_frozen_match_status	tf_role_present	target_role_present	cell_type_context	stimulus_context	shared_paper_status	cross_module_status	limitations	notes	graph_materialization_status
PUBTF-AGENT-00992	mouse|Sox14|Calb2	22B	mouse	Sox14	Calb2	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	unknown	24929424		TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005391	TRRUST	24929424	unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=24929424; direct_evidence_pmids=24929424; source_lead_pmids=24929424.	review_ledger_only
PUBTF-AGENT-00993	mouse|Sox21|Hes5	22B	mouse	Sox21	Hes5	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	negative	22956844		TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005444	TRRUST	22956844	repressing_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=22956844; direct_evidence_pmids=22956844; source_lead_pmids=22956844.	review_ledger_only
PUBTF-AGENT-00994	mouse|Sp5|Cdkn1a	22B	mouse	Sp5	Cdkn1a	database_only_unverified	22B	database_curated_unverified	database_assertion	negative			TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005914	TRRUST	17090534	repressing_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=17090534.	review_ledger_only
PUBTF-AGENT-00995	mouse|Sp9|Fgf8	22B	mouse	Sp9	Fgf8	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	unknown	15358670		TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005939	TRRUST	15358670	unknown	unverified_public_record		11961	absent_from_frozen_graph	mapped_unique	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=15358670; direct_evidence_pmids=15358670; source_lead_pmids=15358670.	review_ledger_only
PUBTF-AGENT-00996	mouse|Srrt|Sox2	22B	mouse	Srrt	Sox2	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	positive	22198669		TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:006070	TRRUST	22198669	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=22198669; direct_evidence_pmids=22198669; source_lead_pmids=22198669.	review_ledger_only
PUBTF-AGENT-00997	human|SSX2|MMP2	22B	human	SSX2	MMP2	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007814	TRRUST	15781633	unknown	unverified_public_record		12745	absent_from_frozen_graph	mapped_unique	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=15781633.	review_ledger_only
PUBTF-AGENT-00998	human|SUGP1|IL1B	22B	human	SUGP1	IL1B	database_only_unverified	22B	database_curated_unverified	database_assertion	positive			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008184	TRRUST	9878621	activating_target	unverified_public_record		12475	absent_from_frozen_graph	mapped_unique	false	true	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=9878621.	review_ledger_only
PUBTF-AGENT-00999	human|SUPT3H|NEDD4L	22B	human	SUPT3H	NEDD4L	database_only_unverified	22B	database_curated_unverified	database_assertion	positive			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008185	TRRUST	8649367	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=8649367.	review_ledger_only
PUBTF-AGENT-01000	mouse|Taf12|Cyp24a1	22B	mouse	Taf12	Cyp24a1	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	unknown	23426901		TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:006276	TRRUST	23426901	unknown	unverified_public_record		11536	absent_from_frozen_graph	mapped_unique	false	true	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=23426901; direct_evidence_pmids=23426901; source_lead_pmids=23426901.	review_ledger_only
PUBTF-AGENT-01001	mouse|Taf4b|Ret	22B	mouse	Taf4b	Ret	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	unknown	15774719		TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:006278	TRRUST	15774719	unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=15774719; direct_evidence_pmids=none; source_lead_pmids=15774719.	review_ledger_only
PUBTF-AGENT-01002	human|TAF5|CDKN1A	22B	human	TAF5	CDKN1A	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008197	TRRUST	17996705	unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=17996705.	review_ledger_only
PUBTF-AGENT-01003	mouse|Taf9|Trp53	22B	mouse	Taf9	Trp53	database_only_unverified	22B	database_curated_unverified	database_assertion	positive			TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:006280	TRRUST	11278372	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=11278372.	review_ledger_only
PUBTF-AGENT-01004	mouse|Tax1bp3|Myod1	22B	mouse	Tax1bp3	Myod1	database_only_unverified	22B	database_curated_unverified	database_assertion	negative			TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:006295	TRRUST	11751456	repressing_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=11751456.	review_ledger_only
PUBTF-AGENT-01005	human|TBC1D22A|ACBD3	22B	human	TBC1D22A	ACBD3	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	unknown	23572552		TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008208	TRRUST	23572552	unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=23572552; direct_evidence_pmids=23572552; source_lead_pmids=23572552.	review_ledger_only
PUBTF-AGENT-01006	human|TBL1X|MYC	22B	human	TBL1X	MYC	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	unknown	20493879		TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008209	TRRUST	20493879	unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=20493879; direct_evidence_pmids=20493879; source_lead_pmids=20493879.	review_ledger_only
PUBTF-AGENT-01007	mouse|Tbx18|Snai2	22B	mouse	Tbx18	Snai2	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:006317	TRRUST	23469079	unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=23469079.	review_ledger_only
PUBTF-AGENT-01008	mouse|Tbx19|Pomc	22B	mouse	Tbx19	Pomc	database_only_unverified	22B	database_curated_unverified	database_assertion	positive			TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:006318	TRRUST	11290323	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=11290323.	review_ledger_only
PUBTF-AGENT-01009	mouse|Tbx4|Shox2	22B	mouse	Tbx4	Shox2	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	unknown	24347445		TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:006353	TRRUST	24347445	unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=24347445; direct_evidence_pmids=24347445; source_lead_pmids=24347445.	review_ledger_only
PUBTF-AGENT-01010	mouse|Tcf20|Mmp3	22B	mouse	Tcf20	Mmp3	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:006373	TRRUST	10995766	unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=10995766.	review_ledger_only
PUBTF-AGENT-01011	mouse|Tfap2d|Bhlhe23	22B	mouse	Tfap2d	Bhlhe23	database_only_unverified	22B	database_curated_unverified	database_assertion	positive			TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:006485	TRRUST	21858141	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=21858141.	review_ledger_only
PUBTF-AGENT-01012	human|TFCP2L1|CYP11A1	22B	human	TFCP2L1	CYP11A1	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008430	TRRUST	18004979	unknown	unverified_public_record		11532	absent_from_frozen_graph	mapped_unique	false	true	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=18004979.	review_ledger_only
PUBTF-AGENT-01013	human|TFEB|TYR	22B	human	TFEB	TYR	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008443	TRRUST	10707962	unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=10707962.	review_ledger_only
PUBTF-AGENT-01014	human|TFPT|EAF1	22B	human	TFPT	EAF1	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008445	TRRUST	17395368	unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=17395368.	review_ledger_only
PUBTF-AGENT-01015	mouse|Thrap3|Cebpa	22B	mouse	Thrap3	Cebpa	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	positive	23525231		TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:006507	TRRUST	23525231	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=23525231; direct_evidence_pmids=23525231; source_lead_pmids=23525231.	review_ledger_only
PUBTF-AGENT-01016	human|TOP2B|RUNX1	22B	human	TOP2B	RUNX1	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	positive	24327541		TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008468	TRRUST	24327541	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=24327541; direct_evidence_pmids=none; source_lead_pmids=24327541.	review_ledger_only
PUBTF-AGENT-01017	human|TP65|CDK6	22B	human	TP65	CDK6	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008688	TRRUST	24389100	unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=24389100.	review_ledger_only
PUBTF-AGENT-01018	human|TRIM22|NFKB1	22B	human	TRIM22	NFKB1	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008718	TRRUST	21651891	unknown	unverified_public_record		13927	absent_from_frozen_graph	mapped_unique	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=21651891.	review_ledger_only
PUBTF-AGENT-01019	mouse|Trim24|Stat1	22B	mouse	Trim24	Stat1	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	negative	21768647		TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:006533	TRRUST	21768647	repressing_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=21768647; direct_evidence_pmids=21768647; source_lead_pmids=21768647.	review_ledger_only
PUBTF-AGENT-01020	human|TRIM25|DDX58	22B	human	TRIM25	DDX58	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008720	TRRUST	21292167	unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=21292167.	review_ledger_only
PUBTF-AGENT-01021	mouse|Trim32|Ccl20	22B	mouse	Trim32	Ccl20	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	positive	20054338		TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:006538	TRRUST	20054338	activating_target	unverified_public_record		11552	absent_from_frozen_graph	mapped_unique	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=20054338; direct_evidence_pmids=20054338; source_lead_pmids=20054338.	review_ledger_only
PUBTF-AGENT-01022	human|TRIP6|CDK6	22B	human	TRIP6	CDK6	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	unknown	24389100		TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008725	TRRUST	24389100	unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=24389100; direct_evidence_pmids=24389100; source_lead_pmids=24389100.	review_ledger_only
PUBTF-AGENT-01023	human|TSC22D1|CNP	22B	human	TSC22D1	CNP	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	positive	20802130		TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008730	TRRUST	20802130	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=20802130; direct_evidence_pmids=20802130; source_lead_pmids=20802130.	review_ledger_only
PUBTF-AGENT-01024	mouse|Tshz3|Myog	22B	mouse	Tshz3	Myog	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	unknown	21543328		TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:006772	TRRUST	21543328	unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=21543328; direct_evidence_pmids=21543328; source_lead_pmids=21543328.	review_ledger_only
PUBTF-AGENT-01025	mouse|Ube2k|Nfe2l2	22B	mouse	Ube2k	Nfe2l2	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:006815	TRRUST	23441843	unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=23441843.	review_ledger_only
PUBTF-AGENT-01026	human|UBP1|CYP11A1	22B	human	UBP1	CYP11A1	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008806	TRRUST	18004979	unknown	unverified_public_record		11532	absent_from_frozen_graph	mapped_unique	false	true	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=18004979.	review_ledger_only
PUBTF-AGENT-01027	human|UBTF|TAF1B	22B	human	UBTF	TAF1B	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008807	TRRUST	10082553	unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=10082553.	review_ledger_only
PUBTF-AGENT-01028	human|UPF2|UPF1	22B	human	UPF2	UPF1	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	unknown	19095803		TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008815	TRRUST	19095803	unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=19095803; direct_evidence_pmids=19095803; source_lead_pmids=19095803.	review_ledger_only
PUBTF-AGENT-01029	human|URI1|AR	22B	human	URI1	AR	database_only_unverified	22B	database_curated_unverified	database_assertion	negative			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008816	TRRUST	21730289	repressing_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=21730289.	review_ledger_only
PUBTF-AGENT-01030	mouse|Vax2|Pax6	22B	mouse	Vax2	Pax6	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	negative	17043310		TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:006856	TRRUST	17043310	repressing_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=17043310; direct_evidence_pmids=17043310; source_lead_pmids=17043310.	review_ledger_only
PUBTF-AGENT-01031	human|WDR5|MYC	22B	human	WDR5	MYC	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	unknown	24782528		TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:009021	TRRUST	24782528	unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=24782528; direct_evidence_pmids=24782528; source_lead_pmids=24782528.	review_ledger_only
PUBTF-AGENT-01032	mouse|Whsc1l1|Cyp17a1	22B	mouse	Whsc1l1	Cyp17a1	database_only_unverified	22B	database_curated_unverified	database_assertion	negative			TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:006876	TRRUST	20530532	repressing_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=20530532.	review_ledger_only
PUBTF-AGENT-01033	human|YEATS4|TP53	22B	human	YEATS4	TP53	database_only_unverified	22B	database_curated_unverified	database_assertion	negative			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:009160	TRRUST	18214854	repressing_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=18214854.	review_ledger_only
PUBTF-AGENT-01034	human|ZBTB14|FHL2	22B	human	ZBTB14	FHL2	database_only_unverified	22B	database_curated_unverified	database_assertion	positive			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:009266	TRRUST	21540083	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=21540083.	review_ledger_only
PUBTF-AGENT-01035	mouse|Zbtb20|Sox9	22B	mouse	Zbtb20	Sox9	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	negative	25564625		TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:006968	TRRUST	25564625	repressing_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=25564625; direct_evidence_pmids=25564625; source_lead_pmids=25564625.	review_ledger_only
PUBTF-AGENT-01036	mouse|Zbtb32|Ciita	22B	mouse	Zbtb32	Ciita	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	unknown	22851713		TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:006969	TRRUST	22851713	unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=22851713; direct_evidence_pmids=22851713; source_lead_pmids=22851713.	review_ledger_only
PUBTF-AGENT-01037	mouse|Zbtb38|Myog	22B	mouse	Zbtb38	Myog	database_only_unverified	22B	database_curated_unverified	database_assertion	negative			TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:006976	TRRUST	21625269	repressing_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=21625269.	review_ledger_only
PUBTF-AGENT-01038	human|ZBTB5|CDKN1A	22B	human	ZBTB5	CDKN1A	database_only_unverified	22B	database_curated_unverified	database_assertion	negative			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:009285	TRRUST	19491398	repressing_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=19491398.	review_ledger_only
PUBTF-AGENT-01039	mouse|Zfp13|Mpv17l	22B	mouse	Zfp13	Mpv17l	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:007003	TRRUST	20231359	unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=20231359.	review_ledger_only
