review_id	pair_key	pair_label_canonical	review_priority	review_priority_rationale	original_confidence	search_status	last_worker_verdict	source_locators	support_kind	evidence_summary	limitations	disposition	decision_basis
M20A-EXT-1922	gnas htr6	Gnas Htr6	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	https://pubmed.ncbi.nlm.nih.gov/?term=gnas+htr6;https://europepmc.org/search?query=gnas+htr6	wrong ontology / transducer-only	GNAS is an intracellular heterotrimeric G-protein/transducer component, not an extracellular ligand; HTR6 is a receptor or signaling protein.	Direct receptor coupling or downstream pathway dependence would not convert this non-ligand pair into a ligand-receptor edge.	not_ligand_receptor	Expanded search classified the submitted relationship as a wrong-pair or non-ligand-receptor relationship.
M20A-EXT-1923	gnas lhcgr	Gnas Lhcgr	8	liana_only_discovery	low	completed_agent_review	reject_pair	https://pubmed.ncbi.nlm.nih.gov/25219847/	non_ligand_receptor	The exact Gnas Lhcgr row represents an intracellular partner, biosynthetic enzyme, chaperone, signaling subunit, or wrong receptor rather than a ligand–receptor pair.	Could not be promoted because the relationship is not a ligand–receptor edge; any observed association is mechanistic or intracellular.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment; it is excluded from the no-evidence registry.
M20A-EXT-1924	gnas ptgdr	Gnas Ptgdr	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	https://pubmed.ncbi.nlm.nih.gov/?term=gnas+ptgdr;https://europepmc.org/search?query=gnas+ptgdr	wrong ontology / transducer-only	GNAS is an intracellular heterotrimeric G-protein/transducer component, not an extracellular ligand; PTGDR is a receptor or signaling protein.	Direct receptor coupling or downstream pathway dependence would not convert this non-ligand pair into a ligand-receptor edge.	not_ligand_receptor	Expanded search classified the submitted relationship as a wrong-pair or non-ligand-receptor relationship.
M20A-EXT-1925	gnas tshr	Gnas Tshr	8	liana_only_discovery	low	completed_agent_review	reject_pair	https://pubmed.ncbi.nlm.nih.gov/19688034/	non_ligand_receptor	The exact Gnas Tshr row represents an intracellular partner, biosynthetic enzyme, chaperone, signaling subunit, or wrong receptor rather than a ligand–receptor pair.	Could not be promoted because the relationship is not a ligand–receptor edge; any observed association is mechanistic or intracellular.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment; it is excluded from the no-evidence registry.
M20A-EXT-1926	gnas vipr1	Gnas Vipr1	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	https://pubmed.ncbi.nlm.nih.gov/?term=gnas+vipr1;https://europepmc.org/search?query=gnas+vipr1	wrong ontology / transducer-only	GNAS is an intracellular heterotrimeric G-protein/transducer component, not an extracellular ligand; VIPR1 is a receptor or signaling protein.	Direct receptor coupling or downstream pathway dependence would not convert this non-ligand pair into a ligand-receptor edge.	not_ligand_receptor	Expanded search classified the submitted relationship as a wrong-pair or non-ligand-receptor relationship.
M20A-EXT-1927	gnb3 gabbr2	Gnb3 Gabbr2	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	https://pubmed.ncbi.nlm.nih.gov/?term=gnb3+gabbr2;https://europepmc.org/search?query=gnb3+gabbr2	wrong ontology / transducer-only	GNB3 is an intracellular heterotrimeric G-protein/transducer component, not an extracellular ligand; GABBR2 is a receptor or signaling protein.	Direct receptor coupling or downstream pathway dependence would not convert this non-ligand pair into a ligand-receptor edge.	not_ligand_receptor	Expanded search classified the submitted relationship as a wrong-pair or non-ligand-receptor relationship.
M20A-EXT-1928	gnb3 tgfbr1	Gnb3 Tgfbr1	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	https://pubmed.ncbi.nlm.nih.gov/?term=gnb3+tgfbr1;https://europepmc.org/search?query=gnb3+tgfbr1	wrong ontology / transducer-only	GNB3 is an intracellular heterotrimeric G-protein/transducer component, not an extracellular ligand; TGFBR1 is a receptor or signaling protein.	Direct receptor coupling or downstream pathway dependence would not convert this non-ligand pair into a ligand-receptor edge.	not_ligand_receptor	Expanded search classified the submitted relationship as a wrong-pair or non-ligand-receptor relationship.
M20A-EXT-1931	gp49a lair1	Gp49a Lair1	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	https://pubmed.ncbi.nlm.nih.gov/?term=gp49a+lair1;https://europepmc.org/search?query=gp49a+lair1	wrong ontology / receptor-like protein	GP49A is a mast-cell immunoglobulin-like membrane protein, not an established soluble ligand for LAIR1.	Family co-expression and immunoreceptor signaling do not establish a GP49A–LAIR1 ligand-receptor interaction.	not_ligand_receptor	Expanded search classified the submitted relationship as a wrong-pair or non-ligand-receptor relationship.
M20A-EXT-1952	grp fap	Grp Fap	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	https://pubmed.ncbi.nlm.nih.gov/18055507/;https://pubmed.ncbi.nlm.nih.gov/?term=grp+fap;https://europepmc.org/search?query=grp+fap	wrong cognate receptor	GRP/gastrin-releasing peptide is a bombesin-family ligand whose established cognate receptor is GRPR/BB2, not FAP.	Bombesin-family cross-reactivity and orphan-receptor pharmacology do not support the submitted receptor assignment.	not_ligand_receptor	Expanded search classified the submitted relationship as a wrong-pair or non-ligand-receptor relationship.
M20A-EXT-1955	gstm7 ryr2	Gstm7 Ryr2	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	https://pubmed.ncbi.nlm.nih.gov/?term=gstm7+ryr2;https://europepmc.org/search?query=gstm7+ryr2	wrong ontology / intracellular protein	GSTM7 is a cytosolic glutathione-S-transferase, not an extracellular ligand for RYR2.	Protein interaction, stress-response or receptor cross-talk reports are not ligand-receptor evidence.	not_ligand_receptor	Expanded search classified the submitted relationship as a wrong-pair or non-ligand-receptor relationship.
M20A-EXT-1956	gsto1 ryr1	Gsto1 Ryr1	8	liana_only_discovery	low	completed_agent_review	reject_pair	https://pubmed.ncbi.nlm.nih.gov/11035031/	non_ligand_receptor	The exact Gsto1 Ryr1 row represents an intracellular partner, biosynthetic enzyme, chaperone, signaling subunit, or wrong receptor rather than a ligand–receptor pair.	Could not be promoted because the relationship is not a ligand–receptor edge; any observed association is mechanistic or intracellular.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment; it is excluded from the no-evidence registry.
M20A-EXT-1957	gstp1 egfr	Gstp1 Egfr	8	liana_only_discovery	low	completed_agent_review	reject_pair	https://pubmed.ncbi.nlm.nih.gov/26429914/	non_ligand_receptor	The exact Gstp1 Egfr row represents an intracellular partner, biosynthetic enzyme, chaperone, signaling subunit, or wrong receptor rather than a ligand–receptor pair.	Could not be promoted because the relationship is not a ligand–receptor edge; any observed association is mechanistic or intracellular.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment; it is excluded from the no-evidence registry.
M20A-EXT-1958	gstp1 traf2	Gstp1 Traf2	8	liana_only_discovery	low	completed_agent_review	reject_pair	https://pubmed.ncbi.nlm.nih.gov/16636664/	non_ligand_receptor	The exact Gstp1 Traf2 row represents an intracellular partner, biosynthetic enzyme, chaperone, signaling subunit, or wrong receptor rather than a ligand–receptor pair.	Could not be promoted because the relationship is not a ligand–receptor edge; any observed association is mechanistic or intracellular.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment; it is excluded from the no-evidence registry.
M20A-EXT-1959	gstp2 egfr	Gstp2 Egfr	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	https://pubmed.ncbi.nlm.nih.gov/?term=gstp2+egfr;https://europepmc.org/search?query=gstp2+egfr	wrong ontology / intracellular protein	GSTP2 is a cytosolic glutathione-S-transferase, not an extracellular ligand for EGFR.	Protein interaction, stress-response or receptor cross-talk reports are not ligand-receptor evidence.	not_ligand_receptor	Expanded search classified the submitted relationship as a wrong-pair or non-ligand-receptor relationship.
M20A-EXT-1960	gstp2 traf2	Gstp2 Traf2	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	https://pubmed.ncbi.nlm.nih.gov/?term=gstp2+traf2;https://europepmc.org/search?query=gstp2+traf2	wrong ontology / intracellular protein	GSTP2 is a cytosolic glutathione-S-transferase, not an extracellular ligand for TRAF2.	Protein interaction, stress-response or receptor cross-talk reports are not ligand-receptor evidence.	not_ligand_receptor	Expanded search classified the submitted relationship as a wrong-pair or non-ligand-receptor relationship.
M20A-EXT-1963	guca2b gucy2e	Guca2b Gucy2e	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	https://pubmed.ncbi.nlm.nih.gov/?term=guca2b+gucy2e;https://europepmc.org/search?query=guca2b+gucy2e	wrong cognate receptor	GUCA2B/uroguanylin belongs to the guanylin peptide family and its canonical receptor is GUCY2C/GC-C, not GUCY2E.	Family membership or co-expression cannot substitute for the missing canonical receptor assignment.	not_ligand_receptor	Expanded search classified the submitted relationship as a wrong-pair or non-ligand-receptor relationship.
M20A-EXT-1968	gzma pard3	Gzma Pard3	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	https://pubmed.ncbi.nlm.nih.gov/?term=gzma+pard3;https://europepmc.org/search?query=gzma+pard3	wrong ontology / intracellular polarity protein	PARD3 is an intracellular polarity/scaffold protein, not a cell-surface receptor for secreted granzyme A.	Granzyme intracellular substrates or trafficking partners do not establish a ligand-receptor edge.	not_ligand_receptor	Expanded search classified the submitted relationship as a wrong-pair or non-ligand-receptor relationship.
M20A-EXT-1973	h2-dma cd4	H2-DMa Cd4	8	liana_only_discovery	low	searched_pending_curator	reject_pair	NONE	NONE	No exact pair evidence; H2-DM alpha is an intracellular peptide-loading chaperone, not surface MHC-II.	Role mismatch with a CD4 surface interaction.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-1980	h2-k1 aplp2	H2-K1 Aplp2	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	https://pubmed.ncbi.nlm.nih.gov/18452037/	Non-ligand-receptor, intracellular/cis association, receptor cooperation, or wrong-pair relationship.	Re-search identified the submitted relationship as non-ligand-receptor, intracellular/cis/co-receptor modulation, or a different ligand/receptor pair; it is rejected under the contract.	H2-K1/Kb specificity is not isolated; association is intracellular/Golgi-endocytic.	not_ligand_receptor	Final adjudication classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation.
M20A-EXT-2000	has2 cd44	Has2 Cd44	8	liana_only_discovery	low	completed_agent_review	reject_pair	https://pmc.ncbi.nlm.nih.gov/articles/PMC2730409/	non_ligand_receptor	The exact Has2 Cd44 row represents an intracellular partner, biosynthetic enzyme, chaperone, signaling subunit, or wrong receptor rather than a ligand–receptor pair.	Could not be promoted because the relationship is not a ligand–receptor edge; any observed association is mechanistic or intracellular.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment; it is excluded from the no-evidence registry.
M20A-EXT-2001	has2 hmmr	Has2 Hmmr	8	liana_only_discovery	low	completed_agent_review	reject_pair	https://pmc.ncbi.nlm.nih.gov/articles/PMC2730409/	non_ligand_receptor	The exact Has2 Hmmr row represents an intracellular partner, biosynthetic enzyme, chaperone, signaling subunit, or wrong receptor rather than a ligand–receptor pair.	Could not be promoted because the relationship is not a ligand–receptor edge; any observed association is mechanistic or intracellular.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment; it is excluded from the no-evidence registry.
M20A-EXT-2002	hbegf cd44	Hbegf Cd44	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	https://pmc.ncbi.nlm.nih.gov/articles/PMC155329/	Non-ligand-receptor, intracellular/cis association, receptor cooperation, or wrong-pair relationship.	Re-search identified the submitted relationship as non-ligand-receptor, intracellular/cis/co-receptor modulation, or a different ligand/receptor pair; it is rejected under the contract.	This supports presentation/scaffolding, not a direct HB-EGF-CD44 receptor interaction.	not_ligand_receptor	Final adjudication classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation.
M20A-EXT-2003	hbegf cd82	Hbegf Cd82	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	https://pmc.ncbi.nlm.nih.gov/articles/PMC3764837/	Non-ligand-receptor, intracellular/cis association, receptor cooperation, or wrong-pair relationship.	Re-search identified the submitted relationship as non-ligand-receptor, intracellular/cis/co-receptor modulation, or a different ligand/receptor pair; it is rejected under the contract.	Indirect tetraspanin modulation; not direct ligand binding.	not_ligand_receptor	Final adjudication classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation.
M20A-EXT-2004	hbegf cd9	Hbegf Cd9	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	https://pubmed.ncbi.nlm.nih.gov/7876316/	Non-ligand-receptor, intracellular/cis association, receptor cooperation, or wrong-pair relationship.	Re-search identified the submitted relationship as non-ligand-receptor, intracellular/cis/co-receptor modulation, or a different ligand/receptor pair; it is rejected under the contract.	Cis tetraspanin association is not a trans-cell receptor interaction.	not_ligand_receptor	Final adjudication classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation.
M20A-EXT-2013	hdc hrh1	Hdc Hrh1	8	liana_only_discovery	low	completed_agent_review	reject_pair	https://pubmed.ncbi.nlm.nih.gov/37567012/	non_ligand_receptor	The exact Hdc Hrh1 row represents an intracellular partner, biosynthetic enzyme, chaperone, signaling subunit, or wrong receptor rather than a ligand–receptor pair.	Could not be promoted because the relationship is not a ligand–receptor edge; any observed association is mechanistic or intracellular.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment; it is excluded from the no-evidence registry.
M20A-EXT-2014	hdc hrh2	Hdc Hrh2	8	liana_only_discovery	low	completed_agent_review	reject_pair	https://pubmed.ncbi.nlm.nih.gov/32991666/	non_ligand_receptor	The exact Hdc Hrh2 row represents an intracellular partner, biosynthetic enzyme, chaperone, signaling subunit, or wrong receptor rather than a ligand–receptor pair.	Could not be promoted because the relationship is not a ligand–receptor edge; any observed association is mechanistic or intracellular.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment; it is excluded from the no-evidence registry.
M20A-EXT-2015	hdc hrh3	Hdc Hrh3	8	liana_only_discovery	low	completed_agent_review	reject_pair	https://pubmed.ncbi.nlm.nih.gov/39062475/	non_ligand_receptor	The exact Hdc Hrh3 row represents an intracellular partner, biosynthetic enzyme, chaperone, signaling subunit, or wrong receptor rather than a ligand–receptor pair.	Could not be promoted because the relationship is not a ligand–receptor edge; any observed association is mechanistic or intracellular.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment; it is excluded from the no-evidence registry.
M20A-EXT-2016	hdc hrh4	Hdc Hrh4	8	liana_only_discovery	low	completed_agent_review	reject_pair	https://pubmed.ncbi.nlm.nih.gov/27381299/	non_ligand_receptor	The exact Hdc Hrh4 row represents an intracellular partner, biosynthetic enzyme, chaperone, signaling subunit, or wrong receptor rather than a ligand–receptor pair.	Could not be promoted because the relationship is not a ligand–receptor edge; any observed association is mechanistic or intracellular.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment; it is excluded from the no-evidence registry.
M20A-EXT-2017	hebp1 adra2a	Hebp1 Adra2a	8	liana_only_discovery	low	searched_pending_curator	reject_pair	NONE	NONE	No exact pair evidence; HEBP1 is an intracellular heme-binding protein, not an established adrenergic ligand.	Role mismatch.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-2021	hgf itgb1	Hgf Itgb1	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	NONE	Non-ligand-receptor, intracellular/cis association, receptor cooperation, or wrong-pair relationship.	Re-search identified the submitted relationship as non-ligand-receptor, intracellular/cis/co-receptor modulation, or a different ligand/receptor pair; it is rejected under the contract.	HGF-integrin-beta1 effects may reflect signaling crosstalk rather than direct binding.	not_ligand_receptor	Final adjudication classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation.
M20A-EXT-2025	hgf st14	Hgf St14	8	liana_only_discovery	low	completed_agent_review	reject_pair	https://pubmed.ncbi.nlm.nih.gov/23675430/	wrong-pair/non-ligand–receptor relationship	ST14/matriptase activates pro-HGF proteolytically; it is not the cognate HGF receptor (MET), so this is not a ligand–receptor pair.	Do not promote from pathway adjacency, proteolytic activation, enzyme-product generation, or a non-cognate receptor.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment.
M20A-EXT-2026	hp asgr1	Hp Asgr1	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	https://pubmed.ncbi.nlm.nih.gov/26125411/;https://pubmed.ncbi.nlm.nih.gov/?term=hp+asgr1;https://europepmc.org/search?query=hp+asgr1	wrong cognate receptor	Haptoglobin/HP is classically cleared in hemoglobin–haptoglobin complexes through CD163, not ASGR1 or ASGR2 as the submitted direct receptor.	Glycoprotein clearance or desialylation hypotheses do not establish this exact pair.	not_ligand_receptor	Expanded search classified the submitted relationship as a wrong-pair or non-ligand-receptor relationship.
M20A-EXT-2027	hp asgr2	Hp Asgr2	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	https://pubmed.ncbi.nlm.nih.gov/26125411/;https://pubmed.ncbi.nlm.nih.gov/?term=hp+asgr2;https://europepmc.org/search?query=hp+asgr2	wrong cognate receptor	Haptoglobin/HP is classically cleared in hemoglobin–haptoglobin complexes through CD163, not ASGR1 or ASGR2 as the submitted direct receptor.	Glycoprotein clearance or desialylation hypotheses do not establish this exact pair.	not_ligand_receptor	Expanded search classified the submitted relationship as a wrong-pair or non-ligand-receptor relationship.
M20A-EXT-2034	hras agtr1a	Hras Agtr1a	8	liana_only_discovery	low	searched_pending_curator	reject_pair	NONE	NONE	No exact pair evidence; HRAS is an intracellular signaling GTPase, not an AGTR1A ligand.	Role mismatch.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-2035	hras cav1	Hras Cav1	8	liana_only_discovery	low	searched_pending_curator	reject_pair	NONE	NONE	No exact pair evidence; HRAS is intracellular and CAV1 is a membrane scaffold, not a ligand-receptor pair.	Role mismatch.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-2036	hras insr	Hras Insr	8	liana_only_discovery	low	searched_pending_curator	reject_pair	NONE	NONE	No exact pair evidence; HRAS is an intracellular downstream signaling protein, not an insulin receptor ligand.	Role mismatch.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-2037	hras tlr9	Hras Tlr9	8	liana_only_discovery	low	searched_pending_curator	reject_pair	NONE	NONE	No exact pair evidence; HRAS is intracellular and not a TLR9 ligand.	Role mismatch.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-2038	hsp90aa1 cftr	Hsp90aa1 Cftr	8	liana_only_discovery	low	completed_agent_review	reject_pair	https://pmc.ncbi.nlm.nih.gov/articles/PMC1171036/	non_ligand_receptor	The exact Hsp90aa1 Cftr row represents an intracellular partner, biosynthetic enzyme, chaperone, signaling subunit, or wrong receptor rather than a ligand–receptor pair.	Could not be promoted because the relationship is not a ligand–receptor edge; any observed association is mechanistic or intracellular.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment; it is excluded from the no-evidence registry.
M20A-EXT-2039	hsp90aa1 egfr	Hsp90aa1 Egfr	8	liana_only_discovery	low	completed_agent_review	reject_pair	https://pubmed.ncbi.nlm.nih.gov/22952420/	non_ligand_receptor	The exact Hsp90aa1 Egfr row represents an intracellular partner, biosynthetic enzyme, chaperone, signaling subunit, or wrong receptor rather than a ligand–receptor pair.	Could not be promoted because the relationship is not a ligand–receptor edge; any observed association is mechanistic or intracellular.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment; it is excluded from the no-evidence registry.
M20A-EXT-2040	hsp90aa1 erbb2	Hsp90aa1 Erbb2	8	liana_only_discovery	low	completed_agent_review	reject_pair	https://pmc.ncbi.nlm.nih.gov/articles/PMC1299195/	non_ligand_receptor	The exact Hsp90aa1 Erbb2 row represents an intracellular partner, biosynthetic enzyme, chaperone, signaling subunit, or wrong receptor rather than a ligand–receptor pair.	Could not be promoted because the relationship is not a ligand–receptor edge; any observed association is mechanistic or intracellular.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment; it is excluded from the no-evidence registry.
M20A-EXT-2041	hsp90aa1 itgb3	Hsp90aa1 Itgb3	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	https://pubmed.ncbi.nlm.nih.gov/?term=hsp90aa1+itgb3;https://europepmc.org/search?query=hsp90aa1+itgb3	wrong ontology / intracellular chaperone	HSP90AA1 is an HSP90 chaperone/client protein, not an extracellular ligand for ITGB3.	Chaperone–kinase association, maturation and proteostasis studies are intracellular protein interactions, not ligand-receptor evidence.	not_ligand_receptor	Expanded search classified the submitted relationship as a wrong-pair or non-ligand-receptor relationship.
M20A-EXT-2044	hsp90b1 lrp1	Hsp90b1 Lrp1	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	https://pubmed.ncbi.nlm.nih.gov/28056051/	Non-ligand-receptor, intracellular/cis association, receptor cooperation, or wrong-pair relationship.	Re-search identified the submitted relationship as non-ligand-receptor, intracellular/cis/co-receptor modulation, or a different ligand/receptor pair; it is rejected under the contract.	Direct HSP90B1-LRP1 binding and extracellular signaling were not independently established.	not_ligand_receptor	Final adjudication classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation.
M20A-EXT-2045	hsp90b1 tlr1	Hsp90b1 Tlr1	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	https://pubmed.ncbi.nlm.nih.gov/18509083/	Non-ligand-receptor, intracellular/cis association, receptor cooperation, or wrong-pair relationship.	Re-search identified the submitted relationship as non-ligand-receptor, intracellular/cis/co-receptor modulation, or a different ligand/receptor pair; it is rejected under the contract.	TLR1-specific pair evidence is not isolated; this is ER client biology.	not_ligand_receptor	Final adjudication classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation.
M20A-EXT-2046	hsp90b1 tlr2	Hsp90b1 Tlr2	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	https://pubmed.ncbi.nlm.nih.gov/17275357/	Non-ligand-receptor, intracellular/cis association, receptor cooperation, or wrong-pair relationship.	Re-search identified the submitted relationship as non-ligand-receptor, intracellular/cis/co-receptor modulation, or a different ligand/receptor pair; it is rejected under the contract.	This is ER folding/trafficking, not extracellular ligand binding.	not_ligand_receptor	Final adjudication classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation.
M20A-EXT-2047	hsp90b1 tlr4	Hsp90b1 Tlr4	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	https://pubmed.ncbi.nlm.nih.gov/17275357/	Non-ligand-receptor, intracellular/cis association, receptor cooperation, or wrong-pair relationship.	Re-search identified the submitted relationship as non-ligand-receptor, intracellular/cis/co-receptor modulation, or a different ligand/receptor pair; it is rejected under the contract.	This is ER folding/trafficking, not extracellular ligand binding.	not_ligand_receptor	Final adjudication classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation.
M20A-EXT-2048	hsp90b1 tlr7	Hsp90b1 Tlr7	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	https://pubmed.ncbi.nlm.nih.gov/17275357/	Non-ligand-receptor, intracellular/cis association, receptor cooperation, or wrong-pair relationship.	Re-search identified the submitted relationship as non-ligand-receptor, intracellular/cis/co-receptor modulation, or a different ligand/receptor pair; it is rejected under the contract.	This is ER client biology, not an HSP90B1-TLR7 ligand interaction.	not_ligand_receptor	Final adjudication classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation.
M20A-EXT-2049	hsp90b1 tlr9	Hsp90b1 Tlr9	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	https://pubmed.ncbi.nlm.nih.gov/17275357/	Non-ligand-receptor, intracellular/cis association, receptor cooperation, or wrong-pair relationship.	Re-search identified the submitted relationship as non-ligand-receptor, intracellular/cis/co-receptor modulation, or a different ligand/receptor pair; it is rejected under the contract.	This is ER folding/trafficking, not extracellular ligand binding.	not_ligand_receptor	Final adjudication classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation.
M20A-EXT-2050	hspa1a grin2d	Hspa1a Grin2d	8	liana_only_discovery	low	searched_pending_curator	reject_pair	NONE	NONE	No exact pair evidence; HSPA1A is a stress chaperone and GRIN2D is an intracellular ion-channel subunit.	Role mismatch.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-2067	iapp calcrl	Iapp Calcrl	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	https://pubmed.ncbi.nlm.nih.gov/29059473/;https://pubmed.ncbi.nlm.nih.gov/?term=iapp+calcrl;https://europepmc.org/search?query=iapp+calcrl	wrong receptor architecture	IAPP/amylin signals through calcitonin-receptor/RAMP heterodimers (AMY1–3), not the submitted standalone CALCRL receptor or RAMP component.	RAMP1/2/3 are accessory subunits and are not standalone amylin receptors.	not_ligand_receptor	Expanded search classified the submitted relationship as a wrong-pair or non-ligand-receptor relationship.
M20A-EXT-2070	iapp pth1r	Iapp Pth1r	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	https://pubmed.ncbi.nlm.nih.gov/29059473/;https://pubmed.ncbi.nlm.nih.gov/?term=iapp+pth1r;https://europepmc.org/search?query=iapp+pth1r	wrong receptor architecture	IAPP/amylin signals through calcitonin-receptor/RAMP heterodimers (AMY1–3), not the submitted standalone PTH1R receptor or RAMP component.	RAMP1/2/3 are accessory subunits and are not standalone amylin receptors.	not_ligand_receptor	Expanded search classified the submitted relationship as a wrong-pair or non-ligand-receptor relationship.
M20A-EXT-2071	iapp ramp1	Iapp Ramp1	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	https://pubmed.ncbi.nlm.nih.gov/29059473/;https://pubmed.ncbi.nlm.nih.gov/?term=iapp+ramp1;https://europepmc.org/search?query=iapp+ramp1	wrong receptor architecture	IAPP/amylin signals through calcitonin-receptor/RAMP heterodimers (AMY1–3), not the submitted standalone RAMP1 receptor or RAMP component.	RAMP1/2/3 are accessory subunits and are not standalone amylin receptors.	not_ligand_receptor	Expanded search classified the submitted relationship as a wrong-pair or non-ligand-receptor relationship.
M20A-EXT-2072	iapp ramp2	Iapp Ramp2	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	https://pubmed.ncbi.nlm.nih.gov/29059473/;https://pubmed.ncbi.nlm.nih.gov/?term=iapp+ramp2;https://europepmc.org/search?query=iapp+ramp2	wrong receptor architecture	IAPP/amylin signals through calcitonin-receptor/RAMP heterodimers (AMY1–3), not the submitted standalone RAMP2 receptor or RAMP component.	RAMP1/2/3 are accessory subunits and are not standalone amylin receptors.	not_ligand_receptor	Expanded search classified the submitted relationship as a wrong-pair or non-ligand-receptor relationship.
M20A-EXT-2074	iapp tshr	Iapp Tshr	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	https://pubmed.ncbi.nlm.nih.gov/29059473/;https://pubmed.ncbi.nlm.nih.gov/?term=iapp+tshr;https://europepmc.org/search?query=iapp+tshr	wrong receptor architecture	IAPP/amylin signals through calcitonin-receptor/RAMP heterodimers (AMY1–3), not the submitted standalone TSHR receptor or RAMP component.	RAMP1/2/3 are accessory subunits and are not standalone amylin receptors.	not_ligand_receptor	Expanded search classified the submitted relationship as a wrong-pair or non-ligand-receptor relationship.
