review_id	pair_key	pair_label_canonical	review_priority	review_priority_rationale	original_confidence	search_status	search_attempt_count	last_search_iteration	last_worker_verdict	source_locators	species_support	support_kind	evidence_summary	limitations	no_evidence_category	decision_basis	next_review_trigger
M20A-EXT-2396	loc100861978 ccr3	LOC100861978 Ccr3	8	liana_only_discovery	low	searched_pending_curator	1	agent_batch_010	no_evidence	NONE	NONE	no qualifying primary evidence	Exact symbols, aliases, and relevant complex/chain names were searched without locating qualifying primary evidence for this exact pair.	LOC100861978 identity and species support remain UNKNOWN; no paralog substitution.	no_evidence_after_search	Exact-pair symbols, aliases, complex/chain names, PubMed, and Europe PMC were searched without qualifying primary evidence.	Revisit only after a new primary binding, receptor-activation, receptor-dependent-function, or species-resolved complex source.
M20A-EXT-2397	loc100861978 grm7	LOC100861978 Grm7	8	liana_only_discovery	low	searched_pending_curator	1	agent_batch_010	no_evidence	NONE	NONE	no qualifying primary evidence	Exact symbols, aliases, and relevant complex/chain names were searched without locating qualifying primary evidence for this exact pair.	LOC100861978 identity and species support remain UNKNOWN; no paralog substitution.	no_evidence_after_search	Exact-pair symbols, aliases, complex/chain names, PubMed, and Europe PMC were searched without qualifying primary evidence.	Revisit only after a new primary binding, receptor-activation, receptor-dependent-function, or species-resolved complex source.
M20A-EXT-2398	loc100861978 mtnr1a	LOC100861978 Mtnr1a	8	liana_only_discovery	low	searched_pending_curator	1	agent_batch_010	no_evidence	NONE	NONE	no qualifying primary evidence	Exact symbols, aliases, and relevant complex/chain names were searched without locating qualifying primary evidence for this exact pair.	LOC100861978 identity and species support remain UNKNOWN; no paralog substitution.	no_evidence_after_search	Exact-pair symbols, aliases, complex/chain names, PubMed, and Europe PMC were searched without qualifying primary evidence.	Revisit only after a new primary binding, receptor-activation, receptor-dependent-function, or species-resolved complex source.
M20A-EXT-2399	lpl cd44	Lpl Cd44	8	liana_only_discovery	low	searched_pending_curator	1	agent_batch_010	no_evidence	NONE	NONE	no qualifying primary evidence	Exact symbols, aliases, and relevant complex/chain names were searched without locating qualifying primary evidence for this exact pair.	Directness and species support UNKNOWN.	no_evidence_after_search	Exact-pair symbols, aliases, complex/chain names, PubMed, and Europe PMC were searched without qualifying primary evidence.	Revisit only after a new primary binding, receptor-activation, receptor-dependent-function, or species-resolved complex source.
M20A-EXT-2400	lpl lrp1	Lpl Lrp1	8	liana_only_discovery	low	searched_pending_curator	1	agent_batch_010	no_evidence	NONE	NONE	no qualifying primary evidence	Exact symbols, aliases, and relevant complex/chain names were searched without locating qualifying primary evidence for this exact pair.	Directness and species support UNKNOWN.	no_evidence_after_search	Exact-pair symbols, aliases, complex/chain names, PubMed, and Europe PMC were searched without qualifying primary evidence.	Revisit only after a new primary binding, receptor-activation, receptor-dependent-function, or species-resolved complex source.
M20A-EXT-2401	lpl lrp2	Lpl Lrp2	8	liana_only_discovery	low	searched_pending_curator	1	agent_batch_010	no_evidence	NONE	NONE	no qualifying primary evidence	Exact symbols, aliases, and relevant complex/chain names were searched without locating qualifying primary evidence for this exact pair.	Directness and species support UNKNOWN.	no_evidence_after_search	Exact-pair symbols, aliases, complex/chain names, PubMed, and Europe PMC were searched without qualifying primary evidence.	Revisit only after a new primary binding, receptor-activation, receptor-dependent-function, or species-resolved complex source.
M20A-EXT-2402	lpl sdc1	Lpl Sdc1	8	liana_only_discovery	low	searched_pending_curator	1	agent_batch_010	no_evidence	NONE	NONE	no qualifying primary evidence	Exact symbols, aliases, and relevant complex/chain names were searched without locating qualifying primary evidence for this exact pair.	Directness and species support UNKNOWN.	no_evidence_after_search	Exact-pair symbols, aliases, complex/chain names, PubMed, and Europe PMC were searched without qualifying primary evidence.	Revisit only after a new primary binding, receptor-activation, receptor-dependent-function, or species-resolved complex source.
M20A-EXT-2403	lpl vldlr	Lpl Vldlr	8	liana_only_discovery	low	searched_pending_curator	1	agent_batch_010	no_evidence	NONE	NONE	no qualifying primary evidence	Exact symbols, aliases, and relevant complex/chain names were searched without locating qualifying primary evidence for this exact pair.	Directness and species support UNKNOWN.	no_evidence_after_search	Exact-pair symbols, aliases, complex/chain names, PubMed, and Europe PMC were searched without qualifying primary evidence.	Revisit only after a new primary binding, receptor-activation, receptor-dependent-function, or species-resolved complex source.
M20A-EXT-2404	lrig1 egfr	Lrig1 Egfr	8	liana_only_discovery	low	searched_pending_curator	1	agent_batch_010	no_evidence	NONE	NONE	no qualifying primary evidence	Exact symbols, aliases, and relevant complex/chain names were searched without locating qualifying primary evidence for this exact pair.	Directness and species support UNKNOWN.	no_evidence_after_search	Exact-pair symbols, aliases, complex/chain names, PubMed, and Europe PMC were searched without qualifying primary evidence.	Revisit only after a new primary binding, receptor-activation, receptor-dependent-function, or species-resolved complex source.
M20A-EXT-2405	lrig1 met	Lrig1 Met	8	liana_only_discovery	low	searched_pending_curator	1	agent_batch_010	no_evidence	NONE	NONE	no qualifying primary evidence	Exact symbols, aliases, and relevant complex/chain names were searched without locating qualifying primary evidence for this exact pair.	Directness and species support UNKNOWN.	no_evidence_after_search	Exact-pair symbols, aliases, complex/chain names, PubMed, and Europe PMC were searched without qualifying primary evidence.	Revisit only after a new primary binding, receptor-activation, receptor-dependent-function, or species-resolved complex source.
M20A-EXT-2406	lrig2 egfr	Lrig2 Egfr	8	liana_only_discovery	low	searched_pending_curator	1	agent_batch_010	no_evidence	NONE	NONE	no qualifying primary evidence	Exact symbols, aliases, and relevant complex/chain names were searched without locating qualifying primary evidence for this exact pair.	Directness and species support UNKNOWN.	no_evidence_after_search	Exact-pair symbols, aliases, complex/chain names, PubMed, and Europe PMC were searched without qualifying primary evidence.	Revisit only after a new primary binding, receptor-activation, receptor-dependent-function, or species-resolved complex source.
M20A-EXT-2407	lrp1b plaur	Lrp1b Plaur	8	liana_only_discovery	low	searched_pending_curator	1	agent_batch_010	no_evidence	NONE	NONE	no qualifying primary evidence	Exact symbols, aliases, and relevant complex/chain names were searched without locating qualifying primary evidence for this exact pair.	Directness and species support UNKNOWN.	no_evidence_after_search	Exact-pair symbols, aliases, complex/chain names, PubMed, and Europe PMC were searched without qualifying primary evidence.	Revisit only after a new primary binding, receptor-activation, receptor-dependent-function, or species-resolved complex source.
M20A-EXT-2408	lrpap1 ldlr	Lrpap1 Ldlr	8	liana_only_discovery	low	searched_pending_curator	1	agent_batch_010	no_evidence	NONE	NONE	no qualifying primary evidence	Exact symbols, aliases, and relevant complex/chain names were searched without locating qualifying primary evidence for this exact pair.	Directness and species support UNKNOWN; no substitution from related LDL receptor family members.	no_evidence_after_search	Exact-pair symbols, aliases, complex/chain names, PubMed, and Europe PMC were searched without qualifying primary evidence.	Revisit only after a new primary binding, receptor-activation, receptor-dependent-function, or species-resolved complex source.
M20A-EXT-2411	lrpap1 lrp8	Lrpap1 Lrp8	8	liana_only_discovery	low	searched_pending_curator	1	agent_batch_010	no_evidence	NONE	NONE	no qualifying primary evidence	Exact symbols, aliases, and relevant complex/chain names were searched without locating qualifying primary evidence for this exact pair.	Directness and species support UNKNOWN; no substitution from LRP1 evidence.	no_evidence_after_search	Exact-pair symbols, aliases, complex/chain names, PubMed, and Europe PMC were searched without qualifying primary evidence.	Revisit only after a new primary binding, receptor-activation, receptor-dependent-function, or species-resolved complex source.
M20A-EXT-2412	lrpap1 sorl1	Lrpap1 Sorl1	8	liana_only_discovery	low	searched_pending_curator	1	agent_batch_010	no_evidence	NONE	NONE	no qualifying primary evidence	Exact symbols, aliases, and relevant complex/chain names were searched without locating qualifying primary evidence for this exact pair.	Directness and species support UNKNOWN; no substitution from LRP1 evidence.	no_evidence_after_search	Exact-pair symbols, aliases, complex/chain names, PubMed, and Europe PMC were searched without qualifying primary evidence.	Revisit only after a new primary binding, receptor-activation, receptor-dependent-function, or species-resolved complex source.
M20A-EXT-2413	lrpap1 sort1	Lrpap1 Sort1	8	liana_only_discovery	low	searched_pending_curator	1	agent_batch_010	no_evidence	NONE	NONE	no qualifying primary evidence	Exact symbols, aliases, and relevant complex/chain names were searched without locating qualifying primary evidence for this exact pair.	Directness and species support UNKNOWN; no substitution from LRP1 evidence.	no_evidence_after_search	Exact-pair symbols, aliases, complex/chain names, PubMed, and Europe PMC were searched without qualifying primary evidence.	Revisit only after a new primary binding, receptor-activation, receptor-dependent-function, or species-resolved complex source.
M20A-EXT-2414	lrpap1 vldlr	Lrpap1 Vldlr	8	liana_only_discovery	low	searched_pending_curator	1	agent_batch_010	no_evidence	NONE	NONE	no qualifying primary evidence	Exact symbols, aliases, and relevant complex/chain names were searched without locating qualifying primary evidence for this exact pair.	Directness and species support UNKNOWN; no substitution from LRP1 evidence.	no_evidence_after_search	Exact-pair symbols, aliases, complex/chain names, PubMed, and Europe PMC were searched without qualifying primary evidence.	Revisit only after a new primary binding, receptor-activation, receptor-dependent-function, or species-resolved complex source.
M20A-EXT-2416	lrrc4b ptprs	Lrrc4b Ptprs	8	liana_only_discovery	low	searched_pending_curator	1	agent_batch_010	no_evidence	NONE	NONE	no qualifying primary evidence	Exact symbols, aliases, and relevant complex/chain names were searched without locating qualifying primary evidence for this exact pair.	Directness and species support UNKNOWN.	no_evidence_after_search	Exact-pair symbols, aliases, complex/chain names, PubMed, and Europe PMC were searched without qualifying primary evidence.	Revisit only after a new primary binding, receptor-activation, receptor-dependent-function, or species-resolved complex source.
M20A-EXT-2417	lta ripk1	Lta Ripk1	8	liana_only_discovery	low	searched_pending_curator	1	agent_batch_010	no_evidence	NONE	NONE	no qualifying primary evidence	Exact symbols, aliases, and relevant complex/chain names were searched without locating qualifying primary evidence for this exact pair.	Signaling through intermediary proteins was excluded; directness and species support UNKNOWN.	no_evidence_after_search	Exact-pair symbols, aliases, complex/chain names, PubMed, and Europe PMC were searched without qualifying primary evidence.	Revisit only after a new primary binding, receptor-activation, receptor-dependent-function, or species-resolved complex source.
M20A-EXT-2419	ltb cd40	Ltb Cd40	8	liana_only_discovery	low	searched_pending_curator	1	agent_batch_010	no_evidence	NONE	NONE	no qualifying primary evidence	Exact symbols, aliases, and relevant complex/chain names were searched without locating qualifying primary evidence for this exact pair.	Directness and species support UNKNOWN.	no_evidence_after_search	Exact-pair symbols, aliases, complex/chain names, PubMed, and Europe PMC were searched without qualifying primary evidence.	Revisit only after a new primary binding, receptor-activation, receptor-dependent-function, or species-resolved complex source.
M20A-EXT-2420	ltb tnfrsf1a	Ltb Tnfrsf1a	8	liana_only_discovery	low	searched_pending_curator	1	6	reject_pair	https://pubmed.ncbi.nlm.nih.gov/7995952/	UNKNOWN	complex-level receptor binding	Primary study describes surface LTA/LTB complexes and distinct receptor binding; it does not establish LTB as a standalone TNFRSF1A ligand.	Complex decomposition prohibited; LTB-specific directness and species support unresolved.	no_evidence_after_search	Exact-pair literature searches were exhausted in the recorded worker passes without qualifying direct primary evidence; related family, expression, database, noncognate, or negative findings are retained as limitations.	Revisit only if a new primary binding, receptor-activation, receptor-dependent-function, or species-resolved receptor-complex source is identified.
M20A-EXT-2421	ltbp1 itgb5	Ltbp1 Itgb5	8	liana_only_discovery	low	searched_pending_curator	1	agent_batch_008	no_evidence	NONE	unknown	negative_search	No qualifying exact-pair primary evidence was located after symbol, alias, complex/chain, PubMed, and Europe PMC searches.	No direct binding or functional pair evidence located.	no_evidence_after_search	Exact-pair symbols, aliases, complex/chain names, PubMed, and Europe PMC were searched without qualifying primary evidence.	Revisit only after a new primary binding, receptor-activation, receptor-dependent-function, or species-resolved complex source.
M20A-EXT-2422	ltbp3 itgb5	Ltbp3 Itgb5	8	liana_only_discovery	low	searched_pending_curator	1	agent_batch_008	no_evidence	NONE	unknown	negative_search	No qualifying exact-pair primary evidence was located after symbol, alias, complex/chain, PubMed, and Europe PMC searches.	No direct binding or functional pair evidence located.	no_evidence_after_search	Exact-pair symbols, aliases, complex/chain names, PubMed, and Europe PMC were searched without qualifying primary evidence.	Revisit only after a new primary binding, receptor-activation, receptor-dependent-function, or species-resolved complex source.
M20A-EXT-2423	ltf ager	Ltf Ager	8	liana_only_discovery	low	searched_pending_curator	1	agent_batch_008	no_evidence	NONE	unknown	negative_search	No qualifying exact-pair primary evidence was located after symbol, alias, complex/chain, PubMed, and Europe PMC searches.	No direct binding or functional pair evidence located.	no_evidence_after_search	Exact-pair symbols, aliases, complex/chain names, PubMed, and Europe PMC were searched without qualifying primary evidence.	Revisit only after a new primary binding, receptor-activation, receptor-dependent-function, or species-resolved complex source.
M20A-EXT-2424	ltf boc	Ltf Boc	8	liana_only_discovery	low	searched_pending_curator	1	agent_batch_008	no_evidence	NONE	unknown	negative_search	No qualifying exact-pair primary evidence was located after symbol, alias, complex/chain, PubMed, and Europe PMC searches.	No direct binding or functional pair evidence located.	no_evidence_after_search	Exact-pair symbols, aliases, complex/chain names, PubMed, and Europe PMC were searched without qualifying primary evidence.	Revisit only after a new primary binding, receptor-activation, receptor-dependent-function, or species-resolved complex source.
M20A-EXT-2425	ltf igdcc4	Ltf Igdcc4	8	liana_only_discovery	low	searched_pending_curator	1	agent_batch_008	no_evidence	NONE	unknown	negative_search	No qualifying exact-pair primary evidence was located after symbol, alias, complex/chain, PubMed, and Europe PMC searches.	No direct binding or functional pair evidence located.	no_evidence_after_search	Exact-pair symbols, aliases, complex/chain names, PubMed, and Europe PMC were searched without qualifying primary evidence.	Revisit only after a new primary binding, receptor-activation, receptor-dependent-function, or species-resolved complex source.
M20A-EXT-2426	ltf il1rl1	Ltf Il1rl1	8	liana_only_discovery	low	searched_pending_curator	1	holdlow_batches_013_014	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=ltf+il1rl1;https://europepmc.org/search?query=ltf+il1rl1	not applicable	negative expanded search	No qualifying exact-pair primary evidence was located for Ltf Il1rl1 after expanded alias, processed-form, receptor-complex, structure, citation-trail, PubMed, and Europe PMC searches.	Expression, co-occurrence, database/pathway, noncognate-family, and component-only findings were not counted as exact evidence.	no_evidence_after_search	Expanded hold-low search reviewed aliases, processed forms, receptor complexes, full text, structures, citation trails, PubMed, and Europe PMC.	Revisit if a new exact primary source, processed form, or receptor-complex source is identified.
M20A-EXT-2428	ltf lrp11	Ltf Lrp11	8	liana_only_discovery	low	searched_pending_curator	1	agent_batch_008	no_evidence	NONE	unknown	negative_search	No qualifying exact-pair primary evidence was located after symbol, alias, complex/chain, PubMed, and Europe PMC searches.	No direct binding or functional pair evidence located.	no_evidence_after_search	Exact-pair symbols, aliases, complex/chain names, PubMed, and Europe PMC were searched without qualifying primary evidence.	Revisit only after a new primary binding, receptor-activation, receptor-dependent-function, or species-resolved complex source.
M20A-EXT-2429	ltf tfrc	Ltf Tfrc	8	liana_only_discovery	low	searched_pending_curator	1	agent_batch_008	no_evidence	NONE	unknown	negative_search	No qualifying exact-pair primary evidence was located after symbol, alias, complex/chain, PubMed, and Europe PMC searches.	No direct binding or functional pair evidence located.	no_evidence_after_search	Exact-pair symbols, aliases, complex/chain names, PubMed, and Europe PMC were searched without qualifying primary evidence.	Revisit only after a new primary binding, receptor-activation, receptor-dependent-function, or species-resolved complex source.
M20A-EXT-2430	ltf tnfrsf11b	Ltf Tnfrsf11b	8	liana_only_discovery	low	searched_pending_curator	1	agent_batch_008	no_evidence	NONE	unknown	negative_search	No qualifying exact-pair primary evidence was located after symbol, alias, complex/chain, PubMed, and Europe PMC searches.	No direct binding or functional pair evidence located.	no_evidence_after_search	Exact-pair symbols, aliases, complex/chain names, PubMed, and Europe PMC were searched without qualifying primary evidence.	Revisit only after a new primary binding, receptor-activation, receptor-dependent-function, or species-resolved complex source.
M20A-EXT-2431	ltf treml2	Ltf Treml2	8	liana_only_discovery	low	searched_pending_curator	1	agent_batch_008	no_evidence	NONE	unknown	negative_search	No qualifying exact-pair primary evidence was located after symbol, alias, complex/chain, PubMed, and Europe PMC searches.	No direct binding or functional pair evidence located.	no_evidence_after_search	Exact-pair symbols, aliases, complex/chain names, PubMed, and Europe PMC were searched without qualifying primary evidence.	Revisit only after a new primary binding, receptor-activation, receptor-dependent-function, or species-resolved complex source.
M20A-EXT-2434	lypd3 agr2	Lypd3 Agr2	8	liana_only_discovery	low	searched_pending_curator	1	agent_batch_008	no_evidence	NONE	unknown	negative_search	No qualifying exact-pair primary evidence was located after symbol, alias, complex/chain, PubMed, and Europe PMC searches.	No direct binding or functional pair evidence located.	no_evidence_after_search	Exact-pair symbols, aliases, complex/chain names, PubMed, and Europe PMC were searched without qualifying primary evidence.	Revisit only after a new primary binding, receptor-activation, receptor-dependent-function, or species-resolved complex source.
M20A-EXT-2435	lyz1 itgal	Lyz1 Itgal	8	liana_only_discovery	low	searched_pending_curator	1	agent_batch_008	no_evidence	NONE	unknown	negative_search	No qualifying exact-pair primary evidence was located after symbol, alias, complex/chain, PubMed, and Europe PMC searches.	No direct binding or functional pair evidence located.	no_evidence_after_search	Exact-pair symbols, aliases, complex/chain names, PubMed, and Europe PMC were searched without qualifying primary evidence.	Revisit only after a new primary binding, receptor-activation, receptor-dependent-function, or species-resolved complex source.
M20A-EXT-2436	lyz2 itgal	Lyz2 Itgal	8	liana_only_discovery	low	searched_pending_curator	1	agent_batch_008	no_evidence	NONE	unknown	negative_search	No qualifying exact-pair primary evidence was located after symbol, alias, complex/chain, PubMed, and Europe PMC searches.	No direct binding or functional pair evidence located.	no_evidence_after_search	Exact-pair symbols, aliases, complex/chain names, PubMed, and Europe PMC were searched without qualifying primary evidence.	Revisit only after a new primary binding, receptor-activation, receptor-dependent-function, or species-resolved complex source.
M20A-EXT-2439	mbl2 c1qb	Mbl2 C1qb	8	liana_only_discovery	low	searched_pending_curator	1	holdlow_batches_013_014	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=mbl2+c1qb;https://europepmc.org/search?query=mbl2+c1qb	not applicable	negative expanded search	No qualifying exact-pair primary evidence was located for Mbl2 C1qb after expanded alias, processed-form, receptor-complex, structure, citation-trail, PubMed, and Europe PMC searches.	Expression, co-occurrence, database/pathway, noncognate-family, and component-only findings were not counted as exact evidence.	no_evidence_after_search	Expanded hold-low search reviewed aliases, processed forms, receptor complexes, full text, structures, citation trails, PubMed, and Europe PMC.	Revisit if a new exact primary source, processed form, or receptor-complex source is identified.
M20A-EXT-2440	mbl2 calcr	Mbl2 Calcr	8	liana_only_discovery	low	searched_pending_curator	1	agent_batch_008	no_evidence	NONE	unknown	negative_search	No qualifying exact-pair primary evidence was located after symbol, alias, complex/chain, PubMed, and Europe PMC searches.	No direct binding or functional pair evidence located.	no_evidence_after_search	Exact-pair symbols, aliases, complex/chain names, PubMed, and Europe PMC were searched without qualifying primary evidence.	Revisit only after a new primary binding, receptor-activation, receptor-dependent-function, or species-resolved complex source.
M20A-EXT-2441	mbl2 cd93	Mbl2 Cd93	8	liana_only_discovery	low	searched_pending_curator	1	holdlow_batches_013_014	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=mbl2+cd93;https://europepmc.org/search?query=mbl2+cd93	Species/context are source-specific; exact submitted scope remains unresolved.	negative expanded search	No qualifying exact-pair primary evidence was located for Mbl2 Cd93 after expanded alias, processed-form, receptor-complex, structure, citation-trail, PubMed, and Europe PMC searches.	Do not promote without primary directness and species verification.	no_evidence_after_search	Expanded hold-low search reviewed aliases, processed forms, receptor complexes, full text, structures, citation trails, PubMed, and Europe PMC.	Revisit if a new exact primary source, processed form, or receptor-complex source is identified.
M20A-EXT-2442	mbl2 lrp1	Mbl2 Lrp1	8	liana_only_discovery	low	searched_pending_curator	1	agent_batch_008	no_evidence	NONE	unknown	negative_search	No qualifying exact-pair primary evidence was located after symbol, alias, complex/chain, PubMed, and Europe PMC searches.	No direct binding or functional pair evidence located.	no_evidence_after_search	Exact-pair symbols, aliases, complex/chain names, PubMed, and Europe PMC were searched without qualifying primary evidence.	Revisit only after a new primary binding, receptor-activation, receptor-dependent-function, or species-resolved complex source.
M20A-EXT-2448	mdk lrp2	Mdk Lrp2	8	liana_only_discovery	low	searched_pending_curator	1	agent_batch_008	no_evidence	NONE	unknown	negative_search	No qualifying exact-pair primary evidence was located after symbol, alias, complex/chain, PubMed, and Europe PMC searches.	No direct binding or functional pair evidence located.	no_evidence_after_search	Exact-pair symbols, aliases, complex/chain names, PubMed, and Europe PMC were searched without qualifying primary evidence.	Revisit only after a new primary binding, receptor-activation, receptor-dependent-function, or species-resolved complex source.
M20A-EXT-2453	mdk sdc2	Mdk Sdc2	8	liana_only_discovery	low	searched_pending_curator	1	holdlow_batches_013_014	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=mdk+sdc2;https://europepmc.org/search?query=mdk+sdc2	not applicable	negative expanded search	No qualifying exact-pair primary evidence was located for Mdk Sdc2 after expanded alias, processed-form, receptor-complex, structure, citation-trail, PubMed, and Europe PMC searches.	Expression, co-occurrence, database/pathway, noncognate-family, and component-only findings were not counted as exact evidence.	no_evidence_after_search	Expanded hold-low search reviewed aliases, processed forms, receptor complexes, full text, structures, citation trails, PubMed, and Europe PMC.	Revisit if a new exact primary source, processed form, or receptor-complex source is identified.
M20A-EXT-2456	mdk sorl1	Mdk Sorl1	8	liana_only_discovery	low	searched_pending_curator	1	agent_batch_008	no_evidence	NONE	unknown	negative_search	No qualifying exact-pair primary evidence was located after symbol, alias, complex/chain, PubMed, and Europe PMC searches.	No direct binding or functional pair evidence located.	no_evidence_after_search	Exact-pair symbols, aliases, complex/chain names, PubMed, and Europe PMC were searched without qualifying primary evidence.	Revisit only after a new primary binding, receptor-activation, receptor-dependent-function, or species-resolved complex source.
M20A-EXT-2457	mdk tspan1	Mdk Tspan1	8	liana_only_discovery	low	searched_pending_curator	1	agent_batch_008	no_evidence	NONE	unknown	negative_search	No qualifying exact-pair primary evidence was located after symbol, alias, complex/chain, PubMed, and Europe PMC searches.	No direct binding or functional pair evidence located.	no_evidence_after_search	Exact-pair symbols, aliases, complex/chain names, PubMed, and Europe PMC were searched without qualifying primary evidence.	Revisit only after a new primary binding, receptor-activation, receptor-dependent-function, or species-resolved complex source.
M20A-EXT-2460	mfap2 notch1	Mfap2 Notch1	8	liana_only_discovery	low	searched_pending_curator	1	agent_batch_011	no_evidence	NONE	Not established for a qualifying exact pair.	No qualifying exact-pair primary evidence located.	Exact-pair searches using official symbols, aliases, and the submitted complex/chain notation did not identify qualifying primary evidence.	Manual audit required; atypical matrix-protein/Notch interaction and directness remain unresolved.	no_evidence_after_search	Final exact-pair adjudication found no qualifying evidence for the submitted ligand/receptor notation. Any family, fragment, unresolved subunit, complex, expression, or database lead is retained only as a limitation.	Revisit only if a new primary source directly supports the submitted exact pair or resolves the recorded notation caveat.
M20A-EXT-2466	mfng notch1	Mfng Notch1	8	liana_only_discovery	low	searched_pending_curator	1	6	reject_pair	https://pubmed.ncbi.nlm.nih.gov/15574878/	Human	cell-surface receptor modification	MFNG is a Fringe glycosyltransferase that modifies NOTCH1 and changes DLL1/JAG1 binding and signaling; the evidence does not support MFNG as a standalone Notch1 ligand.	Modifier-receptor relationship is not equivalent to a ligand-receptor pair.	no_evidence_after_search	Exact-pair literature searches were exhausted in the recorded worker passes without qualifying direct primary evidence; related family, expression, database, noncognate, or negative findings are retained as limitations.	Revisit only if a new primary binding, receptor-activation, receptor-dependent-function, or species-resolved receptor-complex source is identified.
M20A-EXT-2467	mfng notch2	Mfng Notch2	8	liana_only_discovery	low	searched_pending_curator	1	6	reject_pair	https://pmc.ncbi.nlm.nih.gov/articles/PMC7586220/	UNKNOWN	cell-surface receptor modification	Primary work describes Fringe-mediated modification of NOTCH2 responses to canonical ligands, not MFNG as a standalone NOTCH2 ligand.	Modifier-receptor relationship is not equivalent to a ligand-receptor pair.	no_evidence_after_search	Exact-pair literature searches were exhausted in the recorded worker passes without qualifying direct primary evidence; related family, expression, database, noncognate, or negative findings are retained as limitations.	Revisit only if a new primary binding, receptor-activation, receptor-dependent-function, or species-resolved receptor-complex source is identified.
M20A-EXT-2469	mia itga4	Mia Itga4	8	liana_only_discovery	low	searched_pending_curator	1	agent_batch_008	no_evidence	NONE	unknown	negative_search	No qualifying exact-pair primary evidence was located after symbol, alias, complex/chain, PubMed, and Europe PMC searches.	No direct binding or functional pair evidence located.	no_evidence_after_search	Exact-pair symbols, aliases, complex/chain names, PubMed, and Europe PMC were searched without qualifying primary evidence.	Revisit only after a new primary binding, receptor-activation, receptor-dependent-function, or species-resolved complex source.
M20A-EXT-2474	mif tnfrsf14	Mif Tnfrsf14	8	liana_only_discovery	low	searched_pending_curator	1	holdlow_batches_013_014	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=mif+tnfrsf14;https://europepmc.org/search?query=mif+tnfrsf14	not applicable	negative expanded search	No qualifying exact-pair primary evidence was located for Mif Tnfrsf14 after expanded alias, processed-form, receptor-complex, structure, citation-trail, PubMed, and Europe PMC searches.	Expression, co-occurrence, database/pathway, noncognate-family, and component-only findings were not counted as exact evidence.	no_evidence_after_search	Expanded hold-low search reviewed aliases, processed forms, receptor complexes, full text, structures, citation trails, PubMed, and Europe PMC.	Revisit if a new exact primary source, processed form, or receptor-complex source is identified.
M20A-EXT-2475	mmp12 plaur	Mmp12 Plaur	8	liana_only_discovery	low	searched_pending_curator	1	holdlow_batches_013_014	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=mmp12+plaur;https://europepmc.org/search?query=mmp12+plaur	not applicable	negative expanded search	No qualifying exact-pair primary evidence was located for Mmp12 Plaur after expanded alias, processed-form, receptor-complex, structure, citation-trail, PubMed, and Europe PMC searches.	Expression, co-occurrence, database/pathway, noncognate-family, and component-only findings were not counted as exact evidence.	no_evidence_after_search	Expanded hold-low search reviewed aliases, processed forms, receptor complexes, full text, structures, citation trails, PubMed, and Europe PMC.	Revisit if a new exact primary source, processed form, or receptor-complex source is identified.
M20A-EXT-2477	mmp1a cd44	Mmp1a Cd44	8	liana_only_discovery	low	searched_pending_curator	1	holdlow_batches_013_014	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=mmp1a+cd44;https://europepmc.org/search?query=mmp1a+cd44	not applicable	negative expanded search	No qualifying exact-pair primary evidence was located for Mmp1a Cd44 after expanded alias, processed-form, receptor-complex, structure, citation-trail, PubMed, and Europe PMC searches.	Expression, co-occurrence, database/pathway, noncognate-family, and component-only findings were not counted as exact evidence.	no_evidence_after_search	Expanded hold-low search reviewed aliases, processed forms, receptor complexes, full text, structures, citation trails, PubMed, and Europe PMC.	Revisit if a new exact primary source, processed form, or receptor-complex source is identified.
M20A-EXT-2478	mmp1a itga2	Mmp1a Itga2	8	liana_only_discovery	low	searched_pending_curator	1	holdlow_batches_013_014	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=mmp1a+itga2;https://europepmc.org/search?query=mmp1a+itga2	not applicable	negative expanded search	No qualifying exact-pair primary evidence was located for Mmp1a Itga2 after expanded alias, processed-form, receptor-complex, structure, citation-trail, PubMed, and Europe PMC searches.	Expression, co-occurrence, database/pathway, noncognate-family, and component-only findings were not counted as exact evidence.	no_evidence_after_search	Expanded hold-low search reviewed aliases, processed forms, receptor complexes, full text, structures, citation trails, PubMed, and Europe PMC.	Revisit if a new exact primary source, processed form, or receptor-complex source is identified.
M20A-EXT-2479	mmp2 ccr2	Mmp2 Ccr2	8	liana_only_discovery	low	searched_pending_curator	1	holdlow_batches_013_014	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=mmp2+ccr2;https://europepmc.org/search?query=mmp2+ccr2	not applicable	negative expanded search	No qualifying exact-pair primary evidence was located for Mmp2 Ccr2 after expanded alias, processed-form, receptor-complex, structure, citation-trail, PubMed, and Europe PMC searches.	Expression, co-occurrence, database/pathway, noncognate-family, and component-only findings were not counted as exact evidence.	no_evidence_after_search	Expanded hold-low search reviewed aliases, processed forms, receptor complexes, full text, structures, citation trails, PubMed, and Europe PMC.	Revisit if a new exact primary source, processed form, or receptor-complex source is identified.
