candidate_pair_id	species_scope	ligand_name	receptor_name	normalized_ligand_name	normalized_receptor_name	communication_kind	source_method_count	source_record_count	source_methods_json	source_resource_keys_json	source_record_keys_json	ligand_components	receptor_components	ligand_node_id	receptor_node_id	mechanism_graph_status	graph_edge_ids_json	graph_exportable	route_status	route_tier	route_linkage_status	causal_status	traversal_status	evidence_status	unresolved_mapping_reason	source_snapshot_id	mechanism_graph_release	candidate_role
MSCICOMM-23fd1e7ac4d2b95601499492	mouse	Il15	Il2ra	Il15	Il2ra	direct_lr_candidate	2	2	"[""liana"",""nichenet""]"	"[""mscs_phase2:liana_mouseconsensus.tsv"",""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:002059"",""row:003072""]"			NODE05324		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-6660b9e37139b218cf42521b	mouse	Il15	Il2rb	Il15	Il2rb	direct_lr_candidate	1	1	"[""nichenet""]"	"[""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:003073""]"			NODE05324		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-dcad5677da45b82a0c361263	mouse	Il15	Il2rg	Il15	Il2rg	direct_lr_candidate	1	1	"[""nichenet""]"	"[""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:003074""]"			NODE05324		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-440720530291b4282bb0497d	mouse	Il15ra	Axl	Il15ra	Axl	direct_lr_candidate	1	1	"[""liana""]"	"[""mscs_phase2:liana_mouseconsensus.tsv""]"	"[""row:002331""]"				NODE01039	staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-510631eee6cac3eab5c01c99	mouse	Il16	Ccr5	Il16	Ccr5	direct_lr_candidate	1	1	"[""liana""]"	"[""mscs_phase2:liana_mouseconsensus.tsv""]"	"[""row:002342""]"			NODE05328	NODE01779	mapped_not_graph_edge	[]		not_present_in_route_evidence					method_resource_only		phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-177057d6f6c7699a004f2d1d	mouse	Il16	Cd4	Il16	Cd4	direct_lr_candidate	3	3	"[""cellchat"",""liana"",""nichenet""]"	"[""mscs_phase2:cellchat_mouse.tsv"",""mscs_phase2:liana_mouseconsensus.tsv"",""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""IL16_CD4"",""row:002341"",""row:003075""]"	Il16	Cd4	NODE05328	NODE01890	validated_exportable_core_edge	"[""M20B-E003922""]"	true	retained_evidence_route	ligand_receptor_entry_only	graph_edge_linked	not_asserted	evidence_route_not_causal	method_resource_only		phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-70afa834a730222c8230859e	mouse	Il16	Cd9	Il16	Cd9	direct_lr_candidate	2	2	"[""liana"",""nichenet""]"	"[""mscs_phase2:liana_mouseconsensus.tsv"",""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:002937"",""row:003076""]"			NODE05328	NODE01977	mapped_not_graph_edge	[]		not_present_in_route_evidence					method_resource_only		phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-88389cf9f0ea5c6779f5a0f8	mouse	Il16	Grin2a	Il16	Grin2a	direct_lr_candidate	2	2	"[""liana"",""nichenet""]"	"[""mscs_phase2:liana_mouseconsensus.tsv"",""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:003077"",""row:003458""]"			NODE05328		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-8ef50b59b40e9518cbbc573b	mouse	Il16	Grin2b	Il16	Grin2b	direct_lr_candidate	2	2	"[""liana"",""nichenet""]"	"[""mscs_phase2:liana_mouseconsensus.tsv"",""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:003078"",""row:003456""]"			NODE05328		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-567fcef5ddac1dd27815fada	mouse	Il16	Grin2c	Il16	Grin2c	direct_lr_candidate	2	2	"[""liana"",""nichenet""]"	"[""mscs_phase2:liana_mouseconsensus.tsv"",""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:003079"",""row:003651""]"			NODE05328		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-984568bad97368743d852d0c	mouse	Il16	Grin2d	Il16	Grin2d	direct_lr_candidate	2	2	"[""liana"",""nichenet""]"	"[""mscs_phase2:liana_mouseconsensus.tsv"",""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:003080"",""row:003216""]"			NODE05328		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-ce7bc2db387aeae6b329dbdc	mouse	Il16	Kcna3	Il16	Kcna3	direct_lr_candidate	2	2	"[""liana"",""nichenet""]"	"[""mscs_phase2:liana_mouseconsensus.tsv"",""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:003081"",""row:003647""]"			NODE05328		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-0e2b46c2366bea54e3af5de2	mouse	Il16	Kcnd1	Il16	Kcnd1	direct_lr_candidate	2	2	"[""liana"",""nichenet""]"	"[""mscs_phase2:liana_mouseconsensus.tsv"",""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:003082"",""row:003650""]"			NODE05328		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-b5ce0d8fccdf9791accd2869	mouse	Il16	Kcnd2	Il16	Kcnd2	direct_lr_candidate	2	2	"[""liana"",""nichenet""]"	"[""mscs_phase2:liana_mouseconsensus.tsv"",""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:003083"",""row:003648""]"			NODE05328		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-440af7fe7c19fdfc621ddcf5	mouse	Il16	Kcnj10	Il16	Kcnj10	direct_lr_candidate	2	2	"[""liana"",""nichenet""]"	"[""mscs_phase2:liana_mouseconsensus.tsv"",""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:003084"",""row:003099""]"			NODE05328		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-7cd480ba26ea7823d16bfdcb	mouse	Il16	Kcnj15	Il16	Kcnj15	direct_lr_candidate	2	2	"[""liana"",""nichenet""]"	"[""mscs_phase2:liana_mouseconsensus.tsv"",""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:003085"",""row:003098""]"			NODE05328		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-e08165373213093da51e4120	mouse	Il16	Kcnj4	Il16	Kcnj4	direct_lr_candidate	2	2	"[""liana"",""nichenet""]"	"[""mscs_phase2:liana_mouseconsensus.tsv"",""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:003086"",""row:003457""]"			NODE05328		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-4d9dd9b264933999d7759dff	mouse	Il17a	Il17ra	Il17a	Il17ra	direct_lr_candidate	1	1	"[""nichenet""]"	"[""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:003087""]"					staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved;receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-1659d01e60b913f9f8c7e196	mouse	Il17a	Il17ra_Il17rc	Il17a	Il17ra_Il17rc	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""IL17A_IL17RA_IL17RC""]"	Il17a	Il17ra|Il17rc		NODE05344	staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-2ce614c92ad8118c97d3979f	mouse	Il17a	Il17rc	Il17a	Il17rc	direct_lr_candidate	1	1	"[""nichenet""]"	"[""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:003088""]"					staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved;receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-53941efb6a3fd75e2b5dc3fe	mouse	Il17a_Il17f	Il17ra_Il17rc	Il17a_Il17f	Il17ra_Il17rc	complex_lr_candidate	2	2	"[""cellchat"",""liana""]"	"[""mscs_phase2:cellchat_mouse.tsv"",""mscs_phase2:liana_mouseconsensus.tsv""]"	"[""IL17AF_IL17RA_IL17RC"",""row:000936""]"	Il17a|Il17f	Il17ra|Il17rc	NODE05333	NODE05344	validated_exportable_core_edge	"[""M20B-E003934""]"	true	retained_evidence_route	ligand_receptor_entry_only	graph_edge_linked	not_asserted	evidence_route_not_causal	method_resource_only		phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-eb6fbbbd043203d8c83e1bac	mouse	Il17b	Il17rb	Il17b	Il17rb	direct_lr_candidate	3	3	"[""cellchat"",""liana"",""nichenet""]"	"[""mscs_phase2:cellchat_mouse.tsv"",""mscs_phase2:liana_mouseconsensus.tsv"",""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""IL17B_IL17RB"",""row:002850"",""row:003089""]"	Il17b	Il17rb			staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved;receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-0747d70317982b2ce079378a	mouse	Il17c	Il17ra	Il17c	Il17ra	direct_lr_candidate	1	1	"[""nichenet""]"	"[""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:003090""]"					staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved;receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-17f8c171b9e3c6d690c1562b	mouse	Il17c	Il17ra_Il17re	Il17c	Il17ra_Il17re	complex_lr_candidate	2	2	"[""cellchat"",""liana""]"	"[""mscs_phase2:cellchat_mouse.tsv"",""mscs_phase2:liana_mouseconsensus.tsv""]"	"[""IL17C_IL17RA_IL17RE"",""row:002799""]"	Il17c	Il17ra|Il17re			staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved;receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-51136c10aa8b399444f5b669	mouse	Il17c	Il17re	Il17c	Il17re	direct_lr_candidate	1	1	"[""nichenet""]"	"[""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:003091""]"					staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved;receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-6bd2855181d4fa96282cbc39	mouse	Il17f	Il17ra	Il17f	Il17ra	direct_lr_candidate	1	1	"[""nichenet""]"	"[""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:003092""]"					staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved;receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-baa54cc88a79843f82f621cc	mouse	Il17f	Il17ra_Il17rc	Il17f	Il17ra_Il17rc	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""IL17F_IL17RA_IL17RC""]"	Il17f	Il17ra|Il17rc		NODE05344	staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-678b77e87401cbcd052ba934	mouse	Il17f	Il17rc	Il17f	Il17rc	direct_lr_candidate	1	1	"[""nichenet""]"	"[""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:003093""]"					staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved;receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-a06f60af735ac5219bd29e6e	mouse	Il18	Il18_Il18r1_Il18rap	Il18	Il18_Il18r1_Il18rap	direct_lr_candidate	1	1	"[""liana""]"	"[""mscs_phase2:liana_mouseconsensus.tsv""]"	"[""row:002344""]"			NODE05348	NODE05352	validated_exportable_core_edge	"[""M20B-E003935""]"	true	retained_evidence_route	ligand_receptor_entry_only|ligand_receptor_output_missing_intracellular_and_tf	graph_edge_linked|graph_supported_lr_output;pathway_anchor:il18;evidence_route_only	not_asserted	evidence_route_not_causal	method_resource_only		phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-b7758976c595eb4ad0d1b62f	mouse	Il18	Il18bp	Il18	Il18bp	direct_lr_candidate	1	1	"[""liana""]"	"[""mscs_phase2:liana_mouseconsensus.tsv""]"	"[""row:003426""]"			NODE05348		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-9b3fab6f20d3d230dcda1371	mouse	Il18	Il18r1	Il18	Il18r1	direct_lr_candidate	1	1	"[""nichenet""]"	"[""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:003094""]"			NODE05348		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-3d104d3e03839e605192ec97	mouse	Il18	Il18r1_Il18rap	Il18	Il18r1_Il18rap	complex_lr_candidate	2	2	"[""cellchat"",""liana""]"	"[""mscs_phase2:cellchat_mouse.tsv"",""mscs_phase2:liana_mouseconsensus.tsv""]"	"[""IL18_IL18R1_IL18RAP"",""row:002343""]"	Il18	Il18r1|Il18rap	NODE05348		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-a0321fd924a5627a53cf98b9	mouse	Il18	Il18rap	Il18	Il18rap	direct_lr_candidate	1	1	"[""nichenet""]"	"[""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:003095""]"			NODE05348		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-279a5633a7b655a495c4da86	mouse	Il18	Il1rapl1	Il18	Il1rapl1	direct_lr_candidate	2	2	"[""liana"",""nichenet""]"	"[""mscs_phase2:liana_mouseconsensus.tsv"",""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:002346"",""row:003096""]"			NODE05348		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-f1fc7f9339817d1a74471000	mouse	Il18	Il1rl2	Il18	Il1rl2	direct_lr_candidate	2	2	"[""liana"",""nichenet""]"	"[""mscs_phase2:liana_mouseconsensus.tsv"",""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:002345"",""row:003097""]"			NODE05348		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-0b37e142a68456e90ba7c303	mouse	Il18bp	Il6ra	Il18bp	Il6ra	direct_lr_candidate	1	1	"[""nichenet""]"	"[""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:003098""]"					staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved;receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-23945560c8eaff536aa22a59	mouse	Il18bp	Kir3dl1	Il18bp	Kir3dl1	direct_lr_candidate	1	1	"[""nichenet""]"	"[""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:003100""]"					staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved;receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-fb5dc14e8a924892a4e269fa	mouse	Il18bp	Kir3dl2	Il18bp	Kir3dl2	direct_lr_candidate	1	1	"[""nichenet""]"	"[""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:003099""]"					staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved;receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-555cd093479e9930d8b4cced	mouse	Il18bp	Mag	Il18bp	Mag	direct_lr_candidate	1	1	"[""nichenet""]"	"[""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:003101""]"					staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved;receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-4cfe9c8e289cfce5803625de	mouse	Il19	Il20ra	Il19	Il20ra	direct_lr_candidate	1	1	"[""nichenet""]"	"[""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:003102""]"					staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved;receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-666f3bcf5bd669df12f2ec31	mouse	Il19	Il20ra_Il20rb	Il19	Il20ra_Il20rb	complex_lr_candidate	2	2	"[""cellchat"",""liana""]"	"[""mscs_phase2:cellchat_mouse.tsv"",""mscs_phase2:liana_mouseconsensus.tsv""]"	"[""IL19_IL20RA_IL20RB"",""row:002848""]"	Il19	Il20ra|Il20rb			staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved;receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-8edc4878d0132c6a3f268825	mouse	Il19	Il20rb	Il19	Il20rb	direct_lr_candidate	1	1	"[""nichenet""]"	"[""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:003103""]"					staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved;receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-e63ae7cb158c7a82a96e9aec	mouse	Il1a	Il1r1	Il1a	Il1r1	direct_lr_candidate	1	1	"[""nichenet""]"	"[""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:003104""]"			NODE05362		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-23ce21e784dbfdd9a253d216	mouse	Il1a	Il1r1_Il1rap	Il1a	Il1r1_Il1rap	complex_lr_candidate	2	2	"[""cellchat"",""liana""]"	"[""mscs_phase2:cellchat_mouse.tsv"",""mscs_phase2:liana_mouseconsensus.tsv""]"	"[""IL1A_IL1R1_IL1RAP"",""row:001434""]"	Il1a	Il1r1|Il1rap	NODE05362		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-30d865d29238390ef5129a2b	mouse	Il1a	Il1r2	Il1a	Il1r2	direct_lr_candidate	1	1	"[""nichenet""]"	"[""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:003105""]"			NODE05362		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-8472f887e604dcaa5bfae6a3	mouse	Il1a	Il1r2_Il1rap	Il1a	Il1r2_Il1rap	direct_lr_candidate	1	1	"[""liana""]"	"[""mscs_phase2:liana_mouseconsensus.tsv""]"	"[""row:001435""]"			NODE05362	NODE05387	validated_exportable_core_edge	"[""M20B-E003940""]"	true	retained_evidence_route	ligand_receptor_entry_only	graph_edge_linked	not_asserted	evidence_route_not_causal	method_resource_only		phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-2a90690c85f55671e3e92db4	mouse	Il1a	Il1rap	Il1a	Il1rap	direct_lr_candidate	1	1	"[""nichenet""]"	"[""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:003106""]"			NODE05362		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-1013909e3e67dfe60f2b6621	mouse	Il1b	Adrb2	Il1b	Adrb2	direct_lr_candidate	2	2	"[""liana"",""nichenet""]"	"[""mscs_phase2:liana_mouseconsensus.tsv"",""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:001438"",""row:003107""]"			NODE05366		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-7010c19ba0054be93b9883d4	mouse	Il1b	Il12rb2	Il1b	Il12rb2	direct_lr_candidate	1	1	"[""nichenet""]"	"[""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:003108""]"			NODE05366		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-e91ee4f2a38e44c43e39691c	mouse	Il1b	Il1r1	Il1b	Il1r1	direct_lr_candidate	1	1	"[""nichenet""]"	"[""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:003109""]"			NODE05366		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-6813e79ed828750124bfb11a	mouse	Il1b	Il1r1_Il1rap	Il1b	Il1r1_Il1rap	complex_lr_candidate	2	2	"[""cellchat"",""liana""]"	"[""mscs_phase2:cellchat_mouse.tsv"",""mscs_phase2:liana_mouseconsensus.tsv""]"	"[""IL1B_IL1R1_IL1RAP"",""row:001436""]"	Il1b	Il1r1|Il1rap	NODE05366		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-dc303b32ac6136b49681a7d9	mouse	Il1b	Il1r2	Il1b	Il1r2	direct_lr_candidate	1	1	"[""nichenet""]"	"[""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:003110""]"			NODE05366		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-603fe723ff68609b386c7e2a	mouse	Il1b	Il1r2_Il1rap	Il1b	Il1r2_Il1rap	direct_lr_candidate	1	1	"[""liana""]"	"[""mscs_phase2:liana_mouseconsensus.tsv""]"	"[""row:001437""]"			NODE05366	NODE05387	validated_exportable_core_edge	"[""M20B-E003942""]"	true	retained_evidence_route	ligand_receptor_entry_only|ligand_receptor_output_missing_intracellular_and_tf	graph_edge_linked|graph_supported_lr_output;pathway_anchor:il1r;evidence_route_only	not_asserted	evidence_route_not_causal	method_resource_only		phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-6b96bb4967cae855a3c35a46	mouse	Il1b	Il1rap	Il1b	Il1rap	direct_lr_candidate	1	1	"[""nichenet""]"	"[""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:003111""]"			NODE05366		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
