source_system	source_database	source_record_type	source_record_key	source_version	modality	assay	source_artifact_path	source_artifact_sha256	source_locator	source_url	source_status	provenance_note	source_metadata_json
mSCS	flow_protein	protein_observation	FLOW_SCI_551__O_BAX	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	immunohistochemistry	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	PMC3055339; full article, Methods, Results, Figures 1, 5, 6, 7, 8, 9, and 10	https://pmc.ncbi.nlm.nih.gov/articles/PMC3055339/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_SCI_551__O_BAX; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""acute"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""sham/SCI/anti-TRAIL"",""doi_or_pmid"":""DOI:10.1038/npp.2009.234; PMID:20107429; PMCID:PMC3055339"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_SCI_551__O_BAX"",""inference_role"":""descriptive"",""injury_model"":""spinal cord compression injury by aneurysm clip; perilesional cord"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_SCI_551__MIXED_IF"",""population_label"":""white and gray matter cells"",""post_injury_value"":1.0,""study_id"":""FLOW_SCI_551"",""study_title"":""Neutralization of Tumor Necrosis Factor-Related Apoptosis-Inducing Ligand Reduces Spinal Cord Injury Damage in Mice"",""timepoint_id"":""FLOW_SCI_551__T24H"",""timepoint_unit"":""day"",""tissue_region"":""perilesional spinal cord""}"
mSCS	flow_protein	protein_observation	FLOW_SCI_551__O_BCL2	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	immunohistochemistry	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	PMC3055339; full article, Methods, Results, Figures 1, 5, 6, 7, 8, 9, and 10	https://pmc.ncbi.nlm.nih.gov/articles/PMC3055339/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_SCI_551__O_BCL2; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""acute"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""sham/SCI/anti-TRAIL"",""doi_or_pmid"":""DOI:10.1038/npp.2009.234; PMID:20107429; PMCID:PMC3055339"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_SCI_551__O_BCL2"",""inference_role"":""descriptive"",""injury_model"":""spinal cord compression injury by aneurysm clip; perilesional cord"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_SCI_551__MIXED_IF"",""population_label"":""white and gray matter cells"",""post_injury_value"":1.0,""study_id"":""FLOW_SCI_551"",""study_title"":""Neutralization of Tumor Necrosis Factor-Related Apoptosis-Inducing Ligand Reduces Spinal Cord Injury Damage in Mice"",""timepoint_id"":""FLOW_SCI_551__T24H"",""timepoint_unit"":""day"",""tissue_region"":""perilesional spinal cord""}"
mSCS	flow_protein	protein_observation	FLOW_SCI_551__O_CASP3	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	western_blot	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	PMC3055339; full article, Methods, Results, Figures 1, 5, 6, 7, 8, 9, and 10	https://pmc.ncbi.nlm.nih.gov/articles/PMC3055339/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_SCI_551__O_CASP3; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""acute"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""sham/SCI/anti-TRAIL"",""doi_or_pmid"":""DOI:10.1038/npp.2009.234; PMID:20107429; PMCID:PMC3055339"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_SCI_551__O_CASP3"",""inference_role"":""descriptive"",""injury_model"":""spinal cord compression injury by aneurysm clip; perilesional cord"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_SCI_551__BULK"",""population_label"":""perilesional spinal cord tissue"",""post_injury_value"":1.0,""study_id"":""FLOW_SCI_551"",""study_title"":""Neutralization of Tumor Necrosis Factor-Related Apoptosis-Inducing Ligand Reduces Spinal Cord Injury Damage in Mice"",""timepoint_id"":""FLOW_SCI_551__T24H"",""timepoint_unit"":""day"",""tissue_region"":""perilesional spinal cord""}"
mSCS	flow_protein	protein_observation	FLOW_SCI_551__O_DR5	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	immunohistochemistry	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	PMC3055339; full article, Methods, Results, Figures 1, 5, 6, 7, 8, 9, and 10	https://pmc.ncbi.nlm.nih.gov/articles/PMC3055339/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_SCI_551__O_DR5; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""acute"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""sham/SCI/anti-TRAIL"",""doi_or_pmid"":""DOI:10.1038/npp.2009.234; PMID:20107429; PMCID:PMC3055339"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_SCI_551__O_DR5"",""inference_role"":""descriptive"",""injury_model"":""spinal cord compression injury by aneurysm clip; perilesional cord"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_SCI_551__MIXED_IF"",""population_label"":""white and gray matter cells"",""post_injury_value"":1.0,""study_id"":""FLOW_SCI_551"",""study_title"":""Neutralization of Tumor Necrosis Factor-Related Apoptosis-Inducing Ligand Reduces Spinal Cord Injury Damage in Mice"",""timepoint_id"":""FLOW_SCI_551__T24H"",""timepoint_unit"":""day"",""tissue_region"":""perilesional spinal cord""}"
mSCS	flow_protein	protein_observation	FLOW_SCI_551__O_PJNK	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	western_blot	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	PMC3055339; full article, Methods, Results, Figures 1, 5, 6, 7, 8, 9, and 10	https://pmc.ncbi.nlm.nih.gov/articles/PMC3055339/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_SCI_551__O_PJNK; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""acute"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""sham/SCI/anti-TRAIL"",""doi_or_pmid"":""DOI:10.1038/npp.2009.234; PMID:20107429; PMCID:PMC3055339"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_SCI_551__O_PJNK"",""inference_role"":""descriptive"",""injury_model"":""spinal cord compression injury by aneurysm clip; perilesional cord"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_SCI_551__BULK"",""population_label"":""perilesional spinal cord tissue"",""post_injury_value"":1.0,""study_id"":""FLOW_SCI_551"",""study_title"":""Neutralization of Tumor Necrosis Factor-Related Apoptosis-Inducing Ligand Reduces Spinal Cord Injury Damage in Mice"",""timepoint_id"":""FLOW_SCI_551__T24H"",""timepoint_unit"":""day"",""tissue_region"":""perilesional spinal cord""}"
mSCS	flow_protein	protein_observation	FLOW_SCI_551__O_TRAIL	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	immunohistochemistry	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	PMC3055339; full article, Methods, Results, Figures 1, 5, 6, 7, 8, 9, and 10	https://pmc.ncbi.nlm.nih.gov/articles/PMC3055339/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_SCI_551__O_TRAIL; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""acute"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""sham/SCI/anti-TRAIL"",""doi_or_pmid"":""DOI:10.1038/npp.2009.234; PMID:20107429; PMCID:PMC3055339"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_SCI_551__O_TRAIL"",""inference_role"":""descriptive"",""injury_model"":""spinal cord compression injury by aneurysm clip; perilesional cord"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_SCI_551__MIXED_IF"",""population_label"":""white and gray matter cells"",""post_injury_value"":1.0,""study_id"":""FLOW_SCI_551"",""study_title"":""Neutralization of Tumor Necrosis Factor-Related Apoptosis-Inducing Ligand Reduces Spinal Cord Injury Damage in Mice"",""timepoint_id"":""FLOW_SCI_551__T24H"",""timepoint_unit"":""day"",""tissue_region"":""perilesional spinal cord""}"
mSCS	flow_protein	protein_observation	FLOW_SCI_552__O_IFNG	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	western_blot	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	PMC3310810; full article, Methods, Results, Figures 1–3, and Supplementary Files 1–3	https://pmc.ncbi.nlm.nih.gov/articles/PMC3310810/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_SCI_552__O_IFNG; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""acute_and_subacute"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""SCI with MR16-1/control"",""doi_or_pmid"":""DOI:10.1186/1471-2202-12-40; PMCID:PMC3310810; PMID:21426564"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_SCI_552__O_IFNG"",""inference_role"":""descriptive"",""injury_model"":""T10 contusion SCI; Infinite Horizons impactor, 60 kilodynes"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_SCI_552__BULK"",""population_label"":""5-mm lesion-centered spinal cord segment"",""post_injury_value"":-1.0,""study_id"":""FLOW_SCI_552"",""study_title"":""Blockade of interleukin-6 signaling inhibits the classic pathway and promotes an alternative pathway of macrophage activation after spinal cord injury in mice"",""timepoint_id"":""FLOW_SCI_552__ACUTE_LONG"",""timepoint_unit"":""3 h–14 d"",""tissue_region"":""5-mm lesion-centered spinal cord segment""}"
mSCS	flow_protein	protein_observation	FLOW_SCI_552__O_IL4	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	intracellular_flow	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	PMC3310810; full article, Methods, Results, Figures 1–3, and Supplementary Files 1–3	https://pmc.ncbi.nlm.nih.gov/articles/PMC3310810/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_SCI_552__O_IL4; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""acute_and_subacute"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""SCI with MR16-1/control"",""doi_or_pmid"":""DOI:10.1186/1471-2202-12-40; PMCID:PMC3310810; PMID:21426564"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_SCI_552__O_IL4"",""inference_role"":""descriptive"",""injury_model"":""T10 contusion SCI; Infinite Horizons impactor, 60 kilodynes"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_SCI_552__FLOW_MYeloid"",""population_label"":""CD11b-positive microglia/macrophage/neutrophil fractions"",""post_injury_value"":-1.0,""study_id"":""FLOW_SCI_552"",""study_title"":""Blockade of interleukin-6 signaling inhibits the classic pathway and promotes an alternative pathway of macrophage activation after spinal cord injury in mice"",""timepoint_id"":""FLOW_SCI_552__ACUTE_LONG"",""timepoint_unit"":""3 h–14 d"",""tissue_region"":""5-mm lesion-centered spinal cord segment""}"
mSCS	flow_protein	protein_observation	FLOW_SCI_552__O_IL6	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	western_blot	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	PMC3310810; full article, Methods, Results, Figures 1–3, and Supplementary Files 1–3	https://pmc.ncbi.nlm.nih.gov/articles/PMC3310810/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_SCI_552__O_IL6; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""acute_and_subacute"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""SCI with MR16-1/control"",""doi_or_pmid"":""DOI:10.1186/1471-2202-12-40; PMCID:PMC3310810; PMID:21426564"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_SCI_552__O_IL6"",""inference_role"":""descriptive"",""injury_model"":""T10 contusion SCI; Infinite Horizons impactor, 60 kilodynes"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_SCI_552__BULK"",""population_label"":""5-mm lesion-centered spinal cord segment"",""post_injury_value"":-1.0,""study_id"":""FLOW_SCI_552"",""study_title"":""Blockade of interleukin-6 signaling inhibits the classic pathway and promotes an alternative pathway of macrophage activation after spinal cord injury in mice"",""timepoint_id"":""FLOW_SCI_552__ACUTE_LONG"",""timepoint_unit"":""3 h–14 d"",""tissue_region"":""5-mm lesion-centered spinal cord segment""}"
mSCS	flow_protein	protein_observation	FLOW_SCI_552__O_IL6R	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	western_blot	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	PMC3310810; full article, Methods, Results, Figures 1–3, and Supplementary Files 1–3	https://pmc.ncbi.nlm.nih.gov/articles/PMC3310810/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_SCI_552__O_IL6R; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""acute_and_subacute"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""SCI with MR16-1/control"",""doi_or_pmid"":""DOI:10.1186/1471-2202-12-40; PMCID:PMC3310810; PMID:21426564"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_SCI_552__O_IL6R"",""inference_role"":""descriptive"",""injury_model"":""T10 contusion SCI; Infinite Horizons impactor, 60 kilodynes"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_SCI_552__BULK"",""population_label"":""5-mm lesion-centered spinal cord segment"",""post_injury_value"":-1.0,""study_id"":""FLOW_SCI_552"",""study_title"":""Blockade of interleukin-6 signaling inhibits the classic pathway and promotes an alternative pathway of macrophage activation after spinal cord injury in mice"",""timepoint_id"":""FLOW_SCI_552__ACUTE_LONG"",""timepoint_unit"":""3 h–14 d"",""tissue_region"":""5-mm lesion-centered spinal cord segment""}"
mSCS	flow_protein	protein_observation	FLOW_SCI_552__O_TNF	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	western_blot	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	PMC3310810; full article, Methods, Results, Figures 1–3, and Supplementary Files 1–3	https://pmc.ncbi.nlm.nih.gov/articles/PMC3310810/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_SCI_552__O_TNF; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""acute_and_subacute"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""SCI with MR16-1/control"",""doi_or_pmid"":""DOI:10.1186/1471-2202-12-40; PMCID:PMC3310810; PMID:21426564"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_SCI_552__O_TNF"",""inference_role"":""descriptive"",""injury_model"":""T10 contusion SCI; Infinite Horizons impactor, 60 kilodynes"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_SCI_552__BULK"",""population_label"":""5-mm lesion-centered spinal cord segment"",""post_injury_value"":-1.0,""study_id"":""FLOW_SCI_552"",""study_title"":""Blockade of interleukin-6 signaling inhibits the classic pathway and promotes an alternative pathway of macrophage activation after spinal cord injury in mice"",""timepoint_id"":""FLOW_SCI_552__ACUTE_LONG"",""timepoint_unit"":""3 h–14 d"",""tissue_region"":""5-mm lesion-centered spinal cord segment""}"
mSCS	flow_protein	protein_observation	FLOW_SCI_553__O_PERK5_IF	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	double immunofluorescence/immunohistochemical colocalization	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	PMC6846248; full article, Results, Figures 1 and 3, and Methods	https://pmc.ncbi.nlm.nih.gov/articles/PMC6846248/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_SCI_553__O_PERK5_IF; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""acute"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""sham/SCI/BIX02188"",""doi_or_pmid"":""PMCID:PMC6846248; PMID:31714825"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_SCI_553__O_PERK5_IF"",""inference_role"":""descriptive"",""injury_model"":""experimental spinal cord injury with BIX02188 intervention"",""missingness_status"":""partial"",""organism"":""rat/mouse terminology conflict in primary article; retain as non-mouse adjacent context"",""population_id"":""FLOW_SCI_553__IF_CONTEXT"",""population_label"":""NeuN/Iba1/GFAP co-labeled cells"",""post_injury_value"":1.0,""study_id"":""FLOW_SCI_553"",""study_title"":""Roles of extracellular signal-regulated protein kinase 5 signaling pathway in the development of spinal cord injury"",""timepoint_id"":""FLOW_SCI_553__T24H"",""timepoint_unit"":""day"",""tissue_region"":""injured spinal cord""}"
mSCS	flow_protein	protein_observation	FLOW_SCI_553__O_PERK5_WB	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	western_blot	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	PMC6846248; full article, Results, Figures 1 and 3, and Methods	https://pmc.ncbi.nlm.nih.gov/articles/PMC6846248/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_SCI_553__O_PERK5_WB; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""acute"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""sham/SCI/BIX02188"",""doi_or_pmid"":""PMCID:PMC6846248; PMID:31714825"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_SCI_553__O_PERK5_WB"",""inference_role"":""descriptive"",""injury_model"":""experimental spinal cord injury with BIX02188 intervention"",""missingness_status"":""partial"",""organism"":""rat/mouse terminology conflict in primary article; retain as non-mouse adjacent context"",""population_id"":""FLOW_SCI_553__BULK"",""population_label"":""spinal cord homogenate"",""post_injury_value"":1.0,""study_id"":""FLOW_SCI_553"",""study_title"":""Roles of extracellular signal-regulated protein kinase 5 signaling pathway in the development of spinal cord injury"",""timepoint_id"":""FLOW_SCI_553__T24H"",""timepoint_unit"":""day"",""tissue_region"":""injured spinal cord""}"
mSCS	epigenetic	epigenetic_observation	OBS_ATF4_ZBTB38_OCCUPANCY	sha256:73428f81f278965f81bcccde112ec7037ea62c64ce03e4e0b86ad71a07b64739	epigenomics	ATF4/ATF6 ChIP-qPCR	mSCS/data/epigenetic/epigenetic.sqlite	73428f81f278965f81bcccde112ec7037ea62c64ce03e4e0b86ad71a07b64739	Figures 2-3 and Methods	https://pmc.ncbi.nlm.nih.gov/articles/PMC5542192/	verified	Exact mSCS epigenetic observations.observation_id=OBS_ATF4_ZBTB38_OCCUPANCY; status follows observation evidence_status=supported and study curation_status=verified.	"{""assay_id"":""ASSAY_ATF4_ZBTB38_CHIP_QPCR"",""context_id"":""CTX_ATF4_ZBTB38_SCI"",""curation_status"":""verified"",""doi"":""10.18632/oncotarget.17487"",""evidence_status"":""supported"",""feature_id"":""Zbtb38 promoter"",""feature_type"":""promoter"",""pmid"":""28514761"",""study_id"":""STUDY_ATF4_ZBTB38_2017"",""study_title"":""Zbtb38 is a novel target for spinal cord injury""}"
mSCS	epigenetic	epigenetic_observation	OBS_ATF6_ZBTB38_OCCUPANCY	sha256:73428f81f278965f81bcccde112ec7037ea62c64ce03e4e0b86ad71a07b64739	epigenomics	ATF4/ATF6 ChIP-qPCR	mSCS/data/epigenetic/epigenetic.sqlite	73428f81f278965f81bcccde112ec7037ea62c64ce03e4e0b86ad71a07b64739	Figures 2-3 and Methods	https://pmc.ncbi.nlm.nih.gov/articles/PMC5542192/	verified	Exact mSCS epigenetic observations.observation_id=OBS_ATF6_ZBTB38_OCCUPANCY; status follows observation evidence_status=supported and study curation_status=verified.	"{""assay_id"":""ASSAY_ATF4_ZBTB38_CHIP_QPCR"",""context_id"":""CTX_ATF4_ZBTB38_SCI"",""curation_status"":""verified"",""doi"":""10.18632/oncotarget.17487"",""evidence_status"":""supported"",""feature_id"":""Zbtb38 promoter"",""feature_type"":""promoter"",""pmid"":""28514761"",""study_id"":""STUDY_ATF4_ZBTB38_2017"",""study_title"":""Zbtb38 is a novel target for spinal cord injury""}"
mSCS	epigenetic	epigenetic_observation	OBS_FBXL12_M6A_GLOBAL	sha256:73428f81f278965f81bcccde112ec7037ea62c64ce03e4e0b86ad71a07b64739	epigenomics	LC-MS mRNA-modification analysis plus epitranscriptomic profiling	mSCS/data/epigenetic/epigenetic.sqlite	73428f81f278965f81bcccde112ec7037ea62c64ce03e4e0b86ad71a07b64739	Figure 1 and Methods	https://pmc.ncbi.nlm.nih.gov/articles/PMC12365319/	candidate	Exact mSCS epigenetic observations.observation_id=OBS_FBXL12_M6A_GLOBAL; status follows observation evidence_status=supported and study curation_status=in_review.	"{""assay_id"":""ASSAY_FBXL12_M6A_2025"",""context_id"":""CTX_FBXL12_SCI_7D"",""curation_status"":""in_review"",""doi"":""10.1038/s41392-025-02354-0"",""evidence_status"":""supported"",""feature_id"":""global m6A modification landscape"",""feature_type"":""other"",""pmid"":null,""study_id"":""STUDY_FBXL12_M6A_2025"",""study_title"":""F-box/LRR-repeat protein 12 reorchestrated microglia to inhibit scarring and achieve adult spinal cord injury repair""}"
mSCS	epigenetic	epigenetic_observation	OBS_FBXL12_M6A_TARGET	sha256:73428f81f278965f81bcccde112ec7037ea62c64ce03e4e0b86ad71a07b64739	epigenomics	LC-MS mRNA-modification analysis plus epitranscriptomic profiling	mSCS/data/epigenetic/epigenetic.sqlite	73428f81f278965f81bcccde112ec7037ea62c64ce03e4e0b86ad71a07b64739	Figure 1 and Methods	https://pmc.ncbi.nlm.nih.gov/articles/PMC12365319/	candidate	Exact mSCS epigenetic observations.observation_id=OBS_FBXL12_M6A_TARGET; status follows observation evidence_status=supported and study curation_status=in_review.	"{""assay_id"":""ASSAY_FBXL12_M6A_2025"",""context_id"":""CTX_FBXL12_SCI_7D"",""curation_status"":""in_review"",""doi"":""10.1038/s41392-025-02354-0"",""evidence_status"":""supported"",""feature_id"":""Fbxl12"",""feature_type"":""gene"",""pmid"":null,""study_id"":""STUDY_FBXL12_M6A_2025"",""study_title"":""F-box/LRR-repeat protein 12 reorchestrated microglia to inhibit scarring and achieve adult spinal cord injury repair""}"
mSCS	epigenetic	epigenetic_observation	OBS_GE_M6A_GLOBAL	sha256:73428f81f278965f81bcccde112ec7037ea62c64ce03e4e0b86ad71a07b64739	epigenomics	global m6A quantification (dot blot/ELISA/LC-MS/MS)	mSCS/data/epigenetic/epigenetic.sqlite	73428f81f278965f81bcccde112ec7037ea62c64ce03e4e0b86ad71a07b64739	Figures 1, 6-10 and Methods	https://pmc.ncbi.nlm.nih.gov/articles/PMC10008067/	verified	Exact mSCS epigenetic observations.observation_id=OBS_GE_M6A_GLOBAL; status follows observation evidence_status=supported and study curation_status=verified.	"{""assay_id"":""ASSAY_GE_M6A_GLOBAL"",""context_id"":""CTX_GE_M6A_SCI_7D"",""curation_status"":""verified"",""doi"":""10.1523/JNEUROSCI.1209-22.2023"",""evidence_status"":""supported"",""feature_id"":""global m6A in polyadenylated RNA"",""feature_type"":""other"",""pmid"":""36653190"",""study_id"":""STUDY_GE_M6A_2023"",""study_title"":""USP1/UAF1-Stabilized METTL3 Promotes Reactive Astrogliosis and Improves Functional Recovery after Spinal Cord Injury through m6A Modification of YAP1 mRNA""}"
mSCS	epigenetic	epigenetic_observation	OBS_GSE153085_STAT3_ZEB2	sha256:73428f81f278965f81bcccde112ec7037ea62c64ce03e4e0b86ad71a07b64739	epigenomics	STAT3 ChIP-seq	mSCS/data/epigenetic/epigenetic.sqlite	73428f81f278965f81bcccde112ec7037ea62c64ce03e4e0b86ad71a07b64739	publication or GEO record	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE153085	verified	Exact mSCS epigenetic observations.observation_id=OBS_GSE153085_STAT3_ZEB2; status follows observation evidence_status=supported and study curation_status=verified.	"{""assay_id"":""ASSAY_GSE153085_STAT3"",""context_id"":""CTX_GSE153085_SCI"",""curation_status"":""verified"",""doi"":null,""evidence_status"":""supported"",""feature_id"":""Zeb2 promoter"",""feature_type"":""promoter"",""pmid"":""33535036"",""study_id"":""STUDY_WU_2021"",""study_title"":""Systematic analysis of purified astrocytes after spinal cord injury unveils lncRNA Zeb2os as a novel molecular target for astrogliosis""}"
mSCS	epigenetic	epigenetic_observation	OBS_GSE199481_ACCESSIBILITY	sha256:73428f81f278965f81bcccde112ec7037ea62c64ce03e4e0b86ad71a07b64739	epigenomics	snATAC-seq	mSCS/data/epigenetic/epigenetic.sqlite	73428f81f278965f81bcccde112ec7037ea62c64ce03e4e0b86ad71a07b64739	publication or GEO record	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE199481	verified	Exact mSCS epigenetic observations.observation_id=OBS_GSE199481_ACCESSIBILITY; status follows observation evidence_status=supported and study curation_status=verified.	"{""assay_id"":""ASSAY_GSE199481_ATAC"",""context_id"":""CTX_GSE199481_SCI"",""curation_status"":""verified"",""doi"":null,""evidence_status"":""supported"",""feature_id"":null,""feature_type"":""enhancer"",""pmid"":""35614216"",""study_id"":""STUDY_BURDA_2022"",""study_title"":""Divergent transcriptional regulation of astrocyte reactivity across disorders""}"
mSCS	epigenetic	epigenetic_observation	OBS_GSE230765_ACCESSIBILITY	sha256:73428f81f278965f81bcccde112ec7037ea62c64ce03e4e0b86ad71a07b64739	epigenomics	snATAC + snRNA multiome	mSCS/data/epigenetic/epigenetic.sqlite	73428f81f278965f81bcccde112ec7037ea62c64ce03e4e0b86ad71a07b64739	publication or GEO record	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE230765	verified	Exact mSCS epigenetic observations.observation_id=OBS_GSE230765_ACCESSIBILITY; status follows observation evidence_status=supported and study curation_status=verified.	"{""assay_id"":""ASSAY_GSE230765_MULTIOME"",""context_id"":""CTX_GSE230765_D7"",""curation_status"":""verified"",""doi"":""10.1038/s41586-024-07504-y"",""evidence_status"":""supported"",""feature_id"":null,""feature_type"":""peak"",""pmid"":""38898272"",""study_id"":""STUDY_TABULAE_MULTIOME"",""study_title"":""The Tabulae Paralytica: single-nucleus multiome atlas of spinal cord injury""}"
