batch_id	queue_key	species	tf_symbol	target_symbol	b_edge_id	b_evidence_id	confidence_tier	effect_polarity	dorothea_levels	source_registries	external_record_keys	reference_count	source_locator	module22b_register_changed	general_tf_target_claim	direct_binding_claim	upstream_sci_activation_claim
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|atf2|mmp2	mouse	Atf2	Mmp2	M22B-E007953	M22B-EVID-008126	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:002011:0d9c85efda9e	11	PMID:17079470; PMID:17258390; PMID:20726781; PMID:22865631; PMID:25316568; PMID:29382922; PMID:30521479; PMID:30576241; PMID:35775112; PMID:36330631	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|atf2|nos3	mouse	Atf2	Nos3	M22B-E007954	M22B-EVID-008127	high	repressing_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:001907:7c891a9a41ce	1	PMID:16497991	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|atf2|nr4a2	mouse	Atf2	Nr4a2	M22B-E007955	M22B-EVID-008128	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:001062:833eea52eeb5	1	PMID:12114266	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|atf2|pck1	mouse	Atf2	Pck1	M22B-E007956	M22B-EVID-008129	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000625:43590239a295	5	PMID:11042264; PMID:12453892; PMID:15907483; PMID:17314398; PMID:9712902	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|atf2|pck2	mouse	Atf2	Pck2	M22B-E007957	M22B-EVID-008130	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003900:e37700f6a99f	5	PMID:11042264; PMID:12217859; PMID:12453892; PMID:15907483; PMID:9712902	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|atf2|rb1	mouse	Atf2	Rb1	M22B-E007958	M22B-EVID-008131	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:004444:19123ae15cff	2	PMID:15618023; PMID:18638549	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|atf2|tgfb2	mouse	Atf2	Tgfb2	M22B-E007959	M22B-EVID-008132	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003057:e0b27066ea80	7	PMID:1400310; PMID:1641004; PMID:26225425; PMID:28977001; PMID:32616651; PMID:7786026; PMID:8119953	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|atf2|tnf	mouse	Atf2	Tnf	M22B-E007960	M22B-EVID-008133	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000131:728d74732976;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000133	28	PMID:10318823; PMID:10521481; PMID:10688670; PMID:10748079; PMID:10871852; PMID:10913190; PMID:10954918; PMID:11157857; PMID:11234888; PMID:11490006	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|cebpb|a0a0r4j1n5	mouse	Cebpb	A0A0R4J1N5	M22B-E007961	M22B-EVID-008134	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003936:163781cc5670	3	PMID:10942517; PMID:19535621; PMID:28942243	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|cebpb|abcb1a	mouse	Cebpb	Abcb1a	M22B-E007962	M22B-EVID-008135	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:001461:7d2b0001afdd	10	PMID:15044620; PMID:16206189; PMID:18078069; PMID:29563873; PMID:30322842; PMID:35953814; PMID:7961962; PMID:9019155; PMID:9040943; PMID:9712708	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|cebpb|adm	mouse	Cebpb	Adm	M22B-E007963	M22B-EVID-008136	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003146:b8802af4e5e2	2	PMID:12630823; PMID:9480831	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|cebpb|alb	mouse	Cebpb	Alb	M22B-E007964	M22B-EVID-008137	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:001430:4604a3b67610;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000307	19	PMID:10542249; PMID:11726507; PMID:1487491; PMID:15758650; PMID:15924879; PMID:16608438; PMID:1718780; PMID:1840554; PMID:19932685; PMID:20529675	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|cebpb|aldh1a1	mouse	Cebpb	Aldh1a1	M22B-E007965	M22B-EVID-008138	medium-high	activating_target	B	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:002383:7fa0dc5c4d01	8	PMID:10995752; PMID:18992716; PMID:24043631; PMID:25523142; PMID:28148901; PMID:28420235; PMID:29752431; PMID:34897678	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|cebpb|asns	mouse	Cebpb	Asns	M22B-E007966	M22B-EVID-008139	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:001586:51b9a89f8deb	4	PMID:15385533; PMID:18840095; PMID:21777709; PMID:34065488	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|cebpb|bcl2l1	mouse	Cebpb	Bcl2l1	M22B-E007967	M22B-EVID-008140	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003229:773555a7cad7	1	PMID:19043455	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|cebpb|cdkn1a	mouse	Cebpb	Cdkn1a	M22B-E007968	M22B-EVID-008141	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000592:783a8881493a;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000313	13	PMID:10982390; PMID:11733516; PMID:15041706; PMID:15466360; PMID:16832342; PMID:20501671; PMID:21353395; PMID:26596832; PMID:33947580; PMID:36465376	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|cebpb|crp	mouse	Cebpb	Crp	M22B-E007969	M22B-EVID-008142	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000529:ca3132c22487	20	PMID:10880233; PMID:11035101; PMID:11160296; PMID:12393563; PMID:12667216; PMID:14522018; PMID:16116232; PMID:1725449; PMID:17335903; PMID:17464987	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|cebpb|csf3r	mouse	Cebpb	Csf3r	M22B-E007970	M22B-EVID-008143	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003931:2e12eb375b9e	2	PMID:10453008; PMID:20659895	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|cebpb|csrp1	mouse	Cebpb	Csrp1	M22B-E007971	M22B-EVID-008144	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003932:09361aa41ffe	1	PMID:14522018	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|cebpb|cyp19a1	mouse	Cebpb	Cyp19a1	M22B-E007972	M22B-EVID-008145	high	repressing_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:001019:07202b52bf3b	11	PMID:11280806; PMID:11994385; PMID:12520731; PMID:18182446; PMID:19221050; PMID:21114983; PMID:31996328; PMID:7626451; PMID:7635140; PMID:8603036	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|cebpb|e9qkb1	mouse	Cebpb	E9QKB1	M22B-E007973	M22B-EVID-008146	medium-high	activating_target	B	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:006201:39602752bc39	0	public TF union source record	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|cebpb|f8	mouse	Cebpb	F8	M22B-E007974	M22B-EVID-008147	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003933:24d1f5e4677a	1	PMID:10959692	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|cebpb|faslg	mouse	Cebpb	Faslg	M22B-E007975	M22B-EVID-008148	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003228:f99a8164af38	2	PMID:12496392; PMID:27790710	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|cebpb|fos	mouse	Cebpb	Fos	M22B-E007976	M22B-EVID-008149	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000309:6663e7699504;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000324;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000325	13	PMID:10531366; PMID:11151091; PMID:11278638; PMID:12773552; PMID:15860545; PMID:16055922; PMID:17110376; PMID:17129742; PMID:17254333; PMID:18180320	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|cebpb|furin	mouse	Cebpb	Furin	M22B-E007977	M22B-EVID-008150	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003934:1de71325fc57	2	PMID:28947961; PMID:8132667	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|cebpb|gfer	mouse	Cebpb	Gfer	M22B-E007978	M22B-EVID-008151	high	repressing_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003230:9f3f742ece32	2	PMID:20382118; PMID:20690902	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|cebpb|gh1	mouse	Cebpb	Gh1	M22B-E007979	M22B-EVID-008152	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000307:a69545f9ea97	14	PMID:10531366; PMID:10855690; PMID:11414683; PMID:12213825; PMID:15860545; PMID:17110376; PMID:17129742; PMID:18180320; PMID:20228168; PMID:21292824	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|cebpb|hp	mouse	Cebpb	Hp	M22B-E007980	M22B-EVID-008153	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000245:a222dbf0531f	13	PMID:10445852; PMID:11027530; PMID:11316061; PMID:11331273; PMID:14661730; PMID:14697342; PMID:16172914; PMID:1718780; PMID:1725449; PMID:19545490	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|cebpb|igf2	mouse	Cebpb	Igf2	M22B-E007981	M22B-EVID-008154	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000707:5e75a874cfb2	6	PMID:11165040; PMID:12456789; PMID:20228168; PMID:21270887; PMID:21777668; PMID:7659086	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|cebpb|il10	mouse	Cebpb	Il10	M22B-E007982	M22B-EVID-008155	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:001292:7fba43a20231	17	PMID:12493739; PMID:12847250; PMID:16413748; PMID:16871431; PMID:17525287; PMID:19175796; PMID:20052801; PMID:23743567; PMID:24715531; PMID:28056086	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|cebpb|il12b	mouse	Cebpb	Il12b	M22B-E007983	M22B-EVID-008156	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000753:f69715296d61	9	PMID:11279072; PMID:11509602; PMID:11937564; PMID:14976188; PMID:15869883; PMID:24012417; PMID:25804385; PMID:26109639; PMID:30696656	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|cebpb|il1b	mouse	Cebpb	Il1b	M22B-E007984	M22B-EVID-008157	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000261:cafd51fce7c0;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000331	62	PMID:10228013; PMID:10383163; PMID:10464291; PMID:10801783; PMID:10838190; PMID:10841183; PMID:10936515; PMID:10956548; PMID:11035101; PMID:11278846	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|cebpb|il4	mouse	Cebpb	Il4	M22B-E007985	M22B-EVID-008158	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000603:cd255a039bde	11	PMID:11009091; PMID:11536160; PMID:12516545; PMID:15048722; PMID:15922518; PMID:16585579; PMID:19915002; PMID:23913966; PMID:7594540; PMID:8709636	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|cebpb|il5	mouse	Cebpb	Il5	M22B-E007986	M22B-EVID-008159	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000927:cc419e0de8ed	3	PMID:10453008; PMID:11745390; PMID:16922677	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|cebpb|il6	mouse	Cebpb	Il6	M22B-E007987	M22B-EVID-008160	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000237:8b983d8f295f;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000333	149	PMID:10226093; PMID:10389759; PMID:10435001; PMID:10602032; PMID:10748205; PMID:10801769; PMID:10816606; PMID:10903137; PMID:11004486; PMID:11035101	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|cebpb|insr	mouse	Cebpb	Insr	M22B-E007988	M22B-EVID-008161	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:001227:b02dc80523c2;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000334	4	PMID:12665574; PMID:17510394; PMID:18310298; PMID:8288055	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|cebpb|mad1l1	mouse	Cebpb	Mad1l1	M22B-E007989	M22B-EVID-008162	medium-high	activating_target	B	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:002218:3230f3a98d5f	2	PMID:18203738; PMID:21345218	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|cebpb|ptgs2	mouse	Cebpb	Ptgs2	M22B-E007990	M22B-EVID-008163	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000370:f902306329dd;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000341;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000342	92	PMID:10544022; PMID:10631313; PMID:10652293; PMID:10706690; PMID:10724331; PMID:10841183; PMID:10956548; PMID:11082190; PMID:11092878; PMID:11092885	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|cebpb|s100a9	mouse	Cebpb	S100a9	M22B-E007991	M22B-EVID-008164	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003231:44e119be7f9b	4	PMID:23563247; PMID:23741337; PMID:38008395; PMID:9706399	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|cebpb|saa1	mouse	Cebpb	Saa1	M22B-E007992	M22B-EVID-008165	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:002526:466ceb786231	3	PMID:12410800; PMID:19755416; PMID:8196668	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|cebpb|saa2	mouse	Cebpb	Saa2	M22B-E007993	M22B-EVID-008166	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:002525:973c3a3ca1ff	3	PMID:12410800; PMID:19755416; PMID:8196668	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|cebpb|saa3	mouse	Cebpb	Saa3	M22B-E007994	M22B-EVID-008167	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:002524:2b4de1dbac00	3	PMID:12410800; PMID:19755416; PMID:8196668	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|cebpb|sftpd	mouse	Cebpb	Sftpd	M22B-E007995	M22B-EVID-008168	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000872:6d466415fbe1	2	PMID:11596110; PMID:11912209	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|cebpb|slc10a1	mouse	Cebpb	Slc10a1	M22B-E007996	M22B-EVID-008169	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003937:20c9daba5907;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000347	2	PMID:11031103; PMID:14701722	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|cebpb|slc19a1	mouse	Cebpb	Slc19a1	M22B-E007997	M22B-EVID-008170	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:001661:71ebd62eec4e	1	PMID:15652157	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|cebpb|star	mouse	Cebpb	Star	M22B-E007998	M22B-EVID-008171	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000134:e1c8529fbb47	13	PMID:10319323; PMID:10364248; PMID:10473624; PMID:11111087; PMID:14726488; PMID:15059951; PMID:16682116; PMID:18583320; PMID:18845640; PMID:19150388	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|cebpb|tnf	mouse	Cebpb	Tnf	M22B-E007999	M22B-EVID-008172	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000443:5296b8aa5755	50	PMID:10629048; PMID:10721723; PMID:10748079; PMID:10754326; PMID:10775602; PMID:10838190; PMID:10887174; PMID:10930293; PMID:11466389; PMID:11796758	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|cebpb|tnfaip6	mouse	Cebpb	Tnfaip6	M22B-E008000	M22B-EVID-008173	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003029:48e3b09a19e3	2	PMID:7876106; PMID:7935377	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|cebpb|top1	mouse	Cebpb	Top1	M22B-E008001	M22B-EVID-008174	high	repressing_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003075:b01485f06a07	1	PMID:8524227	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|egr1|a0a087wpa7	mouse	Egr1	A0A087WPA7	M22B-E008002	M22B-EVID-008175	high	repressing_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003015:f5c727e64924	1	PMID:7559553	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|egr1|a0a0j9ytu7	mouse	Egr1	A0A0J9YTU7	M22B-E008003	M22B-EVID-008176	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:004019:3ba6adee8081	2	PMID:18798221; PMID:21436631	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|egr1|a0a0j9yux1	mouse	Egr1	A0A0J9YUX1	M22B-E008004	M22B-EVID-008177	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:006654:4430a1007e46	0	public TF union source record	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|egr1|a0a0r4izw4	mouse	Egr1	A0A0R4IZW4	M22B-E008005	M22B-EVID-008178	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000716:ba926f936239	13	PMID:10506481; PMID:11222751; PMID:12631347; PMID:16092976; PMID:16409863; PMID:18583239; PMID:21368226; PMID:22488213; PMID:25028387; PMID:31530804	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|egr1|a0a0r4j088	mouse	Egr1	A0A0R4J088	M22B-E008006	M22B-EVID-008179	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000162:854420cabc3c	39	PMID:10329706; PMID:10339488; PMID:10551840; PMID:10674404; PMID:10707957; PMID:10846049; PMID:11149911; PMID:11520792; PMID:11594561; PMID:11606484	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|egr1|a0a0r4j0a4	mouse	Egr1	A0A0R4J0A4	M22B-E008007	M22B-EVID-008180	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000384:e58e460e9743	4	PMID:10669633; PMID:10828020; PMID:12689920; PMID:22197494	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|egr1|a0a0r4j101	mouse	Egr1	A0A0R4J101	M22B-E008008	M22B-EVID-008181	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:002898:9291854ce160	2	PMID:22228178; PMID:23121767	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|egr1|a0a0u1rq75	mouse	Egr1	A0A0U1RQ75	M22B-E008009	M22B-EVID-008182	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:004021:495afffcbb5e	1	PMID:18780286	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|egr1|a0a494bbd0	mouse	Egr1	A0A494BBD0	M22B-E008010	M22B-EVID-008183	medium-high	activating_target	B	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:005499:69b19d83c757	2	PMID:36250963; PMID:37634812	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|egr1|a0a571bg95	mouse	Egr1	A0A571BG95	M22B-E008011	M22B-EVID-008184	medium-high	activating_target	B	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:005423:4f4f90dc776a	1	PMID:37324256	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|egr1|a2aj26	mouse	Egr1	A2AJ26	M22B-E008012	M22B-EVID-008185	high	repressing_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:001184:b2b4001fb7c4	1	PMID:12560508	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|egr1|a2apm2	mouse	Egr1	A2APM2	M22B-E008013	M22B-EVID-008186	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:001230:d6003ca754c2	11	PMID:10202038; PMID:12670907; PMID:15155664; PMID:15923644; PMID:19966941; PMID:20357818; PMID:21858056; PMID:35931675; PMID:8628295; PMID:8666932	true	true	false	false
