batch_id	queue_key	species	tf_symbol	target_symbol	b_edge_id	b_evidence_id	confidence_tier	effect_polarity	source_registries	external_record_keys	reference_count	source_locator	module22b_register_changed	general_tf_target_claim	direct_binding_claim	upstream_sci_activation_claim
module22b-trrust-signed-promotion-batch003-2026-09-03	human|sp1|hmga1	human	SP1	HMGA1	M22B-E009556	M22B-EVID-009729	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007173;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007174	2	PMID:17510387; PMID:22389255	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|sp1|hsd17b11	human	SP1	HSD17B11	M22B-E009557	M22B-EVID-009730	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007183	1	PMID:21549806	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|sp1|hyal1	human	SP1	HYAL1	M22B-E009558	M22B-EVID-009731	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007189	1	PMID:18718911	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|sp1|id4	human	SP1	ID4	M22B-E009559	M22B-EVID-009732	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007191	1	PMID:9516472	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|sp1|il6	human	SP1	IL6	M22B-E009560	M22B-EVID-009733	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007204	1	PMID:18502099	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|sp1|irf5	human	SP1	IRF5	M22B-E009561	M22B-EVID-009734	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007209	1	PMID:20127100	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|sp1|itgb3	human	SP1	ITGB3	M22B-E009562	M22B-EVID-009735	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007220	1	PMID:23319049	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|sp1|kcnq2	human	SP1	KCNQ2	M22B-E009563	M22B-EVID-009736	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007223	1	PMID:20926649	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|sp1|kcnq3	human	SP1	KCNQ3	M22B-E009564	M22B-EVID-009737	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007224	1	PMID:20926649	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|sp1|kiss1	human	SP1	KISS1	M22B-E009565	M22B-EVID-009738	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007228;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007229	2	PMID:16260418; PMID:16964286	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|sp1|krt14	human	SP1	KRT14	M22B-E009566	M22B-EVID-009739	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007233	1	PMID:22911849	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|sp1|lor	human	SP1	LOR	M22B-E009567	M22B-EVID-009740	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007245	1	PMID:12200429	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|sp1|loxl4	human	SP1	LOXL4	M22B-E009568	M22B-EVID-009741	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007246	1	PMID:18949373	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|sp1|mdm2	human	SP1	MDM2	M22B-E009569	M22B-EVID-009742	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007260;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007261	5	PMID:15550242; PMID:17214373; PMID:17634539; PMID:18026875; PMID:23584477	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|sp1|mica	human	SP1	MICA	M22B-E009570	M22B-EVID-009743	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007266	1	PMID:19139882	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|sp1|micb	human	SP1	MICB	M22B-E009571	M22B-EVID-009744	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007267;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007268	2	PMID:19139882; PMID:23527639	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|sp1|mmrn1	human	SP1	MMRN1	M22B-E009572	M22B-EVID-009745	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007279	1	PMID:15631312	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|sp1|mta1	human	SP1	MTA1	M22B-E009573	M22B-EVID-009746	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007284	1	PMID:21555589	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|sp1|muc6	human	SP1	MUC6	M22B-E009574	M22B-EVID-009747	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007289	1	PMID:15979574	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|sp1|ndufv1	human	SP1	NDUFV1	M22B-E009575	M22B-EVID-009748	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007296	1	PMID:17786189	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|sp1|ndufv2	human	SP1	NDUFV2	M22B-E009576	M22B-EVID-009749	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007297	1	PMID:17786189	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|sp1|p2rx4	human	SP1	P2RX4	M22B-E009577	M22B-EVID-009750	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007316	1	PMID:11299224	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|sp1|p4ha1	human	SP1	P4HA1	M22B-E009578	M22B-EVID-009751	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007317	1	PMID:21829524	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|sp1|pdia2	human	SP1	PDIA2	M22B-E009579	M22B-EVID-009752	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007327	1	PMID:8503862	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|sp1|phgdh	human	SP1	PHGDH	M22B-E009580	M22B-EVID-009753	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007331	1	PMID:18378410	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|sp1|pon1	human	SP1	PON1	M22B-E009581	M22B-EVID-009754	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007342	1	PMID:15380450	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|sp1|ppp2r2b	human	SP1	PPP2R2B	M22B-E009582	M22B-EVID-009755	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007347	1	PMID:20533062	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|sp1|prm1	human	SP1	PRM1	M22B-E009583	M22B-EVID-009756	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007349	1	PMID:18721868	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|sp1|prnp	human	SP1	PRNP	M22B-E009584	M22B-EVID-009757	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007350;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007351	2	PMID:18990686; PMID:23131565	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|sp1|rassf1	human	SP1	RASSF1	M22B-E009585	M22B-EVID-009758	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007366	1	PMID:19450668	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|sp1|reck	human	SP1	RECK	M22B-E009586	M22B-EVID-009759	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007367;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007368	2	PMID:17828469; PMID:16377629	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|sp1|recql4	human	SP1	RECQL4	M22B-E009587	M22B-EVID-009760	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007369;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007370	2	PMID:15674334; PMID:10552928	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|sp1|retn	human	SP1	RETN	M22B-E009588	M22B-EVID-009761	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007373	1	PMID:20360975	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|sp1|rgn	human	SP1	RGN	M22B-E009589	M22B-EVID-009762	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007374	1	PMID:21526343	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|sp1|serpinb5	human	SP1	SERPINB5	M22B-E009590	M22B-EVID-009763	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007380	1	PMID:17376297	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|sp1|slc29a1	human	SP1	SLC29A1	M22B-E009591	M22B-EVID-009764	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007395	1	PMID:18064606	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|sp1|slc39a8	human	SP1	SLC39A8	M22B-E009592	M22B-EVID-009765	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007398	1	PMID:18556457	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|sp1|slc5a8	human	SP1	SLC5A8	M22B-E009593	M22B-EVID-009766	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007401	1	PMID:20082847	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|sp1|sox9	human	SP1	SOX9	M22B-E009594	M22B-EVID-009767	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007415	1	PMID:17289023	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|sp1|terf2	human	SP1	TERF2	M22B-E009595	M22B-EVID-009768	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007435	1	PMID:19783902	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|sp1|ticam1	human	SP1	TICAM1	M22B-E009596	M22B-EVID-009769	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007448	1	PMID:14960149	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|sp1|timp3	human	SP1	TIMP3	M22B-E009597	M22B-EVID-009770	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007452;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007453	2	PMID:15468069; PMID:20056610	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|sp1|tk1	human	SP1	TK1	M22B-E009598	M22B-EVID-009771	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007455	1	PMID:10502302	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|sp1|tlr2	human	SP1	TLR2	M22B-E009599	M22B-EVID-009772	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007456;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007457	2	PMID:18423053; PMID:18583567	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|sp1|tnc	human	SP1	TNC	M22B-E009600	M22B-EVID-009773	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007459;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007460	3	PMID:15001984; PMID:10618716; PMID:16245312	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|sp1|ugcg	human	SP1	UGCG	M22B-E009601	M22B-EVID-009774	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007472	1	PMID:15342415	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|sp1|wif1	human	SP1	WIF1	M22B-E009602	M22B-EVID-009775	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007486	1	PMID:18701434	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|stat1|cd22	human	STAT1	CD22	M22B-E009603	M22B-EVID-009776	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007821	1	PMID:12855573	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|stat1|cd40lg	human	STAT1	CD40LG	M22B-E009604	M22B-EVID-009777	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007823	1	PMID:12855573	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|stat1|gast	human	STAT1	GAST	M22B-E009605	M22B-EVID-009778	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007845;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007846	2	PMID:20568281; PMID:20949125	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|stat1|ivl	human	STAT1	IVL	M22B-E009606	M22B-EVID-009779	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007871	1	PMID:10585866	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|tp53|bglap	human	TP53	BGLAP	M22B-E009607	M22B-EVID-009780	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008492	1	PMID:21964930	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|tp53|ccnb2	human	TP53	CCNB2	M22B-E009608	M22B-EVID-009781	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008509	1	PMID:12889596	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|tp53|cdk2	human	TP53	CDK2	M22B-E009609	M22B-EVID-009782	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008514	1	PMID:12732645	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|tp53|cryab	human	TP53	CRYAB	M22B-E009610	M22B-EVID-009783	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008525	1	PMID:21556774	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|tp53|foxm1	human	TP53	FOXM1	M22B-E009611	M22B-EVID-009784	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008554	1	PMID:21518729	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|tp53|ipo7	human	TP53	IPO7	M22B-E009612	M22B-EVID-009785	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008582	1	PMID:22284678	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|tp53|klf2	human	TP53	KLF2	M22B-E009613	M22B-EVID-009786	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008583	1	PMID:23202365	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|tp53|mmp1	human	TP53	MMP1	M22B-E009614	M22B-EVID-009787	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008595	1	PMID:15108353	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|tp53|nkx3-1	human	TP53	NKX3-1	M22B-E009615	M22B-EVID-009788	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008602	1	PMID:17202838	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|tp53|prc1	human	TP53	PRC1	M22B-E009616	M22B-EVID-009789	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008620	1	PMID:12889596	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|tp53|recql4	human	TP53	RECQL4	M22B-E009617	M22B-EVID-009790	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008631	1	PMID:15674334	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|tp53|reep5	human	TP53	REEP5	M22B-E009618	M22B-EVID-009791	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008632	1	PMID:8557038	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|tp53|uhrf1bp1	human	TP53	UHRF1BP1	M22B-E009619	M22B-EVID-009792	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008663	1	PMID:18220474	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	human|tp53|xpo1	human	TP53	XPO1	M22B-E009620	M22B-EVID-009793	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008669	1	PMID:22284678	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|atf2|cebpa	mouse	Atf2	Cebpa	M22B-E009621	M22B-EVID-009794	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000119	1	PMID:11243868	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|atf2|entpd1	mouse	Atf2	Entpd1	M22B-E009622	M22B-EVID-009795	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000120	1	PMID:20178980	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|atf2|fgf21	mouse	Atf2	Fgf21	M22B-E009623	M22B-EVID-009796	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000121	1	PMID:25055037	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|atf2|gabrb3	mouse	Atf2	Gabrb3	M22B-E009624	M22B-EVID-009797	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000123	1	PMID:8703044	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|atf2|il23a	mouse	Atf2	Il23a	M22B-E009625	M22B-EVID-009798	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000124	1	PMID:18802055	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|atf2|pparg	mouse	Atf2	Pparg	M22B-E009626	M22B-EVID-009799	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000128	1	PMID:11243868	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|atf2|rela	mouse	Atf2	Rela	M22B-E009627	M22B-EVID-009800	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000129	1	PMID:21350211	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|atf2|rhob	mouse	Atf2	Rhob	M22B-E009628	M22B-EVID-009801	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000130	1	PMID:11160903	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|atf2|serpinb5	mouse	Atf2	Serpinb5	M22B-E009629	M22B-EVID-009802	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000131	1	PMID:17700520	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|cebpb|bcl2	mouse	Cebpb	Bcl2	M22B-E009630	M22B-EVID-009803	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000310	1	PMID:21813505	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|cebpb|cebpa	mouse	Cebpb	Cebpa	M22B-E009631	M22B-EVID-009804	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000314;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000315	2	PMID:19663997; PMID:16431920	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|cebpb|clu	mouse	Cebpb	Clu	M22B-E009632	M22B-EVID-009805	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000316	1	PMID:21464964	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|cebpb|csf1r	mouse	Cebpb	Csf1r	M22B-E009633	M22B-EVID-009806	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000318	1	PMID:11866474	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|cebpb|csf3	mouse	Cebpb	Csf3	M22B-E009634	M22B-EVID-009807	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000319;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000320	2	PMID:21455770; PMID:7513199	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|cebpb|foxf1	mouse	Cebpb	Foxf1	M22B-E009635	M22B-EVID-009808	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000326	1	PMID:16144835	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|cebpb|gsta2	mouse	Cebpb	Gsta2	M22B-E009636	M22B-EVID-009809	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000327	1	PMID:15870285	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|cebpb|h2-k1	mouse	Cebpb	H2-K1	M22B-E009637	M22B-EVID-009810	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000328	1	PMID:12184911	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|cebpb|myc	mouse	Cebpb	Myc	M22B-E009638	M22B-EVID-009811	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000336	1	PMID:21098707	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|cebpb|pck1	mouse	Cebpb	Pck1	M22B-E009639	M22B-EVID-009812	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000337	2	PMID:10224054; PMID:12560325	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|cebpb|ppargc1a	mouse	Cebpb	Ppargc1a	M22B-E009640	M22B-EVID-009813	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000339	1	PMID:19491401	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|cebpb|runx2	mouse	Cebpb	Runx2	M22B-E009641	M22B-EVID-009814	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000343;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000344	2	PMID:17579210; PMID:21612856	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|cebpb|scgb1a1	mouse	Cebpb	Scgb1a1	M22B-E009642	M22B-EVID-009815	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000345	1	PMID:14500549	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|cebpb|serpine1	mouse	Cebpb	Serpine1	M22B-E009643	M22B-EVID-009816	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000346	1	PMID:17197388	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|cebpb|ucp1	mouse	Cebpb	Ucp1	M22B-E009644	M22B-EVID-009817	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000351	2	PMID:15762841; PMID:19491401	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|egr1|bnip3	mouse	Egr1	Bnip3	M22B-E009645	M22B-EVID-009818	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000784	1	PMID:16908043	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|egr1|ccl2	mouse	Egr1	Ccl2	M22B-E009646	M22B-EVID-009819	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000787	1	PMID:12468449	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|egr1|cdkn1c	mouse	Egr1	Cdkn1c	M22B-E009647	M22B-EVID-009820	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000791	1	PMID:18513743	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|egr1|crebbp	mouse	Egr1	Crebbp	M22B-E009648	M22B-EVID-009821	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000794	1	PMID:15225550	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|egr1|cxcl2	mouse	Egr1	Cxcl2	M22B-E009649	M22B-EVID-009822	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000795	1	PMID:12468449	true	true	false	false
