route_evidence_id	route_status	route_tier	path_expression	known_layers	missing_layers	intracellular_status	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	intracellular_tf_edge_id	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	target_output_form_id	output_node_id	output_label	output_form_id	bridge_id	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	causal_status	traversal_status	source_chain_id
ROUTE:03870	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE02903	EspP/Escherichia coli O157:H7 serine protease	M21B-E004861	NODE01148	C5/complement component 5															Escherichia-EspP-C5-complement-evasion	ligand_receptor_edge		M21B-EVID-004804	not_asserted	evidence_route_not_causal	
ROUTE:03871	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE03534	GelE/Enterococcus faecalis extracellular gelatinase	M21B-E004862	NODE01123	C3/C3b/complement component 3															Enterococcus-GelE-C3-complement-evasion	ligand_receptor_edge		M21B-EVID-004805	not_asserted	evidence_route_not_causal	
ROUTE:03872	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE03534	GelE/Enterococcus faecalis extracellular gelatinase	M21B-E004863	NODE01152	C5a/complement fragment 5a															Enterococcus-GelE-C5a-complement-evasion	ligand_receptor_edge		M21B-EVID-004806	not_asserted	evidence_route_not_causal	
ROUTE:03873	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00793	Aureolysin/Aur/Staphylococcus aureus metalloprotease	M21B-E004864	NODE01123	C3/C3b/complement component 3															Staphylococcus-Aureolysin-C3-complement-evasion	ligand_receptor_edge		M21B-EVID-004807	not_asserted	evidence_route_not_causal	
ROUTE:03874	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09167	SSL7/Staphylococcus aureus superantigen-like protein 7	M21B-E004865	NODE01148	C5/complement component 5															Staphylococcus-SSL7-C5-complement-evasion	ligand_receptor_edge		M21B-EVID-004808	not_asserted	evidence_route_not_causal	
ROUTE:03875	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01766	CHIPS/Staphylococcus aureus chemotaxis inhibitory protein	M21B-E004866	NODE01156	C5AR1/CD88															Staphylococcus-CHIPS-C5AR1-antagonism	ligand_receptor_edge		M21B-EVID-004809	not_asserted	evidence_route_not_causal	
ROUTE:03876	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE08850	SIC/Streptococcus pyogenes streptococcal inhibitor of complement	M21B-E004867	NODE01158	C5b6/complement terminal complex															Streptococcus-SIC-C5b67-complement-evasion	ligand_receptor_edge		M21B-EVID-004810	not_asserted	evidence_route_not_causal	
ROUTE:03877	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE02583	Ecb/Staphylococcus aureus extracellular complement-binding protein	M21B-E004868	NODE01135	C3b/complement C3 fragment															Staphylococcus-Ecb-C3b-convertase-evasion	ligand_receptor_edge		M21B-EVID-004811	not_asserted	evidence_route_not_causal	
ROUTE:03878	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE02576	Eap/Staphylococcus aureus extracellular adherence protein	M21B-E004869	NODE01143	C4b/complement C4 fragment															Staphylococcus-Eap-C4b-convertase-evasion	ligand_receptor_edge		M21B-EVID-004812	not_asserted	evidence_route_not_causal	
ROUTE:03879	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09118	SplB/Staphylococcus aureus serine protease-like protein B	M21B-E004870	NODE01123	C3/C3b/complement component 3															Staphylococcus-SplB-C3-complement-evasion	ligand_receptor_edge		M21B-EVID-004813	not_asserted	evidence_route_not_causal	
ROUTE:03880	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09118	SplB/Staphylococcus aureus serine protease-like protein B	M21B-E004871	NODE01143	C4b/complement C4 fragment															Staphylococcus-SplB-C4-complement-evasion	ligand_receptor_edge		M21B-EVID-004814	not_asserted	evidence_route_not_causal	
ROUTE:03881	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09118	SplB/Staphylococcus aureus serine protease-like protein B	M21B-E004872	NODE01148	C5/complement component 5															Staphylococcus-SplB-C5-complement-evasion	ligand_receptor_edge		M21B-EVID-004815	not_asserted	evidence_route_not_causal	
ROUTE:03882	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE07667	PgtE/Salmonella enterica outer-membrane omptin protease	M21B-E004873	NODE01135	C3b/complement C3 fragment															Salmonella-PgtE-C3b-complement-evasion	ligand_receptor_edge		M21B-EVID-004816	not_asserted	evidence_route_not_causal	
ROUTE:03883	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE07667	PgtE/Salmonella enterica outer-membrane omptin protease	M21B-E004874	NODE01143	C4b/complement C4 fragment															Salmonella-PgtE-C4b-complement-evasion	ligand_receptor_edge		M21B-EVID-004817	not_asserted	evidence_route_not_causal	
ROUTE:03884	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE07667	PgtE/Salmonella enterica outer-membrane omptin protease	M21B-E004875	NODE01148	C5/complement component 5															Salmonella-PgtE-C5-complement-evasion	ligand_receptor_edge		M21B-EVID-004818	not_asserted	evidence_route_not_causal	
ROUTE:03885	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE05632	LIC12587/Leptospira interrogans putative surface lipoprotein	M21B-E004876	NODE01161	C7/complement component 7															Leptospira-LIC12587-C7-terminal-complement-evasion	ligand_receptor_edge		M21B-EVID-004819	not_asserted	evidence_route_not_causal	
ROUTE:03886	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE05632	LIC12587/Leptospira interrogans putative surface lipoprotein	M21B-E004877	NODE01162	C8/complement component 8															Leptospira-LIC12587-C8-terminal-complement-evasion	ligand_receptor_edge		M21B-EVID-004820	not_asserted	evidence_route_not_causal	
ROUTE:03887	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE05632	LIC12587/Leptospira interrogans putative surface lipoprotein	M21B-E004878	NODE01166	C9/Complement component 9															Leptospira-LIC12587-C9-terminal-complement-evasion	ligand_receptor_edge		M21B-EVID-004821	not_asserted	evidence_route_not_causal	
ROUTE:03888	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE07659	PGK/Streptococcus pneumoniae phosphoglycerate kinase	M21B-E004879	NODE01148	C5/complement component 5															Pneumococcus-PGK-C5-terminal-complement-evasion	ligand_receptor_edge		M21B-EVID-004822	not_asserted	evidence_route_not_causal	
ROUTE:03889	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE07659	PGK/Streptococcus pneumoniae phosphoglycerate kinase	M21B-E004880	NODE01161	C7/complement component 7															Pneumococcus-PGK-C7-terminal-complement-evasion	ligand_receptor_edge		M21B-EVID-004823	not_asserted	evidence_route_not_causal	
ROUTE:03890	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE07659	PGK/Streptococcus pneumoniae phosphoglycerate kinase	M21B-E004881	NODE01166	C9/Complement component 9															Pneumococcus-PGK-C9-terminal-complement-evasion	ligand_receptor_edge		M21B-EVID-004824	not_asserted	evidence_route_not_causal	
ROUTE:03891	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE08616	Sat/Escherichia coli secreted autotransporter toxin	M21B-E004882	NODE01118	C2/complement component 2															Escherichia-Sat-complement-evasion	ligand_receptor_edge		M21B-EVID-004825	not_asserted	evidence_route_not_causal	
ROUTE:03892	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE08616	Sat/Escherichia coli secreted autotransporter toxin	M21B-E004883	NODE01125	C3/complement component 3															Escherichia-Sat-complement-evasion	ligand_receptor_edge		M21B-EVID-004826	not_asserted	evidence_route_not_causal	
ROUTE:03893	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE08616	Sat/Escherichia coli secreted autotransporter toxin	M21B-E004884	NODE01135	C3b/complement C3 fragment															Escherichia-Sat-complement-evasion	ligand_receptor_edge		M21B-EVID-004827	not_asserted	evidence_route_not_causal	
ROUTE:03894	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE08616	Sat/Escherichia coli secreted autotransporter toxin	M21B-E004885	NODE01140	C4/complement component 4															Escherichia-Sat-complement-evasion	ligand_receptor_edge		M21B-EVID-004828	not_asserted	evidence_route_not_causal	
ROUTE:03895	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE08616	Sat/Escherichia coli secreted autotransporter toxin	M21B-E004886	NODE01143	C4b/complement C4 fragment															Escherichia-Sat-complement-evasion	ligand_receptor_edge		M21B-EVID-004829	not_asserted	evidence_route_not_causal	
ROUTE:03896	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE08616	Sat/Escherichia coli secreted autotransporter toxin	M21B-E004887	NODE01148	C5/complement component 5															Escherichia-Sat-complement-evasion	ligand_receptor_edge		M21B-EVID-004830	not_asserted	evidence_route_not_causal	
ROUTE:03897	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE08616	Sat/Escherichia coli secreted autotransporter toxin	M21B-E004888	NODE01160	C6/complement component 6															Escherichia-Sat-complement-evasion	ligand_receptor_edge		M21B-EVID-004831	not_asserted	evidence_route_not_causal	
ROUTE:03898	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE08616	Sat/Escherichia coli secreted autotransporter toxin	M21B-E004889	NODE01161	C7/complement component 7															Escherichia-Sat-complement-evasion	ligand_receptor_edge		M21B-EVID-004832	not_asserted	evidence_route_not_causal	
ROUTE:03899	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE08616	Sat/Escherichia coli secreted autotransporter toxin	M21B-E004890	NODE01162	C8/complement component 8															Escherichia-Sat-complement-evasion	ligand_receptor_edge		M21B-EVID-004833	not_asserted	evidence_route_not_causal	
ROUTE:03900	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE08616	Sat/Escherichia coli secreted autotransporter toxin	M21B-E004891	NODE01166	C9/Complement component 9															Escherichia-Sat-complement-evasion	ligand_receptor_edge		M21B-EVID-004834	not_asserted	evidence_route_not_causal	
ROUTE:03901	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE05633	LIC13259/Leptospira interrogans putative surface lipoprotein	M21B-E004892	NODE01161	C7/complement component 7															Leptospira-LIC13259-terminal-complement-evasion	ligand_receptor_edge		M21B-EVID-004835	not_asserted	evidence_route_not_causal	
ROUTE:03902	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE05633	LIC13259/Leptospira interrogans putative surface lipoprotein	M21B-E004893	NODE01162	C8/complement component 8															Leptospira-LIC13259-terminal-complement-evasion	ligand_receptor_edge		M21B-EVID-004836	not_asserted	evidence_route_not_causal	
ROUTE:03903	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE05633	LIC13259/Leptospira interrogans putative surface lipoprotein	M21B-E004894	NODE01166	C9/Complement component 9															Leptospira-LIC13259-terminal-complement-evasion	ligand_receptor_edge		M21B-EVID-004837	not_asserted	evidence_route_not_causal	
ROUTE:03904	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE05630	LIC11711/Leptospira interrogans putative surface lipoprotein	M21B-E004895	NODE01162	C8/complement component 8															Leptospira-LIC11711-C8-terminal-complement-binding	ligand_receptor_edge		M21B-EVID-004838	not_asserted	evidence_route_not_causal	
ROUTE:03905	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE05310	Karilysin/Tannerella forsythia metalloproteinase	M21B-E004896	NODE01140	C4/complement component 4															Tannerella-Karilysin-C4-complement-evasion	ligand_receptor_edge		M21B-EVID-004839	not_asserted	evidence_route_not_causal	
ROUTE:03906	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE05310	Karilysin/Tannerella forsythia metalloproteinase	M21B-E004897	NODE01148	C5/complement component 5															Tannerella-Karilysin-C5-complement-evasion	ligand_receptor_edge		M21B-EVID-004840	not_asserted	evidence_route_not_causal	
ROUTE:03907	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE06396	Mirolysin/Tannerella forsythia metalloproteinase	M21B-E004898	NODE01140	C4/complement component 4															Tannerella-Mirolysin-C4-complement-evasion	ligand_receptor_edge		M21B-EVID-004841	not_asserted	evidence_route_not_causal	
ROUTE:03908	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE06396	Mirolysin/Tannerella forsythia metalloproteinase	M21B-E004899	NODE01148	C5/complement component 5															Tannerella-Mirolysin-C5-complement-evasion	ligand_receptor_edge		M21B-EVID-004842	not_asserted	evidence_route_not_causal	
ROUTE:03909	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE05766	Lsa23/Leptospira interrogans surface adhesion protein 23	M21B-E004901	NODE01162	C8/complement component 8															Leptospira-Lsa23-C8-terminal-complement-binding	ligand_receptor_edge		M21B-EVID-004844	not_asserted	evidence_route_not_causal	
ROUTE:03910	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE05766	Lsa23/Leptospira interrogans surface adhesion protein 23	M21B-E004902	NODE01166	C9/Complement component 9															Leptospira-Lsa23-C9-terminal-complement-binding	ligand_receptor_edge		M21B-EVID-004845	not_asserted	evidence_route_not_causal	
ROUTE:03911	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE08014	Protein H/PH/Haemophilus influenzae surface lipoprotein	M21B-E004903	NODE01734	CFH/Complement Factor H															Haemophilus-Protein-H-factor-H-complement-resistance	ligand_receptor_edge		M21B-EVID-004846	not_asserted	evidence_route_not_causal	
ROUTE:03912	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE03777	gp350/220/Epstein-Barr virus envelope glycoprotein	M21B-E004904	NODE02057	CR2/CD21/complement receptor 2															EBV-gp350-CR2-attachment-entry	ligand_receptor_edge		M21B-EVID-004847	not_asserted	evidence_route_not_causal	
ROUTE:03913	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE02161	CSP/Plasmodium falciparum circumsporozoite protein	M21B-E004905	NODE01144	C4BP/C4b-binding protein															Plasmodium-CSP-C4BP-complement-evasion	ligand_receptor_edge		M21B-EVID-004848	not_asserted	evidence_route_not_causal	
ROUTE:03914	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE02095	CRIT/Trypanosoma cruzi trispanning complement receptor inhibitor	M21B-E004906	NODE01118	C2/complement component 2															Trypanosoma-CRIT-C2-lectin-complement-evasion	ligand_receptor_edge		M21B-EVID-004849	not_asserted	evidence_route_not_causal	
ROUTE:03915	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE04008	H/Measles virus hemagglutinin	M21B-E004908	NODE01580	CD46/MCP															Measles-H-CD46-viral-entry	ligand_receptor_edge		M21B-EVID-004851	not_asserted	evidence_route_not_causal	
ROUTE:03916	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE03556	gH:gL:gQ/HHV-6 glycoprotein complex	M21B-E004909	NODE01580	CD46/MCP															HHV6-gH-gL-gQ-CD46-viral-entry	ligand_receptor_edge		M21B-EVID-004852	not_asserted	evidence_route_not_causal	
ROUTE:03917	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE02586	Echovirus 7/enterovirus	M21B-E004910	NODE01593	CD55/DAF															Echovirus7-CD55-viral-entry	ligand_receptor_edge		M21B-EVID-004853	not_asserted	evidence_route_not_causal	
ROUTE:03918	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE02585	Echovirus 11/enterovirus	M21B-E004911	NODE01593	CD55/DAF															Echovirus11-CD55-viral-entry	ligand_receptor_edge		M21B-EVID-004854	not_asserted	evidence_route_not_causal	
ROUTE:03919	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE02761	Enterovirus 70/EV70	M21B-E004912	NODE01593	CD55/DAF															EV70-CD55-viral-entry	ligand_receptor_edge		M21B-EVID-004855	not_asserted	evidence_route_not_causal	
ROUTE:03920	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE02047	Coxsackievirus B3/CVB3	M21B-E004913	NODE01593	CD55/DAF															CVB3-CD55-viral-attachment	ligand_receptor_edge		M21B-EVID-004856	not_asserted	evidence_route_not_causal	
ROUTE:03921	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE02045	Coxsackievirus A21/CVA21	M21B-E004914	NODE01593	CD55/DAF															CVA21-CD55-viral-attachment	ligand_receptor_edge		M21B-EVID-004857	not_asserted	evidence_route_not_causal	
ROUTE:03922	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE04147	HIV-1 gp120	M21B-E004915	NODE01734	CFH/Complement Factor H															HIV-gp120-factor-H-complement-evasion	ligand_receptor_edge		M21B-EVID-004858	not_asserted	evidence_route_not_causal	
ROUTE:03923	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE04148	HIV-1 gp41	M21B-E004916	NODE01734	CFH/Complement Factor H															HIV-gp41-factor-H-complement-evasion	ligand_receptor_edge		M21B-EVID-004859	not_asserted	evidence_route_not_causal	
ROUTE:03924	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE04147	HIV-1 gp120	M21B-E004917	NODE01740	CFP/properdin															HIV-gp120-properdin-complement-interaction	ligand_receptor_edge		M21B-EVID-004860	not_asserted	evidence_route_not_causal	
ROUTE:03925	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE04148	HIV-1 gp41	M21B-E004918	NODE01740	CFP/properdin															HIV-gp41-properdin-complement-interaction	ligand_receptor_edge		M21B-EVID-004861	not_asserted	evidence_route_not_causal	
ROUTE:03926	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE07632	Pf92/Plasmodium falciparum merozoite surface protein	M21B-E004919	NODE01734	CFH/Complement Factor H															Plasmodium-Pf92-factor-H-blood-stage-evasion	ligand_receptor_edge		M21B-EVID-004862	not_asserted	evidence_route_not_causal	
ROUTE:03927	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE07632	Pf92/Plasmodium falciparum merozoite surface protein	M21B-E004920	NODE03178	FHL1/Factor H-like protein 1															Plasmodium-Pf92-FHL1-blood-stage-evasion	ligand_receptor_edge		M21B-EVID-004863	not_asserted	evidence_route_not_causal	
ROUTE:03928	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09778	Toxoplasma gondii tachyzoite surface	M21B-E004921	NODE01734	CFH/Complement Factor H															Toxoplasma-tachyzoite-factor-H-complement-evasion	ligand_receptor_edge		M21B-EVID-004864	not_asserted	evidence_route_not_causal	
ROUTE:03929	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09778	Toxoplasma gondii tachyzoite surface	M21B-E004922	NODE01144	C4BP/C4b-binding protein															Toxoplasma-tachyzoite-C4BP-complement-evasion	ligand_receptor_edge		M21B-EVID-004865	not_asserted	evidence_route_not_causal	
ROUTE:03930	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01278	CbiA/Borrelia miyamotoi complement-binding inhibitory protein A	M21B-E004924	NODE01734	CFH/Complement Factor H															Borrelia-miyamotoi-CbiA-factor-H-complement-evasion	ligand_receptor_edge		M21B-EVID-004867	not_asserted	evidence_route_not_causal	
ROUTE:03931	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE06544	Mycobacterium bovis BCG	M21B-E004925	NODE01098	C1Q/C1q															Mycobacterium-bovis-BCG-C1q-classical-complement-activation	ligand_receptor_edge		M21B-EVID-004868	not_asserted	evidence_route_not_causal	
ROUTE:03932	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE06544	Mycobacterium bovis BCG	M21B-E004926	NODE05976	MBL/MBL2															Mycobacterium-bovis-BCG-MBL-lectin-complement-activation	ligand_receptor_edge		M21B-EVID-004869	not_asserted	evidence_route_not_causal	
ROUTE:03933	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE06544	Mycobacterium bovis BCG	M21B-E004927	NODE03063	FCN2/L-ficolin															Mycobacterium-bovis-BCG-L-ficolin-lectin-complement-activation	ligand_receptor_edge		M21B-EVID-004870	not_asserted	evidence_route_not_causal	
ROUTE:03934	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00282	Ag85C/Mycobacterium tuberculosis antigen 85C	M21B-E004928	NODE05138	ITGAM:ITGB2 Mac-1															Mycobacterium-Ag85C-Mac1-monocyte-uptake	ligand_receptor_edge		M21B-EVID-004871	not_asserted	evidence_route_not_causal	
ROUTE:03935	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE06547	Mycobacterium tuberculosis H37Rv	M21B-E004929	NODE05138	ITGAM:ITGB2 Mac-1															Mycobacterium-tuberculosis-CR3-nonopsonic-binding	ligand_receptor_edge		M21B-EVID-004872	not_asserted	evidence_route_not_causal	
ROUTE:03936	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE06546	Mycobacterium tuberculosis H37Ra/H37Rv	M21B-E004930	NODE05200	ITGAX:ITGB2 CR4															Mycobacterium-tuberculosis-CR4-nonopsonic-binding	ligand_receptor_edge		M21B-EVID-004873	not_asserted	evidence_route_not_causal	
ROUTE:03937	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE06547	Mycobacterium tuberculosis H37Rv	M21B-E004931	NODE01124	C3/complement C3 fragment															Mycobacterium-tuberculosis-C3-opsonization	ligand_receptor_edge		M21B-EVID-004874	not_asserted	evidence_route_not_causal	
ROUTE:03938	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE04051	HbhA/Mycobacterium tuberculosis heparin-binding hemagglutinin	M21B-E004932	NODE01124	C3/complement C3 fragment															Mycobacterium-HbhA-C3-complement-uptake	ligand_receptor_edge		M21B-EVID-004875	not_asserted	evidence_route_not_causal	
ROUTE:03939	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE04058	HcCRT/Haemonchus contortus calreticulin	M21B-E004933	NODE01100	C1Q/complement component 1q															Haemonchus-HcCRT-C1q-classical-complement-inhibition	ligand_receptor_edge		M21B-EVID-004876	not_asserted	evidence_route_not_causal	
ROUTE:03940	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09942	TsPmy/Trichinella spiralis paramyosin	M21B-E004934	NODE01100	C1Q/complement component 1q															Trichinella-TsPmy-C1q-classical-complement-inhibition	ligand_receptor_edge		M21B-EVID-004877	not_asserted	evidence_route_not_causal	
