candidate_id	review_record_path	review_source_namespace	review_evidence_id	source_edge_ids	review_handoff_ids	review_status	tf_entity	target_or_program_label	target_class	relation_type	evidence_layer	stable_citations	species	cell_type_model	assay_or_perturbation	output_evidence_class	output_language	output_product_labels	gene_form_id	product_form_id	product_form_ids	transition_id	transition_ids	traversal_status	causal_status	candidate_status	context_limitations
OUT:00049	work/module_b_consolidation/module21b/module21b_edge_register.tsv	module21b_edge_register	M21B-EVID-005914	M21B-E005971		edge_register_output_candidate		astrocytic GM-CSF/CSF2 and CCL2 production	edge_register_output	promotes	downstream_or_functional	PMID:30783009; PMCID:PMC6637164; DOI:10.1126/scisignal.aar2124	mouse	Primary mouse cortical astrocytes stimulated with TNF-alpha/IL-1beta, Gstm1 shRNA or GSTM1/GSTT2 overexpression; astrocyte Csf2/Ccl2 qPCR/secreted mediator assays and astrocyte-microglia co-culture inflammatory readouts	Primary-supported claim: The reviews trace the primary study showing that GSTM1-dependent astrocytic NF-kappaB signaling induces the inflammatory mediators GM-CSF and CCL2 that enhance microglial activation. Primary model/assay: Primary mouse cortical astrocytes stimulated with TNF-alpha/IL-1beta, Gstm1 shRNA or GSTM1/GSTT2 overexpression; astrocyte Csf2/Ccl2 qPCR/secreted mediator assays and astrocyte-microglia co-culture inflammatory readouts	target_proximal_production_language	target_proximal_production_language:production	Ccl2;Csf2		PROTEIN:NODE01123	PROTEIN:NODE01123;PROTEIN:NODE01811			requires_output_evidence	not_asserted	review_required	review-guided primary evidence; exact topology/layer bounded; receptor/pathway to cellular or functional output; no SCI transfer inferred; primary model context only; Intracellular-to-secretome mechanistic edge; preserve shared GM-CSF/CCL2 mediator output and the TNF-alpha/IL-1beta plus GSTM1 perturbation context. Do not treat this as a direct GSTM1 secretion or receptor-binding claim.
OUT:00050	work/module_b_consolidation/module21b/module21b_edge_register.tsv	module21b_edge_register	M21B-EVID-006062	M21B-E006119		edge_register_output_candidate		astrocytic NGF production via NTRK3/TrkC-ERK1/2	edge_register_output	promotes	downstream_or_functional	PMID:22387236; DOI:10.1016/j.mvr.2012.02.009	human	Cultured human cerebral microvascular pericytes and astrocytes with 1% oxygen exposure; NT-3 expression and secretion, recombinant NT-3 treatment, astrocytic TrkC/NTRK3 siRNA, MEK1 inhibition, NGF mRNA/protein and ERK1/2 readouts; differentiated PC12 neuronal survival comparator	Primary-supported claim: The reviews cite the primary study showing that hypoxia increases NT-3 production in cerebral pericytes and that NT-3 treatment induces astrocytic NGF through TrkC and ERK1/2; TrkC knockdown or MEK1 inhibition abolishes the NGF increase. Primary model/assay: Cultured human cerebral microvascular pericytes and astrocytes with 1% oxygen exposure; NT-3 expression and secretion, recombinant NT-3 treatment, astrocytic TrkC/NTRK3 siRNA, MEK1 inhibition, NGF mRNA/protein and ERK1/2 readouts; differentiated PC12 neuronal survival comparator	target_proximal_production_language	target_proximal_production_language:production	Ngf		PROTEIN:NODE05632	PROTEIN:NODE05632			requires_output_evidence	not_asserted	review_required	review-guided primary evidence; exact topology/layer bounded; receptor/pathway to cellular or functional output; no SCI transfer inferred; primary model context only; Function-only pericyte-to-astrocyte neurotrophin relay; preserve hypoxic human cerebral pericyte/astrocyte culture, NT-3-to-TrkC/ERK1/2 dependence and NGF output. Do not infer a complete purified receptor complex, traumatic-SCI transfer or terminal-TF effect.
OUT:00051	work/module_b_consolidation/module21b/module21b_edge_register.tsv	module21b_edge_register	M21B-EVID-006075	M21B-E006132		edge_register_output_candidate		astrocytic TIMP1 production	edge_register_output	induces	downstream_or_functional	PMID:32071226; PMCID:PMC7060743	mouse	Mouse chronic cuprizone demyelination/remyelination with OSMR-beta knockout or CNS-targeted LV-OSM; primary mouse astrocytes treated with recombinant OSM; astrocyte-conditioned medium applied to primary OPCs; Timp1 knockout and recombinant TIMP-1 rescue; Timp1 expression, OPC differentiation and remyelination readouts	Primary-supported claim: The reviews cite the primary study showing that OSM induces TIMP-1 in primary astrocytes and that OSM-treated astrocyte conditioned medium promotes OPC differentiation in a TIMP-1-dependent manner during remyelination. Primary model/assay: Mouse chronic cuprizone demyelination/remyelination with OSMR-beta knockout or CNS-targeted LV-OSM; primary mouse astrocytes treated with recombinant OSM; astrocyte-conditioned medium applied to primary OPCs; Timp1 knockout and recombinant TIMP-1 rescue; Timp1 expression, OPC differentiation and remyelination readouts	target_proximal_production_language	target_proximal_production_language:production	Timp1		PROTEIN:NODE07952	PROTEIN:NODE07952			requires_output_evidence	not_asserted	review_required	review-guided primary evidence; exact topology/layer bounded; receptor/pathway to cellular or functional output; no SCI transfer inferred; primary model context only; Function-only OSM-to-astrocyte mediator edge; preserve OSMR-beta and TIMP-1 dependence, astrocyte-conditioned-medium/OPC sequence and cuprizone/MS boundaries. Do not infer direct OSM-TIMP1 binding, universal remyelination or terminal-TF activity.
OUT:00052	work/module_b_consolidation/module21b/module21b_edge_register.tsv	module21b_edge_register	M21B-EVID-005701	M21B-E005758		edge_register_output_candidate		interferogenic nucleic-acid immune-complex IFN-alpha production	edge_register_output	supports	downstream_or_functional	PMID:12960360	human	Human PBMCs and purified pDC/NIPC; apoptotic U937 material plus SLE IgG, Fc-fragment and receptor-blocking controls, Fc-gammaRIIa expression and IFN-alpha assays.	Primary-supported claim: The review identifies Fc-gammaRIIa as required for IFN-alpha induction by apoptotic-cell material combined with lupus IgG in pDC/NIPC systems. Primary model/assay: Human PBMCs and purified pDC/NIPC; apoptotic U937 material plus SLE IgG, Fc-fragment and receptor-blocking controls, Fc-gammaRIIa expression and IFN-alpha assays.	target_proximal_production_language	target_proximal_production_language:production	Ifna						requires_output_evidence	not_asserted	review_required	review-guided primary evidence; exact topology/layer bounded; receptor/pathway to cellular or functional output; no SCI transfer inferred; primary model context only; Preserve Fc-gammaRIIa, apoptotic-cell nucleic-acid/lupus-IgG immune-complex context and the distinction from HSV/CpG stimulation; do not infer direct nucleic-acid binding or SCI specificity.
OUT:00053	work/module_b_consolidation/module21b/module21b_edge_register.tsv	module21b_edge_register	M21B-EVID-005962	M21B-E006019		edge_register_output_candidate		microglial ATP/ADP release via P2Y12 and VNUT	edge_register_output	promotes	Downstream_or_functional	PMID:39578520; DOI:10.1038/s41380-024-02851-8	mouse	Mouse in vivo astrocyte-activation and LPS-inflammation models; cOpn5 optogenetics, ATP/ADP sensors, two-photon imaging, astrocyte/microglial VNUT perturbation and P2Y12 pharmacology with nucleotide-flash readouts	Primary-supported claim: The reviews cite Li et al. as showing that astrocytic ATP/ADP flashes trigger further microglial ATP/ADP release through P2Y12- and VNUT-dependent mechanisms. Primary model/assay: Mouse in vivo astrocyte-activation and LPS-inflammation models; cOpn5 optogenetics, ATP/ADP sensors, two-photon imaging, astrocyte/microglial VNUT perturbation and P2Y12 pharmacology with nucleotide-flash readouts	target_proximal_release_language	target_proximal_release_language:release	Adp;Atp						requires_output_evidence	not_asserted	review_required	review-guided primary evidence; exact topology/layer bounded; receptor/pathway to cellular or functional output; no SCI transfer inferred; primary model context only; Function-only purinergic crosstalk; preserve ATP/ADP versus later adenosine conversion, astrocytic and microglial VNUT, P2Y12 dependence and mouse brain/LPS context. No direct purified ligand assay or SCI/terminal-TF inference.
OUT:00054	work/module_b_consolidation/module21b/module21b_edge_register.tsv	module21b_edge_register	M21B-EVID-005967	M21B-E006024		edge_register_output_candidate		microglial IL-1beta production	edge_register_output	induces	Downstream_or_functional	PMID:24893328; DOI:10.1016/j.neuint.2014.05.007	rat	Primary rat microglia treated with HMGB1; IL-1beta measured after 2 h; mixed microglia-astrocyte conditioned-medium experiments with HMGB1 plus ATP; rat intracerebroventricular HMGB1 injection and edema/AQP4 readouts	Primary-supported claim: The reviews cite Ohnishi et al. as showing that HMGB1 increases IL-1beta in primary microglia, providing a diffusible inflammatory signal for the astrocyte response. Primary model/assay: Primary rat microglia treated with HMGB1; IL-1beta measured after 2 h; mixed microglia-astrocyte conditioned-medium experiments with HMGB1 plus ATP; rat intracerebroventricular HMGB1 injection and edema/AQP4 readouts	target_proximal_production_language	target_proximal_production_language:production	Il1b		PROTEIN:NODE03948	PROTEIN:NODE03948			requires_output_evidence	not_asserted	review_required	review-guided primary evidence; exact topology/layer bounded; receptor/pathway to cellular or functional output; no SCI transfer inferred; primary model context only; Function-only microglial inflammatory-output edge; preserve HMGB1 dose/time and the ATP-conditioned-medium requirement for the downstream astrocyte experiment. Do not infer HMGB1 as the sole trigger in vivo, a specific HMGB1 receptor, or a direct terminal-TF mechanism.
OUT:00055	work/module_b_consolidation/module21b/module21b_edge_register.tsv	module21b_edge_register	M21B-EVID-005850	M21B-E005907		edge_register_output_candidate		microglial IL-1beta release	edge_register_output	induces	downstream_or_functional	PMID:15905573; DOI:10.4049/jimmunol.174.11.7268	mouse	Mixed mouse astrocyte-microglia cocultures with mechanically stimulated astrocytes; ATP degradation by apyrase, P2X7 antagonists, video microscopy, shed-vesicle isolation and IL-1beta ELISA	Primary-supported claim: Mechanically stimulated astrocytes release ATP that induces P2X7-dependent microvesicle shedding and IL-1beta efflux from nearby microglia in mixed glial cocultures. Primary model/assay: Mixed mouse astrocyte-microglia cocultures with mechanically stimulated astrocytes; ATP degradation by apyrase, P2X7 antagonists, video microscopy, shed-vesicle isolation and IL-1beta ELISA	target_proximal_release_language	target_proximal_release_language:release	Il1b		PROTEIN:NODE03948	PROTEIN:NODE03948			requires_output_evidence	not_asserted	review_required	review-guided primary evidence; exact topology/layer bounded; receptor/pathway to cellular or functional output; no SCI transfer inferred; primary model context only; P2X7-dependent vesicular release in mixed glial culture; do not infer ATP as the sole injury source or direct astrocyte-to-microglia physical contact.
OUT:00056	work/module_b_consolidation/module21b/module21b_edge_register.tsv	module21b_edge_register	M21B-EVID-005969	M21B-E006026		edge_register_output_candidate		microglial IL-6 release	edge_register_output	induces	Downstream_or_functional	PMID:24166800; PMCID:PMC4503251; DOI:10.1002/glia.22581	human; mouse	Mouse controlled-cortical-impact traumatic brain injury and human/rodent tissue cultures; neuronal HMGB1 release, primary microglial TLR4 inhibition/genetic perturbation, IL-6 release and inflammatory readouts	Primary-supported claim: The reviews cite Laird et al. as showing that HMGB1 released from injured neurons activates microglial TLR4 and initiates microglial IL-6 release after traumatic brain injury. Primary model/assay: Mouse controlled-cortical-impact traumatic brain injury and human/rodent tissue cultures; neuronal HMGB1 release, primary microglial TLR4 inhibition/genetic perturbation, IL-6 release and inflammatory readouts	target_proximal_release_language	target_proximal_release_language:release	Il6						requires_output_evidence	not_asserted	review_required	review-guided primary evidence; exact topology/layer bounded; receptor/pathway to cellular or functional output; no SCI transfer inferred; primary model context only; Function/pathway-only injury edge; preserve neuron-derived HMGB1, microglial TLR4 dependence and TBI context. Do not infer a purified HMGB1-TLR4 complex, astrocyte receiver effects from this row, or a terminal-TF mechanism.
OUT:00057	work/module_b_consolidation/module21b/module21b_edge_register.tsv	module21b_edge_register	M21B-EVID-005923	M21B-E005980		edge_register_output_candidate		microglial TNF-alpha production and release	edge_register_output	promotes	Downstream_or_functional	PMID:14715932; PMCID:PMC6729576; DOI:10.1523/JNEUROSCI.3792-03.2004	rat	Primary rat microglia stimulated with ATP or BzATP; P2X7 blocker, TACE inhibitor and anti-TNF controls, TNF mRNA/protein release assays, MEK/JNK/p38 inhibitors and neuron-microglia glutamate-toxicity coculture	Primary-supported claim: The reviews trace the primary study showing that ATP/BzATP activation of microglial P2X7 stimulates TNF-alpha production and release through ERK, JNK and p38-associated mechanisms. Primary model/assay: Primary rat microglia stimulated with ATP or BzATP; P2X7 blocker, TACE inhibitor and anti-TNF controls, TNF mRNA/protein release assays, MEK/JNK/p38 inhibitors and neuron-microglia glutamate-toxicity coculture	target_proximal_release_language	target_proximal_release_language:release; target_proximal_production_language:production	Tnf		PROTEIN:NODE08072	PROTEIN:NODE08072			requires_output_evidence	not_asserted	review_required	review-guided primary evidence; exact topology/layer bounded; receptor/pathway to cellular or functional output; no SCI transfer inferred; primary model context only; Function/pathway edge; preserve ATP/BzATP, rat microglia, ERK/JNK/p38 and TACE context. The primary supports P2X7-dependent TNF production/release, not a direct P2X7-TNF physical interaction or universal inflammatory output; no SCI or terminal-TF inference.
OUT:00058	work/module_b_consolidation/module21b/module21b_edge_register.tsv	module21b_edge_register	M21B-EVID-005911	M21B-E005968		edge_register_output_candidate		microglial activation and TNF-alpha production	edge_register_output	promotes	downstream_or_functional	PMID:30783009; PMCID:PMC6637164; DOI:10.1126/scisignal.aar2124	mouse	Mouse cortical astrocyte and BV2 microglia co-cultures with astrocyte Gstm1 shRNA, systemic LPS brain-inflammation model with astrocyte-targeted knockdown, microglial activation morphology/markers and TNF-alpha/IL-1beta assays	Primary-supported claim: The reviews identify the primary study showing that astrocyte GSTM1 is required for astrocyte-mediated microglial activation and microglial TNF-alpha production during inflammatory co-culture and systemic LPS challenge. Primary model/assay: Mouse cortical astrocyte and BV2 microglia co-cultures with astrocyte Gstm1 shRNA, systemic LPS brain-inflammation model with astrocyte-targeted knockdown, microglial activation morphology/markers and TNF-alpha/IL-1beta assays	target_proximal_production_language	target_proximal_production_language:production	Tnf		PROTEIN:NODE08072	PROTEIN:NODE08072			requires_output_evidence	not_asserted	review_required	review-guided primary evidence; exact topology/layer bounded; receptor/pathway to cellular or functional output; no SCI transfer inferred; primary model context only; Function-only non-cell-autonomous inflammatory edge; preserve astrocyte-specific GSTM1 knockdown, LPS challenge and positive-feedback/co-culture context. Do not infer GSTM1 as a secreted ligand or assign a direct microglial receptor.
OUT:00059	work/module_b_consolidation/module21b/module21b_edge_register.tsv	module21b_edge_register	M21B-EVID-005901	M21B-E005958		edge_register_output_candidate		microglial activation and nitric-oxide release	edge_register_output	induces	downstream_or_functional	PMID:34511129; PMCID:PMC8436564; DOI:10.1186/s12974-021-02268-y	rat	Rat traumatic SCI tissue, activated primary rat astrocytes, primary microglia and BV2 cells; sEV TEM/NTA and marker validation, astrocyte activation, CCL2 cargo, CCR2 localization, GW4869/Rab27a EV perturbation, transwell migration, NO and inflammatory readouts	Primary-supported claim: The review traces the primary SCI study showing that activated astrocytes release sEVs encapsulating CCL2, which are transported to microglia; CCL2/CCR2 signaling is associated with microglial activation, and the primary reports reduced microglial nitric oxide after blocking EV release. Primary model/assay: Rat traumatic SCI tissue, activated primary rat astrocytes, primary microglia and BV2 cells; sEV TEM/NTA and marker validation, astrocyte activation, CCL2 cargo, CCR2 localization, GW4869/Rab27a EV perturbation, transwell migration, NO and inflammatory readouts	target_proximal_release_language	target_proximal_release_language:release	NitricOxide						requires_output_evidence	not_asserted	review_required	review-guided primary evidence; exact topology/layer bounded; receptor/pathway to cellular or functional output; no SCI transfer inferred; primary model context only; Function-only EV-mediated crosstalk edge; preserve astrocyte-derived CCL2 cargo, sEV transport, CCR2 association, rat traumatic-SCI model and EV-secretion perturbation. Do not infer purified CCL2-CCR2 biophysics from the EV assay or add terminal-TF claims.
OUT:00060	work/module_b_consolidation/module21b/module21b_edge_register.tsv	module21b_edge_register	M21B-EVID-005927	M21B-E005984		edge_register_output_candidate		microglial extracellular adenosine accumulation	edge_register_output	promotes	Downstream_or_functional	PMID:39609435; PMCID:PMC11605081; DOI:10.1038/s41467-024-54619-x	rat	Rat cervical spinal phrenic motor nucleus; intrathecal fractalkine, cervical CX3CR1 inhibition, microglial depletion, CX3CL1 knockdown in phrenic motor neurons, extracellular adenosine biosensors, CD39/CD73 and acute-intermittent-hypoxia phrenic long-term-facilitation assays	Primary-supported claim: The reviews describe neuronal fractalkine/CX3CR1 signaling and microglial ectonucleotidase control of extracellular adenosine; the cited spinal primary shows fractalkine administration, CX3CR1 inhibition and microglial depletion alter cervical-spinal adenosine accumulation and phrenic motor plasticity. Primary model/assay: Rat cervical spinal phrenic motor nucleus; intrathecal fractalkine, cervical CX3CR1 inhibition, microglial depletion, CX3CL1 knockdown in phrenic motor neurons, extracellular adenosine biosensors, CD39/CD73 and acute-intermittent-hypoxia phrenic long-term-facilitation assays	target_proximal_extracellular_language	target_proximal_extracellular_language:extracellular	Adenosine						requires_output_evidence	not_asserted	review_required	review-guided primary evidence; exact topology/layer bounded; receptor/pathway to cellular or functional output; no SCI transfer inferred; primary model context only; Function-only spinal crosstalk edge; preserve neuronal fractalkine, microglial CX3CR1/CD39/CD73, cervical phrenic model and hypoxia-severity dependence. This is not direct CX3CL1-adenosine binding and does not generalize to traumatic SCI.
OUT:00061	work/module_b_consolidation/module21b/module21b_edge_register.tsv	module21b_edge_register	M21B-EVID-006068	M21B-E006125		edge_register_output_candidate		microglial p38MAPK activation and proNGF production after spinal cord injury	edge_register_output	induces	downstream_or_functional	PMID:26079709; DOI:10.1016/j.nbd.2015.06.002	mouse	Mmp3-knockout and Mmp3-siRNA mouse spinal-cord injury models, OGD/reoxygenation-conditioned endothelial-cell medium, BV-2 microglia, p38MAPK phosphorylation, proNGF expression, RhoA and oligodendrocyte-death readouts	Primary-supported claim: The review-cited primary study shows that MMP-3 loss or siRNA after SCI reduces microglial p38MAPK activation and proNGF expression, placing this source-specific endothelial-to-microglial pathway upstream of the proNGF injury relay. Primary model/assay: Mmp3-knockout and Mmp3-siRNA mouse spinal-cord injury models, OGD/reoxygenation-conditioned endothelial-cell medium, BV-2 microglia, p38MAPK phosphorylation, proNGF expression, RhoA and oligodendrocyte-death readouts	target_proximal_production_language	target_proximal_production_language:production	ProNgf		PROTEIN:NODE06593	PROTEIN:NODE06593			requires_output_evidence	not_asserted	review_required	review-guided primary evidence; exact topology/layer bounded; receptor/pathway to cellular or functional output; no SCI transfer inferred; primary model context only; Preserve the endothelial MMP3 source, microglial p38MAPK/proNGF sequence and mouse SCI perturbation context; do not infer direct receptor binding, exclusive p38 mediation, terminal TF or duplicate the separate microglia-derived proNGF-to-oligodendrocyte edge.
OUT:00062	work/module_b_consolidation/module21b/module21b_edge_register.tsv	module21b_edge_register	M21B-EVID-005951	M21B-E006008		edge_register_output_candidate		microglial pro-inflammatory TNF-alpha production after chronic spinal cord injury	edge_register_output	promotes	Downstream_or_functional	PMID:33407620; PMCID:PMC7789752; DOI:10.1186/s12974-020-02059-x	mouse	Mouse thoracic contusion SCI and chronic glial-scar tissue; laser-captured reactive astrocytes, FACS-isolated microglia, BV-2 microglia stimulated with reactive-astrocyte conditioned medium or fibronectin, anti-beta1-integrin blockade, TNF-alpha qPCR and inflammatory phenotype readouts	Primary-supported claim: The reviews identify Yoshizaki et al. as showing that reactive astrocytes secrete fibronectin and enhance microglial inflammation through beta1 integrin after chronic SCI, with TNF-alpha induction blocked by beta1-integrin antibody. Primary model/assay: Mouse thoracic contusion SCI and chronic glial-scar tissue; laser-captured reactive astrocytes, FACS-isolated microglia, BV-2 microglia stimulated with reactive-astrocyte conditioned medium or fibronectin, anti-beta1-integrin blockade, TNF-alpha qPCR and inflammatory phenotype readouts	target_proximal_production_language	target_proximal_production_language:production	Tnf		PROTEIN:NODE08072	PROTEIN:NODE08072			requires_output_evidence	not_asserted	review_required	review-guided primary evidence; exact topology/layer bounded; receptor/pathway to cellular or functional output; no SCI transfer inferred; primary model context only; Function-only astrocyte-to-microglia crosstalk; preserve reactive-astrocyte secretion, beta1-integrin blockade rather than purified binding, chronic mouse SCI and TNF-alpha readout. Do not promote a direct fibronectin-ITGB1 binding edge or infer a universal integrin heterodimer.
OUT:00063	work/module_b_consolidation/module21b/module21b_edge_register.tsv	module21b_edge_register	M21B-EVID-005861	M21B-E005918		edge_register_output_candidate		microglial reactive oxygen species production	edge_register_output	induces	downstream_or_functional	PMID:26184677	as stated in primary model/assay	Astrocyte-conditioned and primary glial systems with recombinant CCL11; microglial ROS/NOX1 inhibition and excitotoxic neuronal-death assays	Primary-supported claim: The review-cited primary reports astrocyte-associated CCL11 induction of microglial reactive oxygen species through a NOX1-dependent mechanism, enhancing excitotoxic neuronal injury. Primary model/assay: Astrocyte-conditioned and primary glial systems with recombinant CCL11; microglial ROS/NOX1 inhibition and excitotoxic neuronal-death assays	target_proximal_production_language	target_proximal_production_language:production	ReactiveOxygenSpecies						requires_output_evidence	not_asserted	review_required	review-guided primary evidence; exact topology/layer bounded; receptor/pathway to cellular or functional output; no SCI transfer inferred; primary model context only; ROS induction is a bounded microglial functional output and not evidence for a direct CCL11-NOX1 interaction; preserve NOX1 and excitotoxic context, with no SCI or terminal-TF inference.
OUT:00064	work/module_b_consolidation/module21b/module21b_edge_register.tsv	module21b_edge_register	M21B-EVID-005864	M21B-E005921		edge_register_output_candidate		microglial reactive oxygen species production	edge_register_output	inhibits	downstream_or_functional	PMID:22579772; DOI:10.1016/j.nbd.2012.04.014	rat	Rat Wistar midbrain microglia and astrocytes; astrocyte-conditioned medium, zymosan A stimulation, GDNF-neutralizing antibody, astrocyte GDNF silencing, recombinant GDNF rescue, and reactive oxygen species assays	Primary-supported claim: The review-cited primary shows that astrocyte-conditioned medium reduces zymosan A-induced microglial reactive oxygen species, with GDNF neutralization, astrocyte GDNF silencing, and recombinant GDNF rescue supporting a major GDNF contribution. Primary model/assay: Rat Wistar midbrain microglia and astrocytes; astrocyte-conditioned medium, zymosan A stimulation, GDNF-neutralizing antibody, astrocyte GDNF silencing, recombinant GDNF rescue, and reactive oxygen species assays	target_proximal_production_language	target_proximal_production_language:production	ReactiveOxygenSpecies						requires_output_evidence	not_asserted	review_required	review-guided primary evidence; exact topology/layer bounded; receptor/pathway to cellular or functional output; no SCI transfer inferred; primary model context only; Function-only glial neuroinflammation edge; preserve astrocyte-conditioned-medium, midbrain and zymosan context, and do not infer a GDNF receptor or direct GDNF-NOX interaction.
OUT:00065	work/module_b_consolidation/module21b/module21b_edge_register.tsv	module21b_edge_register	M21B-EVID-005685	M21B-E005742		edge_register_output_candidate		pDC IFN-alpha production	edge_register_output	supports	downstream_or_functional	PMID:31346085; PMCID:PMC6697803	as stated in primary model/assay	CRISPR/Cas9 Slamf9-knockout mice; bone-marrow, lymph-node and peripheral pDCs, CpG-A stimulation and experimental autoimmune encephalomyelitis; IFN-alpha/TNF secretion, pDC accumulation and differentiation readouts.	Primary-supported claim: The review traces SLAMF9 knockout evidence showing impaired peripheral pDC function and reduced IFN-alpha production. Primary model/assay: CRISPR/Cas9 Slamf9-knockout mice; bone-marrow, lymph-node and peripheral pDCs, CpG-A stimulation and experimental autoimmune encephalomyelitis; IFN-alpha/TNF secretion, pDC accumulation and differentiation readouts.	target_proximal_production_language	target_proximal_production_language:production	Ifna						requires_output_evidence	not_asserted	review_required	review-guided primary evidence; exact topology/layer bounded; receptor/pathway to cellular or functional output; no SCI transfer inferred; primary model context only; Represent SLAMF9 as a murine pDC homeostasis/function regulator with reduced IFN-alpha output after loss; preserve peripheral versus bone-marrow differentiation context and EAE comparator, without inferring a ligand or intracellular receptor relay.
OUT:00066	work/module22a/module22a_batch008_review.tsv	module22a	M22A-B008-EVID-009		M22A-HANDOFF-000379	reviewed_regulatory_support	NR3C1	CYP11B1	target_gene	Glucocorticoid-receptor activation is associated with increased CYP11B1 expression in human adrenocortical cells	tf_target_regulation	PMID:25058354;DOI:10.1016/j.mce.2014.07.012	human	H295R human adrenocortical cells	Dexamethasone or RU486 treatment; NR3C1 siRNA; steroid secretion; qPCR for StAR, CYP11A1, CYP21A2, and CYP11B1; GR-dependent steroidogenesis assays	target_proximal_secretion_language	target_proximal_secretion_language:secretion	Steroid	GENE:NODE01954					requires_output_evidence	not_asserted	review_required	The primary study supports GR-dependent CYP11B1 expression within a broader positive steroidogenic feedback loop, but explicitly identifies direct GR-mediated activation for CYP11A1 and FKBP5 rather than demonstrating CYP11B1 occupancy. The submitted corticosterone ligand was not the tested perturbation, and no SCI receiver-cell endpoint was tested.
OUT:00067	work/module22a/module22a_batch062D_review.tsv	module22a	M22A-B062D-EVID-0585		M22A-HANDOFF-005371	reviewed_program_association	none_identified	DCN -> TLR2 -> p38/ERK/NF-kB inflammatory signaling -> TNF/IL-12	cell_state_program	DCN direct TLR2 binding with receptor-dependent inflammatory relay and macrophage function; program association only; no direct TF binding or TF-target regulation assigned	program_association	PMCID:PMC5029092 https://pmc.ncbi.nlm.nih.gov/articles/PMC5029092/;URL:https://pubmed.ncbi.nlm.nih.gov/?term=Dcn+Tlr2+transcription+factor+target+gene	human decorin/TLR2 binding; mouse macrophage comparator systems	purified human decorin and recombinant human TLR2; HEK-TLR2 reporter cells; mouse thioglycollate-elicited macrophages	Exact-pair PubMed/PMC/publisher/pathway-resource search with Dcn Tlr2, TF, promoter, ChIP/CUT&RUN, occupancy, target-gene, and program terms; source-level assays: decorin pull-down and microscale thermophoresis; TLR2 reporter; TLR2-dependent MAPK activation and TNF/IL-12 release; no qualifying terminal-TF assay.	target_proximal_release_language	target_proximal_release_language:release	Il12;NitricOxide;Tnf		PROTEIN:NODE08072	PROTEIN:NODE08072			requires_output_evidence	not_asserted	review_required	Handoff limitation: Decorin also binds/signals through TLR4, and the strongest assays use soluble intact decorin plus macrophage/reporter systems. NF-kB reporter activity does not justify assigning a specific terminal TF, and no SCI receiver model was used. No direct molecular TF interaction is inferred from receptor-proximal, pathway, functional, phenotype, binding, or expression evidence.
OUT:00068	work/module22a/module22a_batch033_review.tsv	module22a	M22A-B033-EVID-001;M22A-B033-EVID-003;M22A-B033-EVID-005;M22A-B033-EVID-007;M22A-B033-EVID-009;M22A-B033-EVID-011;M22A-B033-EVID-013;M22A-B033-EVID-015;M22A-B033-EVID-017;M22A-B033-EVID-019;M22A-B033-EVID-021;M22A-B033-EVID-023;M22A-B033-EVID-025;M22A-B033-EVID-027;M22A-B033-EVID-029;M22A-B033-EVID-031;M22A-B033-EVID-033;M22A-B033-EVID-035;M22A-B033-EVID-037;M22A-B033-EVID-039		M22A-HANDOFF-000512;M22A-HANDOFF-000513;M22A-HANDOFF-000514;M22A-HANDOFF-000515;M22A-HANDOFF-000516;M22A-HANDOFF-000517;M22A-HANDOFF-000518;M22A-HANDOFF-000519;M22A-HANDOFF-000520;M22A-HANDOFF-000521;M22A-HANDOFF-000522;M22A-HANDOFF-000523;M22A-HANDOFF-000524;M22A-HANDOFF-000525;M22A-HANDOFF-000526;M22A-HANDOFF-000527;M22A-HANDOFF-000528;M22A-HANDOFF-000529;M22A-HANDOFF-000530;M22A-HANDOFF-000531	reviewed_program_association	CREB	GABA_A-Ca2+/BDNF/TrkB-CREB activity-dependent neuronal program	cell_state_program	GABA_A receptor activation is associated with Ca2+-dependent BDNF/TrkB signaling and CREB phosphorylation; no exact subtype-specific target locus	program_association	PMID:21474450;PMCID:PMC3122223;DOI:10.1074/jbc.M110.201582;PMID:24965890;DOI:10.1111/jnc.12801	rat	Primary embryonic rat cerebrocortical neurons and immature rat cortical cells	Muscimol or GABA stimulation; bicuculline blockade; Ca2+ and pCREB immunofluorescence; BDNF release and Bdnf promoter/CREB assays; TrkB-IgG and pathway perturbation	target_proximal_release_language	target_proximal_release_language:release	Bdnf		PROTEIN:NODE00767	PROTEIN:NODE00767			requires_output_evidence	not_asserted	review_required	Muscimol/GABA-A agonist experiments were performed in developing or immature cortical neurons and did not isolate the submitted alpha/beta/gamma/delta/epsilon/theta receptor composition or GAD1/SLC6A1 branch. pCREB and BDNF/TrkB output are program-level evidence, not CREB binding or target-gene regulation; no SCI receiver-cell model.
