bridge_id	source_edge_ids	review_evidence_ids	discovery_ids	source_namespace	source_label	output_label	output_product_labels	relation_type	evidence_layer	review_trace	primary_citations	species	cell_type_model	assay_or_perturbation	output_observation	product_form_ids	transition_ids	validation_status	causal_status	traversal_status	context_limitations
BRIDGE:00192	M21B-E006009	M21B-EVID-005952	M21B-DISC-9733	module21b_review_primary_validated	BST2 injury-border astrocyte C3 gene output	BST2/PKC-betaII-associated astrocyte C3 expression	C3	induces	downstream_or_functional	review_record=work/module_b_consolidation/module21b/module21b_edge_register.tsv; cited_primary_in_review=PMID:41138733; primary_checked=PMID:41138733	PMID:41138733; DOI:10.1016/j.neuron.2025.09.038	mouse	Mouse ischemic-stroke/brain-injury models; injury-border astrocytes; astrocyte-specific Bst2 knockout systems	Astrocyte-specific Bst2 knockout; single-cell/spatial transcriptomics; PKC-betaII phosphorylation; astrocytic C3 expression assays	BST2 loss reduced injury-border astrocyte C3 expression, supporting a BST2/PKC-betaII-associated astrocyte gene-output mechanism in mouse brain injury.	PROTEIN:NODE00938		validated_primary_output	bounded_output_only	conditional_product_continuation	This is a gene-level C3 expression bridge, not purified BST2-C3 binding or measured extracellular complement release. Preserve injury-border and ischemic-stroke context; C3 product continuation requires separate extracellular evidence and no traumatic-SCI or terminal-TF inference is made.
BRIDGE:00193	M21B-E006011	M21B-EVID-005954		module21b_review_primary_validated	Microglia-derived IL-10	IL-10/astrocyte-associated TGF-beta production and microglial resolution	Tgfb	promotes	downstream_or_functional	review_record=work/module_b_consolidation/module21b/module21b_edge_register.tsv; cited_primary_in_review=PMID:24616125; primary_checked=PMID:24616125	PMID:24616125; PMCID:PMC4061706; DOI:10.1002/glia.22647	mouse	Mouse primary astrocyte and microglia cultures, removable-transwell cocultures and LPS challenge	IL-10 stimulation; astrocyte IL-10R1/TGF-beta measurements; TGF-beta inhibitor; microglial IL-1beta, CX3CR1 and IL-4Ralpha readouts; in-vivo brain TGF-beta signaling inhibition	IL-10 stimulation increased TGF-beta production by astrocytes, and astrocyte-dependent TGF-beta signaling attenuated microglial activation and IL-1beta expression.			validated_primary_output	bounded_output_only	conditional_product_continuation	This is a cross-cell protein-output bridge: microglia-derived IL-10 acts on astrocytes and astrocytic TGF-beta mediates feedback onto microglia; preserve LPS/aged-brain comparator context and distinguish Tgfb product output from later microglial target-gene changes, with no SCI or terminal-TF inference.
BRIDGE:00194	M21B-E006019	M21B-EVID-005962		module21b_review_primary_validated	Microglial P2Y12/VNUT purinergic signaling	P2Y12/VNUT-associated microglial ATP/ADP release	Adp;Atp	promotes	downstream_or_functional	review_record=work/module_b_consolidation/module21b/module21b_edge_register.tsv; cited_primary_in_review=PMID:39578520;DOI:10.1038/s41380-024-02851-8; primary_checked=PMID:39578520;DOI:10.1038/s41380-024-02851-8	PMID:39578520; DOI:10.1038/s41380-024-02851-8	mouse	Mouse in vivo astrocyte-activation and LPS-inflammation models with microglial P2Y12/VNUT perturbation	Astrocyte stimulation; ATP/ADP sensors; two-photon imaging; microglial and astrocytic VNUT perturbation; P2Y12 pharmacology; nucleotide-flash readouts	Astrocyte-released ATP/ADP triggered further microglial ATP/ADP release through P2Y12- and VNUT-dependent purinergic crosstalk in vivo.			validated_primary_output	bounded_output_only	conditional_product_continuation	Preserve ATP/ADP versus later adenosine conversion, astrocytic and microglial VNUT, P2Y12 dependence and mouse brain/LPS context; this is a function-only purinergic output bridge with no purified ligand assay or SCI/terminal-TF inference.
BRIDGE:00195	M21B-E006022	M21B-EVID-005965		module21b_review_primary_validated	HMGB1/TLR2/4 signaling in spinal astrocytes	HMGB1-associated astrocytic CCL5 production after SCI	Ccl5	induces	receptor_proximal_relay;downstream_or_functional	review_record=work/module_b_consolidation/module21b/module21b_edge_register.tsv; cited_primary_in_review=PMID:39333662;PMCID:PMC11437233; primary_checked=PMID:39333662;PMCID:PMC11437233	PMID:39333662; PMCID:PMC11437233; DOI:10.1038/s41598-024-72947-2	rat	T8-T10 contusion in adult male Sprague-Dawley rats and primary rat spinal astrocytes	Recombinant HMGB1; TLR2/4 and MAPK/NF-kappaB pathway readouts; HMGB1-neutralizing antibody; CCL5 neutralization and conditioned-medium assays	Injury-associated HMGB1 acting through astrocytic TLR2/4 and MAPK/NF-kappaB signaling induced astrocytic CCL5 production after spinal cord injury.	PROTEIN:NODE01164		validated_primary_output	bounded_output_only	conditional_product_continuation	Preserve HMGB1-TLR2/4, ERK/JNK-NF-kappaB, rat contusion and astrocyte-conditioned-medium context; do not claim purified HMGB1-TLR2 binding, direct HMGB1-CCL5 binding, or a terminal-TF mechanism.
BRIDGE:00196	M21B-E006022	M21B-EVID-005965		module21b_review_primary_validated	HMGB1 astrocyte CCL5 output	HMGB1/TLR2/4-associated astrocytic CCL5 production after SCI	Ccl5	induces	downstream_or_functional	review_record=work/module_b_consolidation/module21b/module21b_edge_register.tsv; cited_primary_in_review=PMID:39333662; primary_checked=PMID:39333662; PMCID:PMC11437233	PMID:39333662; PMCID:PMC11437233; DOI:10.1038/s41598-024-72947-2	rat	Rat contusion SCI and primary astrocyte-conditioned-medium systems	HMGB1 exposure; TLR2/4 and ERK/JNK/NF-kB perturbation; astrocytic CCL5 output and macrophage-migration assays	HMGB1-associated TLR2/4 signaling increased astrocytic CCL5 output after rat contusion SCI in the reported pathway/function study.	PROTEIN:NODE01164		validated_primary_output	bounded_output_only	conditional_product_continuation	This is a function/pathway-only SCI output bridge, not purified HMGB1-receptor or HMGB1-CCL5 binding. Preserve TLR2/4, ERK/JNK/NF-kB and rat contusion context; no terminal-TF inference is made.
BRIDGE:00197	M21B-E006024	M21B-E005967		module21b_review_primary_validated	HMGB1-associated microglial inflammatory signaling	HMGB1-associated microglial IL-1beta production	Il1b	induces	downstream_or_functional	review_record=work/module_b_consolidation/module21b/module21b_edge_register.tsv; cited_primary_in_review=PMID:24893328; primary_checked=PMID:24893328	PMID:24893328; DOI:10.1016/j.neuint.2014.05.007	rat	Primary rat microglia, mixed microglia-astrocyte conditioned-medium systems and rat intracerebroventricular HMGB1 model	Recombinant HMGB1; IL-1beta measurement; HMGB1 plus ATP conditioned-medium experiment; intracerebroventricular injection and edema/AQP4 readouts	HMGB1 increased IL-1beta in primary microglia and provided a diffusible inflammatory signal for the astrocyte response.	PROTEIN:NODE03948		validated_primary_output	bounded_output_only	conditional_product_continuation	Preserve HMGB1 dose/time and the ATP-conditioned-medium requirement for the downstream astrocyte experiment; do not infer HMGB1 as the sole in-vivo trigger, a specific HMGB1 receptor, or a direct terminal-TF mechanism.
BRIDGE:00198	M21B-E006026	M21B-EVID-005969		module21b_review_primary_validated	neuronal HMGB1 TLR4	neuronal-HMGB1/TLR4-associated microglial IL-6 release	Il6	induces	receptor_proximal_relay;downstream_pathway_function	review_record=work/module_b_consolidation/module21b/module21b_edge_register.tsv; cited_primary_in_review=PMID:24166800; primary_checked=PMID:24166800	PMID:24166800; PMCID:PMC4503251; DOI:10.1002/glia.22581	mouse;human;rat comparator	Mouse controlled-cortical-impact TBI and human/rodent neuronal-microglial tissue-culture models	Neuronal conditioned medium or recombinant HMGB1; HMGB1 neutralization; microglial TLR4 inhibition/genetic comparison; IL-6 release assays; TBI edema and AQP4 readouts	Neuronal HMGB1 initiated TLR4-dependent microglial IL-6 release, which increased astrocytic AQP4 expression in traumatic-brain-injury models.	PROTEIN:NODE03873;PROTEIN:NODE04051		validated_primary_output	bounded_output_only	conditional_product_continuation	This is a cross-cell HMGB1-to-microglial IL-6 protein-output bridge with a downstream astrocytic AQP4 consequence; preserve TLR4 dependence and TBI rather than SCI context, distinguish Il6 product release from later target-gene expression, and do not infer a universal HMGB1 receptor or terminal-TF mechanism.
BRIDGE:00199	M21B-E006027	M21B-EVID-005970	M21B-DISC-9751	module21b_review_primary_validated	Microglial IL-6 AQP4 output	Microglia-derived IL-6-associated astrocytic AQP4 expression	AQP4	promotes	downstream_or_functional	review_record=work/module_b_consolidation/module21b/module21b_edge_register.tsv; cited_primary_in_review=PMCID:PMC11717358; DOI:10.3389/fimmu.2025.1547858; primary_checked=PMID:24166800; PMCID:PMC4503251; DOI:10.1002/glia.22581	PMID:24166800; PMCID:PMC4503251; DOI:10.1002/glia.22581	human; mouse	Mouse controlled-cortical-impact TBI and human/rodent glial culture comparators	Microglial conditioned medium or recombinant IL-6; TLR4/HMGB1 perturbation; astrocytic AQP4 mRNA/protein; edema and intracranial-pressure readouts	Microglial IL-6 increased astrocytic AQP4 expression and contributed to edema-associated output in the reported TBI/glial systems.			validated_primary_output	bounded_output_only	conditional_product_continuation	This is a function-only microglia-to-astrocyte expression bridge, not direct IL-6-AQP4 binding. Preserve the TBI, TLR4/HMGB1 and AQP4 context; no extracellular AQP4 secretion or terminal-TF inference is made.
BRIDGE:00200	M21B-E006062	M21B-EVID-006005	M21B-DISC-9786	module21b_review_primary_validated	MIF-CD74 astrocyte inflammatory-gene output	MIF/CD74-associated astrocyte Tnf and Il1b expression	Tnf;Il1b	induces	downstream_or_functional	review_record=work/module_b_consolidation/module21b/module21b_edge_register.tsv; cited_primary_in_review=PMID:27926507; primary_checked=PMID:27926507; PMCID:PMC5356836	PMID:27926507; PMCID:PMC5356836; DOI:10.18632/oncotarget.13739	rat	Primary rat spinal astrocytes treated with recombinant rat MIF	Recombinant MIF; CD74 co-immunoprecipitation and siRNA knockdown; Tnf/Il1b expression; NF-kappaB, ERK activation and proliferation readouts	MIF increased astrocyte Tnf and Il1b inflammatory-gene output through a CD74-dependent, ERK/NF-kappaB-associated response in the reported rat spinal astrocyte model.	PROTEIN:NODE08072;PROTEIN:NODE03948		validated_primary_output	bounded_output_only	conditional_product_continuation	This is an SCI-framed gene-expression bridge, not proof of astrocytic TNF or IL-1beta secretion. Preserve recombinant MIF, CD74, rat primary astrocytes, and the ERK/NF-kappaB context; product continuation requires separate protein-output evidence and no terminal-TF inference is made.
BRIDGE:00201	M21B-E006063	M21B-EVID-006006		module21b_review_primary_validated	MIF CD74	MIF/CD74/JNK-associated astrocyte CCL5 production	Ccl5	induces	receptor_proximal_relay;downstream_pathway_function	review_record=work/module_b_consolidation/module21b/module21b_edge_register.tsv; cited_primary_in_review=PMID:30180853; primary_checked=PMID:30180853	PMID:30180853; PMCID:PMC6122456; DOI:10.1186/s12974-018-1297-z	rat	Rat T8/T9 contusion SCI and primary rat spinal astrocytes	Recombinant MIF; MIF inhibitor 4-IPP; CD74 immunoprecipitation/knockdown; JNK inhibition; CCL5 ELISA; astrocyte-conditioned-medium macrophage migration assay	MIF interacted with astrocyte CD74 and increased CCL5 production/release through a JNK-associated mechanism after rat spinal cord injury; CCL5-conditioned medium promoted macrophage migration.	PROTEIN:NODE01164		validated_primary_output	bounded_output_only	conditional_product_continuation	The primary supports a CD74/JNK-to-CCL5 astrocyte output, not a direct MIF-to-CCL5 interaction; preserve rat SCI and primary-astrocyte context, distinguish Ccl5 gene/product output, and make no universal CD74-complex, terminal-TF, or cross-species inference.
BRIDGE:00202	M21B-E006066	M21B-EVID-006009		module21b_review_primary_validated	MIF CD74	MIF/CD74/MAPK-associated astrocyte PGE2 production	Pge2	induces	receptor_proximal_relay;downstream_pathway_function	review_record=work/module_b_consolidation/module21b/module21b_edge_register.tsv; cited_primary_in_review=PMID:30981278; primary_checked=PMID:30981278	PMID:30981278; DOI:10.1186/s12974-019-1468-6	rat	Rat T9 contusion SCI and primary rat spinal astrocytes	Recombinant MIF; MIF inhibitor 4-IPP; CD74 siRNA; COX2/mPGES-1/PGE2 assays; ERK/JNK/p38 inhibitor and rescue conditions	MIF/CD74-associated MAPK signaling increased astrocytic COX2/mPGES-1 and PGE2 production in rat spinal-cord-injury models and primary spinal astrocytes.			validated_primary_output	bounded_output_only	conditional_product_continuation	PGE2 is a small-molecule product generated by COX2/mPGES-1, not a protein translated from a Pge2 gene; preserve the MIF/CD74 and MAPK perturbation context, rat SCI model, and no direct MIF-to-PGE2 binding or terminal-TF inference.
BRIDGE:00203	M21B-E006068	M21B-EVID-006125		module21b_review_primary_validated	Endothelial MMP3 proNGF output	Endothelial MMP3-associated microglial proNGF production after SCI	ProNgf	induces	downstream_or_functional	review_record=work/module_b_consolidation/module21b/module21b_edge_register.tsv; cited_primary_in_review=PMID:26079709; primary_checked=PMID:26079709	PMID:26079709; DOI:10.1016/j.nbd.2015.06.002	mouse	Mouse SCI models with endothelial MMP3 and microglial p38/proNGF measurements	MMP3 perturbation; microglial p38MAPK activation; proNGF production; SCI tissue and functional readouts	Endothelial MMP3-associated signaling was linked to microglial p38 activation and proNGF production in the reported mouse SCI models.	PROTEIN:NODE06593		validated_primary_output	bounded_output_only	conditional_product_continuation	Preserve the endothelial-MMP3 to microglial p38/proNGF sequence and mouse SCI context; do not infer direct receptor binding, exclusive p38 mediation or a terminal TF.
BRIDGE:00204	M21B-E006071	M21B-EVID-006014	M21B-DISC-9795	module21b_review_primary_validated	CCL5/RANTES astrocyte inflammatory output	CCL5/RANTES-associated astrocyte cytokine and chemokine release	Tnf;Ccl1;Ccl2;Ccl5;Ccl3;Cxcl2	induces	downstream_or_functional	review_record=work/module_b_consolidation/module21b/module21b_edge_register.tsv; cited_primary_in_review=PMID:12112372; primary_checked=PMID:12112372	PMID:12112372	mouse	Primary cultured mouse astrocytes treated with CCL5/RANTES and related chemokines	CCL5/RANTES stimulation; cytokine/chemokine transcript and protein assays; pertussis-toxin inhibition; CCR1/CCR5 mutant astrocyte comparisons	Exogenous CCL5/RANTES stimulated primary murine astrocytes to produce measured TNF-alpha, CCL1, CCL2, CCL5, CCL3/MIP-1alpha, and CXCL2/MIP-2 outputs through a pertussis-toxin-sensitive chemokine-receptor pathway.	PROTEIN:NODE08072;PROTEIN:NODE01103;PROTEIN:NODE01123;PROTEIN:NODE01164;PROTEIN:NODE01157;PROTEIN:NODE01908		validated_primary_output	bounded_output_only	conditional_product_continuation	The primary supports a bounded CCL5-to-astrocyte output panel with CCR1/CCR5 redundancy; it does not establish a single receptor, microglial source, or traumatic-SCI context. Cytokine/chemokine proteins are measured outputs, not terminal-TF assignments, and no complete gene-to-protein transition is asserted.
BRIDGE:00205	M21B-E006079	M21B-EVID-006022	M21B-DISC-9817	module21b_review_primary_validated	TGF-beta1 astrocyte Jag1 gene output	TGF-beta1/ALK5/SMAD-associated astrocyte Jag1 expression	Jag1	induces	downstream_or_functional	review_record=work/module_b_consolidation/module21b/module21b_edge_register.tsv; cited_primary_in_review=PMID:20169621; primary_checked=PMID:20169621; PMCID:PMC2913704	PMID:20169621; PMCID:PMC2913704	human	Primary human astrocytes	TGF-beta1 stimulation; ALK5 blockade; Smad2/3 siRNA; Jag1 expression and Smad-dependent induction assays	TGF-beta1 induced astrocyte Jag1 expression through an ALK5- and Smad2/3-dependent response in primary human astrocytes.	PROTEIN:NODE04412		validated_primary_output	bounded_output_only	conditional_product_continuation	This is a gene-level Jag1 expression bridge, not direct TGF-beta1-JAG1 binding or demonstrated Jagged1 surface presentation. Preserve the human astrocyte, ALK5, and Smad2/3 context; product continuation requires separate surface-protein evidence and no terminal-TF inference is made.
BRIDGE:00206	M21B-E006082	M21B-E006025		module21b_review_primary_validated	IL-1beta-associated reactive astrocyte COX2	IL-1beta-associated astrocytic PGE2 production	Pge2	induces	downstream_or_functional	review_record=work/module_b_consolidation/module21b/module21b_edge_register.tsv; cited_primary_in_review=PMCID:PMC5753598; primary_checked=PMCID:PMC5753598	PMCID:PMC5753598; DOI:10.1002/glia.23212	mouse;human	Systemic IL-1beta-treated neonatal mice; GLAST-positive cortical astrocytes; mixed glial cultures; human neonatal white-matter pathology comparator	IL-1beta exposure; GLAST-positive astrocyte isolation; COX2 inhibition; PGE2 ELISA; human COX2 immunohistochemistry	Inflammatory IL-1beta exposure was associated with reactive astrocyte COX2 induction and COX2-dependent PGE2 production in neonatal white-matter-injury models.			validated_primary_output	bounded_output_only	conditional_product_continuation	PGE2 is a small-molecule product generated through COX2, not a translated Pge2 gene product; preserve systemic IL-1beta and mixed-glial assay context and do not infer direct IL-1beta-PTGS2 binding, traumatic-SCI transfer, or terminal-TF involvement.
BRIDGE:00207	M21B-E006119	M21B-E006062		module21b_review_primary_validated	hypoxic pericyte NT-3 and astrocytic TrkC	NT-3/TrkC-associated astrocytic NGF production	Ngf	promotes	downstream_or_functional	review_record=work/module_b_consolidation/module21b/module21b_edge_register.tsv; cited_primary_in_review=PMID:22387236; primary_checked=PMID:22387236	PMID:22387236; DOI:10.1016/j.mvr.2012.02.009	human	Cultured human cerebral microvascular pericytes and astrocytes with hypoxia; differentiated PC12 comparator	1% oxygen; NT-3 expression/secretion; recombinant NT-3; astrocytic TrkC/NTRK3 siRNA; MEK1 inhibition; NGF mRNA/protein and ERK1/2 readouts	Hypoxia increased pericyte NT-3, and NT-3 induced astrocytic NGF through TrkC and ERK1/2; TrkC knockdown or MEK1 inhibition abolished the increase.	PROTEIN:NODE05632		validated_primary_output	bounded_output_only	conditional_product_continuation	Preserve the hypoxic human cerebral pericyte-to-astrocyte culture and NT-3/TrkC/ERK1/2 dependence; do not infer a complete purified receptor complex, traumatic-SCI transfer, or terminal-TF effect.
BRIDGE:00208	M21B-E006125	M21B-EVID-006068		module21b_review_primary_validated	Endothelial MMP3-associated microglial signaling after SCI	MMP3-associated microglial proNGF production after SCI	ProNgf	induces	downstream_or_functional	review_record=work/module_b_consolidation/module21b/module21b_edge_register.tsv; cited_primary_in_review=PMID:26079709; primary_checked=PMID:26079709	PMID:26079709; DOI:10.1016/j.nbd.2015.06.002	mouse	Mmp3-knockout and Mmp3-siRNA mouse spinal-cord-injury models; OGD/reoxygenation-conditioned endothelial-cell medium; BV-2 microglia	MMP3 loss or siRNA; endothelial conditioned medium; microglial p38MAPK phosphorylation and proNGF expression; RhoA and oligodendrocyte-death readouts	MMP3 loss or siRNA after SCI reduced microglial p38MAPK activation and proNGF expression, placing an endothelial MMP3-to-microglial output pathway upstream of the proNGF injury relay.	PROTEIN:NODE06593		validated_primary_output	bounded_output_only	conditional_product_continuation	Preserve endothelial MMP3, microglial p38MAPK/proNGF and mouse SCI perturbation context; do not infer direct receptor binding, exclusive p38 mediation, terminal TF or duplicate the separate microglia-derived proNGF-to-oligodendrocyte edge.
BRIDGE:00209	M21B-E006132	M21B-EVID-006075		module21b_review_primary_validated	Oncostatin M/OSM OSMR-beta	OSM/OSMR-associated astrocytic TIMP1 production and remyelination	Timp1	induces	receptor_proximal_relay;downstream_or_functional	review_record=work/module_b_consolidation/module21b/module21b_edge_register.tsv; cited_primary_in_review=PMID:32071226; primary_checked=PMID:32071226	PMID:32071226; PMCID:PMC7060743	mouse	Mouse chronic cuprizone demyelination/remyelination and primary mouse astrocytes; OPC conditioned-medium assays	OSMR-beta knockout or CNS-targeted LV-OSM; recombinant OSM exposure; astrocyte-conditioned medium; Timp1 knockout and recombinant TIMP-1 rescue; OPC differentiation/remyelination readouts	OSM induced astrocytic TIMP1, and TIMP1-dependent astrocyte-conditioned-medium effects promoted OPC differentiation and remyelination in the cuprizone model.	PROTEIN:NODE07952		validated_primary_output	bounded_output_only	conditional_product_continuation	This is an astrocytic Timp1 production/protein-output bridge with OSMR-beta and remyelination context; preserve the chronic demyelination comparator, distinguish Timp1 transcript from TIMP-1 protein output, and do not infer a complete OSMR intracellular sequence, SCI transfer or terminal-TF mechanism.
BRIDGE:00210	M21B-E007101	M21B-EVID-007044	M21B-DISC-10851	module21b_review_primary_validated	Extracellular ISG15-LFA1 cytokine relay	Extracellular ISG15/LFA-1-associated cytokine secretion	Ifng;Il10	induces	receptor_proximal_relay;downstream_or_functional	review_record=work/module_b_consolidation/module21b/module21b_edge_register.tsv; cited_primary_in_review=PMID:29100055; primary_checked=PMID:29100055; PMCID:PMC5690536	PMID:29100055; PMCID:PMC5690536	human; mouse	Human NK-92 and Jurkat cells; mouse CD11a-deficient splenocytes; recombinant ISG15 and CD11a alphaI-domain binding systems	UBA-IT receptor identification, receptor blocking/knockout, direct ISG15-CD11a binding, SFK inhibition, and IFN-gamma/IL-10 secretion assays	Extracellular ISG15 bound the LFA-1/CD11a context and, with SFK-dependent signaling, increased measured IFN-gamma and IL-10 secretion in NK-cell and splenocyte systems; receptor blocking and CD11a deficiency reduced the response.	PROTEIN:NODE03784;PROTEIN:NODE03880;PROTEIN:NODE03802		validated_primary_output	bounded_output_only	conditional_product_continuation	Preserve extracellular/free versus conjugated ISG15, the LFA-1 heterodimer, SFK dependence, and NK/myeloid comparator context. The cytokines are measured secreted outputs, not terminal-TF assignments, and no SCI transfer is made.
BRIDGE:00211		M22A-B020B-EVID-001		module22a_review_primary_validated	alpha1A-adrenergic/NF-kB inflammatory program	Alpha1A-adrenergic activation and IL6 secretion	Il6	supports	tf_target_regulation	review_record=work/module22a/module22a_batch020b_review.tsv; cited_primary_in_review=PMID:19363165; primary_checked=PMID:19363165	PMID:19363165; PMCID:PMC2701459; DOI:10.1124/mol.108.054320	rat;mouse	Rat-1 fibroblasts expressing human alpha1A-AR; mouse neonatal cardiomyocytes; alpha1A-AR transgenic mouse	Epinephrine/alpha1A-AR stimulation; IL6 promoter reporter; p38/NF-kB inhibition; IL6 mRNA and protein measurements	Alpha1A-adrenergic activation increased Il6-associated output and IL-6 protein secretion in the matched models.	PROTEIN:NODE03873	TRN:00008;TRN:00005;TRN:00009	validated_primary_output	bounded_output_only	conditional_product_continuation	Alpha1A branch only; gene-to-protein/secretion continuation remains conditional; no direct endogenous NF-kB occupancy or SCI inference.
BRIDGE:00212		M22A-B062D-EVID-0585		module22a_review_primary_validated	DCN TLR2	Decorin/TLR2-associated TNF and IL-12 release	Il12;Tnf	supports	downstream_or_functional	review_record=work/module22a/module22a_batch062D_review.tsv; cited_primary_in_review=PMID:22087031; primary_checked=PMID:22087031	PMID:22087031; PMCID:PMC5029092; DOI:10.1126/scisignal.2001868	mouse	Mouse thioglycollate-elicited macrophages; HEK-TLR2/TLR4 reporter cells	Soluble decorin stimulation; TLR2/TLR4-null macrophages; TNF and IL-12p70 ELISA; TLR immunoprecipitation and reporter assays	Soluble decorin induced TNF and IL-12p70 release from macrophages through TLR2/TLR4-associated inflammatory signaling.	PROTEIN:NODE08072		validated_primary_output	bounded_output_only	conditional_product_continuation	The primary supports both TLR2 and TLR4 contexts; IL-12/TNF product forms are not currently typed in the graph, so no gene-to-protein transition is asserted; no SCI inference.
BRIDGE:00213		M22A-B033-EVID-001;M22A-B033-EVID-003;M22A-B033-EVID-005;M22A-B033-EVID-007;M22A-B033-EVID-009;M22A-B033-EVID-011;M22A-B033-EVID-013;M22A-B033-EVID-015;M22A-B033-EVID-017;M22A-B033-EVID-019;M22A-B033-EVID-021;M22A-B033-EVID-023;M22A-B033-EVID-025;M22A-B033-EVID-027;M22A-B033-EVID-029;M22A-B033-EVID-031;M22A-B033-EVID-033;M22A-B033-EVID-035;M22A-B033-EVID-037;M22A-B033-EVID-039		module22a_review_primary_validated	GABA_A receptor activity-dependent neuronal program	GABA_A receptor activation and BDNF release	Bdnf	induces	program_association	review_record=work/module22a/module22a_batch033_review.tsv; cited_primary_in_review=PMID:21474450; primary_checked=PMID:21474450	PMID:21474450; PMCID:PMC3122223; DOI:10.1074/jbc.M110.201582	rat	Primary embryonic rat cerebrocortical neurons	Muscimol/GABA stimulation; bicuculline blockade; pCREB and BDNF release assays	GABA(A) receptor activation induced endogenous BDNF release in developing cortical neurons, with TrkB-dependent CREB phosphorylation.	PROTEIN:NODE00767		validated_primary_output	bounded_output_only	conditional_product_continuation	Developing-neuron comparator; receptor subtype and GAD1/SLC6A1 source branch were not isolated; no new CREB target-gene edge or SCI inference.
BRIDGE:00214		M22A-B033-EVID-001		module22a_review_primary_validated	GABA_A receptor activation	GABA_A-associated BDNF release and developmental neuronal feedback	Bdnf	induces	downstream_or_functional	review_record=work/module22a/module22a_batch033_review.tsv; cited_primary_in_review=PMID:21474450;PMID:24965890; primary_checked=PMID:21474450;PMID:24965890	PMID:21474450; PMCID:PMC3122223; DOI:10.1074/jbc.M110.201582; PMID:24965890; DOI:10.1111/jnc.12801	rat	Primary embryonic rat cerebrocortical neurons and immature rat cortical cells	Muscimol or GABA stimulation; bicuculline blockade; Ca2+ and pCREB measurements; TrkB-IgG blockade; BDNF release and Bdnf promoter/CREB assays	GABA_A receptor activation triggered measured Ca2+-dependent endogenous BDNF release in developing cortical neurons; the released BDNF activated TrkB-associated pCREB and supported receptor-surface feedback, while a separate immature-cell study measured GABA-induced Bdnf transcription through Ca2+/MAPK/CREB-related mechanisms.	PROTEIN:NODE00767		validated_primary_output	bounded_output_only	conditional_product_continuation	The primary supports a GABA_A receptor-to-BDNF release bridge, but the receptor subunit composition and exact transcription-to-translation sequence are unresolved. Preserve developing/immature neuronal context, distinguish Bdnf transcript from secreted BDNF protein, and do not infer a terminal-TF target-locus claim, SCI transfer, or adult inhibitory-state equivalence.
BRIDGE:00215		M22A-B033-EVID-001;M22A-B033-EVID-003		module22a_review_primary_validated	GABA_A receptor activation in developing neurons	GABA_A/Ca2+/CREB-associated BDNF production and release	Bdnf	induces	receptor_proximal_relay;downstream_or_functional	review_record=work/module22a/module22a_batch033_review.tsv; cited_primary_in_review=PMID:21474450;PMCID:PMC3122223;DOI:10.1074/jbc.M110.201582;PMID:24965890;DOI:10.1111/jnc.12801; primary_checked=PMID:21474450;PMCID:PMC3122223;DOI:10.1074/jbc.M110.201582;PMID:24965890;DOI:10.1111/jnc.12801	PMID:21474450; PMCID:PMC3122223; DOI:10.1074/jbc.M110.201582; PMID:24965890; DOI:10.1111/jnc.12801	rat	Primary embryonic rat cerebrocortical neurons and immature rat cortical cells	GABA or muscimol stimulation; bicuculline blockade; Ca2+ and pCREB imaging; BDNF release; Bdnf promoter-IV/CREB assays; TrkB-IgG and pathway perturbation	Developing-neuron GABA_A receptor activation increased Ca2+- and CREB-associated Bdnf expression and BDNF release, with bicuculline/TrkB controls supporting the receptor-to-neurotrophin feedback context.	PROTEIN:NODE00767		validated_primary_output	bounded_output_only	conditional_product_continuation	Preserve the immature/developing cortical-neuron state in which GABA is depolarizing; receptor subunit composition and GAD1/SLC6A1 source branch are not resolved, and Bdnf transcript/expression is distinct from released BDNF protein. No SCI or terminal-TF inference is made.
BRIDGE:00216		M22A-B033-EVID-041;M22A-B033-EVID-043;M22A-B033-EVID-045;M22A-B033-EVID-047;M22A-B033-EVID-049		module22a_review_primary_validated	GABA_B receptor activity-dependent neuronal program	GABA_B receptor activation and BDNF release	Bdnf	induces	program_association	review_record=work/module22a/module22a_batch033_review.tsv; cited_primary_in_review=PMID:11087824;PMID:17582742;PMID:21255015; primary_checked=PMID:19759312	PMID:19759312; PMCID:PMC6665767; DOI:10.1523/JNEUROSCI.3587-09.2009; PMID:11087824; PMID:17582742; PMID:21255015	rat;mouse	Newborn mouse hippocampus and cultured hippocampal neurons	Baclofen/GABA(B) stimulation; GABA(B1)-deficient hippocampi; BDNF-GFP live imaging and surface detection	Metabotropic GABA(B) receptor activation triggered BDNF secretion in newborn hippocampal neurons and supported maturation of local GABAergic synapses.	PROTEIN:NODE00767		validated_primary_output	bounded_output_only	conditional_product_continuation	Requires the GABA(B1)/GABA(B2) heterodimer; neonatal neuronal-development comparator; no universal ERK/CREB or SCI receiver inference.
