route_evidence_id	route_status	route_tier	path_expression	known_layers	missing_layers	intracellular_status	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	intracellular_tf_edge_id	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	target_output_form_id	output_node_id	output_label	output_form_id	bridge_id	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	source_queue_id	source_evidence_record_id	route_linkage_status	causal_status	traversal_status	source_chain_id
ROUTE:08018	retained_evidence_route	ligand_receptor_intracellular_claim_unresolved	ligand>receptor>intracellular>????>????	ligand|receptor|intracellular_continuation	transcription_factor|target_gene_expression_or_output	explicit_receptor_proximal_edge	NODE11071	Timp3	M20B-E005082	NODE06084	Kdr	M21B-E011540	NODE06756	MAPK1/MAPK3												RTK growth-factor receptor family|VEGFR2-pY1175-PLCgamma-MAPK	ligand_receptor_edge	intracellular_cascade_evidence	M20B-EVID-005082;M21B-EVID-010843	M21B-DOWNSTREAM:03324	M21B-DOWNSTREAM-EVID:004728	lr_pair_resolved_by_receptor_identity_alias:VEGFR2;receptor_proximal_evidence_remains_context_bound	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:03324
ROUTE:08019	retained_evidence_route	ligand_receptor_intracellular_claim_unresolved	ligand>receptor>intracellular>????>????	ligand|receptor|intracellular_continuation	transcription_factor|target_gene_expression_or_output	explicit_receptor_proximal_edge	NODE11657	Vcan	M20B-E005191	NODE11092	Tlr2	M21B-E001381	NODE07589	MYD88												Innate-immune receptor family|TLR2-MYD88-TIR	ligand_receptor_edge	intracellular_cascade_evidence	M20B-EVID-005191;M21B-EVID-001324	M21B-DOWNSTREAM:02473	M21B-DOWNSTREAM-EVID:003849	lr_pair_resolved_by_receptor_identity_alias:TLR2;receptor_proximal_evidence_remains_context_bound	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:02473
ROUTE:08020	retained_evidence_route	ligand_receptor_intracellular_claim_unresolved	ligand>receptor>intracellular>????>????	ligand|receptor|intracellular_continuation	transcription_factor|target_gene_expression_or_output	explicit_receptor_proximal_edge	NODE11657	Vcan	M20B-E005191	NODE11092	Tlr2	M21B-E001382	NODE11077	TIRAP/MAL												Innate-immune receptor family|TLR2-TIRAP-TIR	ligand_receptor_edge	intracellular_cascade_evidence	M20B-EVID-005191;M21B-EVID-001325	M21B-DOWNSTREAM:02474	M21B-DOWNSTREAM-EVID:003850	lr_pair_resolved_by_receptor_identity_alias:TLR2;receptor_proximal_evidence_remains_context_bound	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:02474
ROUTE:08021	retained_evidence_route	ligand_receptor_intracellular_claim_unresolved	ligand>receptor>intracellular>????>????	ligand|receptor|intracellular_continuation	transcription_factor|target_gene_expression_or_output	explicit_receptor_proximal_edge	NODE11768	Vtn	M20B-E005241	NODE06084	Kdr	M21B-E000136	NODE09068	PLCγ1/PLCG1												RTK growth-factor receptor family|VEGFR2-PLCγ1-PKC-ERK	ligand_receptor_edge	intracellular_cascade_evidence	M20B-EVID-005241;M21B-EVID-000079	M21B-DOWNSTREAM:00003	M21B-DOWNSTREAM-EVID:000008	lr_pair_resolved_by_receptor_identity_alias:VEGFR2;receptor_proximal_evidence_remains_context_bound	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:00003
ROUTE:08022	retained_evidence_route	ligand_receptor_intracellular_claim_unresolved	ligand>receptor>intracellular>????>????	ligand|receptor|intracellular_continuation	transcription_factor|target_gene_expression_or_output	explicit_receptor_proximal_edge	NODE11768	Vtn	M20B-E005241	NODE06084	Kdr	M21B-E000153	NODE07675	NCK												RTK growth-factor receptor family|VEGFR2-pY1214-NCK-FYN-p38-migration	ligand_receptor_edge	intracellular_cascade_evidence	M20B-EVID-005241;M21B-EVID-000096	M21B-DOWNSTREAM:00014	M21B-DOWNSTREAM-EVID:000035	lr_pair_resolved_by_receptor_identity_alias:VEGFR2;receptor_proximal_evidence_remains_context_bound	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:00014
ROUTE:08023	retained_evidence_route	ligand_receptor_intracellular_claim_unresolved	ligand>receptor>intracellular>????>????	ligand|receptor|intracellular_continuation	transcription_factor|target_gene_expression_or_output	explicit_receptor_proximal_edge	NODE11768	Vtn	M20B-E005241	NODE06084	Kdr	M21B-E011540	NODE06756	MAPK1/MAPK3												RTK growth-factor receptor family|VEGFR2-pY1175-PLCgamma-MAPK	ligand_receptor_edge	intracellular_cascade_evidence	M20B-EVID-005241;M21B-EVID-010843	M21B-DOWNSTREAM:03324	M21B-DOWNSTREAM-EVID:004728	lr_pair_resolved_by_receptor_identity_alias:VEGFR2;receptor_proximal_evidence_remains_context_bound	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:03324
ROUTE:08024	retained_evidence_route	ligand_receptor_intracellular_claim_unresolved	ligand>receptor>intracellular>????>????	ligand|receptor|intracellular_continuation	transcription_factor|target_gene_expression_or_output	explicit_receptor_proximal_edge	NODE11801	Wnt1	M20B-E005258	NODE09818	Ror2	M21B-E000141	NODE02992	DVL2												Pathway not established|WNT5A-ROR2-FZD7-DVL2-RAC1-AP1	ligand_receptor_edge	intracellular_cascade_evidence	M20B-EVID-005258;M21B-EVID-000084	M21B-DOWNSTREAM:00004	M21B-DOWNSTREAM-EVID:000011	lr_pair_resolved_by_receptor_identity_alias:ROR2/FZD7;receptor_proximal_evidence_remains_context_bound	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:00004
ROUTE:08025	retained_evidence_route	ligand_receptor_intracellular_claim_unresolved	ligand>receptor>intracellular>????>????	ligand|receptor|intracellular_continuation	transcription_factor|target_gene_expression_or_output	explicit_receptor_proximal_edge	NODE11818	Wnt3	M20B-E005260	NODE09818	Ror2	M21B-E000141	NODE02992	DVL2												Pathway not established|WNT5A-ROR2-FZD7-DVL2-RAC1-AP1	ligand_receptor_edge	intracellular_cascade_evidence	M20B-EVID-005260;M21B-EVID-000084	M21B-DOWNSTREAM:00004	M21B-DOWNSTREAM-EVID:000011	lr_pair_resolved_by_receptor_identity_alias:ROR2/FZD7;receptor_proximal_evidence_remains_context_bound	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:00004
ROUTE:08026	retained_evidence_route	ligand_receptor_intracellular_claim_unresolved	ligand>receptor>intracellular>????>????	ligand|receptor|intracellular_continuation	transcription_factor|target_gene_expression_or_output	explicit_receptor_proximal_edge	NODE02497	CSF1	M21B-E000120	NODE02503	CSF1R extracellular receptor complex	M21B-E001099	NODE10227	SFK												CSF1-CSF1R-complex|CSF1R-pY559-SFK	ligand_receptor_edge	intracellular_cascade_evidence	M21B-EVID-000063;M21B-EVID-001042	M21B-DOWNSTREAM:00448	M21B-DOWNSTREAM-EVID:000778	lr_pair_resolved_by_receptor_identity_alias:CSF1R;receptor_proximal_evidence_remains_context_bound	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:00448
ROUTE:08027	retained_evidence_route	ligand_receptor_intracellular_claim_unresolved	ligand>receptor>intracellular>????>????	ligand|receptor|intracellular_continuation	transcription_factor|target_gene_expression_or_output	explicit_receptor_proximal_edge	NODE02497	CSF1	M21B-E000120	NODE02503	CSF1R extracellular receptor complex	M21B-E001098	NODE04426	GRB2												CSF1-CSF1R-complex|CSF1R-pY697-GRB2	ligand_receptor_edge	intracellular_cascade_evidence	M21B-EVID-000063;M21B-EVID-001041	M21B-DOWNSTREAM:02422	M21B-DOWNSTREAM-EVID:003798	lr_pair_resolved_by_receptor_identity_alias:CSF1R;receptor_proximal_evidence_remains_context_bound	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:02422
ROUTE:08028	retained_evidence_route	ligand_receptor_intracellular_claim_unresolved	ligand>receptor>intracellular>????>????	ligand|receptor|intracellular_continuation	transcription_factor|target_gene_expression_or_output	explicit_receptor_proximal_edge	NODE05464	IL34	M21B-E000121	NODE02503	CSF1R extracellular receptor complex	M21B-E001099	NODE10227	SFK												IL34-CSF1R-complex|CSF1R-pY559-SFK	ligand_receptor_edge	intracellular_cascade_evidence	M21B-EVID-000064;M21B-EVID-001042	M21B-DOWNSTREAM:00448	M21B-DOWNSTREAM-EVID:000778	lr_pair_resolved_by_receptor_identity_alias:CSF1R;receptor_proximal_evidence_remains_context_bound	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:00448
ROUTE:08029	retained_evidence_route	ligand_receptor_intracellular_claim_unresolved	ligand>receptor>intracellular>????>????	ligand|receptor|intracellular_continuation	transcription_factor|target_gene_expression_or_output	explicit_receptor_proximal_edge	NODE05464	IL34	M21B-E000121	NODE02503	CSF1R extracellular receptor complex	M21B-E001098	NODE04426	GRB2												IL34-CSF1R-complex|CSF1R-pY697-GRB2	ligand_receptor_edge	intracellular_cascade_evidence	M21B-EVID-000064;M21B-EVID-001041	M21B-DOWNSTREAM:02422	M21B-DOWNSTREAM-EVID:003798	lr_pair_resolved_by_receptor_identity_alias:CSF1R;receptor_proximal_evidence_remains_context_bound	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:02422
ROUTE:08030	retained_evidence_route	ligand_receptor_intracellular_claim_unresolved	ligand>receptor>intracellular>????>????	ligand|receptor|intracellular_continuation	transcription_factor|target_gene_expression_or_output	explicit_receptor_proximal_edge	NODE04749	HMGB1 (disulfide isoform)	M21B-E000144	NODE06863	MD-2/TLR4 receptor complex	M21B-E001383	NODE07589	MYD88												HMGB1-MD2-TLR4-NFKB|TLR4-MYD88-TIR	ligand_receptor_edge	intracellular_cascade_evidence	M21B-EVID-000087;M21B-EVID-001326	M21B-DOWNSTREAM:02475	M21B-DOWNSTREAM-EVID:003851	lr_pair_resolved_by_receptor_identity_alias:TLR4;receptor_proximal_evidence_remains_context_bound	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:02475
ROUTE:08031	retained_evidence_route	ligand_receptor_intracellular_claim_unresolved	ligand>receptor>intracellular>????>????	ligand|receptor|intracellular_continuation	transcription_factor|target_gene_expression_or_output	explicit_receptor_proximal_edge	NODE04749	HMGB1 (disulfide isoform)	M21B-E000144	NODE06863	MD-2/TLR4 receptor complex	M21B-E001384	NODE11077	TIRAP/MAL												HMGB1-MD2-TLR4-NFKB|TLR4-TIRAP-TIR	ligand_receptor_edge	intracellular_cascade_evidence	M21B-EVID-000087;M21B-EVID-001327	M21B-DOWNSTREAM:02476	M21B-DOWNSTREAM-EVID:003852	lr_pair_resolved_by_receptor_identity_alias:TLR4;receptor_proximal_evidence_remains_context_bound	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:02476
ROUTE:08032	retained_evidence_route	ligand_receptor_intracellular_claim_unresolved	ligand>receptor>intracellular>????>????	ligand|receptor|intracellular_continuation	transcription_factor|target_gene_expression_or_output	explicit_receptor_proximal_edge	NODE04644	Hemopexin-heme complex	M21B-E000147	NODE06516	LRP1/CD91	M21B-E010993	NODE07611	myelin-vesicle uptake by oligodendrocytes												Hpx-heme-LRP1-scavenging|LRP1-myelin-phagocytosis	ligand_receptor_edge	intracellular_cascade_evidence	M21B-EVID-000090;M21B-EVID-010741	M21B-DOWNSTREAM:03316	M21B-DOWNSTREAM-EVID:004714	lr_pair_resolved_by_exact_shared_receptor_node;receptor_proximal_evidence_remains_context_bound	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:03316
ROUTE:08033	retained_evidence_route	ligand_receptor_intracellular_claim_unresolved	ligand>receptor>intracellular>????>????	ligand|receptor|intracellular_continuation	transcription_factor|target_gene_expression_or_output	explicit_receptor_proximal_edge	NODE04644	Hemopexin-heme complex	M21B-E000147	NODE06516	LRP1/CD91	M21B-E010994	NODE07610	myelin-vesicle uptake by microglia												Hpx-heme-LRP1-scavenging|LRP1-myelin-phagocytosis	ligand_receptor_edge	intracellular_cascade_evidence	M21B-EVID-000090;M21B-EVID-010741	M21B-DOWNSTREAM:03317	M21B-DOWNSTREAM-EVID:004715	lr_pair_resolved_by_exact_shared_receptor_node;receptor_proximal_evidence_remains_context_bound	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:03317
ROUTE:08034	retained_evidence_route	ligand_receptor_intracellular_claim_unresolved	ligand>receptor>intracellular>????>????	ligand|receptor|intracellular_continuation	transcription_factor|target_gene_expression_or_output	explicit_receptor_proximal_edge	NODE04644	Hemopexin-heme complex	M21B-E000147	NODE06516	LRP1/CD91	M21B-E010995	NODE07609	myelin-vesicle uptake by astrocytes												Hpx-heme-LRP1-scavenging|LRP1-myelin-phagocytosis	ligand_receptor_edge	intracellular_cascade_evidence	M21B-EVID-000090;M21B-EVID-010741	M21B-DOWNSTREAM:03318	M21B-DOWNSTREAM-EVID:004716	lr_pair_resolved_by_exact_shared_receptor_node;receptor_proximal_evidence_remains_context_bound	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:03318
ROUTE:08035	retained_evidence_route	ligand_receptor_intracellular_claim_unresolved	ligand>receptor>intracellular>????>????	ligand|receptor|intracellular_continuation	transcription_factor|target_gene_expression_or_output	explicit_receptor_proximal_edge	NODE08589	Osteopontin/SPP1	M21B-E000174	NODE05874	ITGAV:ITGB3 alphaV-beta3 integrin	M21B-E000949	NODE00275	ADGRE5/CD97												SPP1-alphaVbeta3-adhesion|Alphavbeta3-CD97-endothelial-adhesion	ligand_receptor_edge	intracellular_cascade_evidence	M21B-EVID-000117;M21B-EVID-000892	M21B-DOWNSTREAM:00389	M21B-DOWNSTREAM-EVID:000651	lr_pair_resolved_by_receptor_identity_alias:ITGAV/ITGB3;receptor_proximal_evidence_remains_context_bound	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:00389
ROUTE:08036	retained_evidence_route	ligand_receptor_intracellular_claim_unresolved	ligand>receptor>intracellular>????>????	ligand|receptor|intracellular_continuation	transcription_factor|target_gene_expression_or_output	explicit_receptor_proximal_edge	NODE01916	CD47	M21B-E000179	NODE10313	SIRPA/SIRPalpha	M21B-E000594	NODE05859	ITGAM:ITGB2 Mac-1												CD47-SIRPA-dont-eat-me|SIRPA-Mac1-counter-receptor-adhesion	ligand_receptor_edge	intracellular_cascade_evidence	M21B-EVID-000122;M21B-EVID-000537	M21B-DOWNSTREAM:00228	M21B-DOWNSTREAM-EVID:000376	lr_pair_resolved_by_exact_shared_receptor_node;receptor_proximal_evidence_remains_context_bound	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:00228
ROUTE:08037	retained_evidence_route	ligand_receptor_intracellular_claim_unresolved	ligand>receptor>intracellular>????>????	ligand|receptor|intracellular_continuation	transcription_factor|target_gene_expression_or_output	explicit_receptor_proximal_edge	NODE01916	CD47	M21B-E000179	NODE10313	SIRPA/SIRPalpha	M21B-E001126	NODE09466	PTPN6/SHP1												CD47-SIRPA-dont-eat-me|SIRPA-SHP1-inhibitory-ITIM	ligand_receptor_edge	intracellular_cascade_evidence	M21B-EVID-000122;M21B-EVID-001069	M21B-DOWNSTREAM:00465	M21B-DOWNSTREAM-EVID:000818	lr_pair_resolved_by_exact_shared_receptor_node;receptor_proximal_evidence_remains_context_bound	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:00465
ROUTE:08038	retained_evidence_route	ligand_receptor_intracellular_claim_unresolved	ligand>receptor>intracellular>????>????	ligand|receptor|intracellular_continuation	transcription_factor|target_gene_expression_or_output	explicit_receptor_proximal_edge	NODE01916	CD47	M21B-E000179	NODE10313	SIRPA/SIRPalpha	M21B-E001127	NODE09450	PTPN11/SHP2												CD47-SIRPA-dont-eat-me|SIRPA-SHP2-inhibitory-ITIM	ligand_receptor_edge	intracellular_cascade_evidence	M21B-EVID-000122;M21B-EVID-001070	M21B-DOWNSTREAM:00466	M21B-DOWNSTREAM-EVID:000820	lr_pair_resolved_by_exact_shared_receptor_node;receptor_proximal_evidence_remains_context_bound	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:00466
ROUTE:08039	retained_evidence_route	ligand_receptor_intracellular_claim_unresolved	ligand>receptor>intracellular>????>????	ligand|receptor|intracellular_continuation	transcription_factor|target_gene_expression_or_output	explicit_receptor_proximal_edge	NODE01916	CD47	M21B-E000179	NODE10313	SIRPA/SIRPalpha	M21B-E005804	NODE07163	microglial synapse pruning												CD47-SIRPA-dont-eat-me|SIRPA-microglial-synapse-pruning-brake	ligand_receptor_edge	intracellular_cascade_evidence	M21B-EVID-000122;M21B-EVID-005747	M21B-DOWNSTREAM:01721	M21B-DOWNSTREAM-EVID:002733	lr_pair_resolved_by_exact_shared_receptor_node;receptor_proximal_evidence_remains_context_bound	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:01721
ROUTE:08040	retained_evidence_route	ligand_receptor_intracellular_claim_unresolved	ligand>receptor>intracellular>????>????	ligand|receptor|intracellular_continuation	transcription_factor|target_gene_expression_or_output	explicit_receptor_proximal_edge	NODE08820	PDGFB/PDGF-BB	M21B-E000182	NODE08838	PDGFRB receptor dimer	M21B-E000154	NODE06006	JAK1/JAK2/TYK2												PDGFB-PDGFRB-RTK|PDGFRB-JAK-STAT	ligand_receptor_edge	intracellular_cascade_evidence	M21B-EVID-000125;M21B-EVID-000097	M21B-DOWNSTREAM:00015	M21B-DOWNSTREAM-EVID:000037	lr_pair_resolved_by_receptor_identity_alias:PDGFRB;receptor_proximal_evidence_remains_context_bound	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:00015
ROUTE:08041	retained_evidence_route	ligand_receptor_intracellular_claim_unresolved	ligand>receptor>intracellular>????>????	ligand|receptor|intracellular_continuation	transcription_factor|target_gene_expression_or_output	explicit_receptor_proximal_edge	NODE08820	PDGFB/PDGF-BB	M21B-E000182	NODE08838	PDGFRB receptor dimer	M21B-E001050	NODE09065	PLCG1												PDGFB-PDGFRB-RTK|PDGFRB-pY1021-PLCG1	ligand_receptor_edge	intracellular_cascade_evidence	M21B-EVID-000125;M21B-EVID-000993	M21B-DOWNSTREAM:00422	M21B-DOWNSTREAM-EVID:000717	lr_pair_resolved_by_receptor_identity_alias:PDGFRB;receptor_proximal_evidence_remains_context_bound	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:00422
ROUTE:08042	retained_evidence_route	ligand_receptor_intracellular_claim_unresolved	ligand>receptor>intracellular>????>????	ligand|receptor|intracellular_continuation	transcription_factor|target_gene_expression_or_output	explicit_receptor_proximal_edge	NODE08820	PDGFB/PDGF-BB	M21B-E000182	NODE08838	PDGFRB receptor dimer	M21B-E001100	NODE04426	GRB2												PDGFB-PDGFRB-RTK|PDGFRB-pY716-GRB2	ligand_receptor_edge	intracellular_cascade_evidence	M21B-EVID-000125;M21B-EVID-001043	M21B-DOWNSTREAM:00449	M21B-DOWNSTREAM-EVID:000781	lr_pair_resolved_by_receptor_identity_alias:PDGFRB;receptor_proximal_evidence_remains_context_bound	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:00449
ROUTE:08043	retained_evidence_route	ligand_receptor_intracellular_claim_unresolved	ligand>receptor>intracellular>????>????	ligand|receptor|intracellular_continuation	transcription_factor|target_gene_expression_or_output	explicit_receptor_proximal_edge	NODE08820	PDGFB/PDGF-BB	M21B-E000182	NODE08838	PDGFRB receptor dimer	M21B-E001102	NODE09450	PTPN11/SHP2												PDGFB-PDGFRB-RTK|PDGFRB-pY763-PTPN11	ligand_receptor_edge	intracellular_cascade_evidence	M21B-EVID-000125;M21B-EVID-001045	M21B-DOWNSTREAM:00450	M21B-DOWNSTREAM-EVID:000783	lr_pair_resolved_by_receptor_identity_alias:PDGFRB;receptor_proximal_evidence_remains_context_bound	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:00450
ROUTE:08044	retained_evidence_route	ligand_receptor_intracellular_claim_unresolved	ligand>receptor>intracellular>????>????	ligand|receptor|intracellular_continuation	transcription_factor|target_gene_expression_or_output	explicit_receptor_proximal_edge	NODE08820	PDGFB/PDGF-BB	M21B-E000182	NODE08838	PDGFRB receptor dimer	M21B-E001103	NODE09450	PTPN11/SHP2												PDGFB-PDGFRB-RTK|PDGFRB-pY1009-PTPN11	ligand_receptor_edge	intracellular_cascade_evidence	M21B-EVID-000125;M21B-EVID-001046	M21B-DOWNSTREAM:00451	M21B-DOWNSTREAM-EVID:000786	lr_pair_resolved_by_receptor_identity_alias:PDGFRB;receptor_proximal_evidence_remains_context_bound	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:00451
ROUTE:08045	retained_evidence_route	ligand_receptor_intracellular_claim_unresolved	ligand>receptor>intracellular>????>????	ligand|receptor|intracellular_continuation	transcription_factor|target_gene_expression_or_output	explicit_receptor_proximal_edge	NODE08820	PDGFB/PDGF-BB	M21B-E000182	NODE08838	PDGFRB receptor dimer	M21B-E001104	NODE00122	ABL2												PDGFB-PDGFRB-RTK|PDGFRB-pY771-ABL2	ligand_receptor_edge	intracellular_cascade_evidence	M21B-EVID-000125;M21B-EVID-001047	M21B-DOWNSTREAM:00452	M21B-DOWNSTREAM-EVID:000788	lr_pair_resolved_by_receptor_identity_alias:PDGFRB;receptor_proximal_evidence_remains_context_bound	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:00452
ROUTE:08046	retained_evidence_route	ligand_receptor_intracellular_claim_unresolved	ligand>receptor>intracellular>????>????	ligand|receptor|intracellular_continuation	transcription_factor|target_gene_expression_or_output	explicit_receptor_proximal_edge	NODE08820	PDGFB/PDGF-BB	M21B-E000182	NODE08838	PDGFRB receptor dimer	M21B-E001020	NODE01609	CBLB												PDGFB-PDGFRB-RTK|PDGFRB-pY1021-CBLB-trafficking	ligand_receptor_edge	intracellular_cascade_evidence	M21B-EVID-000125;M21B-EVID-000963	M21B-DOWNSTREAM:02407	M21B-DOWNSTREAM-EVID:003783	lr_pair_resolved_by_receptor_identity_alias:PDGFRB;receptor_proximal_evidence_remains_context_bound	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:02407
ROUTE:08047	retained_evidence_route	ligand_receptor_intracellular_claim_unresolved	ligand>receptor>intracellular>????>????	ligand|receptor|intracellular_continuation	transcription_factor|target_gene_expression_or_output	explicit_receptor_proximal_edge	NODE08820	PDGFB/PDGF-BB	M21B-E000182	NODE08838	PDGFRB receptor dimer	M21B-E001101	NODE09603	RasGAP												PDGFB-PDGFRB-RTK|PDGFRB-pY771-RasGAP	ligand_receptor_edge	intracellular_cascade_evidence	M21B-EVID-000125;M21B-EVID-001044	M21B-DOWNSTREAM:02423	M21B-DOWNSTREAM-EVID:003799	lr_pair_resolved_by_receptor_identity_alias:PDGFRB;receptor_proximal_evidence_remains_context_bound	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:02423
ROUTE:08048	retained_evidence_route	ligand_receptor_intracellular_claim_unresolved	ligand>receptor>intracellular>????>????	ligand|receptor|intracellular_continuation	transcription_factor|target_gene_expression_or_output	explicit_receptor_proximal_edge	NODE11690	VEGFA/VEGF-A	M21B-E000183	NODE06086	KDR/VEGFR2 receptor dimer	M21B-E000136	NODE09068	PLCγ1/PLCG1												VEGFA-KDR-RTK|VEGFR2-PLCγ1-PKC-ERK	ligand_receptor_edge	intracellular_cascade_evidence	M21B-EVID-000126;M21B-EVID-000079	M21B-DOWNSTREAM:00003	M21B-DOWNSTREAM-EVID:000008	lr_pair_resolved_by_receptor_identity_alias:VEGFR2;receptor_proximal_evidence_remains_context_bound	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:00003
ROUTE:08049	retained_evidence_route	ligand_receptor_intracellular_claim_unresolved	ligand>receptor>intracellular>????>????	ligand|receptor|intracellular_continuation	transcription_factor|target_gene_expression_or_output	explicit_receptor_proximal_edge	NODE11690	VEGFA/VEGF-A	M21B-E000183	NODE06086	KDR/VEGFR2 receptor dimer	M21B-E000153	NODE07675	NCK												VEGFA-KDR-RTK|VEGFR2-pY1214-NCK-FYN-p38-migration	ligand_receptor_edge	intracellular_cascade_evidence	M21B-EVID-000126;M21B-EVID-000096	M21B-DOWNSTREAM:00014	M21B-DOWNSTREAM-EVID:000035	lr_pair_resolved_by_receptor_identity_alias:VEGFR2;receptor_proximal_evidence_remains_context_bound	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:00014
ROUTE:08050	retained_evidence_route	ligand_receptor_intracellular_claim_unresolved	ligand>receptor>intracellular>????>????	ligand|receptor|intracellular_continuation	transcription_factor|target_gene_expression_or_output	explicit_receptor_proximal_edge	NODE11690	VEGFA/VEGF-A	M21B-E000183	NODE06086	KDR/VEGFR2 receptor dimer	M21B-E011540	NODE06756	MAPK1/MAPK3												VEGFA-KDR-RTK|VEGFR2-pY1175-PLCgamma-MAPK	ligand_receptor_edge	intracellular_cascade_evidence	M21B-EVID-000126;M21B-EVID-010843	M21B-DOWNSTREAM:03324	M21B-DOWNSTREAM-EVID:004728	lr_pair_resolved_by_receptor_identity_alias:VEGFR2;receptor_proximal_evidence_remains_context_bound	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:03324
ROUTE:08051	retained_evidence_route	ligand_receptor_intracellular_claim_unresolved	ligand>receptor>intracellular>????>????	ligand|receptor|intracellular_continuation	transcription_factor|target_gene_expression_or_output	explicit_receptor_proximal_edge	NODE11684	VEGF165/VEGFA isoform	M21B-E000185	NODE08301	NRP1:KDR receptor complex	M21B-E000136	NODE09068	PLCγ1/PLCG1												VEGF165-NRP1-KDR|VEGFR2-PLCγ1-PKC-ERK	ligand_receptor_edge	intracellular_cascade_evidence	M21B-EVID-000128;M21B-EVID-000079	M21B-DOWNSTREAM:00003	M21B-DOWNSTREAM-EVID:000008	lr_pair_resolved_by_receptor_identity_alias:VEGFR2;receptor_proximal_evidence_remains_context_bound	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:00003
ROUTE:08052	retained_evidence_route	ligand_receptor_intracellular_claim_unresolved	ligand>receptor>intracellular>????>????	ligand|receptor|intracellular_continuation	transcription_factor|target_gene_expression_or_output	explicit_receptor_proximal_edge	NODE11684	VEGF165/VEGFA isoform	M21B-E000185	NODE08301	NRP1:KDR receptor complex	M21B-E000153	NODE07675	NCK												VEGF165-NRP1-KDR|VEGFR2-pY1214-NCK-FYN-p38-migration	ligand_receptor_edge	intracellular_cascade_evidence	M21B-EVID-000128;M21B-EVID-000096	M21B-DOWNSTREAM:00014	M21B-DOWNSTREAM-EVID:000035	lr_pair_resolved_by_receptor_identity_alias:VEGFR2;receptor_proximal_evidence_remains_context_bound	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:00014
ROUTE:08053	retained_evidence_route	ligand_receptor_intracellular_claim_unresolved	ligand>receptor>intracellular>????>????	ligand|receptor|intracellular_continuation	transcription_factor|target_gene_expression_or_output	explicit_receptor_proximal_edge	NODE11684	VEGF165/VEGFA isoform	M21B-E000185	NODE08301	NRP1:KDR receptor complex	M21B-E011540	NODE06756	MAPK1/MAPK3												VEGF165-NRP1-KDR|VEGFR2-pY1175-PLCgamma-MAPK	ligand_receptor_edge	intracellular_cascade_evidence	M21B-EVID-000128;M21B-EVID-010843	M21B-DOWNSTREAM:03324	M21B-DOWNSTREAM-EVID:004728	lr_pair_resolved_by_receptor_identity_alias:VEGFR2;receptor_proximal_evidence_remains_context_bound	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:03324
