staging_candidate_id	module	b_edge_id	source_a_edge_id	source_entity	relation_type	target_entity	pathway_name	evidence_layer	edge_status	context_scope	cell_type_context	compartment_context	species_context	injury_context	confidence_tier	export_priority	exportable	linked_b_evidence_ids	promotion_primary_pmids	promotion_corroborating_pmids	exact_evidence_status	module_fit	decision	evidence_summary	limitations	staging_status	canonical_entity_role_gate
23B-STAGE-0022	23B	M23B-E000251	M23A-E282	RELN	binds	LRP8	RELN-LRP8-DAB1 branch	contextual_or_unresolved	reviewed_supported	Q0557; primary/comparator	neuronal	cell surface	mouse; rat comparator	SCI relevance unresolved	high	P1	true	M23B-EVID-000352;M23B-EVID-000353;M23B-EVID-000354;M23B-EVID-001459;M23B-EVID-001461;M23B-EVID-PROMO-20260826-022	12670700;10571240	14729980;14578885	exact_matrix_receptor_binding	23A_exact_matrix_to_receptor_binding	PROMOTE_TO_HIGH	Reelin directly engages ApoER2/LRP8 in binding, clustering, and Dab1/Src/Akt studies.	Reelin is a large extracellular glycoprotein and receptor clustering/context are required.	staged_high_confidence_pending_canonical_review	pending
23B-STAGE-0023	23B	M23B-E000252	M23A-E283	RELN	binds	VLDLR	RELN-VLDLR-DAB1 branch	contextual_or_unresolved	reviewed_supported	Q0558; primary/comparator	neuronal	cell surface	mouse; rat comparator	SCI relevance unresolved	high	P1	true	M23B-EVID-000355;M23B-EVID-000356;M23B-EVID-000357;M23B-EVID-001460;M23B-EVID-001462;M23B-EVID-PROMO-20260826-023	12670700;10571240	14729980;14578885	exact_matrix_receptor_binding	23A_exact_matrix_to_receptor_binding	PROMOTE_TO_HIGH	Reelin directly engages VLDLR in receptor-binding and clustering studies with independent downstream signaling support.	Reelin receptor clustering and extracellular presentation are required; do not merge with LRP8.	staged_high_confidence_pending_canonical_review	pending
23B-STAGE-0024	23B	M23B-E000253	M23A-E284	RGMA	binds	NEO1	RGMA-NEO1-Unc5B/LARG-FAK-RhoA or BMP/Smad	contextual_or_unresolved	reviewed_supported	Q0559; primary/comparator	neural; chondrocyte; myoblast	cell surface; cytosol	mouse; human; Xenopus comparator	SCI relevance unresolved	high	P1	true	M23B-EVID-000358;M23B-EVID-000359;M23B-EVID-000360;M23B-EVID-PROMO-20260826-024	16836993;19273616;20643353	23744777;33748906	exact_matrix_receptor_binding	23A_exact_matrix_to_receptor_binding	PROMOTE_TO_HIGH	RGMA-NEO1 binding and receptor-proximal guidance branches are supported across multiple independent primary studies.	RGMA has parallel receptor/co-receptor branches; this row is specifically NEO1.	staged_high_confidence_pending_canonical_review	pending
23B-STAGE-0025	23B	M23B-E000254	M23A-E285	SDC2	associates_with	PTPRJ	SDC2-PTPRJ-PI3K/Src-beta1 integrin	contextual_or_unresolved	reviewed_supported	Q0560; primary/comparator	mesenchymal; fibroblast	cell surface; focal adhesion	human; mouse comparator	SCI relevance unresolved	high	P1	true	M23B-EVID-000361;M23B-EVID-000362;M23B-EVID-000363;M23B-EVID-PROMO-20260826-025	21813734	33784491	exact_matrix_proteoglycan_receptor_association	23A_exact_matrix_to_proteoglycan_receptor_association	PROMOTE_TO_HIGH	Syndecan-2 association with PTPRJ/CD148 is supported by independent primary studies and linked to integrin/Src adhesion signaling.	Association is context-dependent and does not imply a freely soluble binary ligand.	staged_high_confidence_pending_canonical_review	pending
23B-STAGE-0026	23B	M23B-E000255	M23A-E286	SELE	binds	GLG1	SELE-GLG1 leukocyte rolling	contextual_or_unresolved	reviewed_supported	Q0561; primary/comparator	neutrophil; myeloid	vascular luminal surface	human; mouse comparator	SCI relevance unresolved	high	P1	true	M23B-EVID-000364;M23B-EVID-000365;M23B-EVID-000366;M23B-EVID-PROMO-20260826-026	9099943	17442598	exact_adhesion_receptor_binding	23A_exact_adhesion_receptor_binding	PROMOTE_TO_HIGH	E-selectin recognizes the GLG1/ESL-1 glycan-bearing adhesion receptor in direct rolling/adhesion studies.	Glycan presentation and endothelial rolling context are required.	staged_high_confidence_pending_canonical_review	pending
23B-STAGE-0027	23B	M23B-E000258	M23A-E289	SEMA3A	binds	NRP1:PLXNA1	SEMA3A-NRP1:PLXNA1-Rho/Rac/FAK/CRMP	contextual_or_unresolved	reviewed_supported	Q0564; primary/comparator	growth cone; lymphatic endothelium	cell surface; cytosol	mouse; human comparator	SCI relevance unresolved	high	P1	true	M23B-EVID-000369;M23B-EVID-000370;M23B-EVID-000371;M23B-EVID-PROMO-20260826-027	10520994	22723296	exact_guidance_receptor_complex	23A_exact_guidance_receptor_complex	PROMOTE_TO_HIGH	Sema3A forms the defined neuropilin-1/plexin-A1 receptor complex with receptor-proximal guidance signaling.	Preserve the NRP1:PLXNA1 complex; semaphorin receptor composition is not interchangeable across plexins.	staged_high_confidence_pending_canonical_review	pending
23B-STAGE-0028	23B	M23B-E000259	M23A-E290	SEMA3G	binds	NRP2:PLXNA1	SEMA3G-NRP2:PLXNA1-YAP or Cdc42-WWP2	contextual_or_unresolved	reviewed_supported	Q0565; primary/comparator	VSMC; endothelial; glioblastoma stem cell	cell surface; nucleus	mouse; human comparator	SCI relevance unresolved	high	P1	true	M23B-EVID-000372;M23B-EVID-000373;M23B-EVID-000374;M23B-EVID-PROMO-20260826-028	36720439	40533501	exact_guidance_receptor_complex	23A_exact_guidance_receptor_complex	PROMOTE_TO_HIGH	Sema3G engages the defined NRP2:plexin-A1 complex in primary receptor/functional studies.	Complex composition is critical; related Sema3G/NRP2/Plexin-D1 evidence is not substituted for Plexin-A1.	staged_high_confidence_pending_canonical_review	pending
23B-STAGE-0029	23B	M23B-E000260	M23A-E291	SEMA7A	binds	ITGA1:ITGB1	SEMA7A-alpha1beta1 integrin	contextual_or_unresolved	reviewed_supported	Q0566;Q0567 grouped duplicate	neural; immune	cell surface; matrix	mouse; rat; human comparator	SCI relevance unresolved	high	P1	true	M23B-EVID-000375;M23B-EVID-000376;M23B-EVID-000377;M23B-EVID-PROMO-20260826-029	17377534	12879062	exact_matrix_receptor_binding	23A_exact_matrix_to_integrin_binding	PROMOTE_TO_HIGH	Sema7A binds and signals through the alpha1beta1 integrin in direct/functional primary studies.	Complete alpha1beta1 and glycosylated membrane presentation are required.	staged_high_confidence_pending_canonical_review	pending
23B-STAGE-0030	23B	M23B-E000261	M23A-E292	SPP1	binds	CD44v	SPP1-CD44v adhesion/Src branch	contextual_or_unresolved	reviewed_supported	Q0568; primary/comparator	epithelial; leukocyte; tumor	cell surface; matrix	human; mouse comparator	SCI relevance unresolved	high	P1	true	M23B-EVID-000378;M23B-EVID-000379;M23B-EVID-000380;M23B-EVID-PROMO-20260826-030	34070790	17332338	exact_matrix_receptor_binding	23A_exact_secreted_matrix_to_receptor_binding	PROMOTE_TO_HIGH	SPP1/osteopontin engages CD44 variant isoforms in direct adhesion/signaling studies.	CD44 variant and glycosylation context matter; do not generalize to all CD44 forms.	staged_high_confidence_pending_canonical_review	pending
23B-STAGE-0031	23B	M23B-E000264	M23A-E295	TGM2	associates_with	SDC4	TGM2-SDC4-PKC/FAK-integrin	contextual_or_unresolved	reviewed_supported	Q0571; primary/comparator	osteoblast; fibroblast	matrix; focal adhesion	human; mouse comparator	SCI relevance unresolved	high	P1	true	M23B-EVID-000386;M23B-EVID-000387;M23B-EVID-000388;M23B-EVID-PROMO-20260826-031	19398782	22442151;20929862	exact_matrix_proteoglycan_binding_relay	23A_exact_matrix_to_proteoglycan_relay	PROMOTE_TO_HIGH	TGM2 associates with syndecan-4 and supports defined adhesion/FAK-linked signaling across independent studies.	Matrix crosslinking and SDC4 presentation are context-dependent; no purified binary affinity was required for this adhesion-complex promotion.	staged_high_confidence_pending_canonical_review	pending
23B-STAGE-0032	23B	M23B-E000269	M23A-E300	VCAN-G3	binds	ITGB1-containing integrin	VCAN C-terminal G3-beta1 integrin	contextual_or_unresolved	reviewed_supported	Q0576; primary/comparator	glioma	matrix; focal adhesion	human; mammalian	SCI relevance unresolved	high	P1	true	M23B-EVID-000395;M23B-EVID-000396;M23B-EVID-000397;M23B-EVID-PROMO-20260826-032	11805102	25451625	exact_domain_receptor_binding	23A_exact_matrix_domain_to_integrin_binding	PROMOTE_TO_HIGH	The versican G3 domain supports a defined beta1-integrin interface and adhesion/FAK signaling, with independent rat ECM-interface evidence.	Promotion is domain/isoform-specific; do not generalize G3 evidence to all versican forms or infer a single alpha partner.	staged_high_confidence_pending_canonical_review	pending
23B-STAGE-0033	23B	M23B-E000280	M23A-E311	EFNA1	binds	EPHA4	EFNA1-EPHA4 Rho/actin neuronal branch	contextual_or_unresolved	reviewed_supported	Q0588; neural comparator	striatal; hippocampal neurons	cell surface; cytosol	rat; mouse	SCI relevance unresolved	high	P1	true	M23B-EVID-000420;M23B-EVID-000421;M23B-EVID-000422;M23B-EVID-PROMO-20260826-033	10366629;17143272	23707953	exact_cell_cell_adhesion_receptor_relay	23A_exact_cell_adhesion_receptor_relay	PROMOTE_TO_HIGH	EFNA1-EPHA4 binding and EphA4-proximal cytoskeletal/adhesion signaling are supported by receptor-selectivity and independent monocyte/neural studies.	Ephrin ligand presentation and receptor clustering are required; no SCI-specific validation.	staged_high_confidence_pending_canonical_review	pending
23B-STAGE-0034	23B	M23B-E000288	M23A-E319	EFNA2	binds	EPHA7	EFNA2-EPHA7 neural branch	contextual_or_unresolved	reviewed_supported	Q0599; neural/comparator	mouse neural; heterologous	cell surface; cytosol	mouse; human comparator	SCI relevance unresolved	high	P1	true	M23B-EVID-000435;M23B-EVID-000436;M23B-EVID-000437;M23B-EVID-PROMO-20260826-034	15713841	18562299	exact_cell_cell_adhesion_receptor_binding	23A_exact_cell_adhesion_receptor_binding	PROMOTE_TO_HIGH	EFNA2 binds EPHA7 in direct receptor-selectivity work and independent neural signaling studies.	EphA7 isoform/processing and membrane presentation matter; no SCI-specific validation.	staged_high_confidence_pending_canonical_review	pending
24B-STAGE-0001	24B	M24B-E000004	M24A-E004	extracellular ATP	activates	P2X7R	purinergic excitotoxicity	receptor_proximal_or_pathway	reviewed_first_pass	acute SCI pharmacology	spinal neurons and peritraumatic tissue	plasma membrane and lesion	rat	impact SCI	high	P1	true	M24B-EVID-000008;M24B-EVID-000047;M24B-EVID-PROMO-20260826-001	15258577	19666625;11549725	exact ATP-P2X7R agonist-receptor edge at pharmacologic level	Module24A	PROMOTE	Rat impact SCI shows sustained extracellular ATP, ATP-evoked calcium injury, and OxATP or PPADS protection; independent SCI and spinal-slice studies support ATP-gated P2X7 pharmacology.	OxATP, PPADS, and BBG have selectivity limits; pharmacology does not establish purified binding or exclude contributions from other ATP receptors.	staged_high_confidence_pending_canonical_review	pending
24B-STAGE-0002	24B	M24B-E000018	M24A-E018	ATP	activates	P2X4R	purinergic pain relay	receptor_proximal_or_pathway	reviewed_batch003	ATP-evoked calcium and P2X agonist challenge	spinal pain and sensory compartments	plasma membrane and lesion	rat	contusion SCI	high	P1	true	M24B-EVID-000018;M24B-EVID-PROMO-20260826-002	30622226	35972649;18240312	exact ATP-P2X4R agonist-receptor edge at pharmacologic level	Module24A	PROMOTE	SCI ATP-evoked calcium and P2X4-associated pain signaling are supported by an independent SCI study showing excess ATP and P2X4 inhibition reduce neuropathic pain.	Evidence is pharmacologic rather than purified binding; P2X4 selectivity and ATP receptor-family contributions remain bounded.	staged_high_confidence_pending_canonical_review	pending
24B-STAGE-0003	24B	M24B-E000029	M24A-E029	CXCL10	activates	CXCR3-associated glial activation and pain	CXCL10-CXCR3 injury relay	receptor_proximal_or_pathway	reviewed_batch004	recombinant ligand and antagonist assays	microglia, astrocytes, and injured cord	lesion inflammatory compartment	rat	spinal cord ischemia-reperfusion	high	P2	true	M24B-EVID-000038;M24B-EVID-PROMO-20260826-003	30257241	30448292;32265928	exact CXCL10-CXCR3 chemokine-GPCR edge; receptor-proximal function	Module24A	PROMOTE	Recombinant CXCL10 and CXCR3 antagonist AMD487 altered glial activation and inflammatory pain after spinal ischemia-reperfusion; independent CCI studies reproduce CXCL10-CXCR3 pharmacology with AMG487 or anti-CXCL10.	No purified binding; most SCI corroboration is ischemia-reperfusion or CCI rather than contusion; antagonist specificity remains a limitation.	staged_high_confidence_pending_canonical_review	pending
24B-STAGE-0004	24B	M24B-E000031	M24A-E031	CXCL3	promotes	macrophage-fibroblast fibrous scar crosstalk	CXCL3-CXCR2 scar relay	receptor_proximal_or_pathway	reviewed_batch004	ligand administration and CXCR2 inhibition	macrophages, fibroblasts, and injured cord	fibrous scar compartment	mouse	traumatic SCI	high	P2	true	M24B-EVID-000040;M24B-EVID-PROMO-20260826-004	41407981	12230122	exact CXCL3-CXCR2 chemokine-GPCR edge; receptor-proximal function	Module24A	PROMOTE	Mouse traumatic SCI CXCL3 administration and CXCR2 inhibition link the pair to macrophage-fibroblast scar signaling; independent CINC-3/CXCL3 receptor pharmacology shows CXCR2-dependent chemotaxis and calcium responses.	No purified binding; CXCR2 inhibitor specificity and administration route limit causal interpretation; scar output remains downstream of the receptor edge.	staged_high_confidence_pending_canonical_review	pending
24B-STAGE-0005	24B	M24B-E000038	M24A-E038	bradykinin	activates	BDKRB2	BDKRB2-PLC/IP3-Ca2+-GDNF relay	receptor_proximal_or_pathway	reviewed_batch001A	BK exposure and B2R antagonist/microglial GDNF assays	spinal motor neurons and microglia	spinal cord and microglial compartment	mouse	neonatal SCI and microglia model	high	P1	true	M24B-EVID-000055;M24B-EVID-PROMO-20260826-005	26634895	33621043;18255230;7508324	exact bradykinin-BDKRB2 edge at receptor-proximal pharmacologic level	Module24A	PROMOTE	Neonatal mouse spinal preparation and microglia assays support bradykinin/B2R effects; independent rat spinal ischemia and spinal-slice antagonist studies support B2R-dependent bradykinin responses.	Primary spinal study is neonatal and not adult lesion-core tissue; receptor assignment is pharmacologic and no purified bradykinin-B2R binding or endogenous lesion release was shown.	staged_high_confidence_pending_canonical_review	pending
24B-STAGE-0006	24B	M24B-E000060	M24A-E060	UDP-N-acetylglucosamine	activates	P2Y14	P2Y14-Gi/PI3K-RhoA relay	ligand_receptor_or_direct_molecular	reviewed_batch001B	cAMP, RhoA, and chemotaxis assays	recombinant receptor and differentiated HL-60/neutrophils	purinergic and immune compartment	human comparator	non-SCI comparator	high	P3	true	M24B-EVID-000081;M24B-EVID-PROMO-20260826-006	18204471	22673622;17407275;37955640	exact UDP-GlcNAc-P2Y14 molecular edge; no SCI-context claim	Module24A	PROMOTE	Recombinant P2Y14 and differentiated HL60 or neutrophil studies show UDP-N-acetylglucosamine activation of Gi/Rho and chemotaxis, with independent pharmacology and newer structure-function work reproducing receptor-specific activity.	High confidence is molecular only; no endogenous SCI release or lesion-context evidence; efficacy and partial agonism vary by cell state and assay.	staged_high_confidence_pending_canonical_review	pending
24B-STAGE-0007	24B	M24B-E000061	M24A-E061	UDP-galactose	activates	P2Y14	P2Y14-Gi/RhoA-Rho-kinase relay	ligand_receptor_or_direct_molecular	reviewed_batch001B	cAMP, RhoA, and chemotaxis assays	recombinant receptor and differentiated HL-60/neutrophils	purinergic and immune compartment	human comparator	non-SCI comparator	high	P3	true	M24B-EVID-000082;M24B-EVID-PROMO-20260826-007	18204471	22673622;35385339;37955640	exact UDP-galactose-P2Y14 molecular edge; no SCI-context claim	Module24A	PROMOTE	Recombinant P2Y14 and differentiated HL60 or neutrophil studies show UDP-galactose-associated Gi/Rho signaling, independently reproduced by receptor-structure/function and cell-death release studies.	High confidence is molecular only; no endogenous SCI release; receptor efficacy is cell-state-dependent and the ligand can show partial activity in native cells.	staged_high_confidence_pending_canonical_review	pending
24B-STAGE-0008	24B	M24B-E000063	M24A-E063	UDP-glucuronic acid	activates	P2Y14	P2Y14-Gi/Rho relay	ligand_receptor_or_direct_molecular	reviewed_batch001B	cAMP, RhoA, and neutrophil assays	recombinant receptor and differentiated HL-60/neutrophils	purinergic and immune compartment	human comparator	non-SCI comparator	high	P3	true	M24B-EVID-000084;M24B-EVID-PROMO-20260826-008	18204471	17407275;22673622;37955640	exact UDP-glucuronic-acid-P2Y14 molecular edge; assay-dependent efficacy	Module24A	PROMOTE	Recombinant P2Y14 and differentiated HL60 assays support UDP-glucuronic acid receptor activity, with independent human neutrophil and newer structure-function studies testing the same ligand-receptor edge.	High confidence is molecular only; no SCI release evidence; activity is weaker or partial in native neutrophils and depends on cell state.	staged_high_confidence_pending_canonical_review	pending
24B-STAGE-0009	24B	M24B-E000068	M24A-E068	PGE2	modulates	EP4	PGE2-EP4 anti-inflammatory spinal feedback	receptor_proximal_or_pathway	reviewed_batch002A	EP4 agonist and inflammatory cytokine assays	primary spinal cord cultures and microglial inflammatory context	spinal inflammatory compartment	mouse	spinal neuroinflammation comparator	high	P2	true	M24B-EVID-000104;M24B-EVID-PROMO-20260826-009	21075851	9283702;11597569;30510193;33643295	exact PGE2-EP4 prostanoid-GPCR edge; receptor branch separated from EP2	Module24A	PROMOTE	PGE2-EP4 activity is supported in primary spinal cultures and by independent recombinant EP4 binding, desensitization, structural, and myeloid functional studies.	High confidence is the molecular/receptor branch; EP2 and other prostanoid receptors remain separate; the primary SCI evidence is spinal culture or neuroinflammation rather than contusion.	staged_high_confidence_pending_canonical_review	pending
24B-STAGE-0010	24B	M24B-E000078	M24A-E078	RETN/resistin	activates	MyD88/MAPK/NFkB	Resistin-TLR4 proximal inflammatory relay	receptor_proximal_or_pathway	reviewed_batch002B	TLR4 blockade/knockdown, cytokine and MAPK/NFkB readouts	THP-1/PBMC and mouse inflammatory models	membrane/cytosol/nucleus	human;mouse	non-SCI comparator	high	P2	true	M24B-EVID-000114;M24B-EVID-PROMO-20260826-010	19754671	22961082;28286252	exact resistin-TLR4/MD2 complex edge; receptor-proximal signaling	Module24A	PROMOTE	Primary human or mouse TLR4 reconstitution and blockade studies support resistin-TLR4/MD2 inflammatory signaling; independent central binding and macrophage studies reproduce TLR4-dependent resistin effects.	High confidence is a molecular complex edge, not SCI evidence; TLR4/MD2 context and tissue-specific resistin biology remain limitations.	staged_high_confidence_pending_canonical_review	pending
24B-STAGE-0011	24B	M24B-E000087	M24A-E087	FLRT3	binds	FLRT3	FLRT3 homophilic adhesion	ligand_receptor_or_direct_molecular	reviewed_batch002B	FLRT3 oligomerization, interface-mutant, and cell-adhesion assays	mouse cortical neurons; endothelial comparator	cell surface/adhesion	mouse	non-SCI comparator	high	P2	true	M24B-EVID-000124;M24B-EVID-PROMO-20260826-011	25374360	16872596;16440004	exact FLRT3-FLRT3 homophilic adhesion edge; not a downstream signaling claim	Module24A	PROMOTE	FLRT3 LRR interface mutants and full-length aggregation support FLRT3-FLRT3 homophilic adhesion, with independent developmental studies showing FLRT3-family homophilic contact localization.	This promotes a molecular adhesion edge only; some studies find no soluble or trans homophilic binding, and heterophilic FLRT3-ADGRL3/UNC5 edges must remain separate from adhesion and SCI function.	staged_high_confidence_pending_canonical_review	pending
24B-STAGE-0012	24B	M24B-E000098	M24A-E098	LEAP2	antagonizes	GHSR	LEAP2-GHSR ghrelin antagonism	ligand_receptor_or_direct_molecular	reviewed_batch002B	LEAP2 administration, ghrelin challenge, and GHSR-null specificity	rat and mouse hypothalamic models	cell surface/cytosol	rat;mouse	non-SCI comparator	high	P2	true	M24B-EVID-000135;M24B-EVID-PROMO-20260826-012	31539874	29233536;31499133	exact LEAP2-GHSR antagonist/inverse-agonist molecular edge	Module24A	PROMOTE	GHSR-null specificity and ghrelin-challenge experiments establish LEAP2 antagonism; independent discovery and fluorescent-LEAP2 studies show GHSR binding, antagonism, and inverse agonism.	High confidence is molecular/pharmacologic; no SCI evidence and the evidence is not a purified structural binding assay.	staged_high_confidence_pending_canonical_review	pending
24B-STAGE-0013	24B	M24B-E000103	M24A-E103	SAA1	binds/activates	TLR4/MD2	SAA1-TLR4-MyD88/NFkB branch	ligand_receptor_or_direct_molecular	reviewed_batch003B	recombinant SAA1-TLR4/MD2 binding and NFkB assays	heterologous receptor and inflammatory cell systems	cell surface/cytosol/nucleus	human;mouse	non-SCI comparator	high	P2	true	M24B-EVID-000145;M24B-EVID-PROMO-20260826-013	35247611	42030894	exact SAA1-TLR4/MD2 complex edge with direct binding and independent microglia confirmation	Module24A	PROMOTE	SPR/co-IP and TLR4 or MD2 perturbation support direct SAA1-TLR4/MD2 engagement; an independent 2026 primary microglia study confirms biochemical interaction and TLR4/MD2-dependent inflammatory activation.	High confidence is the TLR4/MD2 complex edge; no SCI model; SAA1 receptor usage is context-dependent and the microglia study uses pharmacologic MD2/TLR4 perturbation.	staged_high_confidence_pending_canonical_review	pending
24B-STAGE-0014	24B	M24B-E000104	M24A-E104	SAA3	activates	TLR4/MD2/MyD88/p38/NFkB	SAA3-TLR4 inflammatory branch	receptor_proximal_or_pathway	reviewed_batch003B	SAA3 peptide binding, TLR4/MD2 assays and MyD88/p38/NFkB readouts	immune/inflammatory comparator cells	cell surface/cytosol/nucleus	mouse;human comparator	non-SCI comparator	high	P2	true	M24B-EVID-000146;M24B-EVID-PROMO-20260826-014	23858030	18820689	exact mouse SAA3-fragment-MD2/TLR4 complex edge; fragment boundary explicit	Module24A	PROMOTE	Synthetic SAA3(20-86) and (43-57) peptides show direct SPR binding to purified TLR4/MD2 and MD2-dependent signaling; an independent premetastatic primary study assigns TLR4 as a functional receptor for SAA3.	Promoted only for the defined mouse SAA3 peptide/MD2-TLR4 edge; not full-length human SAA3; no SCI model; downstream p38/NFkB remains separate.	staged_high_confidence_pending_canonical_review	pending
24B-STAGE-0015	24B	M24B-E000106	M24A-E106	VCAN	activates	TLR2:TLR6/CD14	VCAN-TLR2/TLR6 inflammatory relay	receptor_proximal_or_pathway	reviewed_batch003B	VCAN perturbation, TLR2/TLR6/CD14 dependence and cytokine assays	immune/inflammatory comparator cells	cell surface/cytosol/nucleus	human;mouse	non-SCI comparator	high	P2	true	M24B-EVID-000148;M24B-EVID-PROMO-20260826-015	19122641	39861997	exact VCAN-TLR2:TLR6/CD14 complex edge; not a binary VCAN-TLR2 claim	Module24A	PROMOTE	Primary biochemical and cell studies identify a TLR2/TLR6/CD14 complex for VCAN inflammatory activity; an independent 2025 primary study reproduces VCAN-TLR2-MyD88 inflammatory signaling.	Promoted at the complex level only; no purified binary VCAN-TLR2 binding, no SCI model, and downstream macrophage polarization remains distinct.	staged_high_confidence_pending_canonical_review	pending
24B-STAGE-0016	24B	M24B-E000110	M24A-E110	CCL27	activates	CCR10	CCL27-CCR10 skin T-cell recruitment branch	ligand_receptor_or_direct_molecular	reviewed_batch003B	CCR10-dependent chemotaxis and recruitment assays	T-cell and skin homing comparator models	cell surface/cytosol	human;mouse comparator	non-SCI comparator	high	P3	true	M24B-EVID-000152;M24B-EVID-PROMO-20260826-016	11821900	10725697;40975172	exact CCL27-CCR10 chemokine-GPCR edge	Module24A	PROMOTE	Primary chemotaxis and recruitment studies support CCL27-CCR10, independently reproduced by the original orphan-receptor binding report and newer receptor selectivity/structure-function work.	High confidence is molecular only; no SCI model; skin-homing context and chemokine glycosaminoglycan presentation remain separate from the exact receptor edge.	staged_high_confidence_pending_canonical_review	pending
24B-STAGE-0017	24B	M24B-E000111	M24A-E111	CCL28	activates	CCR3	CCL28-CCR3 eosinophil migration branch	receptor_proximal_or_pathway	reviewed_batch003B	CCR3-dependent migration/eosinophil response assays	heterologous CCR3 and eosinophil systems	cell surface/cytosol	human;mouse comparator	non-SCI comparator	high	P3	true	M24B-EVID-000153;M24B-EVID-PROMO-20260826-017	10975800	40975172	exact CCL28-CCR3 chemokine-GPCR edge; dual-receptor usage retained	Module24A	PROMOTE	Primary CCL28-CCR3 comparator pharmacology is independently supported by receptor-selectivity and structural work distinguishing CCR3 from the shared CCR10 branch.	High confidence is the exact CCR3 edge, not exclusive receptor usage; CCL28-CCR10 remains separate; no SCI model.	staged_high_confidence_pending_canonical_review	pending
24B-STAGE-0018	24B	M24B-E000115	M24A-E115	CCL7	activates	CCR1	CCL7-MCP-3/CCR1 branch	ligand_receptor_or_direct_molecular	reviewed_batch003B	CCR1 affinity and signaling assays	heterologous receptor and leukocyte systems	cell surface/cytosol	human;mouse comparator	non-SCI comparator	high	P3	true	M24B-EVID-000157;M24B-EVID-PROMO-20260826-018	16002730;30567735	11966759	exact CCL7-CCR1 chemokine-GPCR edge	Module24A	PROMOTE	Primary receptor pharmacology and a later two-site CCR1 binding/activation study identify CCL7 as a cognate CCR1 ligand; independent MCP chemokine work supports receptor-proximal signaling.	High confidence is molecular only; CCL7 is promiscuous across chemokine receptors and no SCI receptor-causal validation was located.	staged_high_confidence_pending_canonical_review	pending
24B-STAGE-0019	24B	M24B-E000116	M24A-E116	CCL7	activates	CCR2B	CCL7-MCP-3/CCR2 branch	ligand_receptor_or_direct_molecular	reviewed_batch003B	CCR2B affinity, calcium and chemotaxis assays	heterologous receptor and chemotaxis systems	cell surface/cytosol	human;mouse comparator	non-SCI comparator	high	P3	true	M24B-EVID-000158;M24B-EVID-PROMO-20260826-019	16002730	8144937;11966759	exact CCL7-CCR2B chemokine-GPCR edge	Module24A	PROMOTE	Primary CCL7/MCP-3 receptor pharmacology plus independent MCP-3 chemotaxis and CCR2B-transfectant signaling studies support the exact CCR2B edge.	High confidence is molecular only; CCL7 is multi-receptor and no SCI receptor-causal validation was located; retain CCR1/CCR3 edges separately.	staged_high_confidence_pending_canonical_review	pending
24B-STAGE-0020	24B	M24B-E000117	M24A-E117	CCL7	activates	CCR3	CCL7-MCP-3/CCR3 branch	receptor_proximal_or_pathway	reviewed_batch003B	CCR3 affinity/signaling and cellular response assays	heterologous receptor and pain comparator systems	cell surface/cytosol	human;mouse comparator	non-SCI comparator	high	P3	true	M24B-EVID-000159;M24B-EVID-PROMO-20260826-020	16002730	36998150	exact CCL7-CCR3 chemokine-GPCR edge; receptor-proximal effect distinct from pain output	Module24A	PROMOTE	Primary CCL7 receptor pharmacology and independent CCR3 antagonist experiments in trigeminal neurons support CCL7-CCR3 receptor-proximal signaling.	High confidence is molecular/receptor-proximal only; trigeminal pain and ERK are downstream; no SCI-specific receptor-causal validation and CCL7 also engages CCR2.	staged_high_confidence_pending_canonical_review	pending
24B-STAGE-0021	24B	M24B-E000124	M24A-E124	CIRBP	activates	TLR4/MD2	CIRP-TLR4 inflammatory relay	receptor_proximal_or_pathway	reviewed_batch003A	extracellular CIRP challenge and TLR4/MD2 inflammatory assays	shock/sepsis inflammatory models	cell surface/cytosol/nucleus	mouse;human comparator	non-SCI comparator	high	P2	true	M24B-EVID-000166;M24B-EVID-PROMO-20260826-021	24097189	28492546	exact extracellular CIRBP-CIRP-TLR4/MD2 complex edge with direct binding	Module24A	PROMOTE	Primary SPR and mutational evidence maps extracellular CIRP residues 106-125 to MD2/TLR4 signaling; independent trauma and inflammatory studies reproduce TLR4-dependent CIRP effects.	High confidence is a TLR4/MD2 complex edge, not a generic binary TLR4 claim; no SCI model and no endogenous lesion-source experiment.	staged_high_confidence_pending_canonical_review	pending
24B-STAGE-0022	24B	M24B-E000126	M24A-E126	DEFB2	binds/activates	TLR4	DEFB2-TLR4 dendritic maturation relay	ligand_receptor_or_direct_molecular	reviewed_batch003A	mature peptide exposure and TLR4-dependent dendritic-cell maturation assays	mouse dendritic-cell comparator systems	cell surface/cytosol	mouse	non-SCI comparator	high	P2	true	M24B-EVID-000168;M24B-EVID-PROMO-20260826-022	12411706	18192488;21382485	exact mature mouse DEFB2-TLR4 ligand-receptor edge	Module24A	PROMOTE	Mature murine beta-defensin-2 directly acts as a TLR4 ligand in dendritic-cell assays; independent mouse studies reproduce TLR4/MyD88-dependent beta-defensin-2 responses.	Promoted only for mature mouse DEFB2; peptide and species identity matter; no SCI model and no claim about generic human beta-defensin or downstream outputs.	staged_high_confidence_pending_canonical_review	pending
