staging_evidence_id	module	b_evidence_id	b_edge_ids	source_a_evidence_id	source_kind	source_locator	support_kind	species_support	source_scope	confidence_tier	citation_note	evidence_summary	limitations	evidence_layer	exportable	promotion_specific	staging_status
23B-EVID-STAGE-00008	23B	M23B-EVID-PROMO-20260826-004	M23B-E000074	PROMO-23A-L01-M23A-E105	promotion_round_primary_corroboration	PMID:7559467; https://pubmed.ncbi.nlm.nih.gov/7559467/; PMID:9548928; https://pubmed.ncbi.nlm.nih.gov/9548928/; PMID:7541634; https://pubmed.ncbi.nlm.nih.gov/7541634/	primary_experiment_plus_independent_corroboration	human; chick	2026-08-26 supervised lane-01 exact-pair corroboration; human; chick	high	Lane-01 promotion; primary PMIDs 7559467; independent corroboration PMIDs 9548928;7541634	The TNC TNfn3/RGD domain supports resolved alpha8beta1 binding and adhesion in recombinant and cell-based assays.	Evidence is strongest for the defined TNC fragment/domain, not unrestricted full-length TNC.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00009	23B	M23B-EVID-000140	M23B-E000078	M23A-B009-EVID-006	primary_research_paper	PMID:23958855	primary_experiment	human	contextual_support	medium-high	Primary receptor study	Cellular alphaVbeta6 assignment and TNC binding were retained.	No purified alphaVbeta6-TNC affinity measurement.	downstream_or_functional	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00010	23B	M23B-EVID-PROMO-20260826-005	M23B-E000078	PROMO-23A-L01-M23A-E109	promotion_round_primary_corroboration	PMID:23958855; https://pubmed.ncbi.nlm.nih.gov/23958855/; PMID:12882776; https://pubmed.ncbi.nlm.nih.gov/12882776/	primary_experiment_plus_independent_corroboration	human	2026-08-26 supervised lane-01 exact-pair corroboration; human	high	Lane-01 promotion; primary PMIDs 23958855; independent corroboration PMIDs 12882776	TNC binding and alphaVbeta6 assignment are supported by TNC-agarose/neutralization and independent epithelial TNC-alphaVbeta6 adhesion context.	No purified affinity measurement; cellular matrix context and complete alphaVbeta6 are required.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00011	23B	M23B-EVID-000267	M23B-E000185	M23A-B011-EVID-004	primary_research_paper	PMID:9539703; PMCID:PMC276084; PMID:19050286	primary_experiment	human; mouse comparator	contextual_support	medium-high	primary immune studies	Pathway and migration outputs follow ICAM1-LFA1 engagement.	No terminal TF or universal leukocyte program is established.	contextual_or_unresolved	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00012	23B	M23B-EVID-PROMO-20260826-006	M23B-E000185	PROMO-23A-L01-M23A-E216	promotion_round_primary_corroboration	PMID:9539703; https://pubmed.ncbi.nlm.nih.gov/9539703/; PMID:19050286; https://pubmed.ncbi.nlm.nih.gov/19050286/; PMID:10688643; https://pubmed.ncbi.nlm.nih.gov/10688643/; PMID:10709848; https://pubmed.ncbi.nlm.nih.gov/10709848/	primary_experiment_plus_independent_corroboration	human; mouse	2026-08-26 supervised lane-01 exact-pair corroboration; human; mouse	high	Lane-01 promotion; primary PMIDs 9539703;19050286; independent corroboration PMIDs 10688643;10709848	ICAM1 engagement of LFA1 resolves an adhesion-to-Src/Rap1-actin/Pyk2 relay across independent primary studies.	LFA1 is the complete alphaLbeta2 heterodimer; relay is receptor-proximal and not a terminal TF.	receptor_proximal_or_pathway	true	true	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00013	23B	M23B-EVID-000268	M23B-E000186	M23A-B011-EVID-005	primary_research_paper	PMCID:PMC2116396; PMCID:PMC2860599; PMID:9886254	primary_experiment	human	contextual_support	medium-high	primary biochemical and cell studies	ICAM1 engages the complete Mac-1 alphaMbeta2 complex.	Stimulus and force dependence differ from LFA-1; no free ITGAM or ITGB2 edge.	contextual_or_unresolved	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00014	23B	M23B-EVID-PROMO-20260826-007	M23B-E000186	PROMO-23A-L01-M23A-E217	promotion_round_primary_corroboration	PMID:1980124; https://pubmed.ncbi.nlm.nih.gov/1980124/; PMID:9886254; https://pubmed.ncbi.nlm.nih.gov/9886254/; PMID:7679388; https://pubmed.ncbi.nlm.nih.gov/7679388/; PMID:14634125; https://pubmed.ncbi.nlm.nih.gov/14634125/	primary_experiment_plus_independent_corroboration	human	2026-08-26 supervised lane-01 exact-pair corroboration; human	high	Lane-01 promotion; primary PMIDs 1980124;9886254; independent corroboration PMIDs 7679388;14634125	ICAM1 is recognized by the Mac1 alphaMbeta2 I-domain/heterodimer in direct binding and leukocyte-adhesion assays.	Preserve the complete Mac1 complex; avoid interpreting this as free ITGAM or ITGB2 binding.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00015	23B	M23B-EVID-000276	M23B-E000192	M23A-B011-EVID-013	primary_research_paper	PMID:10209034; PMID:38498701	primary_experiment	human; mouse comparator	contextual_support	medium-high	primary exact binding plus disease comparator	VCAM1 directly binds alpha9beta1.	Complete heterodimer is required; no free ITGA9/ITGB1 edge.	contextual_or_unresolved	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00016	23B	M23B-EVID-PROMO-20260826-008	M23B-E000192	PROMO-23A-L01-M23A-E223	promotion_round_primary_corroboration	PMID:10209034; https://pubmed.ncbi.nlm.nih.gov/10209034/; PMID:38498701; https://pubmed.ncbi.nlm.nih.gov/38498701/	primary_experiment_plus_independent_corroboration	human; mouse	2026-08-26 supervised lane-01 exact-pair corroboration; human; mouse	high	Lane-01 promotion; primary PMIDs 10209034; independent corroboration PMIDs 38498701	VCAM1 directly supports alpha9beta1 adhesion, with an independent alpha9-dependent VCAM1/FAK-Src-ERK chemotaxis study.	Complete alpha9beta1 is required; comparator/non-SCI context limits injury-specific inference.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00017	23B	M23B-EVID-000277	M23B-E000193	M23A-B011-EVID-014	primary_research_paper	PMID:38498701	primary_experiment	mouse; human comparator	contextual_support	medium	primary disease comparator	Alpha9-dependent VCAM1 responses support integrin signaling and neutrophil chemotaxis.	No terminal TF occupancy assay; not SCI-specific.	contextual_or_unresolved	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00018	23B	M23B-EVID-PROMO-20260826-009	M23B-E000193	PROMO-23A-L01-M23A-E224	promotion_round_primary_corroboration	PMID:38498701; https://pubmed.ncbi.nlm.nih.gov/38498701/; PMID:10209034; https://pubmed.ncbi.nlm.nih.gov/10209034/	primary_experiment_plus_independent_corroboration	human; mouse	2026-08-26 supervised lane-01 exact-pair corroboration; human; mouse	high	Lane-01 promotion; primary PMIDs 38498701; independent corroboration PMIDs 10209034	VCAM1-alpha9beta1 engagement is linked to FAK/Src/ERK chemotaxis, corroborated by direct alpha9beta1 adhesion evidence.	This is an adhesion relay rather than a terminal TF; retain alpha9beta1 complex context.	receptor_proximal_or_pathway	true	true	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00019	23B	M23B-EVID-000278	M23B-E000194	M23A-B011-EVID-015	primary_research_paper	PMID:18346467; PMID:23481656	primary_experiment	rat	contextual_support	medium	primary neural studies	THY1 engages alphaVbeta3-containing integrin complexes.	Direct receptor is alphaVbeta3, not free ITGAV; syndecan-4 remains a co-receptor.	contextual_or_unresolved	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00020	23B	M23B-EVID-PROMO-20260826-010	M23B-E000194	PROMO-23A-L01-M23A-E225	promotion_round_primary_corroboration	PMID:19723805; https://pubmed.ncbi.nlm.nih.gov/19723805/; PMID:18346467; https://pubmed.ncbi.nlm.nih.gov/18346467/; PMID:23481656; https://pubmed.ncbi.nlm.nih.gov/23481656/	primary_experiment_plus_independent_corroboration	rat	2026-08-26 supervised lane-01 exact-pair corroboration; rat	high	Lane-01 promotion; primary PMIDs 19723805;18346467; independent corroboration PMIDs 23481656	Thy-1 engages the alphaVbeta3-syndecan-4 adhesion complex in cell-contact assays, with FAK/PKCalpha/RhoA/PI3K/Rac1 outputs.	Three-component contact complex and cell presentation are required; do not collapse to alphaVbeta3 alone.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00021	23B	M23B-EVID-000279	M23B-E000195	M23A-B011-EVID-016	primary_research_paper	PMID:18346467; PMID:23481656	primary_experiment	rat	contextual_support	medium	primary neural studies	THY1-dependent integrin engagement activates focal-adhesion and cytoskeletal signaling.	No terminal TF; alphaVbeta3/syndecan-4 complex is required.	contextual_or_unresolved	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00022	23B	M23B-EVID-PROMO-20260826-011	M23B-E000195	PROMO-23A-L01-M23A-E226	promotion_round_primary_corroboration	PMID:23481656; https://pubmed.ncbi.nlm.nih.gov/23481656/; PMID:19723805; https://pubmed.ncbi.nlm.nih.gov/19723805/; PMID:18346467; https://pubmed.ncbi.nlm.nih.gov/18346467/	primary_experiment_plus_independent_corroboration	rat	2026-08-26 supervised lane-01 exact-pair corroboration; rat	high	Lane-01 promotion; primary PMIDs 23481656; independent corroboration PMIDs 19723805;18346467	Thy-1 cell-cell contact through alphaVbeta3/SDC4 produces a resolved FAK/PI3K/Rac1/RhoA adhesion relay.	Relay is complex-dependent and not a terminal transcriptional readout.	receptor_proximal_or_pathway	true	true	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00023	23B	M23B-EVID-000289	M23B-E000204	M23A-B011-EVID-026	primary_research_paper	PMID:23553626; PMID:17868448; DOI:10.1074/jbc.M113.462630	primary_experiment	mouse; human	contextual_support	medium-high	primary adhesion studies	MAdCAM1 directly binds alpha4beta7.	Complete heterodimer and activation state are required; cytokine induction of MAdCAM1 is source-cell context.	contextual_or_unresolved	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00024	23B	M23B-EVID-PROMO-20260826-012	M23B-E000204	PROMO-23A-L01-M23A-E235	promotion_round_primary_corroboration	PMID:7687523; https://pubmed.ncbi.nlm.nih.gov/7687523/; PMID:23553626; https://pubmed.ncbi.nlm.nih.gov/23553626/; PMID:17868448; https://pubmed.ncbi.nlm.nih.gov/17868448/; PMID:9233649; https://pubmed.ncbi.nlm.nih.gov/9233649/	primary_experiment_plus_independent_corroboration	mouse; human	2026-08-26 supervised lane-01 exact-pair corroboration; mouse; human	high	Lane-01 promotion; primary PMIDs 7687523;23553626; independent corroboration PMIDs 17868448;9233649	MAdCAM1 is a direct ligand for the alpha4beta7 adhesion receptor, with independent homing/adhesion and receptor-specific evidence.	Complete alpha4beta7 heterodimer and endothelial addressin presentation are required.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00025	23B	M23B-EVID-000290	M23B-E000205	M23A-B011-EVID-027	primary_research_paper	PMID:23553626; PMID:17868448; DOI:10.1074/jbc.M113.462630	primary_experiment	mouse; human	contextual_support	medium	primary adhesion studies	Alpha4beta7 engagement supports integrin adhesion and lymphocyte homing.	No terminal TF.	contextual_or_unresolved	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00026	23B	M23B-EVID-PROMO-20260826-013	M23B-E000205	PROMO-23A-L01-M23A-E236	promotion_round_primary_corroboration	PMID:11947929; https://pubmed.ncbi.nlm.nih.gov/11947929/; PMID:23553626; https://pubmed.ncbi.nlm.nih.gov/23553626/; PMID:7687523; https://pubmed.ncbi.nlm.nih.gov/7687523/	primary_experiment_plus_independent_corroboration	mouse; human	2026-08-26 supervised lane-01 exact-pair corroboration; mouse; human	high	Lane-01 promotion; primary PMIDs 11947929;23553626; independent corroboration PMIDs 7687523	MAdCAM1-alpha4beta7 engagement produces paxillin/Cas-L and homing-associated adhesion signaling, anchored by direct receptor evidence.	Proximal adhesion relay; no terminal TF and no SCI-specific model.	receptor_proximal_or_pathway	true	true	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00027	23B	M23B-EVID-000301	M23B-E000216	M23A-B011-EVID-038	primary_research_paper	PMID:7961669; PMID:10704499	primary_experiment	human; mouse	contextual_support	medium-high	primary neural studies	NCAM1 homophilic engagement supports cytoskeletal and neurite outputs.	No terminal TF.	contextual_or_unresolved	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00028	23B	M23B-EVID-PROMO-20260826-014	M23B-E000216	PROMO-23A-L01-M23A-E247	promotion_round_primary_corroboration	PMID:7961669; https://pubmed.ncbi.nlm.nih.gov/7961669/; PMID:10704499; https://pubmed.ncbi.nlm.nih.gov/10704499/	primary_experiment_plus_independent_corroboration	human; mouse	2026-08-26 supervised lane-01 exact-pair corroboration; human; mouse	high	Lane-01 promotion; primary PMIDs 7961669; independent corroboration PMIDs 10704499	NCAM1 homophilic engagement is supported by independent neurite/adhesion studies and resolves a Src/FAK neurite relay.	Homophilic NCAM1 presentation and neural context are required; not an ECM ligand.	receptor_proximal_or_pathway	true	true	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00029	23B	M23B-EVID-000305	M23B-E000220	M23A-B011-EVID-042	primary_research_paper	PMCID:PMC2757411; PMID:19342381	primary_experiment	mouse; human	pathway_membership	medium-high	shared evidence for Q0534 and Q0535	Alpha8beta1 engagement supports downstream adhesion, migration, and Gdnf-associated developmental outputs.	No terminal TF or direct NPNT-to-Gdnf transcriptional edge; shared evidence across Q0534/Q0535.	downstream_or_functional	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00030	23B	M23B-EVID-PROMO-20260826-015	M23B-E000220	PROMO-23A-L01-M23A-E251	promotion_round_primary_corroboration	PMID:19342381; https://pubmed.ncbi.nlm.nih.gov/19342381/; PMID:17537792; https://pubmed.ncbi.nlm.nih.gov/17537792/; PMID:21790180; https://pubmed.ncbi.nlm.nih.gov/21790180/	primary_experiment_plus_independent_corroboration	mouse; human	2026-08-26 supervised lane-01 exact-pair corroboration; mouse; human	high	Lane-01 promotion; primary PMIDs 19342381;17537792; independent corroboration PMIDs 21790180	Nephronectin/NPNT binds alpha8beta1 and drives defined adhesion through the RGD/FEI matrix interface.	Matrix domain and complete alpha8beta1 context must be retained.	receptor_proximal_or_pathway	true	true	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00031	23B	M23B-EVID-000306	M23B-E000221	M23A-B011-EVID-043	primary_research_paper	DOI:10.1126/science.1255149; PMCID:PMC4369087; PMID:24876346	primary_experiment	mouse; recombinant mammalian proteins	direct_edge	high	primary neural structural study	Netrin-1 directly bound neogenin and DCC receptor ectodomains in biophysical and structural assays, with receptor-architecture and splice-variant boundaries resolved.	Direct binding is to receptor ectodomains and no terminal TF was tested; neogenin and DCC architectures must remain distinct.	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00032	23B	M23B-EVID-PROMO-20260826-016	M23B-E000221	PROMO-23A-L01-M23A-E252	promotion_round_primary_corroboration	PMID:24876346; https://pubmed.ncbi.nlm.nih.gov/24876346/; PMID:33740419; https://pubmed.ncbi.nlm.nih.gov/33740419/	primary_experiment_plus_independent_corroboration	human; mouse; Xenopus	2026-08-26 supervised lane-01 exact-pair corroboration; human; mouse; Xenopus	high	Lane-01 promotion; primary PMIDs 24876346; independent corroboration PMIDs 33740419	Netrin-1 directly binds neogenin in structural/biophysical work and is independently confirmed within a resolved NEO1 guidance-cue complex.	Netrin family and co-receptor context must not be conflated; this row is specifically NTN1-NEO1.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00033	23B	M23B-EVID-000314	M23B-E000228	M23A-B011-EVID-051	primary_research_paper	PMCID:PMC2749330; PMID:20154219; PMID:38561690	primary_experiment	mouse; human	contextual_support	medium-high	primary receptor studies	CLEC-2 binds multimeric podoplanin and is crosslinked.	Ligand multimerization and platelet/megakaryocyte context are required.	contextual_or_unresolved	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00034	23B	M23B-EVID-PROMO-20260826-017	M23B-E000228	PROMO-23A-L01-M23A-E259	promotion_round_primary_corroboration	PMID:17944973; https://pubmed.ncbi.nlm.nih.gov/17944973/; PMID:20154219; https://pubmed.ncbi.nlm.nih.gov/20154219/; PMID:38561690; https://pubmed.ncbi.nlm.nih.gov/38561690/	primary_experiment_plus_independent_corroboration	mouse; human	2026-08-26 supervised lane-01 exact-pair corroboration; mouse; human	high	Lane-01 promotion; primary PMIDs 17944973;20154219; independent corroboration PMIDs 38561690	Podoplanin engages CLEC-2 through defined glycan/protein contacts and receptor clustering, supported by direct structure and signaling studies.	Glycosylation and receptor clustering are required; this is a platelet/immune adhesion context.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00035	23B	M23B-EVID-000315	M23B-E000229	M23A-B011-EVID-052	primary_research_paper	PMCID:PMC2749330; PMID:20154219; PMID:38561690	primary_experiment	mouse; human	contextual_support	medium-high	primary platelet studies	Podoplanin crosslinking activates the CLEC-2 hemITAM platelet relay.	No terminal TF; tumor outputs do not establish a universal endpoint.	contextual_or_unresolved	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00036	23B	M23B-EVID-PROMO-20260826-018	M23B-E000229	PROMO-23A-L01-M23A-E260	promotion_round_primary_corroboration	PMID:20154219; https://pubmed.ncbi.nlm.nih.gov/20154219/; PMID:17944973; https://pubmed.ncbi.nlm.nih.gov/17944973/; PMID:38561690; https://pubmed.ncbi.nlm.nih.gov/38561690/	primary_experiment_plus_independent_corroboration	mouse; human	2026-08-26 supervised lane-01 exact-pair corroboration; mouse; human	high	Lane-01 promotion; primary PMIDs 20154219; independent corroboration PMIDs 17944973;38561690	Podoplanin-CLEC-2 engagement activates the resolved Src-Syk-LAT-PLCgamma2 hemITAM relay.	Relay depends on CLEC-2 clustering and cellular presentation; not a terminal TF.	receptor_proximal_or_pathway	true	true	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00037	23B	M23B-EVID-000340	M23B-E000247	M23A-B012-EVID-005	primary_research_paper	PMID:19141530; DOI:10.1096/fj.08-117564	primary_experiment	human	contextual_support	medium-high	PMID:19141530; DOI:10.1096/fj.08-117564	PTN directly interacts with alpha-v-beta-3 and PTPRZ1 is part of the receptor context.	Retain assembled alpha-v-beta-3; do not assign PTN to free ITGB3.	contextual_or_unresolved	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00038	23B	M23B-EVID-000341	M23B-E000247	M23A-B012-EVID-006	primary_research_paper	PMID:19141530; DOI:10.1096/fj.08-117564	primary_experiment	human	pathway_membership	medium-high	PMID:19141530; DOI:10.1096/fj.08-117564	PTN-induced beta3 phosphorylation depends on PTPRZ1 and c-Src.	PTPRZ1 is required; standalone PTN-integrin kinase pathway not established.	receptor_proximal_or_pathway	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00039	23B	M23B-EVID-000342	M23B-E000247	M23A-B012-EVID-007	primary_research_paper	PMID:19141530; DOI:10.1096/fj.08-117564	primary_experiment	human	contextual_support	medium-high	PMID:19141530; DOI:10.1096/fj.08-117564	Alpha-v-beta-3 determines the direction of PTN-associated migration output.	Not SCI-specific; direction differs by alpha-v-beta-3 expression.	downstream_or_functional	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00040	23B	M23B-EVID-PROMO-20260826-019	M23B-E000247	PROMO-23A-L01-M23A-E278	promotion_round_primary_corroboration	PMID:19141530; https://pubmed.ncbi.nlm.nih.gov/19141530/; PMID:39409168; https://pubmed.ncbi.nlm.nih.gov/39409168/	primary_experiment_plus_independent_corroboration	human; mouse comparator	2026-08-26 supervised lane-01 exact-pair corroboration; human; mouse comparator	high	Lane-01 promotion; primary PMIDs 19141530; independent corroboration PMIDs 39409168	Pleiotrophin supports a resolved alphaVbeta3/PTPRZ1 adhesion branch, corroborated by independent PTN/PTPRZ1/alphaVbeta3 migration signaling.	PTN receptor branches are context-dependent; preserve the alphaVbeta3/PTPRZ1 co-receptor configuration.	contextual_or_unresolved	true	true	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00041	23B	M23B-EVID-000343	M23B-E000248	M23A-B012-EVID-008	primary_research_paper	PMID:27445335; PMID:28569747; https://www.jci.org/articles/view/76838	primary_experiment	mouse; human comparator	contextual_support	medium-high	PMID:27445335; PMID:28569747; https://www.jci.org/articles/view/76838	PTN binding inhibits PTPRZ1 phosphatase activity.	PTPRZ1 isoform and chondroitin-sulfate state matter.	contextual_or_unresolved	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00042	23B	M23B-EVID-000344	M23B-E000248	M23A-B012-EVID-009	primary_research_paper	PMID:27445335; PMID:28569747; https://www.jci.org/articles/view/76838	primary_experiment	mouse; human comparator	pathway_membership	medium-high	PMID:27445335; PMID:28569747; https://www.jci.org/articles/view/76838	PTPRZ1-dependent kinase branches include Src/ALK/ERK contexts.	ERF phosphorylation is HSPC-specific and not universal.	receptor_proximal_or_pathway	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00043	23B	M23B-EVID-000345	M23B-E000248	M23A-B012-EVID-010	primary_research_paper	PMID:27445335; PMID:28569747; https://www.jci.org/articles/view/76838	primary_experiment	mouse; human comparator	contextual_support	medium	PMID:27445335; PMID:28569747; https://www.jci.org/articles/view/76838	PTN-PTPRZ1 signaling supports model-specific cellular outputs.	Multiple model-specific outputs; do not collapse into one universal branch.	downstream_or_functional	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00044	23B	M23B-EVID-PROMO-20260826-020	M23B-E000248	PROMO-23A-L01-M23A-E279	promotion_round_primary_corroboration	PMID:27445335; https://pubmed.ncbi.nlm.nih.gov/27445335/; PMID:28569747; https://pubmed.ncbi.nlm.nih.gov/28569747/	primary_experiment_plus_independent_corroboration	human; mouse comparator	2026-08-26 supervised lane-01 exact-pair corroboration; human; mouse comparator	high	Lane-01 promotion; primary PMIDs 27445335; independent corroboration PMIDs 28569747	PTN binds and inhibits PTPRZ1 phosphatase activity in independent primary studies, resolving the ligand-to-receptor branch.	PTN/PTPRZ1 is a phosphatase-receptor context rather than a classical integrin; downstream effects are cell-state dependent.	contextual_or_unresolved	true	true	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00045	23B	M23B-EVID-000346	M23B-E000249	M23A-B012-EVID-011	primary_research_paper	PMID:8175719; https://pubmed.ncbi.nlm.nih.gov/8175719/; PMCID:PMC2064262; https://pmc.ncbi.nlm.nih.gov/articles/PMC2064262/; PMID:9749725	primary_experiment	rat; mouse comparator	direct_edge	medium-high	PMID:8175719; PMCID:PMC2064262; PMID:9749725	PTN/HB-GAM binds SDC3 in neural and osteoblast-type systems.	Strongest evidence uses immobilized/matrix-associated ligand and HS chains.	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00046	23B	M23B-EVID-000347	M23B-E000249	M23A-B012-EVID-012	primary_research_paper	PMID:8175719; PMCID:PMC2064262; PMID:9749725	primary_experiment	rat; mouse comparator	pathway_membership	medium-high	PMID:8175719; PMCID:PMC2064262; PMID:9749725	SDC3-dependent Src/cortactin relay is supported.	SDC3 can cooperate with other PTN receptors.	receptor_proximal_or_pathway	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00047	23B	M23B-EVID-000348	M23B-E000249	M23A-B012-EVID-013	primary_research_paper	PMID:8175719; PMCID:PMC2064262; PMID:9749725	primary_experiment	rat; mouse comparator	contextual_support	medium	PMID:8175719; PMCID:PMC2064262; PMID:9749725	SDC3 signaling supports neurite and migration outputs.	No terminal TF or SCI receiver-state result.	downstream_or_functional	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00048	23B	M23B-EVID-PROMO-20260826-021	M23B-E000249	PROMO-23A-L01-M23A-E280	promotion_round_primary_corroboration	PMID:8175719; https://pubmed.ncbi.nlm.nih.gov/8175719/; PMID:9749725; https://pubmed.ncbi.nlm.nih.gov/9749725/	primary_experiment_plus_independent_corroboration	human; mouse comparator	2026-08-26 supervised lane-01 exact-pair corroboration; human; mouse comparator	high	Lane-01 promotion; primary PMIDs 8175719; independent corroboration PMIDs 9749725	PTN/HB-GAM binds syndecan-3 and supports Src/cortactin-associated adhesion signaling in independent neural/osteoblast systems.	Proteoglycan glycosaminoglycan/core-protein presentation is required; preserve SDC3 specificity.	contextual_or_unresolved	true	true	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00049	23B	M23B-EVID-000352	M23B-E000251	M23A-B012-EVID-017	primary_research_paper	PMID:10571240; PMID:14729980; PMID:14578885	primary_experiment	mouse; rat comparator	contextual_support	medium-high	PMID:10571240; PMID:14729980; PMID:14578885	RELN binds LRP8/ApoER2 and induces receptor clustering/internalization.	Receptor clustering and cellular context required.	contextual_or_unresolved	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00050	23B	M23B-EVID-000353	M23B-E000251	M23A-B012-EVID-018	primary_research_paper	PMID:10571240; PMID:14729980; PMID:14578885	primary_experiment	mouse; rat comparator	pathway_membership	medium-high	PMID:10571240; PMID:14729980; PMID:14578885	RELN-LRP8 signaling requires Dab1 and Src-family relay.	Not SCI-specific; no universal LRP8-to-TF edge.	receptor_proximal_or_pathway	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00051	23B	M23B-EVID-000354	M23B-E000251	M23A-B012-EVID-019	primary_research_paper	PMID:10571240; PMID:14729980; PMID:14578885	primary_experiment	mouse; rat comparator	contextual_support	medium	PMID:10571240; PMID:14729980; PMID:14578885	RELN-LRP8 signaling supports neuronal migration/cytoskeletal outputs.	Developmental-neural context only.	downstream_or_functional	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00052	23B	M23B-EVID-001459	M23B-E000251	M23A-B012-EVID-018-FULLTEXT-APOER2	primary_research_paper	PMCID:PMC321426; PMID:14729980; DOI:10.1128/MCB.24.3.1378-1386.2004	primary_experiment	mouse; human comparator	receptor_proximal_cytosolic_relay	high	Strasser et al. 2004; primary Reelin receptor-clustering study	Bivalent ApoER2/VLDLR-binding agents and Reelin induced Dab1 tyrosine phosphorylation in primary embryonic mouse neurons; receptor clustering activated Src-family kinases and modulated PKB/Akt phosphorylation, while chemical Dab1 dimerization in HEK293 cells was sufficient for phosphorylation and was inhibited by PP2.	The paper supports receptor-clustering-dependent relay and Dab1 substrate activation, not direct Reelin-Dab1, Reelin-Src, or Reelin-Akt binding. No terminal TF or SCI model was tested; VLDLR is retained as a separate receptor branch.	receptor_proximal_or_pathway	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00053	23B	M23B-EVID-001461	M23B-E000251	M23A-B012-EVID-020-FULLTEXT-APOER2-BINDING	primary_research_paper	PMCID:PMC321426; PMID:14729980; DOI:10.1128/MCB.24.3.1378-1386.2004	primary_receptor_binding_assay	mouse recombinant receptor; human Fc comparator	recombinant_ligand_receptor_binding	high	Strasser et al. 2004; primary Reelin receptor-binding assay	Reelin bound recombinant ApoER2 ligand-binding domain in a quantitative ELISA-based assay; the same paper used receptor-fragment specificity controls and a sandwich assay showing that ApoER2-bound Reelin could bind soluble VLDLR, consistent with multivalent receptor engagement.	The assay is recombinant solid-phase binding rather than a membrane-context affinity measurement; the figure reports similar ApoER2 and VLDLR affinities but this record does not assign a numeric Kd. Reelin multivalency and receptor-complex stoichiometry remain context-dependent; no direct Reelin-Dab1 or terminal-TF edge is inferred.	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
