module	pathway_name	edge_count	node_count	evidence_count
24B	EPCR-beta-arrestin-Dvl2-Rac1 barrier relay	1	2	1
24B	FAM3D-FPR1-Gi/beta-arrestin-ERK/p38 relay	1	2	1
24B	FAM3D-FPR2-Gi/beta-arrestin-ERK/p38 relay	1	2	1
24B	FLRT3 homophilic adhesion/migration branch	1	2	1
24B	FPR2-Gi-ERK/Akt migration relay	1	2	1
24B	Gal-9-TIM-3 checkpoint output	1	2	1
24B	Gal-9-TIM-3 immune checkpoint relay	1	2	1
24B	HMGB1-TIM-3 nucleic-acid sensing suppression	1	2	1
24B	HMGB1-TLR2 inflammatory relay	1	2	1
24B	IL-1 receptor-complex activation	2	3	2
24B	IL-36 inflammatory output	1	2	1
24B	IL-36 receptor-complex activation	3	4	3
24B	IL-36 receptor-complex proximal relay	1	2	1
24B	IL17D-CD93 ILC3 homeostasis relay	1	2	1
24B	IL17D-CD93-IL22 homeostatic branch	1	2	1
24B	Klk6-PAR1/PAR2-PI3K/MEK-ERK neurotoxicity relay	1	2	1
24B	Klk6-PAR2-MEK/ERK-STAT3 astrocyte relay	1	2	1
24B	Klk6-PAR2-MEK/ERK-STAT3 inflammatory astrocyte output	1	2	1
24B	LEAP2-GHSR central appetite output	1	2	1
24B	LEAP2-GHSR ghrelin antagonism	1	2	2
24B	LGALS9-TLR4 glycan-dependent modulation branch	1	2	1
24B	LTB4 release-PMN infiltration branch	1	2	1
24B	LTB4-BLT1 neutrophil recruitment	1	2	1
24B	MMP2/MMP9 ECM-vascular injury branch	1	2	1
24B	NKA-NK1 GPCR/PLC-Ca2+ relay	1	2	2
24B	NKA-NK2 GPCR/PLC-Ca2+ relay	1	2	2
24B	NKA-NK3 weak cross-reactivity	1	2	2
24B	NKB-NK1 weak cross-reactivity	1	2	2
24B	NKB-NK2 weak cross-reactivity	1	2	2
24B	NKB-NK3 GPCR relay	1	2	2
24B	NPgamma-NK1 binding branch	1	2	2
24B	NPgamma-NK2 native-tissue relay	1	2	1
24B	P2Y14-Gi/ERK/RhoA chemotaxis relay	1	2	1
24B	P2Y14-Gi/PI3K-RhoA relay	1	2	2
24B	P2Y14-Gi/Rho relay	1	2	2
24B	P2Y14-Gi/RhoA-Rho-kinase relay	1	2	2
24B	PANP-PILRA glycosylation-dependent neural relay	1	2	1
24B	PAR1-Rho/ERK/MAPK-NF-kB/JAK2-STAT3 relay	1	2	2
24B	PCDHGC3 junctional barrier branch	1	2	1
24B	PGE2-EP2-ERK/cAMP spinal pain relay	1	2	1
24B	PGE2-EP4 anti-inflammatory spinal feedback	1	2	2
24B	PTPdelta-IL1RAP trans-synaptic adhesion complex	1	2	1
24B	Resistin-TLR4 inflammatory function	1	2	1
24B	Resistin-TLR4 proximal inflammatory relay	1	2	2
24B	Resistin-TLR4-MyD88/MAPK/NFkB relay	1	2	1
24B	RvD1-FPR2 resolution relay	1	2	1
24B	RvD1-FPR2/ALX spinal resolution branch	1	2	1
24B	RvD1-GPR32 proresolution GPCR relay	1	2	1
24B	RvD1-GPR32 proresolution cellular output	1	2	1
24B	S100B-RAGE-Src/ERK/NFkB relay	1	2	1
24B	S1P-S1PR1-NLRP3-IL1beta relay	1	2	1
24B	S1P-S1PR2-ERK/ACSL4 ferroptosis relay	1	2	1
24B	S1P-S1PR3-p38-NF-kB relay	1	2	1
24B	SAA1-TLR2 inflammatory branch	1	2	1
24B	SAA1-TLR4-MyD88/NFkB branch	1	2	2
24B	SAA3-TLR4 inflammatory branch	1	2	2
24B	SP-NK1-PLC-Ca2+/ERK-p38 relay	1	2	1
24B	SP-NK2 GPCR relay	1	2	1
24B	SP-NK3 weak GPCR cross-reactivity	1	2	1
24B	TF-FVIIa-Xa-PAR2 protease relay	1	2	1
24B	TNC-FBG-C-TLR4 alarmin relay	1	2	1
24B	Tac1-NKA-NK2 branch	1	2	1
24B	Tac1-SP-NK1-ERK/p38 branch	1	2	1
24B	Tac4-HK1-NK1 GPCR relay	1	2	1
24B	VCAN-TLR2/TLR6 inflammatory relay	1	2	2
24B	WNT5A-ROR2-VANGL2 planar-cell-polarity branch	1	2	1
24B	XCL1-XCR1 comparator context	1	2	1
24B	bradykinin-B2R-NF-kB neuroprotection relay	1	2	2
24B	bradykinin-B2R-NF-kB neuroprotective output	1	2	1
24B	chemokine receptor comparator pharmacology	2	3	2
24B	chemokine receptor context	1	2	1
24B	chemokine receptor functional boundary	2	4	2
24B	coagulation-linked protease danger adjacency	1	2	2
24B	complement fragment targeting and SCI protection	1	2	1
24B	complement receptor-associated synaptic function	1	2	1
24B	complement-linked synaptic loss	1	2	2
24B	debris-sensor PI3K-AKT/DAM relay	1	2	2
24B	decorin-TLR2-MAPK/NFkB inflammatory relay	1	2	1
24B	extracellular protease adjacency	1	2	1
24B	ficolin-A-TLR4 macrophage polarization branch	1	2	1
24B	hemokinin-1-NK1 GPCR relay	1	2	2
24B	hemokinin-1-NK2 GPCR relay	1	2	2
24B	hemokinin-1-NK3 GPCR relay	1	2	2
24B	iC3b-CR3 opsonin binding	1	2	1
24B	iC3b-CR4 opsonin binding	1	2	1
24B	kinin-B1 receptor SCI bladder relay	1	2	2
24B	kinin-B1 receptor bladder hyperexcitability output	1	2	1
24B	kinin-system receptor induction context	1	2	1
24B	leukotriene/eicosanoid pharmacology	1	2	1
24B	lipid-debris-complement signaling	1	2	2
24B	pro-resolving lipid mediator co-therapy	1	2	2
24B	pro-resolving lipid mediator function	1	2	1
24B	purinergic excitotoxicity	1	2	3
24B	purinergic mitochondrial repair	1	2	1
24B	purinergic pain relay	1	2	2
24B	purinergic repair relay	1	2	2
24B	purinergic secondary injury	1	2	1
24B	reverse-direction DAMP-ECM pathway context	1	2	1
24B	thrombin-cleavage and PAR3-assisted-PAR4 relay	1	2	1
24B	trap-mediated purinergic inflammation	1	2	2
