review_priority_rank	review_priority_score	ligand_label	receptor_label	route_record_count	unique_evidence_id_count	output_annotated_route_count	tf_annotated_route_count	intracellular_annotated_route_count	missing_intracellular_count	missing_tf_count	route_tiers	selection_note
2209	42	COL4A3 NC1/collagen IV fragment	CD47/IAP with ITGAV:ITGB3 co-receptor context	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2210	42	COMP	ITGAV:ITGB3 (αVβ3)	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2211	42	CSPG4/NG2	FGFR1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2212	42	CXCL12/SDF-1	ITGA5:ITGB1 integrin	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2213	42	CXCL12/SDF1	ITGA2B:ITGB3 or ITGAV:ITGB3 complexes	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2214	42	CXCL12/SDF1	ITGA5:ITGB1 (α5β1)	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2215	42	CXCL12/SDF1	ITGAV:ITGB3 (αVβ3)	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2216	42	Canstatin/COL4A2-NC1	ITGAV:ITGB3	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2217	42	Comp	ITGAV_ITGB3	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2218	42	Dkk1	Lrp4	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2219	42	Dmp1	ITGAV_ITGB3	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2220	42	EGFL7	ITGAV:ITGB3 (alphaVbeta3)	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2221	42	Efnb1	Ephb1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2222	42	Efnb2	Ephb1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2223	42	FCER2/CD23	CDH2/N-cadherin	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2224	42	FGF1	FGFR1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2225	42	FLRT3	ROBO1/Roundabout homolog 1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2226	42	FN1	ITGA5:ITGB1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2227	42	FN1	ITGAV:ITGB3 (αVβ3)	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2228	42	Fgf10	Fgfr1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2229	42	Fgf11	Fgfr1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2230	42	Fgf12	Fgfr1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2231	42	Fgf13	Fgfr1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2232	42	Fgf14	Fgfr1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2233	42	Fgf15	Fgfr1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2234	42	Fgf16	Fgfr1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2235	42	Fgf18	Fgfr1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2236	42	Fgf2	Fgfr1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2237	42	Fgf21	Fgfr1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2238	42	Fgf22	Fgfr1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2239	42	Fgf23	Fgfr1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2240	42	Fgf4	Fgfr1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2241	42	Fgf5	Fgfr1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2242	42	Fgf6	Fgfr1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2243	42	Fgf7	Fgfr1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2244	42	Fgf9	Fgfr1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2245	42	Fn1	ITGA5_ITGB1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2246	42	Fn1	ITGAV_ITGB3	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2247	42	Gas6	Tyro3	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2248	42	Gh	Prlr	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2249	42	GlyCAM1	SELP/P-selectin	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2250	42	HIV-1 gp120	CFP/properdin	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2251	42	HIV-1 gp41	CFP/properdin	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2252	42	Hspg2	Fgfr1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2253	42	ICAM5/telencephalin	ITGA5:ITGB1 (alpha5beta1)	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2254	42	INSL5	RXFP4	3	2	2	0	0	3	3	ligand_receptor_entry_only:1;ligand_receptor_output_missing_intracellular_and_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2255	42	Ibsp	ITGAV_ITGB3	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2256	42	L1CAM/L1	ITGA5:ITGB1/VLA-5	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2257	42	L1cam	ITGAV_ITGB3	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2258	42	L1cam	Itga5_Itgb1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2259	42	LINGO1	RTN4R/NgR1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2260	42	M23A-Q1008: VWF	ITGAV:ITGB3	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2261	42	MAG/myelin-associated glycoprotein	RTN4R/NgR1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2262	42	MBL/mannan-binding lectin	LAIR1/CD305	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2263	42	MIA	ITGA4:ITGB1 or ITGA5:ITGB1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2264	42	MRC1/CD206/mannose receptor	PTPRC/CD45	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2265	42	Mindin/SPON2/spondin-2	ITGA5:ITGB1 alpha5beta1 integrin	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2266	42	Mmp2	MMP14_ITGAV_ITGB3	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2267	42	NCL/Nucleolin	SELP/P-selectin	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2268	42	NGF	NGFR/p75NTR	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2269	42	NGFR/p75NTR	RTN4R/NgR1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2270	42	NRG1	ITGAV:ITGB3 plus ERBB3	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2271	42	NT3	NGFR/p75NTR	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2272	42	NTF5/NT-4	NGFR/p75NTR	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2273	42	Ncam1	Fgfr1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2274	42	Ntf3	Ntrk3	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2275	42	P2Y2/P2RY2	ITGAV:ITGB3 alphaV-beta3 integrin	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2276	42	PDGFR-beta	JAK1/JAK2/TYK2	3	1	1	2	0	3	1	ligand_receptor_entry_only:1;ligand_receptor_tf_annotation_missing_intracellular_and_output:1;ligand_receptor_tf_output_annotation_missing_intracellular:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2277	42	PECAM1	alphaVbeta3 integrin	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2278	42	PLXNA2/PlexinA2	RTN4R/NgR1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2279	42	PTN	NCL/Nucleolin	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2280	42	PTPRS	NTRK3	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2281	42	Pra1/Candida albicans pH-regulated antigen 1	C3/complement component 3	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2282	42	Prl	Prlr	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2283	42	Pros1	Tyro3	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2284	42	Ptn	ITGAV_ITGB3	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2285	42	RTN2-66/RTN2	RTN4R/NgR1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2286	42	RTN3-66/RTN3	RTN4R/NgR1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2287	42	SELPLG/PSGL1	SELP/P-selectin	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2288	42	SLIT1	ROBO1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2289	42	SPP1/osteopontin	ITGA5:ITGB1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2290	42	Sat/Escherichia coli secreted autotransporter toxin	C3/complement component 3	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2291	42	Serpinf1	Plxdc1	3	2	2	0	0	3	3	ligand_receptor_entry_only:1;ligand_receptor_output_missing_intracellular_and_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2292	42	Slit1	Robo1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2293	42	Slit3	Robo1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2294	42	Sost	Lrp4	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2295	42	Sostdc1	Lrp4	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2296	42	SpeB/Streptococcus pyogenes streptococcal pyogenic exotoxin B	CFP/properdin	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2297	42	Spp1	ITGA5_ITGB1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2298	42	Spp1	ITGAV_ITGB3	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2299	42	THBS1/TSP1	ITGAV:ITGB3 integrin	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2300	42	THBS4	ITGAV:ITGB3	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2301	42	THY1	ITGAV:ITGB3	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2302	42	THY1	ITGAV:ITGB3-SDC4	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2303	42	TMIE/transmembrane inner ear protein	PCDH15/protocadherin-15	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2304	42	TNC	ITGAV:ITGB3	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2305	42	TNC RGD domain	ITGAV:ITGB3	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2306	42	TNC/tenascin-C	FGF18/FGF-18	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2307	42	TNFRSF19/TROY	RTN4R/NgR1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2308	42	TNXB FNIII9-10 fragment	ITGAV:ITGB3	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2309	42	TULP1/tubby-like protein 1	TYRO3	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2310	42	Thbs1	ITGAV_ITGB3	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2311	42	Thbs2	ITGAV_ITGB3	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2312	42	Thbs4	ITGAV_ITGB3	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2313	42	Thy1	ITGAV_ITGB3	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2314	42	Tnc	ITGAV_ITGB3	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2315	42	Tnxb	ITGAV_ITGB3	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2316	42	Tumstatin/COL4A3-NC1	ITGAV:ITGB3	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2317	42	VTN RGD	ITGAV:ITGB3	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2318	42	VWF/von Willebrand factor	SELP/P-selectin	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
