staging_evidence_id	module	b_evidence_id	b_edge_ids	source_a_evidence_id	source_kind	source_locator	support_kind	species_support	source_scope	confidence_tier	citation_note	evidence_summary	limitations	evidence_layer	exportable	promotion_specific	staging_status
20B-EVID-STAGE-00081	20B	M20B-EVID-PROMO-20260826-032	M20B-E001909	PROMO-20A-L01-M20A-EXT-0134	promotion_round_primary_corroboration	PMID:29187603; https://pubmed.ncbi.nlm.nih.gov/29187603/; PMID:37954158; https://pubmed.ncbi.nlm.nih.gov/37954158/	primary_experiment_plus_independent_corroboration	human subtype binding and/or mouse type-I IFN response; subtype caveat retained	2026-08-26 supervised lane-01 exact-pair corroboration; human subtype binding and/or mouse type-I IFN response; subtype caveat retained	high	Lane-01 promotion; primary PMIDs 29187603; independent corroboration PMIDs 37954158	Recombinant IFN-ε binds IFNAR1 and IFNAR2 and activates canonical interferon responses in primary studies; independent mouse protection work confirms IFN-ε biology.	The protection study reports activity in an Ifnar1-deficient setting, so in-vivo receptor dependence is not clean; promotion rests on direct IFNAR1/2 binding and canonical signaling, not that model.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00082	20B	M20B-EVID-001914	M20B-E001914	M20A-EXT-0139	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT2-EVID-016;M20A-EXT20-EVID-120	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cellchat_secreted_signaling	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00083	20B	M20B-EVID-PROMO-20260826-033	M20B-E001914	PROMO-20A-L01-M20A-EXT-0139	promotion_round_primary_corroboration	PMID:25394468; https://pubmed.ncbi.nlm.nih.gov/25394468/; PMID:23345436; https://pubmed.ncbi.nlm.nih.gov/23345436/	primary_experiment_plus_independent_corroboration	human/recombinant and neuronal primary studies; PTP splice context retained	2026-08-26 supervised lane-01 exact-pair corroboration; human/recombinant and neuronal primary studies; PTP splice context retained	high	Lane-01 promotion; primary PMIDs 25394468; independent corroboration PMIDs 23345436	Primary structural, adhesion, and synaptogenic experiments directly support Slitrk1-PTPδ, with an independent LAR-RPTP study resolving PTPδ-dependent synapse formation.	PTPδ splice insert meB is required for the best-supported interaction and synaptic phenotype.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00084	20B	M20B-EVID-001915	M20B-E001915	M20A-EXT-0140	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT2-EVID-017;M20A-EXT20-EVID-121	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cellchat_secreted_signaling	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00085	20B	M20B-EVID-PROMO-20260826-034	M20B-E001915	PROMO-20A-L01-M20A-EXT-0140	promotion_round_primary_corroboration	PMID:25989451; https://pubmed.ncbi.nlm.nih.gov/25989451/; PMID:23345436; https://pubmed.ncbi.nlm.nih.gov/23345436/	primary_experiment_plus_independent_corroboration	human/recombinant and neuronal primary studies; PTP splice context retained	2026-08-26 supervised lane-01 exact-pair corroboration; human/recombinant and neuronal primary studies; PTP splice context retained	high	Lane-01 promotion; primary PMIDs 25989451; independent corroboration PMIDs 23345436	Primary crystal/SPR/mutational and synaptogenic studies directly support Slitrk2-PTPδ, corroborated by independent PTPδ-dependent synapse-formation experiments.	PTPδ splice insert meB and synapse-type context are required; preserve the splice-form limit.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00086	20B	M20B-EVID-001921	M20B-E001921	M20A-EXT-0146	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT12-EVID-006;M20A-EXT20-EVID-124	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cellchat_secreted_signaling	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00087	20B	M20B-EVID-PROMO-20260826-035	M20B-E001921	PROMO-20A-L01-M20A-EXT-0146	promotion_round_primary_corroboration	PMID:24500924; https://pubmed.ncbi.nlm.nih.gov/24500924/; PMID:24873871; https://pubmed.ncbi.nlm.nih.gov/24873871/	primary_experiment_plus_independent_corroboration	human/rodent primary signaling studies	2026-08-26 supervised lane-01 exact-pair corroboration; human/rodent primary signaling studies	high	Lane-01 promotion; primary PMIDs 24500924; independent corroboration PMIDs 24873871	Primary FZD6-specific signaling and receptor-mobility studies support WNT5A-FZD6 interaction and downstream ERK/DVL behavior.	WNT5A-FZD6 signaling depends on receptor presentation and Dishevelled/co-receptor context; no isolated high-resolution complex is claimed.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00088	20B	M20B-EVID-001926	M20B-E001926	M20A-EXT-0151	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT7-EVID-005;M20A-EXT20-EVID-126	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cross_source_context_or_complex	receptor_proximal_or_pathway	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00089	20B	M20B-EVID-PROMO-20260826-036	M20B-E001926	PROMO-20A-L01-M20A-EXT-0151	promotion_round_primary_corroboration	PMID:14567914; https://pubmed.ncbi.nlm.nih.gov/14567914/; PMID:33957164; https://pubmed.ncbi.nlm.nih.gov/33957164/	primary_experiment_plus_independent_corroboration	rodent and human contact-mediated studies	2026-08-26 supervised lane-01 exact-pair corroboration; rodent and human contact-mediated studies	high	Lane-01 promotion; primary PMIDs 14567914; independent corroboration PMIDs 33957164	Primary contactin/Notch work identifies CNTN1 as a functional Notch ligand, and an independent epithelial study supports a CNTN1-Notch2 axis with receptor-specific inhibition.	This is an atypical contact-mediated Notch interaction rather than a canonical DSL ligand; exosomal/epithelial context is retained.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00090	20B	M20B-EVID-002113	M20B-E002113	M20A-EXT-0338	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT3-EVID-020;M20A-EXT20-EVID-148	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cross_source_context_or_complex	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00091	20B	M20B-EVID-PROMO-20260826-037	M20B-E002113	PROMO-20A-L02-M20A-EXT-0338	promotion_round_primary_corroboration	PMID:28988771; https://pubmed.ncbi.nlm.nih.gov/28988771/; PMID:23899604; https://pubmed.ncbi.nlm.nih.gov/23899604/	primary_experiment_plus_independent_corroboration	Human direct EGFR ligand/dimer structural biochemistry plus mouse Epgn-overexpression phenotype with EGFR dependence.	2026-08-26 supervised lane-02 exact-pair corroboration; Human direct EGFR ligand/dimer structural biochemistry plus mouse Epgn-overexpression phenotype with EGFR dependence.	high	Lane-02 promotion; primary PMIDs 28988771; independent corroboration PMIDs 23899604	EPGN is directly resolved as an EGFR ligand in receptor-dimer structural/biochemical assays (PMID 28988771); an independent mouse Epgn model links the phenotype to EGFR activation (PMID 23899604).	EPGN is a lower-affinity/redundant EGFR ligand; evidence does not imply ERBB2 or other ErbB receptor specificity.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00092	20B	M20B-EVID-002135	M20B-E002135	M20A-EXT-0360	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT15-EVID-003;M20A-EXT20-EVID-155	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cross_source_context_or_complex	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00093	20B	M20B-EVID-PROMO-20260826-038	M20B-E002135	PROMO-20A-L02-M20A-EXT-0360	promotion_round_primary_corroboration	PMID:16413178; https://pubmed.ncbi.nlm.nih.gov/16413178/; PMID:1959558; https://pubmed.ncbi.nlm.nih.gov/1959558/	primary_experiment_plus_independent_corroboration	Human recombinant laminin-integrin specificity panel plus mouse laminin E8/affinity evidence; LAMA1 represented as laminin-111.	2026-08-26 supervised lane-02 exact-pair corroboration; Human recombinant laminin-integrin specificity panel plus mouse laminin E8/affinity evidence; LAMA1 represented as laminin-111.	high	Lane-02 promotion; primary PMIDs 16413178; independent corroboration PMIDs 1959558	Purified α6β1 binding to laminin-111 is resolved in a ligand-specificity panel (PMID 16413178) and independently in mouse laminin E8/human laminin affinity chromatography (PMID 1959558).	Form resolution is laminin-111/E8 rather than every native LAMA1-containing basement-membrane assembly; retain the α6β1 heterodimer.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00094	20B	M20B-EVID-002137	M20B-E002137	M20A-EXT-0362	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT15-EVID-005;M20A-EXT20-EVID-157	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cross_source_context_or_complex	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00095	20B	M20B-EVID-PROMO-20260826-039	M20B-E002137	PROMO-20A-L02-M20A-EXT-0362	promotion_round_primary_corroboration	PMID:16413178; https://pubmed.ncbi.nlm.nih.gov/16413178/; PMID:1839357; https://pubmed.ncbi.nlm.nih.gov/1839357/; PMID:8810334; https://pubmed.ncbi.nlm.nih.gov/8810334/	primary_experiment_plus_independent_corroboration	Human/mouse recombinant or cell-based α7β1 evidence with laminin-111/E8/laminin-1 forms resolved.	2026-08-26 supervised lane-02 exact-pair corroboration; Human/mouse recombinant or cell-based α7β1 evidence with laminin-111/E8/laminin-1 forms resolved.	high	Lane-02 promotion; primary PMIDs 16413178; independent corroboration PMIDs 1839357;8810334	The α7X1/X2β1 splice-specific laminin panel directly resolves binding to laminin-111 (PMID 16413178); independent α7β1 laminin E8 binding and mouse α7β1 transfectant assays corroborate the edge (PMIDs 1839357, 8810334).	α7 splice variant and laminin isoform preferences are form-specific; do not generalize across all laminins or collapse α7β1 to α6β1.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00096	20B	M20B-EVID-002233	M20B-E002233	M20A-EXT-0458	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT3-EVID-010;M20A-EXT3-EVID-011;M20A-EXT20-EVID-176	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cross_source_context_or_complex	receptor_proximal_or_pathway	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00097	20B	M20B-EVID-PROMO-20260826-040	M20B-E002233	PROMO-20A-L02-M20A-EXT-0458	promotion_round_primary_corroboration	PMID:18585357; https://pubmed.ncbi.nlm.nih.gov/18585357/; PMID:18948420; https://pubmed.ncbi.nlm.nih.gov/18948420/	primary_experiment_plus_independent_corroboration	Rat/vertebrate and fly/vertebrate/mouse assays with human orthology comparator.	2026-08-26 supervised lane-02 exact-pair corroboration; Rat/vertebrate and fly/vertebrate/mouse assays with human orthology comparator.	high	Lane-02 promotion; primary PMIDs 18585357; independent corroboration PMIDs 18948420	DSCAM is directly shown to bind netrin-1 and collaborate with DCC in turning assays (PMID 18585357); an independent study reproduces netrin-dependent Dscam binding and axon guidance across vertebrate/fly systems (PMID 18948420).	DSCAM is not required in every mouse netrin-1 assay (PMID 22238077); retain co-receptor/parallel-pathway context rather than treating it as the sole netrin receptor.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00098	20B	M20B-EVID-002236	M20B-E002236	M20A-EXT-0461	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT3-EVID-016;M20A-EXT3-EVID-017;M20A-EXT20-EVID-178	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cross_source_context_or_complex	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00099	20B	M20B-EVID-PROMO-20260826-041	M20B-E002236	PROMO-20A-L02-M20A-EXT-0461	promotion_round_primary_corroboration	PMID:15574733; https://pubmed.ncbi.nlm.nih.gov/15574733/; PMID:24739528; https://pubmed.ncbi.nlm.nih.gov/24739528/	primary_experiment_plus_independent_corroboration	Human recombinant/domain-mapping evidence plus mouse corpus-callosum guidance genetics and receptor-complex function.	2026-08-26 supervised lane-02 exact-pair corroboration; Human recombinant/domain-mapping evidence plus mouse corpus-callosum guidance genetics and receptor-complex function.	high	Lane-02 promotion; primary PMIDs 15574733; independent corroboration PMIDs 24739528	Unc5C Ig domains are directly mapped as netrin-binding regions (PMID 15574733); independent mouse work places Unc5C with DCC downstream of netrin-1 during callosal guidance (PMID 24739528).	UNC5C commonly acts in a DCC/co-receptor complex; this promotion is for the exact Ntn1–Unc5c edge, not free-standing receptor exclusivity.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00100	20B	M20B-EVID-002519	M20B-E002519	M20A-EXT-0744	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT18-EVID-358;M20A-EXT20-EVID-211	Four-worker medium-confidence review refined species-specific confidence; overall remains medium because the evidence is asymmetric, composite, cofactor-dependent, or context-limited.	liana_only_discovery	receptor_proximal_or_pathway	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00101	20B	M20B-EVID-005280-P2-DIRECT	M20B-E002519	M20A-EXT-0744	primary_recovery	PMID:37252960; PMCID:PMC10266037; DOI:10.1073/pnas.2300453120; https://pubmed.ncbi.nlm.nih.gov/37252960/	validated_primary_direct_or_interaction_assay	Recombinant human agrin, LRP4, and MuSK ectodomains	primary_exact_complex_or_receptor_retrieval	High	PMID:37252960; PMCID:PMC10266037; DOI:10.1073/pnas.2300453120	Cryo-EM resolved a 1:1:1 agrin/LRP4/MuSK complex and showed that LRP4 promotes a direct interaction between agrin and MuSK.	MuSK engagement is represented in the obligate agrin/LRP4/MuSK complex, not as free MuSK binding without LRP4; no terminal TF.	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00102	20B	M20B-EVID-005281-P2-RELAY	M20B-E002519	M20A-EXT-0744	primary_recovery	PMID:37252960; PMCID:PMC10266037; DOI:10.1073/pnas.2300453120; https://pubmed.ncbi.nlm.nih.gov/37252960/	validated_primary_receptor_proximal_assay	Recombinant agrin/LRP4/MuSK receptor-complex system	primary_exact_complex_or_receptor_retrieval	High	PMID:37252960; PMCID:PMC10266037; DOI:10.1073/pnas.2300453120	Concurrent agrin and LRP4 binding activates MuSK within the ternary receptor complex.	No complete intracellular signaling sequence or terminal TF was established; receptor-complex topology is mandatory.	receptor_proximal_relay	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00103	20B	M20B-EVID-005282-P2-FUNC	M20B-E002519	M20A-EXT-0744	primary_recovery	PMID:36233091; https://pubmed.ncbi.nlm.nih.gov/36233091/	validated_primary_function_or_program_assay	Primary human myoblasts	primary_exact_complex_or_receptor_retrieval	Medium-high	PMID:36233091	Neuronal agrin effects on primary human myoblast proliferation were reduced by LRP4/MuSK silencing, supporting a receptor-complex-associated functional output.	The age-dependent response also included an LRP4/MuSK-independent component; no SCI model or terminal TF was established.	downstream_or_functional	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00104	20B	M20B-EVID-PROMO-20260826-042	M20B-E002519	PROMO-20A-L02-M20A-EXT-0744	promotion_round_primary_corroboration	PMID:37252960; https://pubmed.ncbi.nlm.nih.gov/37252960/; PMID:18848351; https://pubmed.ncbi.nlm.nih.gov/18848351/; PMID:18957220; https://pubmed.ncbi.nlm.nih.gov/18957220/	primary_experiment_plus_independent_corroboration	Human recombinant 1:1:1 cryo-EM complex plus independent mouse cellular MuSK activation/AChR-clustering studies.	2026-08-26 supervised lane-02 exact-pair corroboration; Human recombinant 1:1:1 cryo-EM complex plus independent mouse cellular MuSK activation/AChR-clustering studies.	high	Lane-02 promotion; primary PMIDs 37252960; independent corroboration PMIDs 18848351;18957220	Cryo-EM directly preserves a 1:1:1 Agrin–LRP4–MuSK complex and resolves Agrin-promoted MuSK engagement (PMID 37252960); independent mouse studies establish the Agrin–LRP4–MuSK signaling complex (PMIDs 18848351, 18957220).	Do not interpret this as free Agrin binding to MuSK: LRP4 is an obligate coreceptor and Agrin splice/terminal form matters.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00105	20B	M20B-EVID-002521	M20B-E002521	M20A-EXT-0746	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT18-EVID-360;M20A-EXT20-EVID-212	Four-worker medium-confidence review refined species-specific confidence; overall remains medium because the evidence is asymmetric, composite, cofactor-dependent, or context-limited.	liana_only_discovery	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00106	20B	M20B-EVID-PROMO-20260826-043	M20B-E002521	PROMO-20A-L02-M20A-EXT-0746	promotion_round_primary_corroboration	PMID:9311920; https://pubmed.ncbi.nlm.nih.gov/9311920/; PMID:9299416; https://pubmed.ncbi.nlm.nih.gov/9299416/	primary_experiment_plus_independent_corroboration	Mouse recombinant AgRP in vitro/in vivo pharmacology plus human MC3R/MC4R functional receptor assays.	2026-08-26 supervised lane-02 exact-pair corroboration; Mouse recombinant AgRP in vitro/in vivo pharmacology plus human MC3R/MC4R functional receptor assays.	high	Lane-02 promotion; primary PMIDs 9311920; independent corroboration PMIDs 9299416	Recombinant AgRP is tested directly as an antagonist at MC3R/MC4R (PMID 9311920), with independent human MC3R/MC4R functional antagonism (PMID 9299416).	AgRP is an antagonist/inverse agonist in these assays; preserve negative ligand polarity and peptide-form dependence rather than treating it as an agonist.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00107	20B	M20B-EVID-003553	M20B-E003553	M20A-EXT-1778	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT19-EVID-0978;M20A-EXT20-EVID-243	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	liana_only_discovery	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00108	20B	M20B-EVID-PROMO-20260826-044	M20B-E003553	PROMO-20A-L02-M20A-EXT-1778	promotion_round_primary_corroboration	PMID:22718755; https://pubmed.ncbi.nlm.nih.gov/22718755/; PMID:17311849; https://pubmed.ncbi.nlm.nih.gov/17311849/	primary_experiment_plus_independent_corroboration	Human structural ternary complex plus mouse/human receptor-binding and endothelial functional comparison.	2026-08-26 supervised lane-02 exact-pair corroboration; Human structural ternary complex plus mouse/human receptor-binding and endothelial functional comparison.	high	Lane-02 promotion; primary PMIDs 22718755; independent corroboration PMIDs 17311849	A crystal structure directly assembles GDF2/BMP9 with ALK1/ACVRL1 and ActRIIB/ACVR2B (PMID 22718755); an independent study confirms BMP9 binding/signaling through ALK1 and type-II receptors (PMID 17311849).	The promoted edge is the preserved ACVRL1–ACVR2B heteromer; do not propagate it to ACVR2A, other ALKs, or isolated receptor components.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
