review_id	pair_key	pair_label_canonical	source_locators	species_support	support_kind	evidence_summary	limitations	search_notes	manual_reason
M20A-CELLCHAT-REMAINING-1629	ra-aldh1a1 rarg_crabp2	RA-ALDH1A1 RARG_CRABP2	https://pubmed.ncbi.nlm.nih.gov/?term=RA-ALDH1A1+RARG_CRABP2;https://europepmc.org/search?query=RA-ALDH1A1+RARG_CRABP2;https://www.uniprot.org/uniprotkb?query=RA-ALDH1A1+RARG_CRABP2;https://pubmed.ncbi.nlm.nih.gov/10490651/;https://pubmed.ncbi.nlm.nih.gov/35159132/;https://www.nature.com/articles/nsb979	mouse; human orthologs searched; species/construct caveats retained	mature retinoid receptor/pathway evidence with ALDH source and holoreceptor ambiguity	ALDH1A1/2/3 generate retinoic acid, while RAR/RXR/CRABP2 or RORB signaling is supported by primary retinoid studies; the submitted enzyme-to-holoreceptor notation is a biosynthetic composite, not direct enzyme-receptor binding.	Retinoid isomer, CRABP2 delivery, RAR/RXR composition, RORB ligand status, ALDH isoform, species, and cell context require manual adjudication.	aliases=RA-ALDH1A1+RARG_CRABP2; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1630	ra-aldh1a1 rarg_rxrg_crabp2	RA-ALDH1A1 RARG_RXRG_CRABP2	https://pubmed.ncbi.nlm.nih.gov/?term=RA-ALDH1A1+RARG_RXRG_CRABP2;https://europepmc.org/search?query=RA-ALDH1A1+RARG_RXRG_CRABP2;https://www.uniprot.org/uniprotkb?query=RA-ALDH1A1+RARG_RXRG_CRABP2;https://pubmed.ncbi.nlm.nih.gov/10490651/;https://pubmed.ncbi.nlm.nih.gov/35159132/;https://www.nature.com/articles/nsb979	mouse; human orthologs searched; species/construct caveats retained	mature retinoid receptor/pathway evidence with ALDH source and holoreceptor ambiguity	ALDH1A1/2/3 generate retinoic acid, while RAR/RXR/CRABP2 or RORB signaling is supported by primary retinoid studies; the submitted enzyme-to-holoreceptor notation is a biosynthetic composite, not direct enzyme-receptor binding.	Retinoid isomer, CRABP2 delivery, RAR/RXR composition, RORB ligand status, ALDH isoform, species, and cell context require manual adjudication.	aliases=RA-ALDH1A1+RARG_RXRG_CRABP2; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1631	ra-aldh1a1 rorb	RA-ALDH1A1 Rorb	https://pubmed.ncbi.nlm.nih.gov/?term=RA-ALDH1A1+Rorb;https://europepmc.org/search?query=RA-ALDH1A1+Rorb;https://www.uniprot.org/uniprotkb?query=RA-ALDH1A1+Rorb;https://pubmed.ncbi.nlm.nih.gov/10490651/;https://pubmed.ncbi.nlm.nih.gov/35159132/;https://www.nature.com/articles/nsb979	mouse; human orthologs searched; species/construct caveats retained	mature retinoid receptor/pathway evidence with ALDH source and holoreceptor ambiguity	ALDH1A1/2/3 generate retinoic acid, while RAR/RXR/CRABP2 or RORB signaling is supported by primary retinoid studies; the submitted enzyme-to-holoreceptor notation is a biosynthetic composite, not direct enzyme-receptor binding.	Retinoid isomer, CRABP2 delivery, RAR/RXR composition, RORB ligand status, ALDH isoform, species, and cell context require manual adjudication.	aliases=RA-ALDH1A1+Rorb; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1632	ra-aldh1a1 rxra_crabp2	RA-ALDH1A1 RXRA_CRABP2	https://pubmed.ncbi.nlm.nih.gov/?term=RA-ALDH1A1+RXRA_CRABP2;https://europepmc.org/search?query=RA-ALDH1A1+RXRA_CRABP2;https://www.uniprot.org/uniprotkb?query=RA-ALDH1A1+RXRA_CRABP2;https://pubmed.ncbi.nlm.nih.gov/10490651/;https://pubmed.ncbi.nlm.nih.gov/35159132/;https://www.nature.com/articles/nsb979	mouse; human orthologs searched; species/construct caveats retained	mature retinoid receptor/pathway evidence with ALDH source and holoreceptor ambiguity	ALDH1A1/2/3 generate retinoic acid, while RAR/RXR/CRABP2 or RORB signaling is supported by primary retinoid studies; the submitted enzyme-to-holoreceptor notation is a biosynthetic composite, not direct enzyme-receptor binding.	Retinoid isomer, CRABP2 delivery, RAR/RXR composition, RORB ligand status, ALDH isoform, species, and cell context require manual adjudication.	aliases=RA-ALDH1A1+RXRA_CRABP2; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1633	ra-aldh1a1 rxrb_crabp2	RA-ALDH1A1 RXRB_CRABP2	https://pubmed.ncbi.nlm.nih.gov/?term=RA-ALDH1A1+RXRB_CRABP2;https://europepmc.org/search?query=RA-ALDH1A1+RXRB_CRABP2;https://www.uniprot.org/uniprotkb?query=RA-ALDH1A1+RXRB_CRABP2;https://pubmed.ncbi.nlm.nih.gov/10490651/;https://pubmed.ncbi.nlm.nih.gov/35159132/;https://www.nature.com/articles/nsb979	mouse; human orthologs searched; species/construct caveats retained	mature retinoid receptor/pathway evidence with ALDH source and holoreceptor ambiguity	ALDH1A1/2/3 generate retinoic acid, while RAR/RXR/CRABP2 or RORB signaling is supported by primary retinoid studies; the submitted enzyme-to-holoreceptor notation is a biosynthetic composite, not direct enzyme-receptor binding.	Retinoid isomer, CRABP2 delivery, RAR/RXR composition, RORB ligand status, ALDH isoform, species, and cell context require manual adjudication.	aliases=RA-ALDH1A1+RXRB_CRABP2; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1634	ra-aldh1a1 rxrg_crabp2	RA-ALDH1A1 RXRG_CRABP2	https://pubmed.ncbi.nlm.nih.gov/?term=RA-ALDH1A1+RXRG_CRABP2;https://europepmc.org/search?query=RA-ALDH1A1+RXRG_CRABP2;https://www.uniprot.org/uniprotkb?query=RA-ALDH1A1+RXRG_CRABP2;https://pubmed.ncbi.nlm.nih.gov/10490651/;https://pubmed.ncbi.nlm.nih.gov/35159132/;https://www.nature.com/articles/nsb979	mouse; human orthologs searched; species/construct caveats retained	mature retinoid receptor/pathway evidence with ALDH source and holoreceptor ambiguity	ALDH1A1/2/3 generate retinoic acid, while RAR/RXR/CRABP2 or RORB signaling is supported by primary retinoid studies; the submitted enzyme-to-holoreceptor notation is a biosynthetic composite, not direct enzyme-receptor binding.	Retinoid isomer, CRABP2 delivery, RAR/RXR composition, RORB ligand status, ALDH isoform, species, and cell context require manual adjudication.	aliases=RA-ALDH1A1+RXRG_CRABP2; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1635	ra-aldh1a2 rara_crabp2	RA-ALDH1A2 RARA_CRABP2	https://pubmed.ncbi.nlm.nih.gov/?term=RA-ALDH1A2+RARA_CRABP2;https://europepmc.org/search?query=RA-ALDH1A2+RARA_CRABP2;https://www.uniprot.org/uniprotkb?query=RA-ALDH1A2+RARA_CRABP2;https://pubmed.ncbi.nlm.nih.gov/10490651/;https://pubmed.ncbi.nlm.nih.gov/35159132/;https://www.nature.com/articles/nsb979	mouse; human orthologs searched; species/construct caveats retained	mature retinoid receptor/pathway evidence with ALDH source and holoreceptor ambiguity	ALDH1A1/2/3 generate retinoic acid, while RAR/RXR/CRABP2 or RORB signaling is supported by primary retinoid studies; the submitted enzyme-to-holoreceptor notation is a biosynthetic composite, not direct enzyme-receptor binding.	Retinoid isomer, CRABP2 delivery, RAR/RXR composition, RORB ligand status, ALDH isoform, species, and cell context require manual adjudication.	aliases=RA-ALDH1A2+RARA_CRABP2; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1636	ra-aldh1a2 rara_rxra_crabp2	RA-ALDH1A2 RARA_RXRA_CRABP2	https://pubmed.ncbi.nlm.nih.gov/?term=RA-ALDH1A2+RARA_RXRA_CRABP2;https://europepmc.org/search?query=RA-ALDH1A2+RARA_RXRA_CRABP2;https://www.uniprot.org/uniprotkb?query=RA-ALDH1A2+RARA_RXRA_CRABP2;https://pubmed.ncbi.nlm.nih.gov/10490651/;https://pubmed.ncbi.nlm.nih.gov/35159132/;https://www.nature.com/articles/nsb979	mouse; human orthologs searched; species/construct caveats retained	mature retinoid receptor/pathway evidence with ALDH source and holoreceptor ambiguity	ALDH1A1/2/3 generate retinoic acid, while RAR/RXR/CRABP2 or RORB signaling is supported by primary retinoid studies; the submitted enzyme-to-holoreceptor notation is a biosynthetic composite, not direct enzyme-receptor binding.	Retinoid isomer, CRABP2 delivery, RAR/RXR composition, RORB ligand status, ALDH isoform, species, and cell context require manual adjudication.	aliases=RA-ALDH1A2+RARA_RXRA_CRABP2; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1637	ra-aldh1a2 rarb_crabp2	RA-ALDH1A2 RARB_CRABP2	https://pubmed.ncbi.nlm.nih.gov/?term=RA-ALDH1A2+RARB_CRABP2;https://europepmc.org/search?query=RA-ALDH1A2+RARB_CRABP2;https://www.uniprot.org/uniprotkb?query=RA-ALDH1A2+RARB_CRABP2;https://pubmed.ncbi.nlm.nih.gov/10490651/;https://pubmed.ncbi.nlm.nih.gov/35159132/;https://www.nature.com/articles/nsb979	mouse; human orthologs searched; species/construct caveats retained	mature retinoid receptor/pathway evidence with ALDH source and holoreceptor ambiguity	ALDH1A1/2/3 generate retinoic acid, while RAR/RXR/CRABP2 or RORB signaling is supported by primary retinoid studies; the submitted enzyme-to-holoreceptor notation is a biosynthetic composite, not direct enzyme-receptor binding.	Retinoid isomer, CRABP2 delivery, RAR/RXR composition, RORB ligand status, ALDH isoform, species, and cell context require manual adjudication.	aliases=RA-ALDH1A2+RARB_CRABP2; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1638	ra-aldh1a2 rarb_rxrb_crabp2	RA-ALDH1A2 RARB_RXRB_CRABP2	https://pubmed.ncbi.nlm.nih.gov/?term=RA-ALDH1A2+RARB_RXRB_CRABP2;https://europepmc.org/search?query=RA-ALDH1A2+RARB_RXRB_CRABP2;https://www.uniprot.org/uniprotkb?query=RA-ALDH1A2+RARB_RXRB_CRABP2;https://pubmed.ncbi.nlm.nih.gov/10490651/;https://pubmed.ncbi.nlm.nih.gov/35159132/;https://www.nature.com/articles/nsb979	mouse; human orthologs searched; species/construct caveats retained	mature retinoid receptor/pathway evidence with ALDH source and holoreceptor ambiguity	ALDH1A1/2/3 generate retinoic acid, while RAR/RXR/CRABP2 or RORB signaling is supported by primary retinoid studies; the submitted enzyme-to-holoreceptor notation is a biosynthetic composite, not direct enzyme-receptor binding.	Retinoid isomer, CRABP2 delivery, RAR/RXR composition, RORB ligand status, ALDH isoform, species, and cell context require manual adjudication.	aliases=RA-ALDH1A2+RARB_RXRB_CRABP2; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1639	ra-aldh1a2 rarg_crabp2	RA-ALDH1A2 RARG_CRABP2	https://pubmed.ncbi.nlm.nih.gov/?term=RA-ALDH1A2+RARG_CRABP2;https://europepmc.org/search?query=RA-ALDH1A2+RARG_CRABP2;https://www.uniprot.org/uniprotkb?query=RA-ALDH1A2+RARG_CRABP2;https://pubmed.ncbi.nlm.nih.gov/10490651/;https://pubmed.ncbi.nlm.nih.gov/35159132/;https://www.nature.com/articles/nsb979	mouse; human orthologs searched; species/construct caveats retained	mature retinoid receptor/pathway evidence with ALDH source and holoreceptor ambiguity	ALDH1A1/2/3 generate retinoic acid, while RAR/RXR/CRABP2 or RORB signaling is supported by primary retinoid studies; the submitted enzyme-to-holoreceptor notation is a biosynthetic composite, not direct enzyme-receptor binding.	Retinoid isomer, CRABP2 delivery, RAR/RXR composition, RORB ligand status, ALDH isoform, species, and cell context require manual adjudication.	aliases=RA-ALDH1A2+RARG_CRABP2; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1640	ra-aldh1a2 rarg_rxrg_crabp2	RA-ALDH1A2 RARG_RXRG_CRABP2	https://pubmed.ncbi.nlm.nih.gov/?term=RA-ALDH1A2+RARG_RXRG_CRABP2;https://europepmc.org/search?query=RA-ALDH1A2+RARG_RXRG_CRABP2;https://www.uniprot.org/uniprotkb?query=RA-ALDH1A2+RARG_RXRG_CRABP2;https://pubmed.ncbi.nlm.nih.gov/10490651/;https://pubmed.ncbi.nlm.nih.gov/35159132/;https://www.nature.com/articles/nsb979	mouse; human orthologs searched; species/construct caveats retained	mature retinoid receptor/pathway evidence with ALDH source and holoreceptor ambiguity	ALDH1A1/2/3 generate retinoic acid, while RAR/RXR/CRABP2 or RORB signaling is supported by primary retinoid studies; the submitted enzyme-to-holoreceptor notation is a biosynthetic composite, not direct enzyme-receptor binding.	Retinoid isomer, CRABP2 delivery, RAR/RXR composition, RORB ligand status, ALDH isoform, species, and cell context require manual adjudication.	aliases=RA-ALDH1A2+RARG_RXRG_CRABP2; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1641	ra-aldh1a2 rorb	RA-ALDH1A2 Rorb	https://pubmed.ncbi.nlm.nih.gov/?term=RA-ALDH1A2+Rorb;https://europepmc.org/search?query=RA-ALDH1A2+Rorb;https://www.uniprot.org/uniprotkb?query=RA-ALDH1A2+Rorb;https://pubmed.ncbi.nlm.nih.gov/10490651/;https://pubmed.ncbi.nlm.nih.gov/35159132/;https://www.nature.com/articles/nsb979	mouse; human orthologs searched; species/construct caveats retained	mature retinoid receptor/pathway evidence with ALDH source and holoreceptor ambiguity	ALDH1A1/2/3 generate retinoic acid, while RAR/RXR/CRABP2 or RORB signaling is supported by primary retinoid studies; the submitted enzyme-to-holoreceptor notation is a biosynthetic composite, not direct enzyme-receptor binding.	Retinoid isomer, CRABP2 delivery, RAR/RXR composition, RORB ligand status, ALDH isoform, species, and cell context require manual adjudication.	aliases=RA-ALDH1A2+Rorb; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1642	ra-aldh1a2 rxra_crabp2	RA-ALDH1A2 RXRA_CRABP2	https://pubmed.ncbi.nlm.nih.gov/?term=RA-ALDH1A2+RXRA_CRABP2;https://europepmc.org/search?query=RA-ALDH1A2+RXRA_CRABP2;https://www.uniprot.org/uniprotkb?query=RA-ALDH1A2+RXRA_CRABP2;https://pubmed.ncbi.nlm.nih.gov/10490651/;https://pubmed.ncbi.nlm.nih.gov/35159132/;https://www.nature.com/articles/nsb979	mouse; human orthologs searched; species/construct caveats retained	mature retinoid receptor/pathway evidence with ALDH source and holoreceptor ambiguity	ALDH1A1/2/3 generate retinoic acid, while RAR/RXR/CRABP2 or RORB signaling is supported by primary retinoid studies; the submitted enzyme-to-holoreceptor notation is a biosynthetic composite, not direct enzyme-receptor binding.	Retinoid isomer, CRABP2 delivery, RAR/RXR composition, RORB ligand status, ALDH isoform, species, and cell context require manual adjudication.	aliases=RA-ALDH1A2+RXRA_CRABP2; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1643	ra-aldh1a2 rxrb_crabp2	RA-ALDH1A2 RXRB_CRABP2	https://pubmed.ncbi.nlm.nih.gov/?term=RA-ALDH1A2+RXRB_CRABP2;https://europepmc.org/search?query=RA-ALDH1A2+RXRB_CRABP2;https://www.uniprot.org/uniprotkb?query=RA-ALDH1A2+RXRB_CRABP2;https://pubmed.ncbi.nlm.nih.gov/10490651/;https://pubmed.ncbi.nlm.nih.gov/35159132/;https://www.nature.com/articles/nsb979	mouse; human orthologs searched; species/construct caveats retained	mature retinoid receptor/pathway evidence with ALDH source and holoreceptor ambiguity	ALDH1A1/2/3 generate retinoic acid, while RAR/RXR/CRABP2 or RORB signaling is supported by primary retinoid studies; the submitted enzyme-to-holoreceptor notation is a biosynthetic composite, not direct enzyme-receptor binding.	Retinoid isomer, CRABP2 delivery, RAR/RXR composition, RORB ligand status, ALDH isoform, species, and cell context require manual adjudication.	aliases=RA-ALDH1A2+RXRB_CRABP2; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1644	ra-aldh1a2 rxrg_crabp2	RA-ALDH1A2 RXRG_CRABP2	https://pubmed.ncbi.nlm.nih.gov/?term=RA-ALDH1A2+RXRG_CRABP2;https://europepmc.org/search?query=RA-ALDH1A2+RXRG_CRABP2;https://www.uniprot.org/uniprotkb?query=RA-ALDH1A2+RXRG_CRABP2;https://pubmed.ncbi.nlm.nih.gov/10490651/;https://pubmed.ncbi.nlm.nih.gov/35159132/;https://www.nature.com/articles/nsb979	mouse; human orthologs searched; species/construct caveats retained	mature retinoid receptor/pathway evidence with ALDH source and holoreceptor ambiguity	ALDH1A1/2/3 generate retinoic acid, while RAR/RXR/CRABP2 or RORB signaling is supported by primary retinoid studies; the submitted enzyme-to-holoreceptor notation is a biosynthetic composite, not direct enzyme-receptor binding.	Retinoid isomer, CRABP2 delivery, RAR/RXR composition, RORB ligand status, ALDH isoform, species, and cell context require manual adjudication.	aliases=RA-ALDH1A2+RXRG_CRABP2; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1645	ra-aldh1a3 rara_crabp2	RA-ALDH1A3 RARA_CRABP2	https://pubmed.ncbi.nlm.nih.gov/?term=RA-ALDH1A3+RARA_CRABP2;https://europepmc.org/search?query=RA-ALDH1A3+RARA_CRABP2;https://www.uniprot.org/uniprotkb?query=RA-ALDH1A3+RARA_CRABP2;https://pubmed.ncbi.nlm.nih.gov/10490651/;https://pubmed.ncbi.nlm.nih.gov/35159132/;https://www.nature.com/articles/nsb979	mouse; human orthologs searched; species/construct caveats retained	mature retinoid receptor/pathway evidence with ALDH source and holoreceptor ambiguity	ALDH1A1/2/3 generate retinoic acid, while RAR/RXR/CRABP2 or RORB signaling is supported by primary retinoid studies; the submitted enzyme-to-holoreceptor notation is a biosynthetic composite, not direct enzyme-receptor binding.	Retinoid isomer, CRABP2 delivery, RAR/RXR composition, RORB ligand status, ALDH isoform, species, and cell context require manual adjudication.	aliases=RA-ALDH1A3+RARA_CRABP2; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1646	ra-aldh1a3 rara_rxra_crabp2	RA-ALDH1A3 RARA_RXRA_CRABP2	https://pubmed.ncbi.nlm.nih.gov/?term=RA-ALDH1A3+RARA_RXRA_CRABP2;https://europepmc.org/search?query=RA-ALDH1A3+RARA_RXRA_CRABP2;https://www.uniprot.org/uniprotkb?query=RA-ALDH1A3+RARA_RXRA_CRABP2;https://pubmed.ncbi.nlm.nih.gov/10490651/;https://pubmed.ncbi.nlm.nih.gov/35159132/;https://www.nature.com/articles/nsb979	mouse; human orthologs searched; species/construct caveats retained	mature retinoid receptor/pathway evidence with ALDH source and holoreceptor ambiguity	ALDH1A1/2/3 generate retinoic acid, while RAR/RXR/CRABP2 or RORB signaling is supported by primary retinoid studies; the submitted enzyme-to-holoreceptor notation is a biosynthetic composite, not direct enzyme-receptor binding.	Retinoid isomer, CRABP2 delivery, RAR/RXR composition, RORB ligand status, ALDH isoform, species, and cell context require manual adjudication.	aliases=RA-ALDH1A3+RARA_RXRA_CRABP2; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1647	ra-aldh1a3 rarb_crabp2	RA-ALDH1A3 RARB_CRABP2	https://pubmed.ncbi.nlm.nih.gov/?term=RA-ALDH1A3+RARB_CRABP2;https://europepmc.org/search?query=RA-ALDH1A3+RARB_CRABP2;https://www.uniprot.org/uniprotkb?query=RA-ALDH1A3+RARB_CRABP2;https://pubmed.ncbi.nlm.nih.gov/10490651/;https://pubmed.ncbi.nlm.nih.gov/35159132/;https://www.nature.com/articles/nsb979	mouse; human orthologs searched; species/construct caveats retained	mature retinoid receptor/pathway evidence with ALDH source and holoreceptor ambiguity	ALDH1A1/2/3 generate retinoic acid, while RAR/RXR/CRABP2 or RORB signaling is supported by primary retinoid studies; the submitted enzyme-to-holoreceptor notation is a biosynthetic composite, not direct enzyme-receptor binding.	Retinoid isomer, CRABP2 delivery, RAR/RXR composition, RORB ligand status, ALDH isoform, species, and cell context require manual adjudication.	aliases=RA-ALDH1A3+RARB_CRABP2; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1648	ra-aldh1a3 rarb_rxrb_crabp2	RA-ALDH1A3 RARB_RXRB_CRABP2	https://pubmed.ncbi.nlm.nih.gov/?term=RA-ALDH1A3+RARB_RXRB_CRABP2;https://europepmc.org/search?query=RA-ALDH1A3+RARB_RXRB_CRABP2;https://www.uniprot.org/uniprotkb?query=RA-ALDH1A3+RARB_RXRB_CRABP2;https://pubmed.ncbi.nlm.nih.gov/10490651/;https://pubmed.ncbi.nlm.nih.gov/35159132/;https://www.nature.com/articles/nsb979	mouse; human orthologs searched; species/construct caveats retained	mature retinoid receptor/pathway evidence with ALDH source and holoreceptor ambiguity	ALDH1A1/2/3 generate retinoic acid, while RAR/RXR/CRABP2 or RORB signaling is supported by primary retinoid studies; the submitted enzyme-to-holoreceptor notation is a biosynthetic composite, not direct enzyme-receptor binding.	Retinoid isomer, CRABP2 delivery, RAR/RXR composition, RORB ligand status, ALDH isoform, species, and cell context require manual adjudication.	aliases=RA-ALDH1A3+RARB_RXRB_CRABP2; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
