species	tf_symbol	target_symbol	external_record_keys	decision	module_assignment	evidence_status	support_kind	effect_polarity	primary_pmids	corroborating_pmids	shared_paper_status	cross_module_status	cell_type_context	stimulus_context	limitations	notes
mouse	ETS1	A0A0J9YTU7	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:005928:8316c35a1473	database_only_unverified	22B	unverified_public_record	database_curated	activating_target			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	A0A0N4SV33	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008966:cc72a6f5a73d	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	A0A0R4J004	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008938:d5b2d0b7e97e	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	A0A0R4J0A4	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000323:1a2fa705152b	database_only_unverified	22B	unverified_public_record	database_curated	activating_target			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	A0A0R4J0H8	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008878:27f4e3e9ea08	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	A0A0R4J0N8	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:001973:f74883528718	database_only_unverified	22B	unverified_public_record	database_curated	activating_target			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	A0A0R4J0R7	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003320:3860596dffb4	database_only_unverified	22B	unverified_public_record	database_curated	activating_target			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	A0A0R4J212	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008955:c1513e99cdaf	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	A0A1B0GR85	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008917:ed384f9e8237	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	A0A1D5RM07	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008886:b4966c11444e	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	A0A1L1SV25	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008789:84b463a0f6b9	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	A0A1W2P8G5	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:009077:dbc2cfdb571d	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	A0A1Y7VML1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008856:8d41ae829806	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	A0A1Y7VP67	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008941:ef965dba4ccc	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	A0A286YDU2	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:002886:820b8a735ebf	database_only_unverified	22B	unverified_public_record	database_curated	activating_target			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	A0A2R8W6R9	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:009049:3c1aabcf57c3	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	A0A338P6U8	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008809:d5f4b830d7b2	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	A0A338P795	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008908:7b621a398e39	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	A0A494BBD5	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008795:f43b49f6162e	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	A0A5F8MPZ2	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008918:f72ab51c6ffb	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	A2A484	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:009092:5e4fb33a2c20	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	A2A5C3	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003067:5b0f6e732e80	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	A2API8	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008967:1b37da7dcba5	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	A2AUP1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:005959:59b5d0c1486d	database_only_unverified	22B	unverified_public_record	database_curated	activating_target			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	A2AUX5	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008842:286b86b1f855	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	A3KGU7	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:009036:5918f329ddfe	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Abcb1a	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000840:731f779767d2	database_only_unverified	22B	unverified_public_record	database_curated	activating_target			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Abcc1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:006663:a887ede4020c	database_only_unverified	22B	unverified_public_record	database_curated	activating_target			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Abcg1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008784:a2e05e0bb72a	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Abl1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:005943:087215d1e9a2	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Actb	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008786:35c8b7e605be	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Actg1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008787:f23496c8f78d	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Actn1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008788:8db3223154fa	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Adam10	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008790:93624d382fe0	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Adora2a	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008791:2cf239a658af	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Afap1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008792:993ee5c26a84	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Ahdc1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008794:e35d93f9796d	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Aldoa	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008796:e1166792af4a	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Ampd3	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008798:7405cd67c646	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Angpt2	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:002051:3863a4964df9;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001096	database_only_unverified	22B	unverified_public_record	database_curated	activating_target			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Ankrd11	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008799:ccfc3cf94f67	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Anpep	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003189:30fe5bcf750c;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001097	database_only_unverified	22B	unverified_public_record	database_curated	activating_target			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Apbb2	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008800:8f487560574f	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Arap1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008801:a7e029a150f7	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Arhgap22	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008802:a04398dd068d	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Arhgap26	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008803:93765ee6d5dc	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Arhgap31	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008804:72c1bf002cdb	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Arhgdia	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008805:6cd5917e3398	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Arhgef17	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008806:eda9af07e1a3	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Arhgef3	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008807:f22ca3b3a263	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Arid1a	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008808:d8e4204cfc62	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Arid3a	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008810:7abdf0d152d4	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Arpc5l	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008811:78453e17a029	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Asap1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:006665:d765d84a148f	database_only_unverified	22B	unverified_public_record	database_curated	activating_target			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Atp2a3	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:001064:ae6fd4d75204	database_only_unverified	22B	unverified_public_record	database_curated	activating_target			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Atp5f1b	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008813:f74853751719	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Atp6v0a1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:006091:44c20cf440bc	database_only_unverified	22B	unverified_public_record	database_curated	repressing_target			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	B1ASP2	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:005653:1f733a22b7cd	database_only_unverified	22B	unverified_public_record	database_curated	activating_target			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	B1AUF1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:009026:2ff8a4e2c150	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	B2CKC6	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008859:ee0b5a170e9c	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	B3gat3	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:006666:ee3a6aec23cf	database_only_unverified	22B	unverified_public_record	database_curated	activating_target			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	B5B2N2	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:005550:bab9d3d2163b	database_only_unverified	22B	unverified_public_record	database_curated	activating_target			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	B7FAU9	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008875:6856e1a7d4eb	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Bax	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:002041:a4489f4a5190	database_only_unverified	22B	unverified_public_record	database_curated	repressing_target			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Bcar3	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008814:8509af097e4f	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Bcl2	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:005036:e5fb7fa064c1	database_only_unverified	22B	unverified_public_record	database_curated	activating_target			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Bcl3	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008815:c90922cdf01b	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
