curation_id	pair_key	module	species	tf_symbol	target_symbol	decision	module_assignment	evidence_status	support_kind	effect_polarity	primary_pmids	corroborating_pmids	external_record_keys	source_registries	public_reference_pmids	public_effect_polarities	public_verification_statuses	tf_entity_ids	target_entity_ids	tf_frozen_match_status	target_frozen_match_status	tf_role_present	target_role_present	cell_type_context	stimulus_context	shared_paper_status	cross_module_status	limitations	notes	graph_materialization_status
PUBTF-AGENT-04526	human|STAT1|ST3GAL1	22B	human	STAT1	ST3GAL1	database_only_unverified	22B	unverified_public_record	database_curated	unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:013691:bdecfe121237	OmniPath_DoRothEA		unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not reviewed	not reviewed	not_reviewed_shared_paper_reuse		Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.	review_ledger_only
PUBTF-AGENT-04527	human|STAT1|ST3GAL2	22B	human	STAT1	ST3GAL2	database_only_unverified	22B	unverified_public_record	database_curated	unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:013692:1ace37151482	OmniPath_DoRothEA		unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not reviewed	not reviewed	not_reviewed_shared_paper_reuse		Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.	review_ledger_only
PUBTF-AGENT-04528	human|STAT1|ST6GAL1	22B	human	STAT1	ST6GAL1	database_only_unverified	22B	unverified_public_record	database_curated	unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:013693:6a54bc403382	OmniPath_DoRothEA		unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not reviewed	not reviewed	not_reviewed_shared_paper_reuse		Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.	review_ledger_only
PUBTF-AGENT-04529	human|STAT1|STAG1	22B	human	STAT1	STAG1	database_only_unverified	22B	unverified_public_record	database_curated	unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:013694:0e2574f7705d	OmniPath_DoRothEA		unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not reviewed	not reviewed	not_reviewed_shared_paper_reuse		Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.	review_ledger_only
PUBTF-AGENT-04530	human|STAT1|STAT2	22B	human	STAT1	STAT2	database_only_unverified	22B	unverified_public_record	database_curated	activating_target;unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:004718:47152ef1260f;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007901	OmniPath_DoRothEA;TRRUST	12610111;14690454;15356135;16918696;19122651;19582813;21056555;25049377;25588716;26592235	unknown;activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not reviewed	not reviewed	not_reviewed_shared_paper_reuse		Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.	review_ledger_only
PUBTF-AGENT-04531	human|STAT1|STAT3	22B	human	STAT1	STAT3	database_only_unverified	22B	unverified_public_record	database_curated	repressing_target;unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:002910:f44cbde6b180;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007902	OmniPath_DoRothEA;TRRUST	12461178;14690454;15649407;16148108;17558387;19122651;22193460;22302831;22693070;22838736;25079358;25355139;26299368;26392462;26523208;26673664;27987139;28154246;28579901;30555257;36923955	repressing_target;unknown	unverified_public_record		13282	absent_from_frozen_graph	mapped_unique	false	false	not reviewed	not reviewed	not_reviewed_shared_paper_reuse		Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.	review_ledger_only
PUBTF-AGENT-04532	human|STAT1|STK10	22B	human	STAT1	STK10	database_only_unverified	22B	unverified_public_record	database_curated	unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:013695:a8b49b029e1b	OmniPath_DoRothEA		unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not reviewed	not reviewed	not_reviewed_shared_paper_reuse		Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.	review_ledger_only
PUBTF-AGENT-04533	human|STAT1|STK40	22B	human	STAT1	STK40	database_only_unverified	22B	unverified_public_record	database_curated	unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:013696:059339c03915	OmniPath_DoRothEA		unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not reviewed	not reviewed	not_reviewed_shared_paper_reuse		Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.	review_ledger_only
PUBTF-AGENT-04534	human|STAT1|SUB1	22B	human	STAT1	SUB1	database_only_unverified	22B	unverified_public_record	database_curated	unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:013697:9cbb721f65d5	OmniPath_DoRothEA		unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not reviewed	not reviewed	not_reviewed_shared_paper_reuse		Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.	review_ledger_only
PUBTF-AGENT-04535	human|STAT1|SUSD1	22B	human	STAT1	SUSD1	database_only_unverified	22B	unverified_public_record	database_curated	unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:013698:69a052740916	OmniPath_DoRothEA		unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not reviewed	not reviewed	not_reviewed_shared_paper_reuse		Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.	review_ledger_only
PUBTF-AGENT-04536	human|STAT1|SUSD6	22B	human	STAT1	SUSD6	database_only_unverified	22B	unverified_public_record	database_curated	unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:013699:7579629980c8	OmniPath_DoRothEA		unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not reviewed	not reviewed	not_reviewed_shared_paper_reuse		Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.	review_ledger_only
PUBTF-AGENT-04537	human|STAT1|SYK	22B	human	STAT1	SYK	database_only_unverified	22B	unverified_public_record	database_curated	unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006278:6bf09427c107	OmniPath_DoRothEA		unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not reviewed	not reviewed	not_reviewed_shared_paper_reuse		Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.	review_ledger_only
PUBTF-AGENT-04538	human|STAT1|TACC1	22B	human	STAT1	TACC1	database_only_unverified	22B	unverified_public_record	database_curated	unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:013700:ff0442b791fe	OmniPath_DoRothEA		unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not reviewed	not reviewed	not_reviewed_shared_paper_reuse		Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.	review_ledger_only
PUBTF-AGENT-04539	human|STAT1|TAF1B	22B	human	STAT1	TAF1B	database_only_unverified	22B	unverified_public_record	database_curated	unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:013701:a6ed1a8063bf	OmniPath_DoRothEA		unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not reviewed	not reviewed	not_reviewed_shared_paper_reuse		Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.	review_ledger_only
PUBTF-AGENT-04540	human|STAT1|TAOK3	22B	human	STAT1	TAOK3	database_only_unverified	22B	unverified_public_record	database_curated	unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:013702:99d0e45612f8	OmniPath_DoRothEA		unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not reviewed	not reviewed	not_reviewed_shared_paper_reuse		Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.	review_ledger_only
PUBTF-AGENT-04541	human|STAT1|TAP1	22B	human	STAT1	TAP1	database_only_unverified	22B	unverified_public_record	database_curated	activating_target;unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000574:8818deeaa273;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007903	OmniPath_DoRothEA;TRRUST	10975834;11777927;14735146;15240699;15761017;15778351;21207025;23956301;32887413;9632673	activating_target;unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not reviewed	not reviewed	not_reviewed_shared_paper_reuse		Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.	review_ledger_only
PUBTF-AGENT-04542	human|STAT1|TBC1D1	22B	human	STAT1	TBC1D1	database_only_unverified	22B	unverified_public_record	database_curated	unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:013703:2c4f5b41a018	OmniPath_DoRothEA		unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not reviewed	not reviewed	not_reviewed_shared_paper_reuse		Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.	review_ledger_only
PUBTF-AGENT-04543	human|STAT1|TBC1D14	22B	human	STAT1	TBC1D14	database_only_unverified	22B	unverified_public_record	database_curated	unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:013704:cae4f519b63d	OmniPath_DoRothEA		unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not reviewed	not reviewed	not_reviewed_shared_paper_reuse		Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.	review_ledger_only
PUBTF-AGENT-04544	human|STAT1|TBC1D2B	22B	human	STAT1	TBC1D2B	database_only_unverified	22B	unverified_public_record	database_curated	unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:013705:3586afb713db	OmniPath_DoRothEA		unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not reviewed	not reviewed	not_reviewed_shared_paper_reuse		Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.	review_ledger_only
PUBTF-AGENT-04545	human|STAT1|TBX21	22B	human	STAT1	TBX21	database_only_unverified	22B	unverified_public_record	database_curated	activating_target;unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001871:a76f89fb49ca;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007904	OmniPath_DoRothEA;TRRUST	11752460;12006974;12121657;12734330;12766768;12879154;12893768;14565860;14688355;14977926;15007632;15238607;15247173;15294962;15356135;15719366;15860546;15905519;16034109;16220539;16301649;16865709;17513775;17575072;18178806;18414429;21239533;22438254;23479229;26170288;26780721;27069112;28377718;28975683;29853448;33276543;34773188;35456913;36961447	activating_target;unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not reviewed	not reviewed	not_reviewed_shared_paper_reuse		Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.	review_ledger_only
PUBTF-AGENT-04546	human|STAT1|TBXAS1	22B	human	STAT1	TBXAS1	database_only_unverified	22B	unverified_public_record	database_curated	unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:013706:4ecc6888aa72	OmniPath_DoRothEA		unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not reviewed	not reviewed	not_reviewed_shared_paper_reuse		Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.	review_ledger_only
PUBTF-AGENT-04547	human|STAT1|TCF4	22B	human	STAT1	TCF4	database_only_unverified	22B	unverified_public_record	database_curated	unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:013707:ddb0d6475a6d	OmniPath_DoRothEA		unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not reviewed	not reviewed	not_reviewed_shared_paper_reuse		Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.	review_ledger_only
PUBTF-AGENT-04548	human|STAT1|TCF7L2	22B	human	STAT1	TCF7L2	database_only_unverified	22B	unverified_public_record	database_curated	unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:013708:db931c1f9dfe	OmniPath_DoRothEA		unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not reviewed	not reviewed	not_reviewed_shared_paper_reuse		Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.	review_ledger_only
PUBTF-AGENT-04549	human|STAT1|TFEB	22B	human	STAT1	TFEB	database_only_unverified	22B	unverified_public_record	database_curated	activating_target			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006024:c6e033a7e437	OmniPath_DoRothEA	28424277	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not reviewed	not reviewed	not_reviewed_shared_paper_reuse		Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.	review_ledger_only
PUBTF-AGENT-04550	human|STAT1|TFF1	22B	human	STAT1	TFF1	database_only_unverified	22B	unverified_public_record	database_curated	activating_target			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006925:6bbc8babb6b7	OmniPath_DoRothEA		activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not reviewed	not reviewed	not_reviewed_shared_paper_reuse		Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.	review_ledger_only
PUBTF-AGENT-04551	human|STAT1|TG	22B	human	STAT1	TG	database_only_unverified	22B	unverified_public_record	database_curated	unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:013709:9efb698c528c	OmniPath_DoRothEA		unknown	unverified_public_record		13529	absent_from_frozen_graph	mapped_unique	false	false	not reviewed	not reviewed	not_reviewed_shared_paper_reuse		Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.	review_ledger_only
PUBTF-AGENT-04552	human|STAT1|TGFBI	22B	human	STAT1	TGFBI	database_only_unverified	22B	unverified_public_record	database_curated	unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:013710:d33be01ae14a	OmniPath_DoRothEA		unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not reviewed	not reviewed	not_reviewed_shared_paper_reuse		Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.	review_ledger_only
PUBTF-AGENT-04553	human|STAT1|TGM2	22B	human	STAT1	TGM2	database_only_unverified	22B	unverified_public_record	database_curated	unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006210:e1a424360a78	OmniPath_DoRothEA		unknown	unverified_public_record		13539	absent_from_frozen_graph	mapped_unique	false	false	not reviewed	not reviewed	not_reviewed_shared_paper_reuse		Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.	review_ledger_only
PUBTF-AGENT-04554	human|STAT1|TH	22B	human	STAT1	TH	database_only_unverified	22B	unverified_public_record	database_curated	activating_target			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006926:44b1b7c21c8d	OmniPath_DoRothEA		activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not reviewed	not reviewed	not_reviewed_shared_paper_reuse		Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.	review_ledger_only
PUBTF-AGENT-04555	human|STAT1|THADA	22B	human	STAT1	THADA	database_only_unverified	22B	unverified_public_record	database_curated	unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:013711:c2ffa949de93	OmniPath_DoRothEA		unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not reviewed	not reviewed	not_reviewed_shared_paper_reuse		Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.	review_ledger_only
PUBTF-AGENT-04556	human|STAT1|TIAM1	22B	human	STAT1	TIAM1	database_only_unverified	22B	unverified_public_record	database_curated	unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:013712:2c4e3575bbf0	OmniPath_DoRothEA		unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not reviewed	not reviewed	not_reviewed_shared_paper_reuse		Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.	review_ledger_only
PUBTF-AGENT-04557	human|STAT1|TIMP1	22B	human	STAT1	TIMP1	database_only_unverified	22B	unverified_public_record	database_curated	activating_target;unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:004720:cc7f4b5e6a97;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007905	OmniPath_DoRothEA;TRRUST	11798881;11918744;12846741	activating_target;unknown	unverified_public_record		13550	absent_from_frozen_graph	mapped_unique	false	false	not reviewed	not reviewed	not_reviewed_shared_paper_reuse		Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.	review_ledger_only
PUBTF-AGENT-04558	human|STAT1|TLE4	22B	human	STAT1	TLE4	database_only_unverified	22B	unverified_public_record	database_curated	unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:013713:a5b84bddbc01	OmniPath_DoRothEA		unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not reviewed	not reviewed	not_reviewed_shared_paper_reuse		Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.	review_ledger_only
PUBTF-AGENT-04559	human|STAT1|TLR3	22B	human	STAT1	TLR3	promote_to_22B	22B	primary_reference_verified	perturbation_response	activating_target	16628196	18508883	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:004721:bc6bc2425249;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007906	OmniPath_DoRothEA;TRRUST	12672806;16628196;17390082;17508007;17523873;18508883;25822580;35044570;37649892	activating_target	primary_reference_verified			absent_from_frozen_graph	absent_from_frozen_graph	false	false	human keratinocytes	poly(I:C)/TLR3-induced innate immune response	shared_paper_16628196_reused_across_STAT1_items;exact_support_reviewed		Dominant-negative STAT1 and SOCS1 perturbations support pathway-dependent target induction; they do not prove direct STAT1 binding for every public target.	Exact STAT1 pathway/perturbation evidence supports the TLR3 item in PMID 16628196; this remains a TF-target candidate and is not transferred into the Module 20B receptor edge. Independent human macrophage study supports STAT1-mediated TLR3 promoter regulation and TLR3 expression.	staged_evidence_only;canonical_entity_role_gate_pending
PUBTF-AGENT-04560	human|STAT1|TMX3	22B	human	STAT1	TMX3	database_only_unverified	22B	unverified_public_record	database_curated	unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:013714:54afe04476e9	OmniPath_DoRothEA		unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not reviewed	not reviewed	not_reviewed_shared_paper_reuse		Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.	review_ledger_only
PUBTF-AGENT-04561	human|STAT1|TNFAIP3	22B	human	STAT1	TNFAIP3	database_only_unverified	22B	unverified_public_record	database_curated	unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:013715:41bc1e85d0e7	OmniPath_DoRothEA		unknown	unverified_public_record		13934	absent_from_frozen_graph	mapped_unique	false	true	not reviewed	not reviewed	not_reviewed_shared_paper_reuse		Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.	review_ledger_only
PUBTF-AGENT-04562	human|STAT1|TNFAIP8	22B	human	STAT1	TNFAIP8	database_only_unverified	22B	unverified_public_record	database_curated	unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:013716:8e9f89097486	OmniPath_DoRothEA		unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not reviewed	not reviewed	not_reviewed_shared_paper_reuse		Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.	review_ledger_only
PUBTF-AGENT-04563	human|STAT1|TNFRSF1A	22B	human	STAT1	TNFRSF1A	database_only_unverified	22B	unverified_public_record	database_curated	activating_target			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:002967:3216c927569b	OmniPath_DoRothEA	23376950	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not reviewed	not reviewed	not_reviewed_shared_paper_reuse		Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.	review_ledger_only
PUBTF-AGENT-04564	human|STAT1|TNFRSF8	22B	human	STAT1	TNFRSF8	database_only_unverified	22B	unverified_public_record	database_curated	activating_target			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006385:e41b2f047a93	OmniPath_DoRothEA	18083102	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not reviewed	not reviewed	not_reviewed_shared_paper_reuse		Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.	review_ledger_only
PUBTF-AGENT-04565	human|STAT1|TNFSF11	22B	human	STAT1	TNFSF11	database_only_unverified	22B	unverified_public_record	database_curated	activating_target			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:002520:96d69c8e558d	OmniPath_DoRothEA	19556344;31831038	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not reviewed	not reviewed	not_reviewed_shared_paper_reuse		Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.	review_ledger_only
PUBTF-AGENT-04566	human|STAT1|TNFSF13B	22B	human	STAT1	TNFSF13B	database_only_unverified	22B	unverified_public_record	database_curated	activating_target;unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:002269:5120465316d7;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007907	OmniPath_DoRothEA;TRRUST	17082634;18334541;22784990;23184090;23271704;23686487;25378636;28421993;29768212;33613556	activating_target;unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not reviewed	not reviewed	not_reviewed_shared_paper_reuse		Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.	review_ledger_only
PUBTF-AGENT-04567	human|STAT1|TNFSF8	22B	human	STAT1	TNFSF8	database_only_unverified	22B	unverified_public_record	database_curated	unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:013717:3a10e88f2a5d	OmniPath_DoRothEA		unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not reviewed	not reviewed	not_reviewed_shared_paper_reuse		Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.	review_ledger_only
PUBTF-AGENT-04568	human|STAT1|TNIP1	22B	human	STAT1	TNIP1	database_only_unverified	22B	unverified_public_record	database_curated	unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:013718:8655a234299d	OmniPath_DoRothEA		unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not reviewed	not reviewed	not_reviewed_shared_paper_reuse		Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.	review_ledger_only
PUBTF-AGENT-04569	human|STAT1|TNS1	22B	human	STAT1	TNS1	database_only_unverified	22B	unverified_public_record	database_curated	unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:013719:02979d88ea03	OmniPath_DoRothEA		unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not reviewed	not reviewed	not_reviewed_shared_paper_reuse		Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.	review_ledger_only
