staging_evidence_id	module	b_evidence_id	b_edge_ids	source_a_evidence_id	source_kind	source_locator	support_kind	species_support	source_scope	confidence_tier	citation_note	evidence_summary	limitations	evidence_layer	exportable	promotion_specific	staging_status
23B-EVID-STAGE-00093	23B	M23B-EVID-000395	M23B-E000269	M23A-B012-EVID-060	primary_research_paper	PMID:11805102; DOI:10.1074/jbc.M110748200; URL:https://pubmed.ncbi.nlm.nih.gov/11805102/	primary_experiment	human; mammalian	contextual_support	medium-high	PMID:11805102; DOI:10.1074/jbc.M110748200; URL:https://pubmed.ncbi.nlm.nih.gov/11805102/	VCAN C-terminal G3 engages beta1-containing integrin systems.	Domain-specific; full-length versican context can differ.	contextual_or_unresolved	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00094	23B	M23B-EVID-000396	M23B-E000269	M23A-B012-EVID-061	primary_research_paper	PMID:11805102; DOI:10.1074/jbc.M110748200; URL:https://pubmed.ncbi.nlm.nih.gov/11805102/	primary_experiment	human; mammalian	pathway_membership	medium	PMID:11805102; DOI:10.1074/jbc.M110748200; URL:https://pubmed.ncbi.nlm.nih.gov/11805102/	VCAN G3-beta1 engagement couples to integrin-proximal adhesion signaling.	Relay evidence is less resolved than binding.	receptor_proximal_or_pathway	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00095	23B	M23B-EVID-000397	M23B-E000269	M23A-B012-EVID-062	primary_research_paper	PMID:11805102; DOI:10.1074/jbc.M110748200; URL:https://pubmed.ncbi.nlm.nih.gov/11805102/	primary_experiment	human; mammalian	contextual_support	medium	PMID:11805102; DOI:10.1074/jbc.M110748200; URL:https://pubmed.ncbi.nlm.nih.gov/11805102/	VCAN C-terminal beta1-integrin signaling affects adhesion and glioma-cell behavior.	Not SCI-specific.	downstream_or_functional	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00096	23B	M23B-EVID-PROMO-20260826-032	M23B-E000269	PROMO-23A-L01-M23A-E300	promotion_round_primary_corroboration	PMID:11805102; https://pubmed.ncbi.nlm.nih.gov/11805102/; PMID:25451625; https://pubmed.ncbi.nlm.nih.gov/25451625/	primary_experiment_plus_independent_corroboration	human; mammalian	2026-08-26 supervised lane-01 exact-pair corroboration; human; mammalian	high	Lane-01 promotion; primary PMIDs 11805102; independent corroboration PMIDs 25451625	The versican G3 domain supports a defined beta1-integrin interface and adhesion/FAK signaling, with independent rat ECM-interface evidence.	Promotion is domain/isoform-specific; do not generalize G3 evidence to all versican forms or infer a single alpha partner.	contextual_or_unresolved	true	true	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00097	23B	M23B-EVID-000420	M23B-E000280	M23A-B012-EVID-085	primary_research_paper	PMCID:PMC6782661; PMID:10366629	primary_experiment	rat	contextual_support	medium-high	PMCID:PMC6782661; PMID:10366629	EFNA1 binds EPHA4 in neural tissue/receptor systems.	Native tissue context; no SCI-specific model.	contextual_or_unresolved	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00098	23B	M23B-EVID-000421	M23B-E000280	M23A-B012-EVID-086	primary_research_paper	PMID:17143272; DOI:10.1038/nn1811	primary_experiment	mouse	pathway_membership	medium-high	PMID:17143272; DOI:10.1038/nn1811	EPHA4 perturbation produces receptor-proximal cytoskeletal signaling in neurons.	Ephrin ligand presentation and neuronal context are required.	receptor_proximal_or_pathway	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00099	23B	M23B-EVID-000422	M23B-E000280	M23A-B012-EVID-087	primary_research_paper	PMID:17143272; DOI:10.1038/nn1811	primary_experiment	mouse	contextual_support	medium-high	PMID:17143272; DOI:10.1038/nn1811	EFNA1-EPHA4-associated signaling regulates neuronal morphology.	Not SCI-specific.	downstream_or_functional	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00100	23B	M23B-EVID-PROMO-20260826-033	M23B-E000280	PROMO-23A-L01-M23A-E311	promotion_round_primary_corroboration	PMID:10366629; https://pubmed.ncbi.nlm.nih.gov/10366629/; PMID:17143272; https://pubmed.ncbi.nlm.nih.gov/17143272/; PMID:23707953; https://pubmed.ncbi.nlm.nih.gov/23707953/	primary_experiment_plus_independent_corroboration	rat; mouse	2026-08-26 supervised lane-01 exact-pair corroboration; rat; mouse	high	Lane-01 promotion; primary PMIDs 10366629;17143272; independent corroboration PMIDs 23707953	EFNA1-EPHA4 binding and EphA4-proximal cytoskeletal/adhesion signaling are supported by receptor-selectivity and independent monocyte/neural studies.	Ephrin ligand presentation and receptor clustering are required; no SCI-specific validation.	contextual_or_unresolved	true	true	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00101	23B	M23B-EVID-000435	M23B-E000288	M23A-B012-EVID-100	primary_research_paper	PMID:15713841; PMID:18562299; PMCID:PMC2438395	primary_experiment	mouse; human comparator	contextual_support	medium-high	PMID:15713841; PMID:18562299; PMCID:PMC2438395	EFNA2 binds and activates EPHA7 in neural/heterologous systems.	EphA7 isoform and receptor-processing context matter.	contextual_or_unresolved	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00102	23B	M23B-EVID-000436	M23B-E000288	M23A-B012-EVID-101	primary_research_paper	PMID:15713841; PMID:18562299; PMCID:PMC2438395	primary_experiment	mouse; human comparator	pathway_membership	medium	PMID:15713841; PMID:18562299; PMCID:PMC2438395	EFNA2-EPHA7 engagement produces EphA7-proximal signaling.	Branch and cell context are not fully resolved.	receptor_proximal_or_pathway	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00103	23B	M23B-EVID-000437	M23B-E000288	M23A-B012-EVID-102	primary_research_paper	PMID:15713841; PMCID:PMC548947	primary_experiment	mouse; human comparator	contextual_support	medium	PMID:15713841; PMCID:PMC548947	EFNA2-EPHA7 signaling contributes to neuronal morphology/axon-guidance outputs.	Not SCI-specific.	downstream_or_functional	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00104	23B	M23B-EVID-PROMO-20260826-034	M23B-E000288	PROMO-23A-L01-M23A-E319	promotion_round_primary_corroboration	PMID:15713841; https://pubmed.ncbi.nlm.nih.gov/15713841/; PMID:18562299; https://pubmed.ncbi.nlm.nih.gov/18562299/	primary_experiment_plus_independent_corroboration	mouse; human comparator	2026-08-26 supervised lane-01 exact-pair corroboration; mouse; human comparator	high	Lane-01 promotion; primary PMIDs 15713841; independent corroboration PMIDs 18562299	EFNA2 binds EPHA7 in direct receptor-selectivity work and independent neural signaling studies.	EphA7 isoform/processing and membrane presentation matter; no SCI-specific validation.	contextual_or_unresolved	true	true	staged_high_confidence_pending_canonical_review
