candidate_key	species_scope	tf_symbol	tf_key	source_registries	source_versions	reported_contributor_labels	identity_source_count	regulon_record_count	records_with_reference	unique_reference_pmids	catalog_profile_count	tflink_target_count	evidence_kinds	independence_statuses	candidate_class	review_status	notes
human|znf174	human	ZNF174	znf174	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	0	1	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity	integrated_aggregator_snapshot;primary_identity_catalog	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|znf175	human	ZNF175	znf175	AnimalTFDB3;Lambert_HumanTFs;TFLink;TRRUST	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	TRRUST	4	1	1	1	0	9514	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity;tf_regulon_record	integrated_aggregator_snapshot;primary_identity_catalog;repository_snapshot	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|znf177	human	ZNF177	znf177	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0	0	domain_curated_tf_identity;expert_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
human|znf18	human	ZNF18	znf18	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	0	4992	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity	integrated_aggregator_snapshot;primary_identity_catalog	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|znf180	human	ZNF180	znf180	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0	0	domain_curated_tf_identity;expert_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
human|znf181	human	ZNF181	znf181	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0	0	domain_curated_tf_identity;expert_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
human|znf182	human	ZNF182	znf182	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0	0	domain_curated_tf_identity;expert_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
human|znf184	human	ZNF184	znf184	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	0	1218	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity	integrated_aggregator_snapshot;primary_identity_catalog	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|znf189	human	ZNF189	znf189	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	0	1994	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity	integrated_aggregator_snapshot;primary_identity_catalog	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|znf19	human	ZNF19	znf19	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	0	12	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity	integrated_aggregator_snapshot;primary_identity_catalog	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|znf195	human	ZNF195	znf195	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0	0	domain_curated_tf_identity;expert_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
human|znf197	human	ZNF197	znf197	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	0	635	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity	integrated_aggregator_snapshot;primary_identity_catalog	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|znf2	human	ZNF2	znf2	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	0	1044	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity	integrated_aggregator_snapshot;primary_identity_catalog	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|znf20	human	ZNF20	znf20	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0	0	domain_curated_tf_identity;expert_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
human|znf200	human	ZNF200	znf200	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0	0	domain_curated_tf_identity;expert_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
human|znf202	human	ZNF202	znf202	AnimalTFDB3;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	AnimalTFDB3_git_snapshot;Lambert_v1.01;OmniPath_DoRothEA_snapshot_2026-08-25;TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA	5	5	5	8	0	69	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity;tf_regulon_record	integrated_aggregator_snapshot;primary_identity_catalog;repository_snapshot	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|znf205	human	ZNF205	znf205	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	0	1838	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity	integrated_aggregator_snapshot;primary_identity_catalog	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|znf207	human	ZNF207	znf207	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	0	7234	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity	integrated_aggregator_snapshot;primary_identity_catalog	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|znf208	human	ZNF208	znf208	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0	0	domain_curated_tf_identity;expert_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
human|znf211	human	ZNF211	znf211	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	0	2	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity	integrated_aggregator_snapshot;primary_identity_catalog	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|znf212	human	ZNF212	znf212	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0	0	domain_curated_tf_identity;expert_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
human|znf213	human	ZNF213	znf213	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	0	514	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity	integrated_aggregator_snapshot;primary_identity_catalog	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|znf214	human	ZNF214	znf214	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	0	13	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity	integrated_aggregator_snapshot;primary_identity_catalog	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|znf215	human	ZNF215	znf215	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0	0	domain_curated_tf_identity;expert_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
human|znf217	human	ZNF217	znf217	AnimalTFDB3;Lambert_HumanTFs;TFLink;TRRUST	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	TRRUST	4	1	1	1	0	5844	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity;tf_regulon_record	integrated_aggregator_snapshot;primary_identity_catalog;repository_snapshot	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|znf219	human	ZNF219	znf219	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0	0	domain_curated_tf_identity;expert_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
human|znf22	human	ZNF22	znf22	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	0	922	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity	integrated_aggregator_snapshot;primary_identity_catalog	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|znf221	human	ZNF221	znf221	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	0	4	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity	integrated_aggregator_snapshot;primary_identity_catalog	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|znf222	human	ZNF222	znf222	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0	0	domain_curated_tf_identity;expert_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
human|znf223	human	ZNF223	znf223	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	0	284	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity	integrated_aggregator_snapshot;primary_identity_catalog	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|znf224	human	ZNF224	znf224	AnimalTFDB3;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	AnimalTFDB3_git_snapshot;Lambert_v1.01;OmniPath_DoRothEA_snapshot_2026-08-25;TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;GOA_CollecTRI;GOA_CollecTRI2;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA	5	3	3	5	0	1178	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity;tf_regulon_record	integrated_aggregator_snapshot;primary_identity_catalog;repository_snapshot	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|znf225	human	ZNF225	znf225	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0	0	domain_curated_tf_identity;expert_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
human|znf226	human	ZNF226	znf226	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0	0	domain_curated_tf_identity;expert_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
human|znf227	human	ZNF227	znf227	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0	0	domain_curated_tf_identity;expert_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
human|znf229	human	ZNF229	znf229	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0	0	domain_curated_tf_identity;expert_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
human|znf23	human	ZNF23	znf23	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	0	15	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity	integrated_aggregator_snapshot;primary_identity_catalog	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|znf230	human	ZNF230	znf230	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0	0	domain_curated_tf_identity;expert_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
human|znf232	human	ZNF232	znf232	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0	0	domain_curated_tf_identity;expert_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
human|znf233	human	ZNF233	znf233	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0	0	domain_curated_tf_identity;expert_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
human|znf234	human	ZNF234	znf234	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0	0	domain_curated_tf_identity;expert_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
human|znf235	human	ZNF235	znf235	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0	0	domain_curated_tf_identity;expert_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
human|znf236	human	ZNF236	znf236	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	0	235	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity	integrated_aggregator_snapshot;primary_identity_catalog	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|znf239	human	ZNF239	znf239	AnimalTFDB3;Lambert_HumanTFs;TFLink;TRRUST	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	TRRUST	4	1	1	1	0	36	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity;tf_regulon_record	integrated_aggregator_snapshot;primary_identity_catalog;repository_snapshot	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|znf24	human	ZNF24	znf24	AnimalTFDB3;Lambert_HumanTFs;TFLink;TRRUST	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	TRRUST	4	5	5	5	0	5961	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity;tf_regulon_record	integrated_aggregator_snapshot;primary_identity_catalog;repository_snapshot	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|znf248	human	ZNF248	znf248	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	0	2	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity	integrated_aggregator_snapshot;primary_identity_catalog	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|znf25	human	ZNF25	znf25	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0	0	domain_curated_tf_identity;expert_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
human|znf250	human	ZNF250	znf250	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	0	523	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity	integrated_aggregator_snapshot;primary_identity_catalog	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|znf251	human	ZNF251	znf251	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0	0	domain_curated_tf_identity;expert_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
human|znf253	human	ZNF253	znf253	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0	0	domain_curated_tf_identity;expert_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
human|znf254	human	ZNF254	znf254	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0	0	domain_curated_tf_identity;expert_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
human|znf256	human	ZNF256	znf256	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0	0	domain_curated_tf_identity;expert_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
human|znf257	human	ZNF257	znf257	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	0	492	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity	integrated_aggregator_snapshot;primary_identity_catalog	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|znf26	human	ZNF26	znf26	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	0	21	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity	integrated_aggregator_snapshot;primary_identity_catalog	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|znf260	human	ZNF260	znf260	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	0	734	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity	integrated_aggregator_snapshot;primary_identity_catalog	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|znf263	human	ZNF263	znf263	AnimalTFDB3;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;OmniPath_DoRothEA_snapshot_2026-08-25;TFLink_v1.0_snapshot	ARACNe-GTEx_DoRothEA;DoRothEA;ENCODE-proximal;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;PAZAR;PAZAR_DoRothEA;ReMap_DoRothEA	4	320	35	1	0	14814	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity;tf_regulon_record	integrated_aggregator_snapshot;primary_identity_catalog	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|znf264	human	ZNF264	znf264	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	0	4344	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity	integrated_aggregator_snapshot;primary_identity_catalog	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|znf266	human	ZNF266	znf266	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	0	2165	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity	integrated_aggregator_snapshot;primary_identity_catalog	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|znf267	human	ZNF267	znf267	AnimalTFDB3;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	AnimalTFDB3_git_snapshot;Lambert_v1.01;OmniPath_DoRothEA_snapshot_2026-08-25;TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;SIGNOR;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA	5	2	2	2	0	1	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity;tf_regulon_record	integrated_aggregator_snapshot;primary_identity_catalog;repository_snapshot	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|znf268	human	ZNF268	znf268	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0	0	domain_curated_tf_identity;expert_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
human|znf273	human	ZNF273	znf273	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0	0	domain_curated_tf_identity;expert_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
human|znf274	human	ZNF274	znf274	AnimalTFDB3;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;OmniPath_DoRothEA_snapshot_2026-08-25;TFLink_v1.0_snapshot	ARACNe-GTEx_DoRothEA;DoRothEA;HOCOMOCO_DoRothEA;ReMap_DoRothEA	4	2	0	0	0	1098	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity;tf_regulon_record	integrated_aggregator_snapshot;primary_identity_catalog	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|znf275	human	ZNF275	znf275	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0	0	domain_curated_tf_identity;expert_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
human|znf276	human	ZNF276	znf276	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0	0	domain_curated_tf_identity;expert_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
human|znf277	human	ZNF277	znf277	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0	0	domain_curated_tf_identity;expert_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
human|znf28	human	ZNF28	znf28	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0	0	domain_curated_tf_identity;expert_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
human|znf280a	human	ZNF280A	znf280a	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	0	2324	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity	integrated_aggregator_snapshot;primary_identity_catalog	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|znf280b	human	ZNF280B	znf280b	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0	0	domain_curated_tf_identity;expert_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
human|znf280c	human	ZNF280C	znf280c	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	0	2	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity	integrated_aggregator_snapshot;primary_identity_catalog	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|znf280d	human	ZNF280D	znf280d	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	0	4513	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity	integrated_aggregator_snapshot;primary_identity_catalog	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|znf281	human	ZNF281	znf281	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	0	2772	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity	integrated_aggregator_snapshot;primary_identity_catalog	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|znf282	human	ZNF282	znf282	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	0	949	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity	integrated_aggregator_snapshot;primary_identity_catalog	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
