pmid	local_path	retrieval_status	retrieval_method	retrieved_at_utc	sha256	title
21401967	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_21401967_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	dc88caf3f737e8115bad811e68c81e86d6fe7cee14a47a9e1dc695f59959a6e8	Myelin down-regulates myelin phagocytosis by microglia and macrophages through interactions between CD47 on myelin and SIRPα (signal regulatory protein-α) on phagocytes.
21454473	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_21454473_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	10750085e37778f25b60258969d79e316f1511b7db585e0651bf69fc22222ad0	A systemic lupus erythematosus-associated R77H substitution in the CD11b chain of the Mac-1 integrin compromises leukocyte adhesion and phagocytosis.
21457936	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_21457936_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	2220721f1c1231778bc6925348e7cac4bda3896cb31baa5e46a8c826051d9da8	Physiological contribution of CD44 as a ligand for E-Selectin during inflammatory T-cell recruitment.
21460838	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_21460838_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	571ac87aa493fa4ca42d438d239c779d0cb7a370f60ca6a05845de669f939eda	Ephrin Bs are essential components of the Reelin pathway to regulate neuronal migration.
21596751	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_21596751_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	24156ae0e3b98a43d1715da980c5dbd5025148405b8adf4119f27d70681a7a07	Endorepellin, the angiostatic module of perlecan, interacts with both the α2β1 integrin and vascular endothelial growth factor receptor 2 (VEGFR2): a dual receptor antagonism.
21724987	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_21724987_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	adea1af8334f00b81f0a960b9b52b6e7a5fbcff3a36018ad12dbbcd0deeaffef	Latrophilin 1 and its endogenous ligand Lasso/teneurin-2 form a high-affinity transsynaptic receptor pair with signaling capabilities.
21768377	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_21768377_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	b04b0503d651293874d6ff07900e57d3c4d45b11f85250406e9bc7d18ec4c854	G protein-coupled receptor 56 and collagen III, a receptor-ligand pair, regulates cortical development and lamination.
21790180	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_21790180_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	ef41e912c42788f297a3f031cd9b07b7e3bdc63865050cb24261b041d1339561	Using self-assembled monolayers to understand α8β1-mediated cell adhesion to RGD and FEI motifs in nephronectin.
21804034	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_21804034_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	68bab47701c6decf7ce935e957c6853f81733ff7ed1f8b2e651b3d839da41a64	VEGF modulates NMDA receptors activity in cerebellar granule cells through Src-family kinases before synapse formation.
21813734	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_21813734_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	23966cc9e3356f4de9f08179e6bc2b1616916742d4ea2224d8d93524b515b068	Syndecan-2 is a novel ligand for the protein tyrosine phosphatase receptor CD148.
21835343	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_21835343_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	2e878bdd808d061fcf23e6b0c20a1139ca77d61531375bff7c290b2eeb273e0a	Class 5 transmembrane semaphorins control selective Mammalian retinal lamination and function.
21841165	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_21841165_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	30408e85c119202b2b2256eae3a9eaf876aa6a77a78ebda2b5b2f760e8104b4f	ANGPTL4 modulates vascular junction integrity by integrin signaling and disruption of intercellular VE-cadherin and claudin-5 clusters.
21868707	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_21868707_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	30cc682a07e1bccc133721adbcbedee5817118a282dc70846d655d3ddf1d6ab9	Potentiation of platelet-derived growth factor receptor-β signaling mediated by integrin-associated MFG-E8.
21871510	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_21871510_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	577d519b476ef57c610e835492ef5c9a35fd068f0c05318b8d19e89c29da153c	An integrin-binding N-terminal peptide region of TIMP-2 retains potent angio-inhibitory and anti-tumorigenic activity in vivo.
22045000	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_22045000_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	c3d734ca6487362de56d3488248688f3d3ae6d71d1e97503d957067b37280f64	CD91-dependent programming of T-helper cell responses following heat shock protein immunization.
22134916	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_22134916_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	38d88497065a4ce763dc9b2519be10939efd1acc0fc1c97d4ebde2189519a566	Dentin phosphoprotein (DPP) activates integrin-mediated anchorage-dependent signals in undifferentiated mesenchymal cells.
22172944	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_22172944_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	f8b05c3faa6cdaf82a3ceb91d98e7a915e71c791e7f09fbb6c2be1a73c3d7340	Tumor suppressor cell adhesion molecule 1 (CADM1) is cleaved by a disintegrin and metalloprotease 10 (ADAM10) and subsequently cleaved by γ-secretase complex.
22179111	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_22179111_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	e3f1e59ca3b2600b3877fba73cd8ef4b8bc4579034a290064fe0d103744b942e	Semaphorin 3E-Plexin-D1 signaling controls pathway-specific synapse formation in the striatum.
22210111	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_22210111_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	2beee569d7d4368189f2033fd956e6ae9329743e67306394dcf9efbc362c0171	Affinity of talin-1 for the β3-integrin cytosolic domain is modulated by its phospholipid bilayer environment.
22210915	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_22210915_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	947282465aecfe69af515d7e1d4682c32815575ef4cfb6ec5898b5e6a0422fb8	Thy-1 (CD90) is an interacting partner for CD97 on activated endothelial cells.
22238606	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_22238606_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	d926b2f594af8d7dfd348bec9e396011eb0565aec968683c7b433da1954cb29a	Low density lipoprotein receptor-related protein 1 dependent endosomal trapping and recycling of apolipoprotein E.
22241990	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_22241990_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	4fbc546311c71015183a51c019482e198212a411a3aa7eed7d5a2b72bc45462b	Slit2/Robo4 signaling modulates HIV-1 gp120-induced lymphatic hyperpermeability.
22262843	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_22262843_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	0a2e9692c9f7c84a70cc8cbbe42a01b4a55f6ff629ded46594bbb77815f6b348	High affinity neurexin binding to cell adhesion G-protein-coupled receptor CIRL1/latrophilin-1 produces an intercellular adhesion complex.
22286174	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_22286174_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	fa013b0f8381cd57a2c2b5cbe7f28d5aa57b960f2004fab4618c33fed2fbceb0	Selective control of inhibitory synapse development by Slitrk3-PTPδ trans-synaptic interaction.
22348662	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_22348662_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	95cab0b1239f15834968b7ea61995563c0a111bd647348437ff6e7b4613f52a6	Differential regulation of monocyte cytokine release by αV and β(2) integrins that bind CD23.
22351760	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_22351760_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	4a9b1a04070927b9d86b53cb773187a7f0129313bf11b7f62e402acda2306679	Cross-talk between integrin α6β4 and insulin-like growth factor-1 receptor (IGF1R) through direct α6β4 binding to IGF1 and subsequent α6β4-IGF1-IGF1R ternary complex formation in anchorage-independent conditions.
22405201	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_22405201_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	5ddf09732d6b55737b6319a868f71592b5771bd44c02476eb827165da3ef305e	FLRT proteins are endogenous latrophilin ligands and regulate excitatory synapse development.
22405824	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_22405824_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	e9c59051200035f4d00f071552b0ae58e23a90db77bee90b50926b231f119015	Desipramine selectively potentiates norepinephrine-elicited ERK1/2 activation through the α2A adrenergic receptor.
22442151	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_22442151_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	3c514d14efe5d7577249a9f70c66667c9023de402bec16ab8ef7e75830bd24e1	Transglutaminase-2 interaction with heparin: identification of a heparin binding site that regulates cell adhesion to fibronectin-transglutaminase-2 matrix.
22470492	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_22470492_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	8b94d18e96313e940a77740a9454c72641052c272afbd49dc27a322d94db2e68	Degradation of internalized αvβ5 integrin is controlled by uPAR bound uPA: effect on β1 integrin activity and α-SMA stress fiber assembly.
22532442	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_22532442_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	3e909ff7d77c93f8a468c27d10578868943fc824875b375acbc2561e54a5decb	Signaling through the neuropeptide GPCR PAC₁ induces neuritogenesis via a single linear cAMP- and ERK-dependent pathway using a novel cAMP sensor.
22563463	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_22563463_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	d59214694e20459fd9e299932c3cdf350f6ef71a4a7322cf59c32657739871fa	Polymerized laminin-332 matrix supports rapid and tight adhesion of keratinocytes, suppressing cell migration.
22585576	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_22585576_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	8c146c2e0cd8e942e50f1aed69f3aab55031634590b128820c2f39e0c89272a3	Angiopoietin-2 differentially regulates angiogenesis through TIE2 and integrin signaling.
22677557	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_22677557_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	f8a161913423680e7890dae2ab1758e116249eabba82e93a4d25e00bd9cba10d	Tissue plasminogen activator activates NF-κB through a pathway involving annexin A2/CD11b and integrin-linked kinase.
22685427	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_22685427_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	80119b2a2de0728763f26569b7164789bb6e2d22aa840286cbdd30df1442a4a4	Semaphorin signaling in vertebrate neural circuit assembly.
22703826	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_22703826_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	73551dd34d1e6f6d70575a78868c84dd95d3d3f1606b7fa9ac6004896c9b3fd6	Cell adhesion molecule 1 (CADM1) on mast cells promotes interaction with dorsal root ganglion neurites by heterophilic binding to nectin-3.
22723296	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_22723296_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	a4713bf0629f491e43364d27f0a52eff82f621bf284f14e3e2b07ccba1997842	Semaphorin3A, Neuropilin-1, and PlexinA1 are required for lymphatic valve formation.
22773837	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_22773837_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	c187941bfc1cb5299bc6afcfe7bb7dacfd2999818da7c526e8e94c6214c1c477	Constitutive dimerization of glycoprotein VI (GPVI) in resting platelets is essential for binding to collagen and activation in flowing blood.
22836270	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_22836270_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	37cb24d0a4e336492072a58ece360a0c7d71d66285d58d5ed07ee3b105390308	TAG1 regulates the endocytic trafficking and signaling of the semaphorin3A receptor complex.
22843693	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_22843693_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	a5ccadefa50ff5d81f3517186f2dd211b54b22f6f97b30c9d38a84070d7cbd93	Tetraspanin CD151 stimulates adhesion-dependent activation of Ras, Rac, and Cdc42 by facilitating molecular association between β1 integrins and small GTPases.
23015592	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_23015592_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	0e8fda42c087a38c5294fdcb12d510a2aa9b36ebb34a1ec30b6023f1d48e0db5	Interactions between ICAM-5 and β1 integrins regulate neuronal synapse formation.
23027386	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_23027386_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	bafbd97bcf40948f8437851c110f22f23ad58f45b1521c91903d25e7dd71fd8a	Conditional Sox9 ablation reduces chondroitin sulfate proteoglycan levels and improves motor function following spinal cord injury.
23255421	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_23255421_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	a99b4c2351c482023e61cf13f0ad68a212037d138071c492737bfa1224a5fe49	Slit-roundabout signaling regulates the development of the cardiac systemic venous return and pericardium.
23274893	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_23274893_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	0c4635d6f51914d57d99c9ece6a7f40b5ab610a57874df90c2559ff33220f4c8	EphA5-EphrinA5 interactions within the ventromedial hypothalamus influence counterregulatory hormone release and local glutamine/glutamate balance during hypoglycemia.
23318582	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_23318582_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	37154920192295f61609a5cf14943f95641407c0531cc9253f06c66a0b757ed6	Reelin induces EphB activation.
23327926	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_23327926_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	c9e17a6ee5c86312f14769dadcd8121bb6de98a153f86b8796c428ee2c454c14	Direct evidence of the importance of vitronectin and its interaction with the urokinase receptor in tumor growth.
23345436	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_23345436_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	f2caca717b5cff20ebb85f7797f33da624b908fdb7b4c30ae3e043751b39d069	Slitrks control excitatory and inhibitory synapse formation with LAR receptor protein tyrosine phosphatases.
23386126	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_23386126_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	691a8741a14b3ab60cb7fe086a8cd87c230a8097b4558f2636b2aed442c1e57e	EGFL7 ligates αvβ3 integrin to enhance vessel formation.
23434592	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_23434592_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	985efc769e35fde8899ee41806f40acadeb5ecfc5b0652172cc942500c847b5f	Angiopoietin-like protein 1 suppresses SLUG to inhibit cancer cell motility.
23481656	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_23481656_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	028818541a07dc14be0237e9e251cbae9b64c8db60f43b14397afaf45fb50f80	Thy-1-mediated cell-cell contact induces astrocyte migration through the engagement of αVβ3 integrin and syndecan-4.
23522389	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_23522389_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	861fa3f118df7fe79082003d4c195d2eecf65109019378612d0bdabf8468417b	Timp1 interacts with beta-1 integrin and CD63 along melanoma genesis and confers anoikis resistance by activating PI3-K signaling pathway independently of Akt phosphorylation.
23553626	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_23553626_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	6e93a0a98bc421f2a2acbc294b30c2e5e9b8ee3d6027360ca22dbe22027480e1	The unique disulfide bond-stabilized W1 β4-β1 loop in the α4 β-propeller domain regulates integrin α4β7 affinity and signaling.
23645683	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_23645683_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	53dc7dcb2ea49c068ab2662b1985bed996bcda92377b7781a2a01b6528c70bb7	Proteolytic processing regulates placental growth factor activities.
23707953	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_23707953_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	152eabd1a140262a3fbc3b4c26095a20501633c7cfe6664396dc12038de008a5	Ephrin-A1/EphA4-mediated adhesion of monocytes to endothelial cells.
23709605	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_23709605_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	549b3032ea827006cf8525e33f6de88f42a37359a3a3daab2de5d21d5cffcf28	Domain 2 of uPAR regulates single-chain urokinase-mediated angiogenesis through β1-integrin and VEGFR2.
23744080	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_23744080_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	5aa211e5cfb77006aa8563eae5a7bf7a472042a277651cbea6a2191ed07977f3	Receptor-type protein-tyrosine phosphatase ζ is a functional receptor for interleukin-34.
23744777	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_23744777_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	178715185afeeaf05e97c8098dc56569f0c5381bd70afb85b997758caeb9e1fe	Structure of the repulsive guidance molecule (RGM)-neogenin signaling hub.
23744993	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_23744993_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	88889fe7a5e48c3740701de43337b1ea731ae55fd694e1cf7102ca36979e0d08	Flt-1 (vascular endothelial growth factor receptor-1) is essential for the vascular endothelial growth factor-Notch feedback loop during angiogenesis.
23797810	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_23797810_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	db14c774d427677ef259bf3896a223be9926a8f71aa86e52a3ada667d1555dd7	Integrin α6β1 is the main receptor for vascular laminins and plays a role in platelet adhesion, activation, and arterial thrombosis.
23812375	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_23812375_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	7a1302b731127daa4f4b742782ba27ee8d254ffc220415e50cb338130d328321	Structurally encoded intraclass differences in EphA clusters drive distinct cell responses.
23839946	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_23839946_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	a96e7ad6972214a3ae41e91a34ef95ca89ac4454b8653db81b737afd11837926	Intrinsic selectivity of Notch 1 for Delta-like 4 over Delta-like 1.
23844194	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_23844194_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	dc7b35ea9ab0e14710cefa5fb94f3261420bbb858d2d915e3f181c2668ea1dee	Analysis of conformational determinants underlying HSP90-kinase interaction.
23887971	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_23887971_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	9e15a15eefdd15fa8c2f7672d54affb05b9b1a1ec8a60d3352661c01fb8bc6bc	KIT signaling governs differential sensitivity of mature and primitive CML progenitors to tyrosine kinase inhibitors.
23913274	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_23913274_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	12d59c208b6b8fb737bf76b60951a093c41fadfdf6923692fef4b9f2423389c3	Stability and function of regulatory T cells is maintained by a neuropilin-1-semaphorin-4a axis.
23924348	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_23924348_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	e72dc08657a215942f402bbd2834e35a54689be5a6ddb2965278ff986a7d1a3f	Syndecan-2 exerts antifibrotic effects by promoting caveolin-1-mediated transforming growth factor-β receptor I internalization and inhibiting transforming growth factor-β1 signaling.
23958855	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_23958855_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	c552961a443c6dea103a6109600be5b826e222c3a111647ddff3f6d117ab87a3	Binding of αvβ1 and αvβ6 integrins to tenascin-C induces epithelial-mesenchymal transition-like change of breast cancer cells.
23966707	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_23966707_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	398a31bbd4936bb7a2bdc66f8e7ecb7ae2cac30dad79bd0f6a933d046ba93b11	Perivascular fibroblasts form the fibrotic scar after contusive spinal cord injury.
24039785	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_24039785_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	2833b6676f014219c5d09945056cfad923a6eb424e53f6ee8e900e74118199fb	Pituitary adenylate cyclase activating peptide (PACAP) participates in adipogenesis by activating ERK signaling pathway.
24126057	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_24126057_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	fc02e036ec949d2439eee27800e979d00e897cf50838e726a089f4e7ad568b49	Extracellular heat shock protein 90 signals through subdomain II and the NPVY motif of LRP-1 receptor to Akt1 and Akt2: a circuit essential for promoting skin cell migration in vitro and wound healing in vivo.
24129822	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_24129822_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	3027ecc1124e75ff39e733bd156bd9ed62a00ffdde31b6980a2bc5d3dff68f25	A peptide derived from TIMP-3 inhibits multiple angiogenic growth factor receptors and tumour growth and inflammatory arthritis in mice.
24227711	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_24227711_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	8ef8c8c59a8b1c1de1a418cec542dd090eb8c8e49bcd7f4e3074ec98f605093b	α6β1 and α7β1 integrins are required in Schwann cells to sort axons.
24273166	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_24273166_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	7ecf27c3b562887fcf01d81de0edf99f6fffd23bb4d81f6155a061be70efbc53	Latrophilins function as heterophilic cell-adhesion molecules by binding to teneurins: regulation by alternative splicing.
24465823	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_24465823_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	dfb05d491acf85635bf0f6f7584a1bf4e9b9ec262c3885e1e4918fdf33c69637	CADM1 controls actin cytoskeleton assembly and regulates extracellular matrix adhesion in human mast cells.
24509440	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_24509440_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	a77262f67af2c3829532202b6850e48c23e4c61d0c1228dc4fbd3b5d573da178	The role of vascular-derived perlecan in modulating cell adhesion, proliferation and growth factor signaling.
24658051	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_24658051_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	3898f1241225e6c2151a17c289cd018025e7f16c276594e984e87b5bbe183209	The receptors CD96 and CD226 oppose each other in the regulation of natural killer cell functions.
24696141	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_24696141_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	0cd1f23671c9b3a3da44534306aab61440278f0ee03fd03b4a9e78a5e7347e6c	PACAP-induced ERK activation in HEK cells expressing PAC1 receptors involves both receptor internalization and PKC signaling.
24825896	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_24825896_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	e3bfcdb80008a8cbc4637af39dae92d2a6c44f186c713ac2e33648cdf594be6b	Semaphorin 3d and semaphorin 3e direct endothelial motility through distinct molecular signaling pathways.
24832104	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_24832104_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	813ca90c167f542d3c37efa420ac670656914e6d414c4f69d38fd7b0b9146299	The tetraspanin CD53 modulates responses from activating NK cell receptors, promoting LFA-1 activation and dampening NK cell effector functions.
24876346	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_24876346_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	22958c08a593b3d68503e27c5f30901e6fb1dce49f52c9ac7dec41934640953e	Neural migration. Structures of netrin-1 bound to two receptors provide insight into its axon guidance mechanism.
