edge_source_id	edge_id	paper_id	observation_id	claim_id	support_kind	species_support	source_scope	confidence_tier	citation_note	notes	module	evidence_id	source_kind	source_locator	source_locator_status	evidence_summary	limitations	evidence_layer	evidence_exportable	consolidation_note
SRC002009	M20B-E005092		REGISTER:M20B-EVID-005092		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-3276;M20A-EXTLR10-EVID-0081	register_evidence_id=M20B-EVID-005092; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved	20B	M20B-EVID-005092	frozen_module20a_lr_release		local_only_or_unresolved	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Curator-approved medium from an anchored primary-literature locator; no high-confidence or SCI-specific inference made.	liana_only_discovery	ligand_receptor_or_direct_molecular	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
SRC002010	M20B-E005092		REGISTER:M20B-EVID-005092-P2-DIRECT		primary_experiment	human	contextual_support	high	PMID:9182584; DOI:10.1074/jbc.272.24.15501	register_evidence_id=M20B-EVID-005092-P2-DIRECT; original_source_kind=primary_recovery; original_support_kind=validated_primary_direct_or_interaction_assay; source_locator_status=stable	20B	M20B-EVID-005092-P2-DIRECT	primary_recovery	PMID:9182584; https://pubmed.ncbi.nlm.nih.gov/9182584/	stable	Tenascin-C bound phosphacan/PTPRZ1 directly by radioligand and inhibition assays; the fibrinogen-like globe retained high-affinity binding with Kd approximately 12 nM.	This is an extracellular binding study. It does not establish a cytosolic phosphatase relay, terminal TF, or SCI receiver output; phosphacan is the extracellular PTPRZ1 ectodomain context.	ligand_receptor_or_direct_molecular	true	Batch 292 retains atypical receptor topology and contested APRIL-FAS attribution explicitly; no pathway-to-direct inference.
SRC002011	M20B-E005107		REGISTER:M20B-EVID-005107		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-3291;M20A-EXTLR11-EVID-0081	register_evidence_id=M20B-EVID-005107; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved	20B	M20B-EVID-005107	frozen_module20a_lr_release		local_only_or_unresolved	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Curator-approved medium from final exact-pair adjudication and an anchored primary-literature locator; no high-confidence or SCI-specific inference made.	liana_only_discovery	ligand_receptor_or_direct_molecular	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
SRC002012	M20B-E005107		REGISTER:M20B-EVID-005107-P2-DIRECT-294		primary_experiment	both	contextual_support	high	PMID:9603945; PMID:15064358; PMCID:PMC420106	register_evidence_id=M20B-EVID-005107-P2-DIRECT-294; original_source_kind=primary_recovery; original_support_kind=validated_primary_direct_binding_and_complex_assay; source_locator_status=stable	20B	M20B-EVID-005107-P2-DIRECT-294	primary_recovery	PMID:9603945; PMID:15064358; PMCID:PMC420106; PMCID:PMC3887175; https://pubmed.ncbi.nlm.nih.gov/9603945/; https://pubmed.ncbi.nlm.nih.gov/15064358/; https://pmc.ncbi.nlm.nih.gov/articles/PMC420106/; https://pmc.ncbi.nlm.nih.gov/articles/PMC3887175/	stable	OPG/TNFRSF11B was identified as a soluble TRAIL receptor/decoy; OPG-Fc bound TRAIL with reported nanomolar affinity, and independent SPR/ELISA work measured TRAIL-OPG binding and competition with DR5.	OPG is soluble and decoy-like, not a canonical transmembrane signaling receptor; binding assays used recombinant Fc constructs and species/comparator systems.	ligand_receptor_or_direct_molecular	true	Batch 294 primary direct TNFSF10-TNFRSF11B recovery; exportable.
SRC002013	M20B-E005107		REGISTER:M20B-EVID-005107-P2-FUNC-294		primary_experiment	both	contextual_support	high	PMID:15064358; PMID:15270863; PMID:21660951	register_evidence_id=M20B-EVID-005107-P2-FUNC-294; original_source_kind=primary_recovery; original_support_kind=validated_primary_decoy_function_and_cellular_output; source_locator_status=stable	20B	M20B-EVID-005107-P2-FUNC-294	primary_recovery	PMID:15064358; PMCID:PMC420106; PMID:15270863; DOI:10.1111/j.1365-2249.2004.02534.x; PMID:21660951; DOI:10.1002/jcp.22564; https://pubmed.ncbi.nlm.nih.gov/15064358/; https://pmc.ncbi.nlm.nih.gov/articles/PMC420106/; https://pubmed.ncbi.nlm.nih.gov/15270863/; https://pubmed.ncbi.nlm.nih.gov/21660951/	stable	OPG formed complexes with TRAIL and protected endothelial cells and rheumatoid FLS from TRAIL-induced apoptosis; OPG blocked TRAIL-dependent death/NF-kB responses, while TRAIL also reduced OPG release in primary stromal cells.	These are decoy/competition outputs rather than OPG-driven intracellular signaling; no SCI lesion model or terminal TF was established.	downstream_or_functional	true	Batch 294 primary TNFSF10-TNFRSF11B decoy function; exportable with soluble-receptor limitation.
SRC002014	M20B-E005107		REGISTER:M20B-EVID-005107-P2-RELAY-294		primary_experiment	human	negative_evidence	uncertain	PMID:9603945; PMID:15064358	register_evidence_id=M20B-EVID-005107-P2-RELAY-294; original_source_kind=primary_recovery; original_support_kind=no_intracellular_relay_for_soluble_decoy; source_locator_status=stable	20B	M20B-EVID-005107-P2-RELAY-294	primary_recovery	PMID:9603945; PMID:15064358; PMCID:PMC420106; https://pubmed.ncbi.nlm.nih.gov/9603945/; https://pubmed.ncbi.nlm.nih.gov/15064358/; https://pmc.ncbi.nlm.nih.gov/articles/PMC420106/	stable	The exact-pair studies establish ligand sequestration/competition by soluble OPG but do not identify an OPG intracellular kinase, adaptor, or second-messenger relay.	Death-receptor signaling downstream of TRAIL-R1/R2 and generic NF-kB/caspase pathways were not attributed to OPG itself.	receptor_proximal_relay	false	Batch 294 explicit unresolved TNFSF10-TNFRSF11B relay boundary; soluble decoy topology preserved.
SRC002015	M20B-E005111		REGISTER:M20B-EVID-005111		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-3295;M20A-EXT-BATCH003-EVID-097	register_evidence_id=M20B-EVID-005111; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved	20B	M20B-EVID-005111	frozen_module20a_lr_release		local_only_or_unresolved	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Final curator accepted the exact ligand-receptor or receptor-complex claim because the cited primary record provides direct binding or receptor-dependent functional evidence. Species, isoform, complex, and context limitations remain explicit; no high-confidence call or SignalingEdge is created. Human epithelial/organoid context only; the source assigns FAS as predominant in that tissue and does not establish mouse or SCI relevance.	liana_only_discovery	ligand_receptor_or_direct_molecular	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
SRC002016	M20B-E005111		REGISTER:M20B-EVID-005111-P2-DIRECT		primary_experiment	human	contextual_support	low	PMID:10706119	register_evidence_id=M20B-EVID-005111-P2-DIRECT; original_source_kind=primary_recovery; original_support_kind=validated_primary_direct_or_interaction_assay; source_locator_status=stable	20B	M20B-EVID-005111-P2-DIRECT	primary_recovery	PMID:10706119; https://pubmed.ncbi.nlm.nih.gov/10706119/	stable	An early APRIL/TNFSF13 study reported that purified FLAG-tagged TRDL-1alpha/APRIL co-precipitated Fas and HVEM and suggested alternate ligand activity.	The receptor assignment conflicts with the canonical APRIL receptors and was not independently validated here. This record is explicitly non-exportable and should not be used to infer a general TNFSF13-FAS pathway.	ligand_receptor_or_direct_molecular	false	Batch 292 retains atypical receptor topology and contested APRIL-FAS attribution explicitly; no pathway-to-direct inference.
SRC002017	M20B-E005111		REGISTER:M20B-EVID-005111-P2-DIRECT-296		primary_experiment	human	contextual_support	high	PMID:41919502; PMCID:PMC13038214; DOI:10.1172/JCI186032	register_evidence_id=M20B-EVID-005111-P2-DIRECT-296; original_source_kind=primary_recovery; original_support_kind=validated_primary_direct_binding_and_receptor_association; source_locator_status=stable	20B	M20B-EVID-005111-P2-DIRECT-296	primary_recovery	PMID:41919502; PMCID:PMC13038214; DOI:10.1172/JCI186032; https://pubmed.ncbi.nlm.nih.gov/41919502/; https://pmc.ncbi.nlm.nih.gov/articles/PMC13038214/; https://www.jci.org/articles/view/186032/version/2	stable	The 2026 JCI study validated TNFSF13/FAS association by co-immunoprecipitation and SPR, reporting concentration-dependent binding with an estimated Kd of approximately 60 nM; FAS was identified as the predominant receptor in colonic epithelial models.	The result is tissue-context-specific and lower affinity than FASL-FAS; it does not establish a universal APRIL-FAS receptor assignment or SCI relevance. The historical conflicting record remains separately retained.	ligand_receptor_or_direct_molecular	true	Batch 296 updated primary TNFSF13-FAS direct evidence; newer exact packet supersedes uncertainty without altering Module 20A.
SRC002018	M20B-E005111		REGISTER:M20B-EVID-005111-P2-FUNC		primary_experiment	human	contextual_support	low	PMID:10706119	register_evidence_id=M20B-EVID-005111-P2-FUNC; original_source_kind=primary_recovery; original_support_kind=validated_primary_function_or_program_assay; source_locator_status=stable	20B	M20B-EVID-005111-P2-FUNC	primary_recovery	PMID:10706119; https://pubmed.ncbi.nlm.nih.gov/10706119/	stable	Purified TRDL-1alpha/APRIL caused Jurkat-cell death with kinetics paralleling Fas ligand; the receptor-specific attribution was not isolated.	The phenotype could reflect a death-ligand context rather than direct Fas activation; later receptor biology was not reconciled in this bounded pass.	downstream_or_functional	false	Batch 292 retains atypical receptor topology and contested APRIL-FAS attribution explicitly; no pathway-to-direct inference.
SRC002019	M20B-E005111		REGISTER:M20B-EVID-005111-P2-FUNC-296		primary_experiment	human	contextual_support	medium	PMID:41919502; PMCID:PMC13038214	register_evidence_id=M20B-EVID-005111-P2-FUNC-296; original_source_kind=primary_recovery; original_support_kind=validated_primary_receptor_dependent_function; source_locator_status=stable	20B	M20B-EVID-005111-P2-FUNC-296	primary_recovery	PMID:41919502; PMCID:PMC13038214; DOI:10.1172/JCI186032; https://pubmed.ncbi.nlm.nih.gov/41919502/; https://pmc.ncbi.nlm.nih.gov/articles/PMC13038214/; https://www.jci.org/articles/view/186032/version/2	stable	TNFSF13 insufficiency increased epithelial proliferation and reduced apoptosis; recombinant TNFSF13 rescue, FAS neutralization, and FAS/TNFSF13 perturbations supported a TNFSF13-FAS contribution to epithelial proliferation/apoptosis balance and B-cell/plasma-cell crosstalk.	The output is human colonic/IBD context, not SCI; the paper does not establish a terminal TF for the exact ligand-receptor edge.	downstream_or_functional	true	Batch 296 TNFSF13-FAS functional recovery; exportable with tissue-context limitation.
SRC002020	M20B-E005111		REGISTER:M20B-EVID-005111-P2-RELAY-296		primary_experiment	human	contextual_support	medium	PMID:41919502; PMCID:PMC13038214	register_evidence_id=M20B-EVID-005111-P2-RELAY-296; original_source_kind=primary_recovery; original_support_kind=conditional_FAS_associated_apoptosis_relay; source_locator_status=stable	20B	M20B-EVID-005111-P2-RELAY-296	primary_recovery	PMID:41919502; PMCID:PMC13038214; DOI:10.1172/JCI186032; https://pubmed.ncbi.nlm.nih.gov/41919502/; https://pmc.ncbi.nlm.nih.gov/articles/PMC13038214/; https://www.jci.org/articles/view/186032/version/2	stable	Recombinant TNFSF13 increased caspase-8 and cleaved caspase-3 in Jurkat cells, and the study interprets epithelial TNFSF13-FAS activity through apoptosis/proliferation pathways.	The caspase readouts were not fully isolated with a TNFSF13-specific FAS-blockade experiment; generic FAS death-receptor signaling was not copied wholesale into the exact edge.	receptor_proximal_relay	false	Batch 296 conditional TNFSF13-FAS relay; receptor-proximal order remains bounded.
SRC002021	M20B-E005135		REGISTER:M20B-EVID-005135		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-3319;M20A-EXTLR11-EVID-0082	register_evidence_id=M20B-EVID-005135; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved	20B	M20B-EVID-005135	frozen_module20a_lr_release		local_only_or_unresolved	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Curator-approved medium from final exact-pair adjudication and an anchored primary-literature locator; no high-confidence or SCI-specific inference made.	liana_only_discovery	ligand_receptor_or_direct_molecular	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
SRC002022	M20B-E005135		REGISTER:M20B-EVID-005135-P2-FUNC		primary_experiment	mouse	contextual_support	high	PMID:19454495; PMCID:PMC2688567; DOI:10.3324/haematol.2008.003541	register_evidence_id=M20B-EVID-005135-P2-FUNC; original_source_kind=primary_recovery; original_support_kind=validated_primary_function_or_program_assay; source_locator_status=stable	20B	M20B-EVID-005135-P2-FUNC	primary_recovery	PMID:19454495; PMCID:PMC2688567; DOI:10.3324/haematol.2008.003541; https://pmc.ncbi.nlm.nih.gov/articles/PMC2688567/	stable	In primary mouse hepatocytes, serum plus 30 microM holo-transferrin increased hepcidin mRNA about fourfold over serum alone; holo-transferrin also increased phospho-SMAD1/5/8, and BMP blockade with noggin or anti-BMP2/4 blunted the response. ERK inhibition reduced holo-transferrin-induced hepcidin and early phospho-SMAD1/5/8.	Hepcidin transcription is a downstream cellular output, not a direct TF-target assignment. The full text shows serum/BMP context is required, ERK contributes to the holo-transferrin response, and Smad1/5/8 phosphorylation is a pathway readout; the terminal promoter factor and direct ERK-to-Smad mechanism remain unresolved.	downstream_or_functional	true	Batch 291 primary full-text recovery; transferrin receptor subtype and UTS2/UTS2B ligand-specific layers remain separate.
SRC002023	M20B-E005135		REGISTER:M20B-EVID-005135-P2-RELAY		primary_experiment	mouse	contextual_support	high	PMID:19454495; PMCID:PMC2688567; DOI:10.3324/haematol.2008.003541	register_evidence_id=M20B-EVID-005135-P2-RELAY; original_source_kind=primary_recovery; original_support_kind=validated_primary_receptor_proximal_assay; source_locator_status=stable	20B	M20B-EVID-005135-P2-RELAY	primary_recovery	PMID:19454495; PMCID:PMC2688567; DOI:10.3324/haematol.2008.003541; https://pmc.ncbi.nlm.nih.gov/articles/PMC2688567/	stable	In primary mouse hepatocytes, 30 microM holo-transferrin induced rapid, transient ERK1/2 phosphorylation; serum plus holo-transferrin enhanced and prolonged the response, and 10 microM U0-126 blunted the holo-transferrin-dependent hepcidin response.	The primary full text supports ligand-triggered TFR2-associated signaling in primary hepatocytes, not purified TFR2 binding affinity or a universal TFR2 kinase pathway. The article notes that TFR2 attribution is favored by transferrin subtype/context comparisons; TFR2 remains an iron-sensing/complex node.	receptor_proximal_relay	true	Batch 291 primary full-text recovery; transferrin receptor subtype and UTS2/UTS2B ligand-specific layers remain separate.
SRC002024	M20B-E005136		REGISTER:M20B-EVID-005136		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-3320;M20A-EXTLR08-EVID-0169	register_evidence_id=M20B-EVID-005136; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved	20B	M20B-EVID-005136	frozen_module20a_lr_release		local_only_or_unresolved	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Curator-approved medium from an anchored primary-literature locator and non-lead exact-pair report; no high-confidence or SCI-specific inference made.	liana_only_discovery	ligand_receptor_or_direct_molecular	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
SRC002025	M20B-E005136		REGISTER:M20B-EVID-005136-P2-FUNC		primary_experiment	mouse	contextual_support	high	PMID:30538134; DOI:10.1182/blood-2018-05-850404	register_evidence_id=M20B-EVID-005136-P2-FUNC; original_source_kind=primary_recovery; original_support_kind=validated_primary_function_or_program_assay; source_locator_status=stable	20B	M20B-EVID-005136-P2-FUNC	primary_recovery	PMID:30538134; https://pubmed.ncbi.nlm.nih.gov/30538134/	stable	TFR1/TFRC mediated uptake of transferrin-bound iron in hepatocytes; hepatocyte-specific Tfr1 loss reduced transferrin iron internalization and altered systemic iron/hepcidin homeostasis.	The study supports receptor-mediated uptake and homeostasis, not a canonical intracellular signaling cascade from TFRC. TFR1 and TFR2 branches remain distinct.	downstream_or_functional	true	Batch 291 preserves transferrin receptor subtype and UTS2/UTS2B ligand-specific layers; no family or pathway substitution.
SRC002026	M20B-E005137		REGISTER:M20B-EVID-005137		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-3321;M20A-EXT-ITER-PROMO-EVID-081	register_evidence_id=M20B-EVID-005137; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved	20B	M20B-EVID-005137	frozen_module20a_lr_release		local_only_or_unresolved	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Curator accepted the iterative worker flag because the retained primary locator supports the exact pair by binding, receptor pharmacology, or receptor-dependent function. Overall confidence is medium; species, complex, ligand-form, and context limitations remain explicit. No simulator-facing SignalingEdge is created.	liana_only_discovery	ligand_receptor_or_direct_molecular	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
SRC002027	M20B-E005163		REGISTER:M20B-EVID-005163		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-3347;M20A-EXT-BATCH008-EVID-011	register_evidence_id=M20B-EVID-005163; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved	20B	M20B-EVID-005163	frozen_module20a_lr_release		local_only_or_unresolved	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Composite receptor notation or context-dependent receptor architecture remains unresolved. Assign low until an exact primary evidence packet is added. Final curator accepted the exact pair after primary-source review because the record supports direct binding, receptor activation, or receptor-dependent function. Species, complex, topology, processing, and context caveats are retained; no high-confidence call or SignalingEdge is created. The evidence is centered on receptor-complex signaling rather than a purified affinity measurement, and experiments include human B-ALL and mouse Ba/F3 systems.	liana_only_discovery	ligand_receptor_or_direct_molecular	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
SRC002028	M20B-E005169		REGISTER:M20B-EVID-005169		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-3353;M20A-EXTLR08-EVID-0170	register_evidence_id=M20B-EVID-005169; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved	20B	M20B-EVID-005169	frozen_module20a_lr_release		local_only_or_unresolved	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Curator-approved medium from an anchored primary-literature locator and non-lead exact-pair report; no high-confidence or SCI-specific inference made.	liana_only_discovery	ligand_receptor_or_direct_molecular	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
SRC002029	M20B-E005170		REGISTER:M20B-EVID-005170		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-3354;M20A-EXT-BATCH002-EVID-103	register_evidence_id=M20B-EVID-005170; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved	20B	M20B-EVID-005170	frozen_module20a_lr_release		local_only_or_unresolved	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Final curator accepted this agent flag because the retained primary literature lead explicitly supports the exact pair by direct binding, receptor pharmacology, or receptor-dependent function. No high-confidence call or SignalingEdge is created; species and role caveats remain explicit. Agent species posture: not stated in abstract; support label: pair_specific_pharmacology. The study is behavioral and contrasts CRHR1 and CRHR2 dose ranges.	liana_only_discovery	ligand_receptor_or_direct_molecular	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
SRC002030	M20B-E005172		REGISTER:M20B-EVID-005172		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-3356;M20A-EXT-ITER-PROMO-EVID-082	register_evidence_id=M20B-EVID-005172; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved	20B	M20B-EVID-005172	frozen_module20a_lr_release		local_only_or_unresolved	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Curator accepted the iterative worker flag because the retained primary locator supports the exact pair by binding, receptor pharmacology, or receptor-dependent function. Overall confidence is medium; species, complex, ligand-form, and context limitations remain explicit. No simulator-facing SignalingEdge is created.	liana_only_discovery	ligand_receptor_or_direct_molecular	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
SRC002031	M20B-E005175		REGISTER:M20B-EVID-005175		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-3359;M20A-EXT-ITER-PROMO-EVID-083	register_evidence_id=M20B-EVID-005175; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved	20B	M20B-EVID-005175	frozen_module20a_lr_release		local_only_or_unresolved	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Curator accepted the iterative worker flag because the retained primary locator supports the exact pair by binding, receptor pharmacology, or receptor-dependent function. Overall confidence is medium; species, complex, ligand-form, and context limitations remain explicit. No simulator-facing SignalingEdge is created.	liana_only_discovery	ligand_receptor_or_direct_molecular	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
SRC002032	M20B-E005177		REGISTER:M20B-EVID-005177		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-3361;M20A-EXT-BATCH017-EVID-003	register_evidence_id=M20B-EVID-005177; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved	20B	M20B-EVID-005177	frozen_module20a_lr_release		local_only_or_unresolved	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Final curator accepted the exact pair after primary-source review because the record supports direct binding, receptor activation, or receptor-dependent function. Species, complex, topology, and tissue-context caveats are retained; no high-confidence call or SignalingEdge is created. The PMID tests four avian UTS2R paralogs rather than a single unresolved UTS2R isoform, uses synthetic peptides and heterologous overexpression, and also includes expression profiling; direct binary affinity or endogenous-cell evidence is not shown.	liana_only_discovery	ligand_receptor_or_direct_molecular	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
SRC002033	M20B-E005177		REGISTER:M20B-EVID-005177-P2-DIRECT		primary_experiment	human	contextual_support	high	PMID:10581185; DOI:10.1006/bbrc.1999.1796	register_evidence_id=M20B-EVID-005177-P2-DIRECT; original_source_kind=primary_recovery; original_support_kind=validated_primary_direct_or_activation_assay; source_locator_status=stable	20B	M20B-EVID-005177-P2-DIRECT	primary_recovery	PMID:10581185; https://pubmed.ncbi.nlm.nih.gov/10581185/	stable	Rat GPR14/UTS2R was shown to be a high-affinity receptor for UII, with dose-dependent calcium mobilization in receptor-transfected HEK293/COS-7 cells and radioligand binding to receptor membranes.	The study establishes binding/activation in recombinant systems but not endogenous SCI-cell signaling or a terminal TF.	ligand_receptor_or_direct_molecular	true	Batch 291 preserves transferrin receptor subtype and UTS2/UTS2B ligand-specific layers; no family or pathway substitution.
SRC002034	M20B-E005177		REGISTER:M20B-EVID-005177-P2-FUNC		primary_experiment	mixed	contextual_support	medium	PMID:12697688; DOI:10.1210/en.2003-0029	register_evidence_id=M20B-EVID-005177-P2-FUNC; original_source_kind=primary_recovery; original_support_kind=validated_primary_function_or_program_assay; source_locator_status=stable	20B	M20B-EVID-005177-P2-FUNC	primary_recovery	PMID:12697688; https://pubmed.ncbi.nlm.nih.gov/12697688/	stable	UII increased calcium, ERK1/2 activation, c-myc induction, and DNA synthesis in porcine renal epithelial LLCPK1 cells expressing endogenous UII/GPR14; PKC and MEK inhibition reduced the growth response.	The output is a porcine renal epithelial autocrine/paracrine model and does not establish a terminal c-MYC target locus or SCI transfer.	downstream_or_functional	true	Batch 291 preserves transferrin receptor subtype and UTS2/UTS2B ligand-specific layers; no family or pathway substitution.
SRC002035	M20B-E005177		REGISTER:M20B-EVID-005177-P2-RELAY		primary_experiment	human	contextual_support	medium	PMID:12503613; DOI:10.1081/RRS-120014593	register_evidence_id=M20B-EVID-005177-P2-RELAY; original_source_kind=primary_recovery; original_support_kind=validated_primary_receptor_proximal_assay; source_locator_status=stable	20B	M20B-EVID-005177-P2-RELAY	primary_recovery	PMID:12503613; https://pubmed.ncbi.nlm.nih.gov/12503613/	stable	UII stimulation of human GPR14-transfected CHO cells produced sustained ERK1/2 activation; the relay involved Gi/o coupling, PI3K, PLC, and calcium-channel mechanisms.	The relay is recombinant receptor and pharmacology dependent; no SCI receiver state or universal adaptor sequence was established.	receptor_proximal_relay	true	Batch 291 preserves transferrin receptor subtype and UTS2/UTS2B ligand-specific layers; no family or pathway substitution.
SRC002036	M20B-E005178		REGISTER:M20B-EVID-005178		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-3362;M20A-EXT-BATCH013-EVID-003	register_evidence_id=M20B-EVID-005178; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved	20B	M20B-EVID-005178	frozen_module20a_lr_release		local_only_or_unresolved	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Final curator accepted the exact pair after primary-source review because the record supports direct binding, receptor activation, or receptor-dependent function. Species, complex, topology, and tissue-context caveats are retained; no high-confidence call or SignalingEdge is created. The evidence is receptor-dependent cellular physiology rather than a purified UTS2B-SSTR5 binding measurement; activity is shown in male-mouse gut models and may be context dependent.	liana_only_discovery	ligand_receptor_or_direct_molecular	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
SRC002037	M20B-E005178		REGISTER:M20B-EVID-005178-P2-FUNC		primary_experiment	mouse	contextual_support	medium	PMID:31556942; DOI:10.1210/en.2019-00549	register_evidence_id=M20B-EVID-005178-P2-FUNC; original_source_kind=primary_recovery; original_support_kind=validated_primary_function_or_program_assay; source_locator_status=stable	20B	M20B-EVID-005178-P2-FUNC	primary_recovery	PMID:31556942; https://pubmed.ncbi.nlm.nih.gov/31556942/	stable	UTS2B inhibited GLP-1 secretion in mouse intestinal crypts and organoids through SSTR5 rather than its cognate UTS2R; administration to starved male mice altered GLP-1, insulin, and blood glucose.	The study explicitly distinguishes SSTR5 from cognate UTS2R in this gut model. It supports function but does not establish direct UTS2B-SSTR5 binding or intracellular relay.	downstream_or_functional	true	Batch 291 preserves transferrin receptor subtype and UTS2/UTS2B ligand-specific layers; no family or pathway substitution.
SRC002038	M20B-E005179		REGISTER:M20B-EVID-005179		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-3363;M20A-EXTLR08-EVID-0171	register_evidence_id=M20B-EVID-005179; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved	20B	M20B-EVID-005179	frozen_module20a_lr_release		local_only_or_unresolved	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Curator-approved medium from an anchored primary-literature locator and non-lead exact-pair report; no high-confidence or SCI-specific inference made.	liana_only_discovery	ligand_receptor_or_direct_molecular	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
SRC002039	M20B-E005179		REGISTER:M20B-EVID-005179-P2-DIRECT		primary_experiment	human	contextual_support	medium	PMID:15476951; DOI:10.1016/j.peptides.2004.06.025	register_evidence_id=M20B-EVID-005179-P2-DIRECT; original_source_kind=primary_recovery; original_support_kind=validated_primary_direct_or_activation_assay; source_locator_status=stable	20B	M20B-EVID-005179-P2-DIRECT	primary_recovery	PMID:15476951; https://pubmed.ncbi.nlm.nih.gov/15476951/	stable	Rat urotensin-II-related peptide/URP (UTS2B) bound and activated human or rat UTS2R/GPR14 in primary peptide/receptor studies and produced a hypotensive effect in rats.	The primary record supports binding/activation of human or rat receptor systems but does not establish mouse intracellular relay or SCI function.	ligand_receptor_or_direct_molecular	true	Batch 291 preserves transferrin receptor subtype and UTS2/UTS2B ligand-specific layers; no family or pathway substitution.
