source_row_id	source_layer_membership	source_traversal_status	regulator	raw_regulator	target	module	module_route	target_graph_modules	curation_status	traversal_eligibility	traversable_general_mouse	traversable_neural	traversable_sci	evidence_basis	evidence_confidence_tier	evidence_type	assay_type	independent_literature_support_status	independent_literature_source_count	exact_pair_status	binding_or_association_status	species	tissue_cell_context	context_level_regulator	context_level_target	context_level_exact_pair	sci_context	context_evidence_scope	context_evidence_basis	context_promotion_lane	effect_direction	confidence	source_locator_status	citation_provenance	limitations	reviewer_notes	source_materialization_status	source_module_materialization_allowed	source_canonical_materialization_allowed	source_screening_decision	source_registry	source_record_id	source_record_ids	active_graph_pair_status	active_graph_edge_ids	active_graph_node_resolution	duplicate_pair_row_count	duplicate_module_count	method_label_adjudication_status	source_text_for_validation
PTF-SCREEN-PTF-MODULE-22B-000107	evidence_candidate	not_traversable	ZNF610	unknown	CTNNB1	22B	adjudicated_database_archive	22B	candidate_only	not_traversable	False	False	False	Reviewed D/E evidence is retained for provenance/context but excluded from module support and materialization.;completed search found only database/profile/membership evidence;binding_dataset_only_not_promotable;unresolved_mechanism	D_database_only_no_pair_evidence	unresolved_mechanism	unknown	unknown	unknown	binding_dataset_only_not_promotable	unknown	human	unknown_not_structured_in_candidate_layer	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	not_assessed	not_assessed	No graded CNS/spinal-cord context adjudication has been completed for this row; do not infer context from regulator or target identity alone.	screened_out_low_tier	unknown	D_database_only_no_pair_evidence	citation_and_source_record	tflink:human:001285:fe36de5b4c6f	candidate-only rows are non-traversable	Retain the adjudicated database/profile-only provenance; do not promote or repeat the search unless a new traceable source is found.	screened_out_low_tier	false	false	screen_out_low_tier	unknown	unknown	tflink:human:001285:fe36de5b4c6f	not_found_in_active_graph	unknown	one_endpoint_symbol_present	1	1	not_eligible_without_independent_evidence_and_dependency_metadata	tflink:human:001285:fe36de5b4c6f
PTF-SCREEN-PTF-MODULE-22B-000108	evidence_candidate	not_traversable	ZNF658	ZNF658	STAT6	22B	22B_target_interaction	22B	candidate_only	not_traversable	False	False	False	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.;promoted overlay evidence tier;tflink_source_table_exact_pair;expression_or_perturbation_association	C_tflink_source_table_only	expression_or_perturbation_association	chromatin immunoprecipitation assay	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	human	unknown_not_structured_in_candidate_layer	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	unresolved_sci_context	no_qualifying_context_found	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.	context_reviewed_no_qualifying_context	unknown	tflink_exact_high_throughput_binding_record_primary_source_metadata	citation_and_source_record	https://pubmed.ncbi.nlm.nih.gov/27924024/;tflink:human:001512:b19ed5ebe771;tflink:human:001512:b19ed5ebe771;https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q5TYW1.tsv;data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q5TYW1_targets.tsv	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.;candidate-only rows are non-traversable	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	pending_module_owner_approval	false	false	module_fit_candidate	TFLink	tflink:human:001512:b19ed5ebe771	tflink:human:001512:b19ed5ebe771	not_found_in_active_graph	unknown	one_endpoint_symbol_present	1	1	not_eligible_without_independent_evidence_and_dependency_metadata	tflink:human:001512:b19ed5ebe771 tflink:human:001512:b19ed5ebe771 https://pubmed.ncbi.nlm.nih.gov/27924024/  https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q5TYW1.tsv
PTF-SCREEN-PTF-MODULE-22B-000109	evidence_candidate	not_traversable	ZNF660	unknown	CTNNB1	22B	adjudicated_database_archive	22B	candidate_only	not_traversable	False	False	False	Reviewed D/E evidence is retained for provenance/context but excluded from module support and materialization.;completed search found only database/profile/membership evidence;binding_dataset_only_not_promotable;unresolved_mechanism	D_database_only_no_pair_evidence	unresolved_mechanism	unknown	unknown	unknown	binding_dataset_only_not_promotable	unknown	human	unknown_not_structured_in_candidate_layer	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	not_assessed	not_assessed	No graded CNS/spinal-cord context adjudication has been completed for this row; do not infer context from regulator or target identity alone.	screened_out_low_tier	unknown	D_database_only_no_pair_evidence	citation_and_source_record	tflink:human:001334:af29e76b3b4b	candidate-only rows are non-traversable	Retain the adjudicated database/profile-only provenance; do not promote or repeat the search unless a new traceable source is found.	screened_out_low_tier	false	false	screen_out_low_tier	unknown	unknown	tflink:human:001334:af29e76b3b4b	not_found_in_active_graph	unknown	one_endpoint_symbol_present	1	1	not_eligible_without_independent_evidence_and_dependency_metadata	tflink:human:001334:af29e76b3b4b
PTF-SCREEN-PTF-MODULE-22B-000110	evidence_candidate	not_traversable	ZNF662	unknown	STAT6	22B	resolved_unverifiable_archive	22B	unresolved	not_traversable	False	False	False	Reviewed D/E evidence is retained for provenance/context but excluded from module support and materialization.;completed search recorded literature, functional, or near-match evidence but not a promotable exact edge;no_exact_pair_support_found_in_bounded_search;unresolved_mechanism	E_reviewed_nonpromotable	unresolved_mechanism	unknown	unknown	unknown	no_exact_pair_support_found_in_bounded_search	unknown	human	unknown_not_structured_in_candidate_layer	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	not_assessed	not_assessed	No graded CNS/spinal-cord context adjudication has been completed for this row; do not infer context from regulator or target identity alone.	screened_out_low_tier	unknown	E_reviewed_nonpromotable	citation_and_source_record	tflink:human:001575:52917b248d7e	not in validated overlay; retained unresolved pending exact-pair adjudication	Retain the reviewed provenance and explicit limitation; do not promote or reopen unless new literal, source-backed evidence is found.	screened_out_low_tier	false	false	screen_out_low_tier	unknown	unknown	tflink:human:001575:52917b248d7e	not_found_in_active_graph	unknown	one_endpoint_symbol_present	1	1	not_eligible_without_independent_evidence_and_dependency_metadata	tflink:human:001575:52917b248d7e
PTF-SCREEN-PTF-MODULE-22B-000111	evidence_candidate	not_traversable	ZNF667	ZNF667	TAZ	22B	22B_target_interaction	22B	candidate_only	not_traversable	False	False	False	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.;promoted overlay evidence tier;tflink_source_table_exact_pair;expression_or_perturbation_association	C_tflink_source_table_only	expression_or_perturbation_association	chromatin immunoprecipitation assay	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	human	unknown_not_structured_in_candidate_layer	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	unresolved_sci_context	no_qualifying_context_found	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.	context_reviewed_no_qualifying_context	unknown	tflink_exact_high_throughput_binding_record_primary_source_metadata	citation_and_source_record	https://pubmed.ncbi.nlm.nih.gov/27924024/;tflink:human:001463:259fabbcd169;tflink:human:001463:259fabbcd169;https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q5HYK9.tsv;data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q5HYK9_targets.tsv	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.;candidate-only rows are non-traversable	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	pending_module_owner_approval	false	false	module_fit_candidate	TFLink	tflink:human:001463:259fabbcd169	tflink:human:001463:259fabbcd169	not_found_in_active_graph	unknown	one_endpoint_symbol_present	1	1	not_eligible_without_independent_evidence_and_dependency_metadata	tflink:human:001463:259fabbcd169 tflink:human:001463:259fabbcd169 https://pubmed.ncbi.nlm.nih.gov/27924024/  https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q5HYK9.tsv
PTF-SCREEN-PTF-MODULE-22B-000112	evidence_candidate	not_traversable	ZNF669	ZNF669	STAT3	22B	21B_target_interaction;22B_target_interaction	21B;22B	candidate_only	not_traversable	False	False	False	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.;promoted overlay evidence tier;tflink_source_table_exact_pair;expression_or_perturbation_association	C_tflink_source_table_only	expression_or_perturbation_association	chromatin immunoprecipitation assay	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	human	unknown_not_structured_in_candidate_layer	L0_no_context_evidence	L3_spinal_cord_tissue_context	L0_no_context_evidence	non_sci_transferable_context	pathway_or_component_only	No authoritative human spinal-cord context was verified for ZNF669 after HPA tissue/brain, NCBI, PubMed, TFLink, and target-list checks; the HPA protein summary is inconclusive for tissue-profile estimation. Human STAT3 has direct HPA spinal-cord RNA expression, establishing L3 target-component context. Exact-pair searches found no direct contextual ZNF669-to-STAT3 mechanism; the exact pair remains L0.	sci_relevant_component_context	unknown	tflink_exact_high_throughput_binding_record_primary_source_metadata	citation_and_source_record	https://pubmed.ncbi.nlm.nih.gov/27924024/;tflink:human:001447:723950a0456d;tflink:human:001447:723950a0456d;https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96BR6.tsv;data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q96BR6_targets.tsv	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.;candidate-only rows are non-traversable	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	pending_module_owner_approval	false	false	module_fit_candidate	TFLink	tflink:human:001447:723950a0456d	tflink:human:001447:723950a0456d	not_found_in_active_graph	unknown	one_endpoint_symbol_present	2	2	not_eligible_without_independent_evidence_and_dependency_metadata	tflink:human:001447:723950a0456d tflink:human:001447:723950a0456d https://pubmed.ncbi.nlm.nih.gov/27924024/  https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96BR6.tsv
PTF-SCREEN-PTF-MODULE-22B-000113	evidence_candidate	not_traversable	ZNF670	unknown	STAT6	22B	resolved_unverifiable_archive	22B	unresolved	not_traversable	False	False	False	Reviewed D/E evidence is retained for provenance/context but excluded from module support and materialization.;completed search recorded literature, functional, or near-match evidence but not a promotable exact edge;no_exact_pair_support_found_in_bounded_search;unresolved_mechanism	E_reviewed_nonpromotable	unresolved_mechanism	unknown	unknown	unknown	no_exact_pair_support_found_in_bounded_search	unknown	human	unknown_not_structured_in_candidate_layer	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	not_assessed	not_assessed	No graded CNS/spinal-cord context adjudication has been completed for this row; do not infer context from regulator or target identity alone.	screened_out_low_tier	unknown	E_reviewed_nonpromotable	citation_and_source_record	tflink:human:001593:811247035d8f	not in validated overlay; retained unresolved pending exact-pair adjudication	Retain the reviewed provenance and explicit limitation; do not promote or reopen unless new literal, source-backed evidence is found.	screened_out_low_tier	false	false	screen_out_low_tier	unknown	unknown	tflink:human:001593:811247035d8f	not_found_in_active_graph	unknown	one_endpoint_symbol_present	1	1	not_eligible_without_independent_evidence_and_dependency_metadata	tflink:human:001593:811247035d8f
PTF-SCREEN-PTF-MODULE-22B-000114	evidence_candidate	not_traversable	ZNF680	unknown	COL1A2	22B	adjudicated_database_archive	20B;22B	candidate_only	not_traversable	False	False	False	Reviewed D/E evidence is retained for provenance/context but excluded from module support and materialization.;completed search found only database/profile/membership evidence;binding_dataset_only_not_promotable;unresolved_mechanism	D_database_only_no_pair_evidence	unresolved_mechanism	unknown	unknown	unknown	binding_dataset_only_not_promotable	unknown	human	unknown_not_structured_in_candidate_layer	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	not_assessed	not_assessed	No graded CNS/spinal-cord context adjudication has been completed for this row; do not infer context from regulator or target identity alone.	screened_out_low_tier	unknown	D_database_only_no_pair_evidence	citation_and_source_record	tflink:human:001184:3048c9d15113	candidate-only rows are non-traversable	Retain the adjudicated database/profile-only provenance; do not promote or repeat the search unless a new traceable source is found.	screened_out_low_tier	false	false	screen_out_low_tier	unknown	unknown	tflink:human:001184:3048c9d15113	not_found_in_active_graph	unknown	one_endpoint_symbol_present	2	2	not_eligible_without_independent_evidence_and_dependency_metadata	tflink:human:001184:3048c9d15113
PTF-SCREEN-PTF-MODULE-22B-000115	evidence_candidate	not_traversable	ZNF704	ZNF704	HES1	22B	21B_target_interaction;22B_target_interaction	21B;22B	candidate_only	not_traversable	False	False	False	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.;promoted overlay evidence tier;tflink_source_table_exact_pair;expression_or_perturbation_association	C_tflink_source_table_only	expression_or_perturbation_association	chromatin immunoprecipitation assay	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	human	unknown_not_structured_in_candidate_layer	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	non_sci_transferable_context	pathway_or_component_only	Human ZNF704 has HPA human brain-region RNA data including spinal cord, establishing L3 regulator-component context. Human HES1 has direct HPA spinal-cord RNA expression, establishing L3 target-component context. Exact-pair searches found no direct contextual ZNF704-to-HES1 mechanism, so the exact pair remains L0.	sci_relevant_component_context	unknown	tflink_exact_high_throughput_binding_record_primary_source_metadata	citation_and_source_record	https://pubmed.ncbi.nlm.nih.gov/27924024/;tflink:human:001515:6f9b5037d4be;tflink:human:001515:6f9b5037d4be;https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q6ZNC4.tsv;data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q6ZNC4_targets.tsv	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.;candidate-only rows are non-traversable	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	pending_module_owner_approval	false	false	module_fit_candidate	TFLink	tflink:human:001515:6f9b5037d4be	tflink:human:001515:6f9b5037d4be	not_found_in_active_graph	unknown	one_endpoint_symbol_present	2	2	not_eligible_without_independent_evidence_and_dependency_metadata	tflink:human:001515:6f9b5037d4be tflink:human:001515:6f9b5037d4be https://pubmed.ncbi.nlm.nih.gov/27924024/  https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q6ZNC4.tsv
PTF-SCREEN-PTF-MODULE-22B-000116	evidence_candidate	not_traversable	ZNF707	ZNF707	STAT6	22B	22B_target_interaction	22B	candidate_only	not_traversable	False	False	False	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.;promoted overlay evidence tier;tflink_source_table_exact_pair;expression_or_perturbation_association	C_tflink_source_table_only	expression_or_perturbation_association	chromatin immunoprecipitation assay	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	human	unknown_not_structured_in_candidate_layer	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	unresolved_sci_context	no_qualifying_context_found	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.	context_reviewed_no_qualifying_context	unknown	tflink_exact_high_throughput_binding_record_primary_source_metadata	citation_and_source_record	https://pubmed.ncbi.nlm.nih.gov/27924024/;tflink:human:001489:96d6f15a44b6;tflink:human:001489:96d6f15a44b6;https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96C28.tsv;data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q96C28_targets.tsv	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.;candidate-only rows are non-traversable	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	pending_module_owner_approval	false	false	module_fit_candidate	TFLink	tflink:human:001489:96d6f15a44b6	tflink:human:001489:96d6f15a44b6	not_found_in_active_graph	unknown	one_endpoint_symbol_present	1	1	not_eligible_without_independent_evidence_and_dependency_metadata	tflink:human:001489:96d6f15a44b6 tflink:human:001489:96d6f15a44b6 https://pubmed.ncbi.nlm.nih.gov/27924024/  https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96C28.tsv
PTF-SCREEN-PTF-MODULE-22B-000117	evidence_candidate	not_traversable	ZNF708	ZNF708	CTNNB1	22B	22B_target_interaction	22B	candidate_only	not_traversable	False	False	False	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.;promoted overlay evidence tier;tflink_source_table_exact_pair;expression_or_perturbation_association	C_tflink_source_table_only	expression_or_perturbation_association	chromatin immunoprecipitation assay	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	human	unknown_not_structured_in_candidate_layer	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	unresolved_sci_context	no_qualifying_context_found	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.	context_reviewed_no_qualifying_context	unknown	tflink_exact_high_throughput_binding_record_primary_source_metadata	citation_and_source_record	https://pubmed.ncbi.nlm.nih.gov/27924024/;tflink:human:001436:b2dee7d45ac6;tflink:human:001436:b2dee7d45ac6;https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P17019.tsv;data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P17019_targets.tsv	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.;candidate-only rows are non-traversable	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	pending_module_owner_approval	false	false	module_fit_candidate	TFLink	tflink:human:001436:b2dee7d45ac6	tflink:human:001436:b2dee7d45ac6	not_found_in_active_graph	unknown	one_endpoint_symbol_present	1	1	not_eligible_without_independent_evidence_and_dependency_metadata	tflink:human:001436:b2dee7d45ac6 tflink:human:001436:b2dee7d45ac6 https://pubmed.ncbi.nlm.nih.gov/27924024/  https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P17019.tsv
PTF-SCREEN-PTF-MODULE-22B-000118	evidence_candidate	not_traversable	ZNF747	ZNF747	STAT6	22B	22B_target_interaction	22B	candidate_only	not_traversable	False	False	False	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.;promoted overlay evidence tier;tflink_source_table_exact_pair;expression_or_perturbation_association	C_tflink_source_table_only	expression_or_perturbation_association	chromatin immunoprecipitation assay	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	human	unknown_not_structured_in_candidate_layer	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	unresolved_sci_context	no_qualifying_context_found	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.	context_reviewed_no_qualifying_context	unknown	tflink_exact_high_throughput_binding_record_primary_source_metadata	citation_and_source_record	https://pubmed.ncbi.nlm.nih.gov/27924024/;tflink:human:001603:d89816becb2e;tflink:human:001603:d89816becb2e;https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9BV97.tsv;data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9BV97_targets.tsv	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.;candidate-only rows are non-traversable	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	pending_module_owner_approval	false	false	module_fit_candidate	TFLink	tflink:human:001603:d89816becb2e	tflink:human:001603:d89816becb2e	not_found_in_active_graph	unknown	one_endpoint_symbol_present	1	1	not_eligible_without_independent_evidence_and_dependency_metadata	tflink:human:001603:d89816becb2e tflink:human:001603:d89816becb2e https://pubmed.ncbi.nlm.nih.gov/27924024/  https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9BV97.tsv
PTF-SCREEN-PTF-MODULE-22B-000119	evidence_candidate	not_traversable	ZNF777	ZNF777	STAT6	22B	22B_target_interaction	22B	candidate_only	not_traversable	False	False	False	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.;promoted overlay evidence tier;tflink_source_table_exact_pair;expression_or_perturbation_association	C_tflink_source_table_only	expression_or_perturbation_association	chromatin immunoprecipitation assay	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	human	unknown_not_structured_in_candidate_layer	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	unresolved_sci_context	no_qualifying_context_found	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.	context_reviewed_no_qualifying_context	unknown	tflink_exact_high_throughput_binding_record_primary_source_metadata	citation_and_source_record	https://pubmed.ncbi.nlm.nih.gov/27924024/;tflink:human:001391:c52173482d6a;tflink:human:001391:c52173482d6a;https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9ULD5.tsv;data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9ULD5_targets.tsv	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.;candidate-only rows are non-traversable	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	pending_module_owner_approval	false	false	module_fit_candidate	TFLink	tflink:human:001391:c52173482d6a	tflink:human:001391:c52173482d6a	not_found_in_active_graph	unknown	one_endpoint_symbol_present	1	1	not_eligible_without_independent_evidence_and_dependency_metadata	tflink:human:001391:c52173482d6a tflink:human:001391:c52173482d6a https://pubmed.ncbi.nlm.nih.gov/27924024/  https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9ULD5.tsv
PTF-SCREEN-PTF-MODULE-22B-000120	evidence_candidate	not_traversable	ZNF784	ZNF784	CTNNB1	22B	22B_target_interaction	22B	candidate_only	not_traversable	False	False	False	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.;promoted overlay evidence tier;tflink_source_table_exact_pair;expression_or_perturbation_association	C_tflink_source_table_only	expression_or_perturbation_association	chromatin immunoprecipitation assay	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	human	unknown_not_structured_in_candidate_layer	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	unresolved_sci_context	no_qualifying_context_found	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.	context_reviewed_no_qualifying_context	unknown	tflink_exact_high_throughput_binding_record_primary_source_metadata	citation_and_source_record	https://pubmed.ncbi.nlm.nih.gov/27924024/;tflink:human:001330:a1d5caf94a88;tflink:human:001330:a1d5caf94a88;https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8NCA9.tsv;data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8NCA9_targets.tsv	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.;candidate-only rows are non-traversable	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	pending_module_owner_approval	false	false	module_fit_candidate	TFLink	tflink:human:001330:a1d5caf94a88	tflink:human:001330:a1d5caf94a88	not_found_in_active_graph	unknown	one_endpoint_symbol_present	1	1	not_eligible_without_independent_evidence_and_dependency_metadata	tflink:human:001330:a1d5caf94a88 tflink:human:001330:a1d5caf94a88 https://pubmed.ncbi.nlm.nih.gov/27924024/  https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8NCA9.tsv
