source_row_id	module	module_route	regulator	raw_regulator	target	species	review_status	traversal_eligibility	evidence_confidence_tier	exact_pair_status	binding_or_association_status	assay_type	tflink_source_database	tflink_pubmed_id	primary_citation	source_record_id	source_record_ids	tflink_raw_snapshot_path	context_level_exact_pair	sci_context_status	effect_direction	missing_evidence	review_notes
PTF-SCREEN-PTF-MODULE-20B-001441	20B	20B_target_interaction	PURB	Purb	Actr2	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:000879:a03da7ea1b30	tflink:mouse:000879:a03da7ea1b30	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_O35295_targets.tsv	L0_no_context_evidence	non_sci_transferable_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
PTF-SCREEN-PTF-MODULE-20B-001443	20B	20B_target_interaction	PURB	Purb	Acvr1	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:000879:a03da7ea1b30	tflink:mouse:000879:a03da7ea1b30	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_O35295_targets.tsv	L0_no_context_evidence	non_sci_transferable_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
PTF-SCREEN-PTF-MODULE-20B-001442	20B	20B_target_interaction	PURB	Purb	Acvr1c	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:000879:a03da7ea1b30	tflink:mouse:000879:a03da7ea1b30	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_O35295_targets.tsv	L0_no_context_evidence	non_sci_transferable_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
PTF-SCREEN-PTF-MODULE-20B-001444	20B	20B_target_interaction	PURB	Purb	Acvrl1	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:000879:a03da7ea1b30	tflink:mouse:000879:a03da7ea1b30	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_O35295_targets.tsv	L0_no_context_evidence	non_sci_transferable_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
PTF-SCREEN-PTF-MODULE-20B-001520	20B	20B_target_interaction	RBPJL	Rbpjl	Abca1	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:000956:444aa119d6fd	tflink:mouse:000956:444aa119d6fd	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_O08674_targets.tsv	L0_no_context_evidence	indirect_sci_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
PTF-SCREEN-PTF-MODULE-20B-001521	20B	20B_target_interaction	RBPJL	Rbpjl	Adam17	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:000956:444aa119d6fd	tflink:mouse:000956:444aa119d6fd	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_O08674_targets.tsv	L0_no_context_evidence	non_sci_transferable_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
PTF-SCREEN-PTF-MODULE-20B-001522	20B	20B_target_interaction	RBPJL	Rbpjl	Adgrb3	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:000956:444aa119d6fd	tflink:mouse:000956:444aa119d6fd	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_O08674_targets.tsv	L0_no_context_evidence	non_sci_transferable_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
PTF-SCREEN-PTF-MODULE-20B-001523	20B	20B_target_interaction;23B_target_interaction	RBPJL	Rbpjl	Adgrl1	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:000956:444aa119d6fd	tflink:mouse:000956:444aa119d6fd	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_O08674_targets.tsv	L0_no_context_evidence	non_sci_transferable_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
PTF-SCREEN-PTF-MODULE-20B-001540	20B	20B_target_interaction	RFX6	Rfx6	Adm	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:000991:23d30011b4af	tflink:mouse:000991:23d30011b4af	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q8C7R7_targets.tsv	L0_no_context_evidence	non_sci_transferable_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
PTF-SCREEN-PTF-MODULE-20B-001541	20B	20B_target_interaction	RFX6	Rfx6	Crhr2	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:000991:23d30011b4af	tflink:mouse:000991:23d30011b4af	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q8C7R7_targets.tsv	L0_no_context_evidence	non_sci_transferable_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
PTF-SCREEN-PTF-MODULE-20B-001542	20B	20B_target_interaction;23B_target_interaction	RFX6	Rfx6	Cx3cl1	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:000991:23d30011b4af	tflink:mouse:000991:23d30011b4af	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q8C7R7_targets.tsv	L0_no_context_evidence	indirect_sci_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
PTF-SCREEN-PTF-MODULE-20B-001543	20B	20B_target_interaction	RFX6	Rfx6	Cxcr4	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:000991:23d30011b4af	tflink:mouse:000991:23d30011b4af	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q8C7R7_targets.tsv	L0_no_context_evidence	indirect_sci_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
PTF-SCREEN-PTF-MODULE-20B-001721	20B	20B_target_interaction	SOX3	Sox3	Acvr1c	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:000984:51e68b877018	tflink:mouse:000984:51e68b877018	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P53784_targets.tsv	L0_no_context_evidence	non_sci_transferable_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
PTF-SCREEN-PTF-MODULE-20B-001722	20B	20B_target_interaction	SOX3	Sox3	Adam17	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:000984:51e68b877018	tflink:mouse:000984:51e68b877018	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P53784_targets.tsv	L0_no_context_evidence	non_sci_transferable_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
PTF-SCREEN-PTF-MODULE-20B-001723	20B	20B_target_interaction	SOX3	Sox3	Adcyap1r1	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:000984:51e68b877018	tflink:mouse:000984:51e68b877018	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P53784_targets.tsv	L0_no_context_evidence	indirect_sci_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
PTF-SCREEN-PTF-MODULE-20B-001724	20B	20B_target_interaction;23B_target_interaction	SOX3	Sox3	Adgrl2	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:000984:51e68b877018	tflink:mouse:000984:51e68b877018	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P53784_targets.tsv	L0_no_context_evidence	non_sci_transferable_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
PTF-SCREEN-PTF-MODULE-20B-002098	20B	20B_target_interaction	ZFAT	Zfat	Actr2	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:001008:d3f12f712cb2	tflink:mouse:001008:d3f12f712cb2	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q7TS63_targets.tsv	L0_no_context_evidence	non_sci_transferable_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
PTF-SCREEN-PTF-MODULE-20B-002100	20B	20B_target_interaction	ZFAT	Zfat	Acvr1	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:001008:d3f12f712cb2	tflink:mouse:001008:d3f12f712cb2	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q7TS63_targets.tsv	L0_no_context_evidence	non_sci_transferable_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
PTF-SCREEN-PTF-MODULE-20B-002099	20B	20B_target_interaction	ZFAT	Zfat	Acvr1c	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:001008:d3f12f712cb2	tflink:mouse:001008:d3f12f712cb2	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q7TS63_targets.tsv	L0_no_context_evidence	non_sci_transferable_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
PTF-SCREEN-PTF-MODULE-20B-002101	20B	20B_target_interaction	ZFAT	Zfat	Acvrl1	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:001008:d3f12f712cb2	tflink:mouse:001008:d3f12f712cb2	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q7TS63_targets.tsv	L0_no_context_evidence	non_sci_transferable_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
PTF-SCREEN-PTF-MODULE-20B-002120	20B	20B_target_interaction	Zfp319	Znf319	Cap1	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:001033:2c9c66677573	tflink:mouse:001033:2c9c66677573	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q9ERR8_targets.tsv	L0_no_context_evidence	non_sci_transferable_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
PTF-SCREEN-PTF-MODULE-20B-002138	20B	20B_target_interaction	Zfp652	Znf652	Adam17	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:001057:cb5d9df248e4	tflink:mouse:001057:cb5d9df248e4	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q5DU09_targets.tsv	L0_no_context_evidence	non_sci_transferable_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
PTF-SCREEN-PTF-MODULE-20B-002160	20B	20B_target_interaction	ZFX	Zfx	Actr2	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:001002:962f75041810	tflink:mouse:001002:962f75041810	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P17012_targets.tsv	L0_no_context_evidence	non_sci_transferable_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
PTF-SCREEN-PTF-MODULE-20B-002163	20B	20B_target_interaction	ZFX	Zfx	Adam17	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:001002:962f75041810	tflink:mouse:001002:962f75041810	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P17012_targets.tsv	L0_no_context_evidence	non_sci_transferable_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
PTF-SCREEN-PTF-MODULE-20B-002164	20B	20B_target_interaction;23B_target_interaction	ZFX	Zfx	Adam22	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:001002:962f75041810	tflink:mouse:001002:962f75041810	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P17012_targets.tsv	L0_no_context_evidence	non_sci_transferable_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
PTF-SCREEN-PTF-MODULE-20B-002165	20B	20B_target_interaction	ZFX	Zfx	Adam9	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:001002:962f75041810	tflink:mouse:001002:962f75041810	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P17012_targets.tsv	L0_no_context_evidence	non_sci_transferable_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
PTF-SCREEN-PTF-MODULE-20B-002293	20B	20B_target_interaction	ZNF281/Zfp281	Znf281	A2m	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:000808:6b7c10c12183	tflink:mouse:000808:6b7c10c12183	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q99LI5_targets.tsv	L0_no_context_evidence	non_sci_transferable_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
PTF-SCREEN-PTF-MODULE-20B-002294	20B	20B_target_interaction	ZNF281/Zfp281	Znf281	Abca1	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:000808:6b7c10c12183	tflink:mouse:000808:6b7c10c12183	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q99LI5_targets.tsv	L0_no_context_evidence	indirect_sci_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
PTF-SCREEN-PTF-MODULE-20B-002295	20B	20B_target_interaction	ZNF281/Zfp281	Znf281	Ackr3	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:000808:6b7c10c12183	tflink:mouse:000808:6b7c10c12183	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q99LI5_targets.tsv	L0_no_context_evidence	non_sci_transferable_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
PTF-SCREEN-PTF-MODULE-20B-002296	20B	20B_target_interaction	ZNF281/Zfp281	Znf281	Actr2	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:000808:6b7c10c12183	tflink:mouse:000808:6b7c10c12183	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q99LI5_targets.tsv	L1_non_CNS_context	non_sci_transferable_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
PTF-SCREEN-PTF-MODULE-22B-000019	22B	22B_target_interaction	DMRTB1	Dmrtb1	Cish	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:001031:3c6aa0672a00	tflink:mouse:001031:3c6aa0672a00	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_A2A9I7_targets.tsv	L0_no_context_evidence	non_sci_transferable_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
