path	artifact_class	retention_recommendation	database_reference_count	database_link_status	size_bytes	sha256
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B21B_batch050_PMIDs_33921794_28559424_18922473_19361494_pubmed.xml	source_evidence	retain_until_release_freeze	7	exact_path_referenced	91938	450744b031dc76743d7f3919e6c8aec69d65e175288ef4b54e3016c6395b39bf
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B21B_batch051_PMIDs_001_005_pubmed.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	200515	dc99f74e7532667a8e9a088beb38575b47d5dc5938cf0df462a3464c31137331
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B21B_batch052_PMIDs_031_035_pubmed.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	165848	423c15c223e8dce6f7096a04cbba68a046ee2bdb4350b8dbe6aaf1b4148c3060
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B21B_batch053_PMIDs_036_040_pubmed.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	141117	73330e205abaccf114abfa901f693c6e9cf995ec177dfa474fc77a4bc9a61da6
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B21B_batch054_PMC12012454_RYK_SCI_bioc.json	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	66401	547ff8b57821d89f0615bf90a29b27cd9a40f8618904fe0b3f1938d9b9c3df4b
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B21B_batch054_PMC5682656_FGF10_FGFR2_SCI_bioc.json	source_evidence	retain_until_release_freeze	5	exact_path_referenced	73491	417f89cd3381664779988e48f4cbc46617005e6f8ae02c9e4732bb5163ebd29d
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B21B_batch054_PMC9013464_PDGF_SCI_bioc.json	source_evidence	retain_until_release_freeze	5	exact_path_referenced	102804	779c781a39e60d9fbed89cd5b3cb89724fc6393c78dbd7709aeb44985d8757c0
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B21B_batch054_PMID8075814_CNTF_astrocyte_pubmed.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	9639	6c2b49cd2802e9aed6cd52bbb9b1184d4168fa82f52af0e887bfc1c70675e9fa
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B21B_batch055_PMC11468415_DLL4_NOTCH1_IL6_SCI_bioc.json	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	172267	4f73f3764f8b611bc252e6b2fc92087ab0eda07a4a4bf4dbadfbd66b0fb61f81
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B21B_batch055_PMC13366903_CSf1_IFNbeta_SCI_bioc.json	source_evidence	retain_until_release_freeze	7	exact_path_referenced	185812	9773614ff20f557a70f40fb8c27b0b19080b4e3f896c68305997476da11f2910
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B21B_batch055_PMC6630008_TNFR2_PI3Kgamma_SCI_bioc.json	source_evidence	retain_until_release_freeze	10	exact_path_referenced	61204	996b7f5233b599583cce27d215217df5785ce979a74edda6c607dfc6c10e5382
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B21B_batch055_PMIDs_046_050_pubmed.xml	source_evidence	retain_until_release_freeze	7	exact_path_referenced	86177	1e8caf0e0b5ad86611fbe7cc361b232dc7d78645a43dd9e36998d38258a827fb
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B21B_batch056_PMIDs_051_054_pubmed.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	20569	92627c14a01f10681434569dee63d9d07736b15961507a7f2d16fd7286e55bf9
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B21B_cyto_1999_0601_doi.html	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	2670	5498bb12976f0c069b8c9cc9829c036a93ea6bea41dcd622b0aa728bfdfbb9f9
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_DOI_0802308105_crossref.json	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	19	ae8462e3af85ca7577aaa97ff22a194f9dfd7fada58cf4944b53d2fdfa7b1f92
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_DOI_0802308105_esearch.json	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	358	7c102658970f71d8937c7960fc05a09ee4a0bf37abc736c09ae17eb2f41e898e
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_MR_ESR1_EGFR_TSHR_pubmed.xml	source_evidence	retain_until_release_freeze	21	exact_path_referenced	177416	7b2a33a16d9cd18d8afe06c975bfc1aae217e4fc8c4e8f7d18fb0cbb4be0c23b
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC10409762_BMP8A.xml	source_evidence	retain_until_release_freeze	6	exact_path_referenced	238885	d6d12fda206704d73853d95bff5978879f9547d2ee70f7a3a55d521055f59857
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC1171226_STAT5_Ccnd1.html	source_evidence	retain_until_release_freeze	5	exact_path_referenced	173779	8d85147863606138940377e99b824f3d9bcd549ae08824e373cade5d6e56bd82
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC12097095_GDF10_Smad7.xml	source_evidence	retain_until_release_freeze	10	exact_path_referenced	240684	f1e0c5ac161de441db4aa876dcfb81e28453a0402c0b3045d7f5d00be2e5ed8c
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC12520477_CCL7_CCR1_STAT1.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	250669	cd90fec29a6c1b2f0b737db26cc47ba7f8ed8e7515d036658ce1fd574d8de862
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC1383672_SMAD8_Msx1.xml	source_evidence	retain_until_release_freeze	5	exact_path_referenced	186739	ac1449740451ca297d6ca127aca23947e114463d354276ee2d70a3d260079ccc
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC1383672_SMAD8_Msx1_bioc.json	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	6148	3acc5f4c51ec704cd708d3379196db9f66442a96c9bf275773710e0de0196b52
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC1458887_DRD2_CLOCK_BMAL1_mPer1.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	198083	f916a75fbcca8cf1cfe3e4800b347cccd212d70f3750060626709017604f4e90
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC17684_GABAB_CREB2_ATFx.xml	source_evidence	retain_until_release_freeze	15	exact_path_referenced	185775	a936127870a6e970bdb2d4dcd4fd9a9a7259ffa3e3d6d9a44952aa049edd3fc5
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC1904486_PGC1b.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	201327	fcb621babe44b2608c64e548103fb8eda9a4538a072535b585a8191a62b437d0
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC230332_program.xml	source_evidence	retain_until_release_freeze	5	exact_path_referenced	212785	25fee6e38ead005aac470a896c7bf579f3cdfcefb5165ef3bdae79dc2c091f08
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC2430079_SMAD_CTGF.html	source_evidence	retain_until_release_freeze	5	exact_path_referenced	265647	a85db02c9e091c12a13508034281ee94df377e2404ca6b11515aa097c8cfa257
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC2798829_BMP_SMAD.xml	source_evidence	retain_until_release_freeze	5	exact_path_referenced	215261	fc4cc12b3b14c99e2d09cbd1653a3ceb73b220997449ab1d57c198b568c194cb
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC290274_Cish.xml	source_evidence	retain_until_release_freeze	5	exact_path_referenced	166457	2cd796c77063b92758070ef387ceed923782200b9fbb0af19b93eef97098b6e6
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC2905627_GDNF.xml	source_evidence	retain_until_release_freeze	10	exact_path_referenced	232672	130990d3714ba7ce47832f5f7db1e37d2cd6742caade6f6ac4630fe62d79b06d
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC2928856_plumbagin_STAT3.xml	source_evidence	retain_until_release_freeze	5	exact_path_referenced	202854	5fcd405fbfc4c9afc8ffe54453a84f08538232c3f0a34551dec5d34b35f44bea
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC309603_TPO_Ccnd1.xml	source_evidence	retain_until_release_freeze	5	exact_path_referenced	217745	8e5c5897482b75efcdfac3ba26fb434ae3361834fd72b617fe57d75841dc7edb
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC3122223_GABAA_BDNF.xml	source_evidence	retain_until_release_freeze	10	exact_path_referenced	248092	32f6d3c74be207bfd58499cf343ba01dd75a088120f2ab21953c699c7b2214e5
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC3176640_NDN.html	source_evidence	retain_until_release_freeze	5	exact_path_referenced	213544	ddd3aa19d64ad36e12010b2d96158c01997b06a1d62bf2d667aba93b3d1abffa
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC3176640_NDN.json	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	6148	3acc5f4c51ec704cd708d3379196db9f66442a96c9bf275773710e0de0196b52
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC3176640_NDN.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC3352154_EGF_ELK1_EGR1.xml	source_evidence	retain_until_release_freeze	10	exact_path_referenced	201073	4eeabb564b016d0ab6878b2397d01d3031a325e37e9ca5274470bf36569ba740
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC3408167_TNF_NFKB_FAS.html	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	229697	2abb85284b39cdd82dec1d8bd2f26afcc4d1a89743726f62452768a132abe028
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC3423339_BMP9_EphrinB2.xml	source_evidence	retain_until_release_freeze	5	exact_path_referenced	216574	7eb57a9025e323a9eeb690719592aa38fccf0f2d00dee38952631b2d9e07c64e
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC3424405_IL10_Zfp36.xml	source_evidence	retain_until_release_freeze	5	exact_path_referenced	160613	30aebd8e3f5cb76e89573aa676508f2deec411de72d3a7408382d13f24680d6f
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC3529151_IL35.xml	source_evidence	retain_until_release_freeze	15	exact_path_referenced	229569	108c2f7c41b7b3bf6094fab0643e74e354b1294342b915ae093930bb058c7dab
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC3623615_STAT1.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	48716	6f5454f1911b0723c57791b9f49c9069116c5ae813b4df9248680bcb756d7a16
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC3623615_STAT1_bioc.json	source_evidence	retain_until_release_freeze	5	exact_path_referenced	108344	ef38e314721fad34c985d51ecb0d93abfe6e9828669b69a9bb00fb2b19184190
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC4067217_program.xml	source_evidence	retain_until_release_freeze	5	exact_path_referenced	258064	ef1e6167e4a101c363526818960f3c8697de00f2325b25729a510a6eafa516d6
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC4207064_DRD1_CREB_Pdyn.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	215357	c3288ae07c060a5e35be2527d19a55e66a90d38549a2245b90da3a0297f934f7
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC4319313_TREM1.xml	source_evidence	retain_until_release_freeze	5	exact_path_referenced	146224	8199b85f1f20de89d1303e8a74a9e6988910fec4db729109c50420f9584be301
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC4447080_GABAB_FMRP_CREB.xml	source_evidence	retain_until_release_freeze	20	exact_path_referenced	189003	d5d479a50dd0215c8f7e703c10a06352608eb38b93444b7ea7792cc2c44d418e
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC4510980_SMAD23_lefty_bioc.json	source_evidence	retain_until_release_freeze	6	exact_path_referenced	97942	56330a051318daba7e90a74c49cadd78cc2d0758e8157c58b142465728a4779b
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC4763945_ETV.json	source_evidence	retain_until_release_freeze	10	exact_path_referenced	78984	ec5017bcb3f7ea38e6877b932f3546290e0380a1dca67138ee4341b9067cef54
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC5076839_OSM_bone.xml	source_evidence	retain_until_release_freeze	5	exact_path_referenced	303059	1649bb480d5fd612e934e03b121a3973cec65e29463ec3a1ccfc912f36ae2206
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC5549806_STRA6.xml	source_evidence	retain_until_release_freeze	5	exact_path_referenced	213586	fe32018cb680713e0423db5640441da61e84a8823fe135a17369de2921da9679
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC5585343_TSHR_ATF2.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	260270	3d69699398072e3542fc1b9a27a2566808ec59d2a10fc01475efc7a60e593f24
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC5621925_IL23_STAT.xml	source_evidence	retain_until_release_freeze	5	exact_path_referenced	252164	eae9974eb76c110f288fdabe34137c46e2a6e7029675c8a4a38cde3025a3bfe2
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC5626396_IL22_Reg3g.xml	source_evidence	retain_until_release_freeze	5	exact_path_referenced	213911	df87effb8f5f3948c2ff05713a250c6775afa490c6db4b5780618d82f8ac0aec
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC6039124_TSLP.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	244848	617847f23744c321138e406d66b23e184bece387ec36554704a350af0e6ddc93
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC6094125_EDA_EDAR_RelB_BAF.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	190378	aa9d88e3111b98909dfd9f227edfe7b96db58dfd68b2b0f9143bc254c8d1cf7a
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC6097285_GASTRIN_CCKBR_CREB_CHGA.html	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	227036	9271cf1559cf88d7e695640a4a557031166f199245bc707dd685bae4f9cb1711
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC6207915_BTC_EGFR.xml	source_evidence	retain_until_release_freeze	3	exact_path_referenced	207477	a0a031747b2b0f4b15454ba255a45f8e99a4027ab118625db92ccc0ab030057c
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC6366152_ESR1_CYP19A1.xml	source_evidence	retain_until_release_freeze	5	exact_path_referenced	214291	26c2aeee2780e5454fc7e8bf32ee5e24afed944fbd9e4970444e88d55435fda3
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC6379767_FXR_CYP11A1_bioc.json	source_evidence	retain_until_release_freeze	6	exact_path_referenced	71080	b4f4ec6ab475904cbaac747b78a7c6a20db05fbac593c6f988cf47a7204e18c2
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC6606597_ISGF3.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	299462	2539586aed04c39da6c73de8fb0eec502b48ff4008cc907bc837c90484463b12
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC6830343_MR_CYP11B2.xml	source_evidence	retain_until_release_freeze	5	exact_path_referenced	265713	3771fd4b0197cf36c1df58dfe99c2d8fe60836b3193ed60ccb167ec5930b020e
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC6972655_VDR_CYP24A1.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	260140	e3508249d816aa1e545582292b4c73434cc27ee4b2e922b72b20e1c5a9fa96b3
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC7044735_BDNF_CREB.html	source_evidence	retain_until_release_freeze	8	exact_path_referenced	329624	e29db825762d6b2d702af09c6f173e93d4b08587890472d44763eb74379f15b5
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC7044735_BDNF_CREB.json	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	6148	3acc5f4c51ec704cd708d3379196db9f66442a96c9bf275773710e0de0196b52
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC7044735_BDNF_CREB.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC7617436_BMP8B_NASH.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	311173	162c3c0613fb55d47e4a007c7bf58a7589b911edf580b2d074c1f6392bd8fbd3
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC7840119_pathway.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	221065	07b6757e35a8280970e33a4eb0eea49e395c4cb38ab3a4dd1c9d7ac3879dcb45
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC83975_SMAD_JUN.html	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	219585	533d8c3f6e53b024d71469c8095962754191adfa881e43f69d58af1d91a71e90
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC8463540_STAT6_Arg1.xml	source_evidence	retain_until_release_freeze	5	exact_path_referenced	221557	bb7fa85765f487fa4e0b19c99a31bd1463c6aedfca8bab81e14112425f124fd2
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC8463540_STAT6_Arg1_bioc.json	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	6148	3acc5f4c51ec704cd708d3379196db9f66442a96c9bf275773710e0de0196b52
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC8739224_5HT2A_CREB_targets.html	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	273227	d5baa8fe47aa5674af1cee7c42bd2acc514ca6cdd2a04ebf1c7fb25e88bffdc2
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC9807580_NFKB_NOTCH1.html	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	182123	19b2877ec979c55bfe6217f69831cadb4d9116bc20f34d6b338a0f3ad00acac1
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMC_smads_nodal_bioc.json	source_evidence	retain_until_release_freeze	6	exact_path_referenced	257922	6efb4e7a5e23c83e005721360207d9b6c12cbf286891cc19a37bc601b41a1415
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMID12296825_17158881_pubmed.xml	source_evidence	retain_until_release_freeze	10	exact_path_referenced	20817	a44778f8bde05788c495dfcf50b65bf056a5afc865ddedbac465c8ad565da862
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMID17575072_pubmed.xml	source_evidence	retain_until_release_freeze	5	exact_path_referenced	21293	f19a5dab861775a9f4ea0ebbc3ecd5618feac0c6927d0d3be82127d2db12d56c
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMID17889508_GASTRIN_CCKBR_CREB_CHGA_pubmed.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	9731	09c40448262ec2e4975eba56e068c32fb187503c08f7f4276b4e075e771aa353
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMID9553109_EREG_pubmed.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	7719	8ddc9465616909e3d5e858a9c69a236f01b1cb2e3c7b481c27a9ad23400f8a78
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMID_OSM_TREM1_STRA6_TPO_pubmed.xml	source_evidence	retain_until_release_freeze	10	exact_path_referenced	146597	c78f3dc3d90a094fee1cdc71f17f105c9c091bb074d7d3ef459019a18b72070f
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_PMID_STAT_target_group_pubmed.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	149367	a039ffb81cb5ee6f5bbc94aab06dfb49a8c6d8b80124605b1558be31dc245695
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_SMAD8_ARG1_bioc.json	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	163703	73ddd73c5b82b6d89f2614f3ee229ed4ce89e8ed99ce74295fbe4fb8d9f912be
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_SMAD8_ARG1_pubmed.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	81744	c325590be9d27a93c474386619c233aabff4e4c361d497e6c37bf8a96ecb84a5
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_TPO_IL10_GDF10_BMP8A_pubmed.xml	source_evidence	retain_until_release_freeze	13	exact_path_referenced	112787	e931fdad5e06609c963a927e1d3326e74541cb12a841a8cffad17c8646dc32a1
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch041_DOI_10.1074_jbc.273.17.10496.html	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	2715	f85279e13321cb2b0415ce8d310a187655b5966dcf6ca244192cf408eb84cd44
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch041_PMC17684_GABAB_CREB2.html	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	185775	42d563aa141569d0847324aeaa2ed814b13e6b68ddafd3ebf93b443dcf9200cf
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch041_PMC3122223_GABAA_BDNF.html	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	248092	0878bf746922bc18baf7f39fd9f6bfbabb26d1a229d62333752f123c0ac2e902
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch041_PMC3352154_EGF_EGR1.html	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	201073	6f5833b679197806fdcda4f63917416bfe251e254b1cb4709f65636f342a533d
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch041_pubmed_22593802_9553109_21474450_11087824.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	79000	7ff2a96dc2b4ec73bf7a972b2452d9614589b8920002b42378d219559a4d4fe5
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch042_PMC4447080_GABAB_FMRP.html	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	189033	e850c6acbb924096dcf631c66a2ad8beb1d99506955975c668adf0a46434409c
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch042_pubmed_11312600_26020477_17582742.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	41625	9194edc7f7d52927015b4bcd26a0b13b5a0354f339e192ce89b7ea67ad41e92e
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch043_PMC2561062_BMP9_ALK1.html	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	172975	3214afacaaf0c2e4f9fc0f674d1537df71355ea52fde08722f93867d05074f4e
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch043_PMC2840317_CRTC2_glucagon.html	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	142925	1ac79dc12049590b5a0e2175bff219ebcb25a749e5855594683c66f19158fbc4
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch043_PMC3423339_BMP9_EphrinB2.html	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	216574	d226fad6a30d46301fd891fcd5d83765a72387e756d56bc1940c5e30584f0be8
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch043_PMC3798379_GCGR_NEDD4L.html	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	209399	b31ea1beafe68fadef7bd9b1b30a234372a8911fd583d95d171be0e72072dc68
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch043_PMC4067217_Nodal_GDF1.html	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	258064	ce642bdbe7f5a42b9912ac817a8ee5c33e4659f5f6a9929c2aa95fc21c8f4e00
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch043_PMC8789663_glucagon_GLPR1.html	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	289223	52fd4711431ea22bbd56a150b4b8eb0f37b20accddf1948f0b28eb8b185c9c8e
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch043_pubmed_24147136_20133702_34896391_24798330_18309101_22622516_8702914.xml	source_evidence	retain_until_release_freeze	5	exact_path_referenced	170047	9b3f3f1e8cb95677b9d09b1c416edcf8f3b83155e2aa0de337ad3c19a11021f3
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch044_pubmed_23527555_32489577_16049014_27156839_22457515_25201974.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	124656	9df182c688e3e082363c1225ebc561447bf1a83cdc00b549a4917c1d22b17757
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch045_PMC2804479_aspartate_NMDAR_CREB.html	source_evidence	retain_until_release_freeze	56	exact_path_referenced	245234	068705704f4582c6f29036cd12ee47fb3710cf8a06034edaeec620ef37caecd7
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch045_PMC3745357_NMDAR_GluN2A_GluN2B.html	source_evidence	retain_until_release_freeze	30	exact_path_referenced	214078	159af0755a8d1c83a4cc5fb92e175a3143a542753c7c1f43aa349895b76633db
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch045_pubmed_17234586_19812345.xml	source_evidence	retain_until_release_freeze	12	exact_path_referenced	66849	46773a0cb6f46403f95d3271b9ab5f36d465fbeaa14dbc809c23f6671fd06410
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch045_pubmed_3745357_22553039_29946167_23175182_25642169_19840937_29704264.xml	source_evidence	retain_until_release_freeze	280	exact_path_referenced	180182	ada1964e88f257a2c66f3dc2e3e059369812e3c27bb84c619954b5b339c676fe
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch046_PMC2791012_mGluR5_Elk1_ChIP.html	source_evidence	retain_until_release_freeze	55	exact_path_referenced	195916	0930c514bf09128365e09d7e50569ab5d299f8278ba65aeb745d8e4dcb27ea22
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch046_PMC4183319_GluK2_Src_JNK3_cJun.html	source_evidence	retain_until_release_freeze	60	exact_path_referenced	182345	6df01d9225554ad0f0906e58700f3b5974da5836560cee48611ca56a7e95cb78
data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch046_PMC6220837_NFYB_Gria4_ChIP.html	source_evidence	retain_until_release_freeze	45	exact_path_referenced	290869	dd29d2f48b6b77f0eed5dbd055013cf99eaba335feeae02c33eb83ed589264c0
