module	pathway_name	edge_count	node_count	evidence_count
21B	GHR-pY595-SOCS2	1	2	1
21B	GHR-pY627-STAT5	1	2	1
21B	GHRH-GHRHR-GPCR	1	2	1
21B	GHRHR-Gs-coupling	1	2	1
21B	GHSR1A-G13-coupling	1	2	1
21B	GHSR1A-Gq11-coupling	1	2	1
21B	GIP-GIPR-GPCR	1	2	1
21B	GIPR-Gs-coupling	1	2	1
21B	GISP-GABBR1-forward-trafficking	1	2	1
21B	GITRL-GITR-assembly	1	2	1
21B	GLP1-GLP1R-GPCR	1	2	1
21B	GLP1R-Gq-coupling	1	2	1
21B	GLP1R-Gs-coupling	1	2	1
21B	GLP2-GLP2R-GPCR	1	2	1
21B	GLRA1-collybistin-glycinergic-postsynapse	1	2	1
21B	GLRB-gephyrin-glycinergic-postsynapse	1	2	1
21B	GM-CSF-CSF2R-JAK2-proximal	1	2	1
21B	GM-CSF-CSF2R-STAT5-relay	1	2	1
21B	GNRHR-Gi-coupling	1	2	1
21B	GNRHR-Gq-coupling	1	2	1
21B	GODZ-ZDHHC3-GABRG2-palmitoylation-trafficking	1	2	1
21B	GP96-TLR2-DAMP-signaling	1	2	1
21B	GP96-TLR4-MD2-DAMP-signaling	1	2	1
21B	GPC4-GPR158-mossy-fiber-synapse	1	2	1
21B	GPC4-PTPRS-LRRTM4-synapse	1	2	1
21B	GPIBA-Mac1-counter-receptor-adhesion	1	2	1
21B	GPNMB-alpha5beta1-breast-cancer-metastasis	1	2	1
21B	GPR56-CD81-cis-NK-checkpoint	1	2	1
21B	GREM1-BMP2-antagonism	1	2	1
21B	GREM1-BMP4-antagonism	1	2	1
21B	GREM1-BMP7-antagonism	1	2	1
21B	GREM2-BMP2-antagonism	1	2	1
21B	GREM2-BMP4-antagonism	1	2	1
21B	GREM2-BMP7-antagonism	1	2	1
21B	GRIF1-GABRB2-GABAergic-transport	1	2	1
21B	GRIP1a-b-gephyrin-GABAergic-postsynapse	1	2	1
21B	GRIP1c4-7-gephyrin-GABAergic-postsynapse	1	2	1
21B	GRK4-GABAB-agonist-desensitization	1	2	1
21B	GRM1-Gq-coupling	1	2	1
21B	GRM2-Gi-coupling	1	2	1
21B	GRM3-Gi-coupling	1	2	1
21B	GRM4-Gi-coupling	1	2	1
21B	GRM5-Gq-coupling	1	2	1
21B	GRM6-Gi-coupling	1	2	1
21B	GRM7-Gi-coupling	1	2	1
21B	GRM8-Gi-coupling	1	2	1
21B	GRP-GRPR-GPCR	1	2	1
21B	GSG1L-GluA2-AMPA-gating-modulation	1	2	1
21B	Galanin-GALR1-GPCR	1	2	1
21B	Galanin-GALR2-GPCR	1	2	1
21B	Galanin-GALR3-GPCR	1	2	1
21B	Gas6-Tyro3-neuronal-activation	1	2	1
21B	Gastrin-CCK2R-GPCR	1	2	1
21B	Glucagon-GCGR-GPCR	1	2	1
21B	Glutamate-GRIA1-GRIA2-heteromer	1	2	1
21B	Glutamate-GRIA2-GRIA3-heteromer	1	2	1
21B	Glutamate-GRIA2-GRIA4-heteromer	1	2	1
21B	Glutamate-GRIN1A-GRIN2C-NMDA	1	2	1
21B	Glutamate-GRM1-mGluR-GPCR	1	2	1
21B	Glutamate-GRM2-mGluR-GPCR	1	2	1
21B	Glutamate-GRM3-mGluR-GPCR	1	2	1
21B	Glutamate-GRM4-mGluR-GPCR	1	2	1
21B	Glutamate-GRM5-mGluR-GPCR	1	2	1
21B	Glutamate-GRM6-mGluR-GPCR	1	2	1
21B	Glutamate-GRM7-mGluR-GPCR	1	2	1
21B	Glutamate-GRM8-mGluR-GPCR	1	2	1
21B	Glutamate-GluA1-AMPA	1	2	1
21B	Glutamate-GluA2-AMPA	1	2	1
21B	Glutamate-GluA3-AMPA	1	2	1
21B	Glutamate-GluA4-AMPA	1	2	1
21B	Glutamate-GluK1-GluK4-heteromer	1	2	1
21B	Glutamate-GluK1-GluK5-heteromer	1	2	1
21B	Glutamate-GluK2-kainate	1	2	1
21B	Glutamate-GluK2GluK4-kainate	1	2	1
21B	Glutamate-GluK2GluK5-kainate	1	2	1
21B	Glutamate-GluK3-GluK5-heteromer	1	2	1
21B	Glutamate-GluN1GluN2A-NMDA	1	2	1
21B	Glutamate-GluN1GluN2AGluN2B-triheteromer	1	2	1
21B	Glutamate-GluN1GluN2AGluN2C-triheteromer	1	2	1
21B	Glutamate-GluN1GluN2B-NMDA	1	2	1
21B	Glutamate-GluN1GluN2BGluN2D-triheteromer	1	2	1
21B	Glutamate-GluN1GluN2D-NMDA	1	2	1
21B	Glycine-GLRA1-GLRB-heteromer	1	2	1
21B	Glycine-GLRA1-ion-channel	1	2	1
21B	Glycine-GLRA2-GLRB-heteromer	1	2	1
21B	Glycine-GLRA2-ion-channel	1	2	1
21B	Glycine-GLRA3-GLRB-heteromer	1	2	1
21B	Glycine-GRIN1A-GRIN2C-NMDA	1	2	1
21B	Glycine-GluN1GluN2A-NMDA	1	2	1
21B	Glycine-GluN1GluN2AGluN2B-triheteromer	1	2	1
21B	Glycine-GluN1GluN2AGluN2C-triheteromer	1	2	1
21B	Glycine-GluN1GluN2AGluN3A-endothelial-NMDAR	1	2	1
21B	Glycine-GluN1GluN2B-NMDA	1	2	1
21B	Glycine-GluN1GluN2BGluN2D-triheteromer	1	2	1
21B	Glycine-GluN1GluN2D-NMDA	1	2	1
21B	Glycine-GluN1GluN3A-eGlyR	1	2	1
21B	Glycine-GluN1GluN3B-eGlyR	1	2	1
21B	Glycine-GlyRalpha3	1	2	1
21B	Glycine-GlyRalpha4	1	2	1
21B	GnRH-GNRHR-GPCR	1	2	1
21B	Growth-hormone-GHR-cytokine-receptor	1	2	1
21B	Guanylin-GUCY2C-GC-C	1	2	1
21B	H-ferritin-TFRC-uptake	1	2	1
21B	H4-TLR2-DAMP-signaling	1	2	1
21B	H4-TLR4-MD2-DAMP-signaling	1	2	1
21B	HAP1-GABAAR-beta-subunits-trafficking	1	2	1
21B	HBD3-CXCR4-endocytosis-antagonism	1	2	1
21B	HBEGF-CD44v3-HS-presentation	1	2	1
21B	HBEGF-EGFR-ERBB-RTK	1	2	1
21B	HBEGF-ERBB4-ERBB-RTK	1	2	1
21B	HFE-TFRC-competitive-regulation	1	2	1
21B	HGF-CD44v6-binding	1	2	1
21B	HGF-MET-RTK	1	2	1
21B	HHLA2-KIR3DL3-immune-checkpoint	1	2	1
21B	HHLA2-TMIGD2-costimulation	1	2	1
21B	HLA-G1-LILRB1-inhibitory-checkpoint	1	2	1
21B	HLA-G1-LILRB2-inhibitory-checkpoint	1	2	1
21B	HLAE-peptide-CD94-NKG2A-NK-inhibition	1	2	1
21B	HMGB1-CXCL12-CXCR4-injury-chemotaxis	1	2	1
21B	HMGB1-MD2-TLR4-NFKB	1	2	1
21B	HMGB1-RAGE-HS-migration	1	2	1
21B	HMGB1-TLR4-MD2-redox	1	2	1
21B	HRH1-Gq-coupling	1	2	1
21B	HRH2-Gs-coupling	1	2	1
21B	HRH3-Gi/Go-coupling	1	2	1
21B	HRH4-Gi-coupling	1	2	1
21B	HSP60-TLR2-DAMP-signaling	1	2	1
21B	HSP60-TLR4-MD2-DAMP-signaling	1	2	1
21B	HSP70-CD40-p38-peptide-uptake	1	2	1
21B	HSP70-FEEL1-antigen-uptake	1	2	1
21B	HSP70-LOX1-antigen-uptake	1	2	1
21B	HSP70-SREC1-antigen-uptake	1	2	1
21B	HSP70-TLR2-CD14-inflammatory-signaling	1	2	1
21B	HSP70-TLR4-inflammatory-signaling	1	2	1
21B	HSP90-P2X1-trafficking-and-gating	1	2	1
21B	HSP90-P2X7-complex-negative-regulation	1	2	1
21B	HSP90-SREC1-cross-presentation	1	2	1
21B	HSP90alpha-LRP1-AKT-migration	1	2	1
21B	HSP90alpha-TLR4-EGFR-transactivation	1	2	1
21B	HSP90alpha-TLR4-dependent-signaling	1	2	1
21B	HTR1A-Gi-coupling	1	2	1
21B	HTR2A-Gq-coupling	1	2	1
21B	HTR4-Gs-coupling	1	2	1
21B	HTR7-Gs-coupling	1	2	1
21B	HVEM-TRAF-adaptor-recruitment	4	5	4
21B	Heparin-GPR56-shedding-adhesion	1	2	1
21B	Hevin-NRXN1alpha-NLGN1B-bridge	2	3	2
21B	Histamine-HRH1-GPCR	1	2	1
21B	Histamine-HRH2-GPCR	1	2	1
21B	Histamine-HRH3-GPCR	1	2	1
21B	Histamine-HRH4-GPCR	1	2	1
21B	Homer1-IP3R1-mGluR-calcium-tether	1	2	1
21B	Homer1-TRPC1-IP3R-calcium-complex	1	2	1
21B	Homer1-mGluR1a-C-terminal-calcium-scaffold	1	2	1
21B	Homer1-mGluR5-C-terminal-trafficking-scaffold	1	2	1
21B	Hp-Hb-CD163-scavenging	1	2	1
21B	Hpx-heme-LRP1-scavenging	1	2	1
21B	Hyaluronan-CD44-binding	1	2	1
21B	Hyaluronan-CD44-form-specific-ERK-Rac	1	2	1
21B	Hyaluronan-HMMR-binding	1	2	1
21B	Hyaluronan-LAYN-adhesion	1	2	1
21B	Hyaluronan-LYVE1-binding	1	2	1
21B	Hyaluronan-STAB2-scavenging	1	2	1
21B	ICAM1-LFA1-direct-adhesion	1	2	1
21B	ICAM1-Mac1-counter-receptor-adhesion	1	2	1
21B	ICAM3-LFA1-adhesion	1	2	1
21B	ICAM4-LFA1-adhesion	1	2	1
21B	ICAM4-Mac1-adhesion	1	2	1
21B	ICOS-pYMFM-PI3K-costimulation	1	2	1
21B	ICOSL-ICOS-costimulation	1	2	1
21B	IFN-lambda-JAK-STAT	1	2	2
21B	IFN-lambda-JAK-STAT-IRF	1	2	1
21B	IFN-lambda-astrocyte-antiviral	1	2	1
21B	IFN-type-I-IFNAR-activation	1	2	1
21B	IFN-type-I-JAK-STAT-IRF	6	8	2
21B	IFN-type-II-IFNGR-activation	1	2	1
21B	IFN-type-II-JAK-STAT	4	5	2
21B	IFN-type-II-noncanonical	1	2	1
21B	IFNAR1-YVFF-AP2M1-trafficking	1	2	1
21B	IFNAR1-pY466-PTPN1-trafficking	1	2	1
21B	IFNAR1-pY466-STAT2	1	2	1
21B	IFNGR1-pY440-STAT1	1	2	1
21B	IFNL1-IFNLR1	1	2	1
21B	IFNL3-IFNLR1-IL10RB-activation	1	2	1
21B	IFNL3-type-III-receptor	1	2	1
21B	IFNbeta-IFNAR-astrocyte-SCI	1	2	1
21B	IGF1-IGF1R-dimer-activation	1	2	1
21B	IGF1-alpha6beta4-IGF1R-crosstalk	1	2	1
21B	IGF1-alphaVbeta3-IGF1R-crosstalk	1	2	1
21B	IGF1R-pY950-IRS1	1	2	1
21B	IGF1R-pY950-SHC1	1	2	1
21B	IGF2-alpha6beta4-IGF1R-crosstalk	1	2	1
21B	IGF2-alphaVbeta3-IGF1R-crosstalk	1	2	1
21B	IGSF11-PSD95-synaptic-scaffold-association	1	2	1
21B	IGSF21-NRXN2alpha-inhibitory-synapse-organization	1	2	1
21B	IGSF9B-MAGI2-NLGN2-inhibitory-subdomain-organization	1	2	1
21B	IL1-MyD88-NF-kappaB-MAPK	7	8	4
21B	IL1-SCI-astrocyte	1	2	1
21B	IL10-IL10R-JAK-STAT3	1	2	1
21B	IL10-IL10R-JAK1	1	2	1
21B	IL10-IL10R-STAT1	1	2	1
21B	IL10-IL10R-TYK2	1	2	1
21B	IL10-IL10R-complex	1	2	1
21B	IL10-IL10RA-IL10RB-activation	1	2	1
21B	IL10-IL10RA-binary-binding	1	2	1
21B	IL10-IL10RB-site2-assembly	1	2	1
21B	IL10RA-site-set-STAT3	1	2	1
21B	IL11-IL11R-gp130	1	2	1
21B	IL11-IL11R-gp130-activation	1	2	1
21B	IL11-IL11RA-binary-binding	1	2	1
21B	IL11-STAT3	1	2	1
21B	IL12-IL12RB1-IL12RB2-activation	1	2	1
21B	IL12-IL12RB1-binding	1	2	1
21B	IL12-IL12RB2-binding	1	2	1
21B	IL12RB2-pY800-SOCS3	1	2	1
21B	IL12RB2-pY800-STAT4	1	2	1
21B	IL13-IL13RA1-binary-binding	1	2	1
21B	IL13-IL13RA2-decoy-binding	1	2	1
21B	IL13-type-II-receptor-complex	1	2	1
21B	IL13RA1-site-set-STAT3	1	2	1
21B	IL15-IL15RA	1	2	1
21B	IL15-IL2RB-IL2RG-activation	1	2	1
21B	IL15-IL2RB-site-I-binding	1	2	1
21B	IL15-IL2RG-site-II-binding	1	2	1
21B	IL15-quaternary-receptor-complex	1	2	1
21B	IL17A-IL17RA-IL17RC	1	2	1
21B	IL17AF-IL17RA-IL17RC	1	2	1
21B	IL17B-IL17RB-receptor	1	2	1
21B	IL17C-IL17RA-IL17RE	1	2	1
21B	IL17F-IL17RA-IL17RC	1	2	1
21B	IL17R-ACT1-proximal	1	2	1
21B	IL18-IL18BP-decoy-binding	1	2	1
21B	IL18-IL18R-IRAK1	1	2	1
21B	IL18-IL18R-MyD88	1	2	1
21B	IL18-IL18R1-IL18RAP	1	2	1
21B	IL18-IL18R1-IL18RAP-activation	1	2	1
21B	IL18-IL18R1-binary-binding	1	2	1
21B	IL18-IL18RAP-co-receptor-binding	1	2	1
21B	IL19-IL20RA-IL20RB	1	2	1
21B	IL1A-IL1R1-IL1RAP-activation	1	2	1
21B	IL1A-IL1R1-binary-binding	1	2	1
21B	IL1A-sIL1R2-sIL1RAP-decoy	1	2	1
21B	IL1B-IL1R1-IL1RAP-activation	1	2	1
21B	IL1B-IL1R1-binary-binding	1	2	1
21B	IL1B-sIL1R2-sIL1RAP-decoy	1	2	1
21B	IL1R2-decoy	2	4	2
21B	IL1R2-soluble-decoy	2	3	2
21B	IL1RAP-PTPRD-excitatory-synapse	1	2	1
21B	IL1RAPL1-PTPRD-excitatory-synapse	1	2	1
21B	IL1RN-IL1R1-antagonist-binding	1	2	1
21B	IL2-IL2RB-low-affinity-binding	1	2	1
21B	IL2-IL2RG-low-affinity-binding	1	2	1
21B	IL2-JAK1-JAK3	1	2	1
21B	IL2-STAT5	1	2	1
21B	IL2-common-gamma-receptor	1	2	1
21B	IL2-intermediate-affinity-receptor-complex	1	2	1
21B	IL2-quaternary-receptor-assembly	1	2	1
21B	IL20-type-I-receptor-complex	1	2	1
21B	IL20-type-II-receptor-complex	1	2	1
21B	IL21-IL21R-IL2RG-activation	1	2	1
21B	IL21-IL21R-common-gamma-receptor	1	2	1
21B	IL21-IL2RG-binding	1	2	1
21B	IL21-JAK1-JAK3	1	2	1
21B	IL21-STAT3	1	2	1
21B	IL21-common-gamma-receptor	1	2	1
21B	IL21R-pY510-STAT1	1	2	1
21B	IL21R-pY510-STAT3	1	2	1
21B	IL22-IL22BP-decoy	1	2	1
21B	IL22-IL22RA1-binary	1	2	1
21B	IL22-STAT3	1	2	1
21B	IL22-type-II-receptor	1	2	1
21B	IL23-IL12RB1-IL23R-activation	1	2	1
21B	IL23-IL23R-binary-binding	1	2	1
21B	IL23-p40-IL12RB1-binding	1	2	1
21B	IL23-receptor-JAK2-proximal	1	2	1
21B	IL23-receptor-TYK2-proximal	1	2	1
21B	IL23R-site-set-STAT3	1	2	1
21B	IL24-type-I-receptor-complex	1	2	1
21B	IL24-type-II-receptor-complex	1	2	1
21B	IL25-IL17RA-IL17RB	1	2	1
21B	IL27-IL27R-STAT1	1	2	1
21B	IL27-IL27R-STAT3	1	2	1
21B	IL27-IL27RA-gp130	1	2	1
21B	IL27-STAT1-STAT3	1	2	1
21B	IL27-WSX1-gp130-activation	1	2	1
21B	IL27-p28-IL27RA-interface	1	2	1
21B	IL27-p28-gp130-interface	1	2	1
21B	IL27RA-pY613-STAT1	1	2	1
21B	IL2RB-STAT5-redundant-site-set	1	2	1
21B	IL2RB-pY338-SHC1	1	2	1
21B	IL2RB-pY510-SHB	1	2	1
21B	IL3-IL3R-JAK2-proximal	1	2	1
21B	IL3-IL3R-STAT5-relay	1	2	1
21B	IL3-common-beta-receptor	1	2	1
21B	IL31-IL31RA-OSMR-receptor	1	2	1
21B	IL31-receptor-JAK1	1	2	1
21B	IL31-receptor-STAT3	1	2	1
21B	IL33-ST2-IL1RAP	1	2	1
21B	IL33-ST2-binary-binding	1	2	1
21B	IL33-sST2-decoy-binding	1	2	1
21B	IL34-CSF1R-binary-binding	1	2	1
21B	IL34-CSF1R-complex	1	2	1
21B	IL34-CSF1R-microglia	1	2	1
21B	IL34-PTPRZ1-alternative-receptor	1	2	1
21B	IL34-SDC1-co-receptor-modulation	1	2	1
21B	IL36A-IL36R-IL1RAP-activation	1	2	1
21B	IL36A-IL36R-IL1RAP-assembly	1	2	1
21B	IL36A-IL36R-binary-binding	1	2	1
21B	IL36B-IL36R-binary-binding	1	2	1
21B	IL36G-IL36R-binary-binding	1	2	1
21B	IL36Ra-IL36R-antagonist	1	2	1
21B	IL37-IL18R1-SIGIRR	1	2	1
21B	IL37-IL1R8-decoy	1	2	1
21B	IL4-IL2RG-type-I-receptor-binding	1	2	1
21B	IL4-IL4RA-IL2RG-activation	1	2	1
21B	IL4-common-gamma-receptor	2	3	2
21B	IL4-type-I-receptor-JAK1-proximal	1	2	1
21B	IL4-type-I-receptor-JAK3-proximal	1	2	1
21B	IL4-type-I-receptor-STAT6-relay	1	2	1
21B	IL4-type-II-receptor	1	2	1
21B	IL4R-STAT6-redundant-site-set	1	2	1
21B	IL4R-pY497-IRS1	1	2	1
21B	IL4R-pY713-SHIP1-inhibitory	1	2	1
21B	IL4R-pY713-SHP1-inhibitory	1	2	1
21B	IL4R-pY713-SHP2-association	1	2	1
21B	IL5-IL5R-JAK2-proximal	1	2	1
21B	IL5-IL5R-STAT5-relay	1	2	1
21B	IL5-common-beta-receptor	1	2	1
21B	IL6-IL6Ralpha-binary-binding	1	2	1
21B	IL6-gp130-receptor-complex	1	2	1
21B	IL6-gp130-receptor-complex-activation	1	2	1
21B	IL6R-gp130-JAK1-proximal	1	2	1
21B	IL6R-gp130-JAK2-proximal	1	2	1
21B	IL6R-gp130-STAT1-proximal	1	2	1
21B	IL6R-gp130-STAT3-proximal	1	2	1
21B	IL6R-gp130-TYK2-proximal	1	2	1
21B	IL7-IL2RG-component-binding	1	2	1
21B	IL7-IL7R-JAK1-JAK3	1	2	1
21B	IL7-IL7R-STAT5	1	2	1
21B	IL7-IL7R-gamma-c	1	2	1
21B	IL7-common-gamma-receptor	1	2	1
21B	IL7RA-pY449-STAT5	1	2	1
21B	IL9-IL2RG-component-contact	1	2	1
21B	IL9-IL9R-gamma-c	1	2	1
21B	IL9-common-gamma-JAK-STAT	1	2	1
21B	IL9R-site-STAT1	1	2	1
21B	IL9R-site-STAT3	1	2	1
21B	IL9R-site-STAT5	1	2	1
21B	ILT7-FcRgamma-pDC-adaptor-assembly	1	2	1
21B	INSL3-RXFP2-GPCR	1	2	1
21B	IQSEC3-gephyrin-inhibitory-synapse	1	2	1
21B	ITGA2B-CIB1-platelet-tail	1	2	1
21B	ITGA4-paxillin-tail-migration	1	2	1
21B	ITGB1-kindlin1-tail-binding	1	2	1
21B	ITGB1-kindlin2-tail-binding	1	2	1
21B	ITGB1-tail-talin1-adhesion	1	2	1
21B	ITGB2-kindlin3-tail-binding	1	2	1
21B	ITGB3-kindlin2-phosphosite-regulation	1	2	1
21B	ITGB3-pY747-DOK1-inhibitory-switch	1	2	1
21B	ITGB3-talin1-tail-activation	1	2	1
21B	ITGB4-PLEC-hemidesmosome	1	2	1
21B	Insulin-INSR-receptor-binding	1	2	1
21B	JAG1-NOTCH2-canonical-Notch	1	2	1
21B	JAG1-NOTCH3-binding	1	2	1
21B	JAG2-NOTCH1-binding	1	2	1
21B	JAG2-NOTCH2-canonical-Notch	1	2	1
21B	JAG2-NOTCH3-binding	1	2	1
21B	JAKMIP1-GABBR1-cytoskeletal-transport	1	2	1
21B	JAM-A-LFA1-leukocyte-transmigration	1	2	1
21B	JAM-C-Mac1-leukocyte-adhesion	1	2	1
21B	JAM-C-alphaXbeta2-adhesion	1	2	1
21B	JAM2-JAM3-alpha4beta1-rolling-adhesion	1	2	1
21B	JAMB-JAMC-heterophilic-junctional-adhesion	1	2	1
21B	JAML-CAR-tight-junction-neutrophil-transmigration	1	2	1
21B	Jagged1-Notch-SCI	1	2	1
21B	Jagged1-Notch-SCI-function	1	2	1
21B	KCNE1-KCNQ1-IKs-auxiliary-complex	1	2	1
21B	KCNE2-KCNQ1-auxiliary-complex	1	2	1
21B	KCNIP1-KCND2-Kv4-auxiliary-complex	1	2	1
21B	KCNIP1-KCND3-Kv4-auxiliary-complex	1	2	1
21B	KCNIP2-CACNA1C-CaV1.2-cardiac-current-complex	1	2	1
21B	KCNIP2-KCND2-Kv4-auxiliary-complex	1	2	1
21B	KCTD12-GABBR2-auxiliary-GABAB	1	2	1
21B	KCTD16-GABBR2-auxiliary-GABAB	1	2	1
21B	KCTD8-CaV2.3-presynaptic-calcium-complex	1	2	1
21B	KCTD8-GABBR2-auxiliary-receptor-complex	1	2	1
21B	KIF21B-GABRG2-GABAergic-delivery	1	2	1
21B	KIF5-GABAB-cytoskeletal-transport	1	2	1
21B	KIF5-GPHN-GlyR-transport	1	2	1
21B	KIR-ITIM-SHP1-inhibitory-NK-relay	1	2	1
21B	KIR2DL4-FcRgamma-NK-adaptor-assembly	1	2	1
21B	KIR2DL4-ITIM-SHP2-inhibitory-NK-relay	1	2	1
21B	KIR2DS1-DAP12-trafficking-adaptor-assembly	1	2	1
21B	KIR2DS2-DAP12-activating-receptor-assembly	1	2	1
21B	KIR2DS4-DAP12-trafficking-adaptor-assembly	1	2	1
21B	KIR2DS5-DAP12-activating-receptor-assembly	1	2	1
21B	KIR3DS1-DAP12-activating-receptor-assembly	1	2	1
21B	KIRREL3-CASK-synaptic-scaffold-association	1	2	1
21B	KISS1R-Gq11-coupling	1	2	1
21B	KIT-pY568-CBL	1	2	1
21B	KIT-pY568-SOCS6	1	2	1
21B	KIT-pY569-PTPN6	1	2	1
21B	KIT-pY703-GRB2	1	2	1
21B	KIT-pY719-PI3K	1	2	1
21B	KIT-pY900-CRKII	1	2	1
21B	KIT-pY936-GRB2	1	2	1
21B	KIT-pY936-GRB7	1	2	1
21B	KLRG1-ITIM-SHIP1-inhibitory-relay	1	2	1
21B	KLRG1-ITIM-SHP2-inhibitory-relay	1	2	1
21B	KNG1-Mac1-antiadhesive-binding	1	2	1
21B	KOR-Gi-coupling	1	2	1
21B	Kainate-GluK1-GluK2-heteromer	1	2	1
21B	Kainate-GluK1-GluK3-heteromer	1	2	1
21B	Kainate-GluK1-ion-channel	1	2	1
21B	Kainate-GluK2-GluK3-heteromer	1	2	1
21B	Kainate-GluK3-kainate	1	2	1
21B	Kisspeptin-KISS1R-GPCR	1	2	1
21B	L-selectin-CD34-HEV-adhesion	1	2	1
21B	L-selectin-CEA-colon-cancer-adhesion	1	2	1
21B	L-selectin-Factor-H-binding	1	2	1
21B	L-selectin-GlyCAM1-HEV-adhesion	1	2	1
21B	L-selectin-MAdCAM1-lymphocyte-rolling	1	2	1
21B	L-selectin-MUC16-tumor-adhesion	1	2	1
21B	L-selectin-PSGL1-leukocyte-adhesion	1	2	1
21B	L-selectin-endoglycan-leukocyte-adhesion	1	2	1
21B	L-selectin-endomucin-HEV-adhesion	1	2	1
21B	L-selectin-nepmucin-HEV-adhesion	1	2	1
21B	L-selectin-nucleolin-binding	1	2	1
21B	L-selectin-podocalyxin-HEV-adhesion	1	2	1
21B	L-selectin-versican-extravascular-binding	1	2	1
21B	L1CAM-AP2M1-endocytosis	1	2	1
21B	L1CAM-alphaVbeta3-adhesion-migration	1	2	1
21B	L1CAM-ankyrinB-cytoskeletal-coupling	1	2	1
21B	LAB-NTAL-GRB2-adaptor-association	1	2	1
21B	LAB-NTAL-VAV1-adaptor-complex	1	2	1
21B	LAIR1-SHP1-inhibitory-receptor-association	1	2	1
21B	LAIR1-mouse-SHP2-inhibitory-receptor-association	1	2	1
21B	LAIR1-pY251-CSK-inhibitory-adaptor	1	2	1
21B	LAP-TGFB1-alphaVbeta1-binding	1	2	1
21B	LAP-TGFB1-alphaVbeta3-binding	1	2	1
21B	LAP-TGFB1-alphaVbeta6-activation	1	2	1
21B	LAP-TGFB1-alphaVbeta8-astrocyte-activation	1	2	1
21B	LAT-distal-phosphotyrosine-GRB2-relay	1	2	1
21B	LAT-pY132-PLCG1-calcium-relay	1	2	1
21B	LAT-pY171-pY191-GADS-adaptor-relay	1	2	1
21B	LAX1-GRAP2-GADS-association	1	2	1
21B	LAX1-GRB2-association	1	2	1
21B	LAX1-PIK3R1-PI3K-association	1	2	1
21B	LDLR-NPVY-ARH-endocytosis	1	2	1
21B	LEAP2-GHSR1A-antagonism	1	2	1
21B	LEFTY-CRIPTO-coreceptor-antagonism	1	2	1
21B	LEFTY-NODAL-antagonism	1	2	1
21B	LEP-LEPR-receptor-signaling	1	2	1
21B	LEPRb-pY1077-STAT5	1	2	1
21B	LEPRb-pY1138-STAT3	1	2	1
21B	LEPRb-pY1138-STAT5	1	2	1
21B	LEPRb-pY985-SHP2	1	2	1
21B	LEPRb-pY985-SOCS3	1	2	1
21B	LGALS3-TLR4-neuroinflammatory-DAMP	1	2	1
21B	LGALS3-TREM2-microglial-binding-function	1	2	1
21B	LGI1-ADAM11-binding	1	2	1
21B	LGI1-ADAM22-excitatory-synapse	1	2	1
21B	LGI1-ADAM23-transsynaptic-synaptic-organization	1	2	1
21B	LGI2-ADAM11-binding	1	2	1
21B	LGI3-ADAM22-binding	1	2	1
21B	LGI4-ADAM11-binding	1	2	1
21B	LGI4-ADAM22-peripheral-neural-binding	1	2	1
21B	LGI4-ADAM23-binding	1	2	1
21B	LH-LHCGR-GPCR	1	2	1
21B	LHCGR-Gs-coupling	1	2	1
21B	LHFPL4-GABRA1-GABAergic-postsynapse	1	2	1
21B	LHFPL4-NLGN2-GABAergic-postsynapse	1	2	1
21B	LIF-LIFR	1	2	1
21B	LIF-LIFR-gp130-activation	1	2	1
21B	LIF-gp130-JAK-STAT	2	3	1
21B	LIGHT-HVEM-costimulation	1	2	1
21B	LIGHT-LTBR-costimulation	1	2	1
21B	LILRB1-ITIM-SHP1-inhibitory-relay	1	2	1
21B	LILRB1-pY562-CSK-inhibitory-adaptor	1	2	1
21B	LILRB4-Gp49B-ITIM-SHP1-inhibitory-relay	1	2	1
21B	LILRB4-ITIM-SHP2-inhibitory-relay	1	2	1
21B	LIME1-GRAP2-GADS-association	1	2	1
21B	LIME1-GRB2-association	1	2	1
21B	LIME1-LCK-membrane-proximal-association	1	2	1
21B	LIME1-PIK3R1-PI3K-association	1	2	1
21B	LIME1-SHP2-inhibitory-association	1	2	1
21B	LL37-Mac1-phagocytosis	1	2	1
21B	LMW-HA-TLR2-DAMP-signaling	1	2	1
21B	LMW-HA-TLR4-MD2-CD44-DAMP-signaling	1	2	1
21B	LPA-LPAR1-GPCR	1	2	1
21B	LPA-LPAR2-GPCR	1	2	1
21B	LPA-LPAR3-GPCR	1	2	1
21B	LPA-LPAR4-GPCR	1	2	1
21B	LPA-LPAR5-GPCR	1	2	1
21B	LPA-LPAR6-GPCR	1	2	1
21B	LPAR1-G13-coupling	1	2	1
21B	LPAR1-Gi-coupling	1	2	1
21B	LPI-GPR55-GPCR	1	2	1
21B	LRP1-FE65-tail-docking	1	2	1
21B	LRP1-SNX17-recycling	1	2	1
21B	LRP2-ARH-endocytic-recycling	1	2	1
21B	LRP2-DAB2-endocytic-sorting	1	2	1
21B	LRP4-MuSK-receptor-complex	1	2	1
21B	LRRTM1-NRXN1-SS4-excitatory-synapse	1	2	1
21B	LRRTM2-NRXN1-excitatory-synapse	1	2	1
21B	LRRTM4-GPC4-excitatory-synapse	1	2	1
21B	LSECtin-LAG3-melanoma-immune-checkpoint	1	2	1
21B	LTB4-BLT1-GPCR	1	2	1
21B	LTB4-BLT2-GPCR	1	2	1
21B	LTD4-CysLT1-GPCR	1	2	1
