resource_key	source_record_key	record_kind	annotation_kind	source_field_name	annotation_value	annotation_scope	notes
mscs_phase2:cellchat_mouse.tsv	LAMB2_SV2A	direct_lr_candidate	pathway	pathway_name	LAMININ	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMB2_SV2A	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMB2_SV2A	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMB3_SV2A	direct_lr_candidate	pathway	pathway_name	LAMININ	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMB3_SV2A	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMB3_SV2A	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMC1_SV2A	direct_lr_candidate	pathway	pathway_name	LAMININ	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMC1_SV2A	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMC1_SV2A	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMC2_SV2A	direct_lr_candidate	pathway	pathway_name	LAMININ	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMC2_SV2A	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMC2_SV2A	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMC3_SV2A	direct_lr_candidate	pathway	pathway_name	LAMININ	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMC3_SV2A	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMC3_SV2A	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMA1_SV2B	direct_lr_candidate	pathway	pathway_name	LAMININ	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMA1_SV2B	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMA1_SV2B	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMA2_SV2B	direct_lr_candidate	pathway	pathway_name	LAMININ	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMA2_SV2B	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMA2_SV2B	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMA3_SV2B	direct_lr_candidate	pathway	pathway_name	LAMININ	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMA3_SV2B	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMA3_SV2B	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMA4_SV2B	direct_lr_candidate	pathway	pathway_name	LAMININ	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMA4_SV2B	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMA4_SV2B	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMA5_SV2B	direct_lr_candidate	pathway	pathway_name	LAMININ	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMA5_SV2B	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMA5_SV2B	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMB1_SV2B	direct_lr_candidate	pathway	pathway_name	LAMININ	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMB1_SV2B	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMB1_SV2B	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMB2_SV2B	direct_lr_candidate	pathway	pathway_name	LAMININ	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMB2_SV2B	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMB2_SV2B	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMB3_SV2B	direct_lr_candidate	pathway	pathway_name	LAMININ	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMB3_SV2B	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMB3_SV2B	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMC1_SV2B	direct_lr_candidate	pathway	pathway_name	LAMININ	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMC1_SV2B	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMC1_SV2B	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMC2_SV2B	direct_lr_candidate	pathway	pathway_name	LAMININ	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMC2_SV2B	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMC2_SV2B	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMC3_SV2B	direct_lr_candidate	pathway	pathway_name	LAMININ	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMC3_SV2B	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMC3_SV2B	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMA1_SV2C	direct_lr_candidate	pathway	pathway_name	LAMININ	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMA1_SV2C	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMA1_SV2C	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMA2_SV2C	direct_lr_candidate	pathway	pathway_name	LAMININ	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMA2_SV2C	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMA2_SV2C	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMA3_SV2C	direct_lr_candidate	pathway	pathway_name	LAMININ	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMA3_SV2C	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMA3_SV2C	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMA4_SV2C	direct_lr_candidate	pathway	pathway_name	LAMININ	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMA4_SV2C	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMA4_SV2C	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMA5_SV2C	direct_lr_candidate	pathway	pathway_name	LAMININ	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMA5_SV2C	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMA5_SV2C	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMB1_SV2C	direct_lr_candidate	pathway	pathway_name	LAMININ	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMB1_SV2C	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMB1_SV2C	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMB2_SV2C	direct_lr_candidate	pathway	pathway_name	LAMININ	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMB2_SV2C	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMB2_SV2C	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMB3_SV2C	direct_lr_candidate	pathway	pathway_name	LAMININ	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMB3_SV2C	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMB3_SV2C	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMC1_SV2C	direct_lr_candidate	pathway	pathway_name	LAMININ	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMC1_SV2C	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMC1_SV2C	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMC2_SV2C	direct_lr_candidate	pathway	pathway_name	LAMININ	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMC2_SV2C	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMC2_SV2C	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMC3_SV2C	direct_lr_candidate	pathway	pathway_name	LAMININ	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMC3_SV2C	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMC3_SV2C	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	THBS1_CD36	direct_lr_candidate	pathway	pathway_name	THBS	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	THBS1_CD36	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	THBS1_CD36	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	THBS2_CD36	direct_lr_candidate	pathway	pathway_name	THBS	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	THBS2_CD36	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	THBS2_CD36	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	THBS3_CD36	direct_lr_candidate	pathway	pathway_name	THBS	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	THBS3_CD36	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	THBS3_CD36	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	THBS4_CD36	direct_lr_candidate	pathway	pathway_name	THBS	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	THBS4_CD36	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	THBS4_CD36	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COMP_CD36	direct_lr_candidate	pathway	pathway_name	THBS	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COMP_CD36	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COMP_CD36	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	VWF_GP1BA_GP1BB_GP5_GP9	complex_lr_candidate	pathway	pathway_name	VWF	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	VWF_GP1BA_GP1BB_GP5_GP9	complex_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	VWF_GP1BA_GP1BB_GP5_GP9	complex_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL1A1_GP6	direct_lr_candidate	pathway	pathway_name	COLLAGEN	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL1A1_GP6	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL1A1_GP6	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL1A2_GP6	direct_lr_candidate	pathway	pathway_name	COLLAGEN	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL1A2_GP6	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL1A2_GP6	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL2A1_GP6	direct_lr_candidate	pathway	pathway_name	COLLAGEN	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL2A1_GP6	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL2A1_GP6	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL4A1_GP6	direct_lr_candidate	pathway	pathway_name	COLLAGEN	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL4A1_GP6	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL4A1_GP6	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL4A2_GP6	direct_lr_candidate	pathway	pathway_name	COLLAGEN	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL4A2_GP6	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL4A2_GP6	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL4A3_GP6	direct_lr_candidate	pathway	pathway_name	COLLAGEN	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL4A3_GP6	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL4A3_GP6	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL4A4_GP6	direct_lr_candidate	pathway	pathway_name	COLLAGEN	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL4A4_GP6	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL4A4_GP6	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL4A5_GP6	direct_lr_candidate	pathway	pathway_name	COLLAGEN	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL4A5_GP6	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL4A5_GP6	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL4A6_GP6	direct_lr_candidate	pathway	pathway_name	COLLAGEN	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL4A6_GP6	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL4A6_GP6	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL6A1_GP6	direct_lr_candidate	pathway	pathway_name	COLLAGEN	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL6A1_GP6	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL6A1_GP6	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL6A2_GP6	direct_lr_candidate	pathway	pathway_name	COLLAGEN	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL6A2_GP6	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL6A2_GP6	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL6A3_GP6	direct_lr_candidate	pathway	pathway_name	COLLAGEN	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL6A3_GP6	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL6A3_GP6	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL6A4_GP6	direct_lr_candidate	pathway	pathway_name	COLLAGEN	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL6A4_GP6	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL6A4_GP6	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL6A5_GP6	direct_lr_candidate	pathway	pathway_name	COLLAGEN	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL6A5_GP6	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL6A5_GP6	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL6A6_GP6	direct_lr_candidate	pathway	pathway_name	COLLAGEN	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL6A6_GP6	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL6A6_GP6	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL9A1_GP6	direct_lr_candidate	pathway	pathway_name	COLLAGEN	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL9A1_GP6	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL9A1_GP6	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL9A2_GP6	direct_lr_candidate	pathway	pathway_name	COLLAGEN	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL9A2_GP6	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL9A2_GP6	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL9A3_GP6	direct_lr_candidate	pathway	pathway_name	COLLAGEN	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL9A3_GP6	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COL9A3_GP6	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	THBS1_CD47	direct_lr_candidate	pathway	pathway_name	THBS	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	THBS1_CD47	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	THBS1_CD47	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	THBS2_CD47	direct_lr_candidate	pathway	pathway_name	THBS	method_resource	Method-native annotation; not independently adjudicated biological evidence.
