resource_key	source_record_key	record_kind	canonical_communication_id	side	component_name	component_ordinal	source_field_name	original_component_value	notes
mscs_phase2:cellchat_mouse.tsv	LAMC3_SV2B	direct_lr_candidate	MSCICOMM-297b855b0bdd56704edac90b	receptor	Sv2b	1	receptor_components	Sv2b	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	LAMA1_SV2C	direct_lr_candidate	MSCICOMM-7a1f2f88883944474026c1fd	ligand	Lama1	1	ligand_components	Lama1	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	LAMA1_SV2C	direct_lr_candidate	MSCICOMM-7a1f2f88883944474026c1fd	receptor	Sv2c	1	receptor_components	Sv2c	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	LAMA2_SV2C	direct_lr_candidate	MSCICOMM-98bec0fe56dd07f953f78a6f	ligand	Lama2	1	ligand_components	Lama2	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	LAMA2_SV2C	direct_lr_candidate	MSCICOMM-98bec0fe56dd07f953f78a6f	receptor	Sv2c	1	receptor_components	Sv2c	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	LAMA3_SV2C	direct_lr_candidate	MSCICOMM-75aad98d17e4db56c2407526	ligand	Lama3	1	ligand_components	Lama3	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	LAMA3_SV2C	direct_lr_candidate	MSCICOMM-75aad98d17e4db56c2407526	receptor	Sv2c	1	receptor_components	Sv2c	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	LAMA4_SV2C	direct_lr_candidate	MSCICOMM-79416370a344740ab052abec	ligand	Lama4	1	ligand_components	Lama4	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	LAMA4_SV2C	direct_lr_candidate	MSCICOMM-79416370a344740ab052abec	receptor	Sv2c	1	receptor_components	Sv2c	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	LAMA5_SV2C	direct_lr_candidate	MSCICOMM-b1126cb4572a704f3895bc2d	ligand	Lama5	1	ligand_components	Lama5	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	LAMA5_SV2C	direct_lr_candidate	MSCICOMM-b1126cb4572a704f3895bc2d	receptor	Sv2c	1	receptor_components	Sv2c	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	LAMB1_SV2C	direct_lr_candidate	MSCICOMM-d3c491d18d80b24cdac4f144	ligand	Lamb1	1	ligand_components	Lamb1	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	LAMB1_SV2C	direct_lr_candidate	MSCICOMM-d3c491d18d80b24cdac4f144	receptor	Sv2c	1	receptor_components	Sv2c	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	LAMB2_SV2C	direct_lr_candidate	MSCICOMM-f37528a3882ba19de7095cc2	ligand	Lamb2	1	ligand_components	Lamb2	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	LAMB2_SV2C	direct_lr_candidate	MSCICOMM-f37528a3882ba19de7095cc2	receptor	Sv2c	1	receptor_components	Sv2c	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	LAMB3_SV2C	direct_lr_candidate	MSCICOMM-3d48bc69dfc94644a413099c	ligand	Lamb3	1	ligand_components	Lamb3	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	LAMB3_SV2C	direct_lr_candidate	MSCICOMM-3d48bc69dfc94644a413099c	receptor	Sv2c	1	receptor_components	Sv2c	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	LAMC1_SV2C	direct_lr_candidate	MSCICOMM-0dde108889f513ede5ac8169	ligand	Lamc1	1	ligand_components	Lamc1	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	LAMC1_SV2C	direct_lr_candidate	MSCICOMM-0dde108889f513ede5ac8169	receptor	Sv2c	1	receptor_components	Sv2c	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	LAMC2_SV2C	direct_lr_candidate	MSCICOMM-b46ad7bf88f18ea360dd6ec0	ligand	Lamc2	1	ligand_components	Lamc2	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	LAMC2_SV2C	direct_lr_candidate	MSCICOMM-b46ad7bf88f18ea360dd6ec0	receptor	Sv2c	1	receptor_components	Sv2c	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	LAMC3_SV2C	direct_lr_candidate	MSCICOMM-5c65bad6a82dc8290f25bf1e	ligand	Lamc3	1	ligand_components	Lamc3	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	LAMC3_SV2C	direct_lr_candidate	MSCICOMM-5c65bad6a82dc8290f25bf1e	receptor	Sv2c	1	receptor_components	Sv2c	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	THBS1_CD36	direct_lr_candidate	MSCICOMM-292eaa21a0ea1640745c4e78	ligand	Thbs1	1	ligand_components	Thbs1	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	THBS1_CD36	direct_lr_candidate	MSCICOMM-292eaa21a0ea1640745c4e78	receptor	Cd36	1	receptor_components	Cd36	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	THBS2_CD36	direct_lr_candidate	MSCICOMM-58a7f0a4f9b56ca0b4cce61a	ligand	Thbs2	1	ligand_components	Thbs2	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	THBS2_CD36	direct_lr_candidate	MSCICOMM-58a7f0a4f9b56ca0b4cce61a	receptor	Cd36	1	receptor_components	Cd36	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	THBS3_CD36	direct_lr_candidate	MSCICOMM-4160625719f21c654dab8532	ligand	Thbs3	1	ligand_components	Thbs3	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	THBS3_CD36	direct_lr_candidate	MSCICOMM-4160625719f21c654dab8532	receptor	Cd36	1	receptor_components	Cd36	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	THBS4_CD36	direct_lr_candidate	MSCICOMM-fe4c7ad04e6f4bfd244fb263	ligand	Thbs4	1	ligand_components	Thbs4	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	THBS4_CD36	direct_lr_candidate	MSCICOMM-fe4c7ad04e6f4bfd244fb263	receptor	Cd36	1	receptor_components	Cd36	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	COMP_CD36	direct_lr_candidate	MSCICOMM-fd2471cc8126a8bfab0b63ab	ligand	Comp	1	ligand_components	Comp	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	COMP_CD36	direct_lr_candidate	MSCICOMM-fd2471cc8126a8bfab0b63ab	receptor	Cd36	1	receptor_components	Cd36	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	VWF_GP1BA_GP1BB_GP5_GP9	complex_lr_candidate	MSCICOMM-28564363ce78d93f46e08c4e	ligand	Vwf	1	ligand_components	Vwf	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	VWF_GP1BA_GP1BB_GP5_GP9	complex_lr_candidate	MSCICOMM-28564363ce78d93f46e08c4e	receptor	Gp1ba	1	receptor_components	Gp1ba	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	VWF_GP1BA_GP1BB_GP5_GP9	complex_lr_candidate	MSCICOMM-28564363ce78d93f46e08c4e	receptor	Gp1bb	2	receptor_components	Gp1bb	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	VWF_GP1BA_GP1BB_GP5_GP9	complex_lr_candidate	MSCICOMM-28564363ce78d93f46e08c4e	receptor	Gp5	3	receptor_components	Gp5	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	VWF_GP1BA_GP1BB_GP5_GP9	complex_lr_candidate	MSCICOMM-28564363ce78d93f46e08c4e	receptor	Gp9	4	receptor_components	Gp9	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	COL1A1_GP6	direct_lr_candidate	MSCICOMM-f1649c28104f616b3a9482a7	ligand	Col1a1	1	ligand_components	Col1a1	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	COL1A1_GP6	direct_lr_candidate	MSCICOMM-f1649c28104f616b3a9482a7	receptor	Gp6	1	receptor_components	Gp6	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	COL1A2_GP6	direct_lr_candidate	MSCICOMM-95a8e91cc31f6a22eed2c6b3	ligand	Col1a2	1	ligand_components	Col1a2	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	COL1A2_GP6	direct_lr_candidate	MSCICOMM-95a8e91cc31f6a22eed2c6b3	receptor	Gp6	1	receptor_components	Gp6	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	COL2A1_GP6	direct_lr_candidate	MSCICOMM-79db130f42013586273d674d	ligand	Col2a1	1	ligand_components	Col2a1	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	COL2A1_GP6	direct_lr_candidate	MSCICOMM-79db130f42013586273d674d	receptor	Gp6	1	receptor_components	Gp6	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	COL4A1_GP6	direct_lr_candidate	MSCICOMM-9f7861e14ffc2de2d948eb7f	ligand	Col4a1	1	ligand_components	Col4a1	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	COL4A1_GP6	direct_lr_candidate	MSCICOMM-9f7861e14ffc2de2d948eb7f	receptor	Gp6	1	receptor_components	Gp6	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	COL4A2_GP6	direct_lr_candidate	MSCICOMM-57e8053122a075da858f649b	ligand	Col4a2	1	ligand_components	Col4a2	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	COL4A2_GP6	direct_lr_candidate	MSCICOMM-57e8053122a075da858f649b	receptor	Gp6	1	receptor_components	Gp6	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	COL4A3_GP6	direct_lr_candidate	MSCICOMM-9dc2fd4ac3a531fb83b2622a	ligand	Col4a3	1	ligand_components	Col4a3	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	COL4A3_GP6	direct_lr_candidate	MSCICOMM-9dc2fd4ac3a531fb83b2622a	receptor	Gp6	1	receptor_components	Gp6	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	COL4A4_GP6	direct_lr_candidate	MSCICOMM-81ba9dffa0da12ce0ee6f49b	ligand	Col4a4	1	ligand_components	Col4a4	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	COL4A4_GP6	direct_lr_candidate	MSCICOMM-81ba9dffa0da12ce0ee6f49b	receptor	Gp6	1	receptor_components	Gp6	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	COL4A5_GP6	direct_lr_candidate	MSCICOMM-61c1e0df94af8c817ccefe79	ligand	Col4a5	1	ligand_components	Col4a5	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	COL4A5_GP6	direct_lr_candidate	MSCICOMM-61c1e0df94af8c817ccefe79	receptor	Gp6	1	receptor_components	Gp6	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	COL4A6_GP6	direct_lr_candidate	MSCICOMM-1a3c4fceac3a64788cfb5112	ligand	Col4a6	1	ligand_components	Col4a6	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	COL4A6_GP6	direct_lr_candidate	MSCICOMM-1a3c4fceac3a64788cfb5112	receptor	Gp6	1	receptor_components	Gp6	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	COL6A1_GP6	direct_lr_candidate	MSCICOMM-8f7646bf024bcb874db23642	ligand	Col6a1	1	ligand_components	Col6a1	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	COL6A1_GP6	direct_lr_candidate	MSCICOMM-8f7646bf024bcb874db23642	receptor	Gp6	1	receptor_components	Gp6	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	COL6A2_GP6	direct_lr_candidate	MSCICOMM-36e917850f62d302896b95dd	ligand	Col6a2	1	ligand_components	Col6a2	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	COL6A2_GP6	direct_lr_candidate	MSCICOMM-36e917850f62d302896b95dd	receptor	Gp6	1	receptor_components	Gp6	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	COL6A3_GP6	direct_lr_candidate	MSCICOMM-ec5f707f036cf29c732dceb8	ligand	Col6a3	1	ligand_components	Col6a3	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	COL6A3_GP6	direct_lr_candidate	MSCICOMM-ec5f707f036cf29c732dceb8	receptor	Gp6	1	receptor_components	Gp6	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	COL6A4_GP6	direct_lr_candidate	MSCICOMM-a6921eec411e7c335fea33f9	ligand	Col6a4	1	ligand_components	Col6a4	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	COL6A4_GP6	direct_lr_candidate	MSCICOMM-a6921eec411e7c335fea33f9	receptor	Gp6	1	receptor_components	Gp6	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	COL6A5_GP6	direct_lr_candidate	MSCICOMM-edf7b85a57e5731cbb9ab8d5	ligand	Col6a5	1	ligand_components	Col6a5	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	COL6A5_GP6	direct_lr_candidate	MSCICOMM-edf7b85a57e5731cbb9ab8d5	receptor	Gp6	1	receptor_components	Gp6	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	COL6A6_GP6	direct_lr_candidate	MSCICOMM-7e31a9f0e6443c88a4ef8bff	ligand	Col6a6	1	ligand_components	Col6a6	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	COL6A6_GP6	direct_lr_candidate	MSCICOMM-7e31a9f0e6443c88a4ef8bff	receptor	Gp6	1	receptor_components	Gp6	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	COL9A1_GP6	direct_lr_candidate	MSCICOMM-44e7aa8aa299df0abf0e49db	ligand	Col9a1	1	ligand_components	Col9a1	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	COL9A1_GP6	direct_lr_candidate	MSCICOMM-44e7aa8aa299df0abf0e49db	receptor	Gp6	1	receptor_components	Gp6	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	COL9A2_GP6	direct_lr_candidate	MSCICOMM-8b2e4b3b6ff1dc0df21eec44	ligand	Col9a2	1	ligand_components	Col9a2	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	COL9A2_GP6	direct_lr_candidate	MSCICOMM-8b2e4b3b6ff1dc0df21eec44	receptor	Gp6	1	receptor_components	Gp6	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	COL9A3_GP6	direct_lr_candidate	MSCICOMM-416c3b2bddba1c6be6fae0cf	ligand	Col9a3	1	ligand_components	Col9a3	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	COL9A3_GP6	direct_lr_candidate	MSCICOMM-416c3b2bddba1c6be6fae0cf	receptor	Gp6	1	receptor_components	Gp6	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	THBS1_CD47	direct_lr_candidate	MSCICOMM-4d57e88a9fec5e9a66660393	ligand	Thbs1	1	ligand_components	Thbs1	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	THBS1_CD47	direct_lr_candidate	MSCICOMM-4d57e88a9fec5e9a66660393	receptor	Cd47	1	receptor_components	Cd47	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	THBS2_CD47	direct_lr_candidate	MSCICOMM-fd35ab718391c6dc9d060359	ligand	Thbs2	1	ligand_components	Thbs2	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	THBS2_CD47	direct_lr_candidate	MSCICOMM-fd35ab718391c6dc9d060359	receptor	Cd47	1	receptor_components	Cd47	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	THBS3_CD47	direct_lr_candidate	MSCICOMM-aed5123348591e62be2fa379	ligand	Thbs3	1	ligand_components	Thbs3	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	THBS3_CD47	direct_lr_candidate	MSCICOMM-aed5123348591e62be2fa379	receptor	Cd47	1	receptor_components	Cd47	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	THBS4_CD47	direct_lr_candidate	MSCICOMM-22ee5ea39772912e417e705d	ligand	Thbs4	1	ligand_components	Thbs4	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	THBS4_CD47	direct_lr_candidate	MSCICOMM-22ee5ea39772912e417e705d	receptor	Cd47	1	receptor_components	Cd47	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	COMP_CD47	direct_lr_candidate	MSCICOMM-04bc9b751dae28d89be4b824	ligand	Comp	1	ligand_components	Comp	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	COMP_CD47	direct_lr_candidate	MSCICOMM-04bc9b751dae28d89be4b824	receptor	Cd47	1	receptor_components	Cd47	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	AGRN_DAG1	direct_lr_candidate	MSCICOMM-4095d5554b4767214674de7b	ligand	Agrn	1	ligand_components	Agrn	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	AGRN_DAG1	direct_lr_candidate	MSCICOMM-4095d5554b4767214674de7b	receptor	Dag1	1	receptor_components	Dag1	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	HSPG2_DAG1	direct_lr_candidate	MSCICOMM-69cce48a2e40b991cc1ab274	ligand	Hspg2	1	ligand_components	Hspg2	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	HSPG2_DAG1	direct_lr_candidate	MSCICOMM-69cce48a2e40b991cc1ab274	receptor	Dag1	1	receptor_components	Dag1	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	LAMA1_DAG1	direct_lr_candidate	MSCICOMM-e64b6ae04178165fae051e65	ligand	Lama1	1	ligand_components	Lama1	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	LAMA1_DAG1	direct_lr_candidate	MSCICOMM-e64b6ae04178165fae051e65	receptor	Dag1	1	receptor_components	Dag1	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	LAMA2_DAG1	direct_lr_candidate	MSCICOMM-254980a31f5a4323b7729cd4	ligand	Lama2	1	ligand_components	Lama2	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	LAMA2_DAG1	direct_lr_candidate	MSCICOMM-254980a31f5a4323b7729cd4	receptor	Dag1	1	receptor_components	Dag1	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	LAMA3_DAG1	direct_lr_candidate	MSCICOMM-c3f34e9c03a40ad590516f61	ligand	Lama3	1	ligand_components	Lama3	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	LAMA3_DAG1	direct_lr_candidate	MSCICOMM-c3f34e9c03a40ad590516f61	receptor	Dag1	1	receptor_components	Dag1	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	LAMA4_DAG1	direct_lr_candidate	MSCICOMM-d84cb4c95b280c89b243e552	ligand	Lama4	1	ligand_components	Lama4	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	LAMA4_DAG1	direct_lr_candidate	MSCICOMM-d84cb4c95b280c89b243e552	receptor	Dag1	1	receptor_components	Dag1	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	LAMA5_DAG1	direct_lr_candidate	MSCICOMM-d5d12d7b8a02601725f593f3	ligand	Lama5	1	ligand_components	Lama5	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	LAMA5_DAG1	direct_lr_candidate	MSCICOMM-d5d12d7b8a02601725f593f3	receptor	Dag1	1	receptor_components	Dag1	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	LAMB1_DAG1	direct_lr_candidate	MSCICOMM-fb5b478af7a40de66133341b	ligand	Lamb1	1	ligand_components	Lamb1	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	LAMB1_DAG1	direct_lr_candidate	MSCICOMM-fb5b478af7a40de66133341b	receptor	Dag1	1	receptor_components	Dag1	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	LAMB2_DAG1	direct_lr_candidate	MSCICOMM-86ca3008901cf372fcad1ced	ligand	Lamb2	1	ligand_components	Lamb2	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	LAMB2_DAG1	direct_lr_candidate	MSCICOMM-86ca3008901cf372fcad1ced	receptor	Dag1	1	receptor_components	Dag1	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	LAMB3_DAG1	direct_lr_candidate	MSCICOMM-5e70b636f505eb3023a7e150	ligand	Lamb3	1	ligand_components	Lamb3	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	LAMB3_DAG1	direct_lr_candidate	MSCICOMM-5e70b636f505eb3023a7e150	receptor	Dag1	1	receptor_components	Dag1	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	LAMC1_DAG1	direct_lr_candidate	MSCICOMM-a03d787263ac75df105822ac	ligand	Lamc1	1	ligand_components	Lamc1	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	LAMC1_DAG1	direct_lr_candidate	MSCICOMM-a03d787263ac75df105822ac	receptor	Dag1	1	receptor_components	Dag1	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	LAMC2_DAG1	direct_lr_candidate	MSCICOMM-430b75f18be6dbd6296a501f	ligand	Lamc2	1	ligand_components	Lamc2	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	LAMC2_DAG1	direct_lr_candidate	MSCICOMM-430b75f18be6dbd6296a501f	receptor	Dag1	1	receptor_components	Dag1	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	LAMC3_DAG1	direct_lr_candidate	MSCICOMM-f58c73b734d6f4c8803d737b	ligand	Lamc3	1	ligand_components	Lamc3	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	LAMC3_DAG1	direct_lr_candidate	MSCICOMM-f58c73b734d6f4c8803d737b	receptor	Dag1	1	receptor_components	Dag1	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	ANXA1_FPR2_LXA4	complex_lr_candidate	MSCICOMM-42bff94ba38eee8c72d70dbc	ligand	Anxa1	1	ligand_components	Anxa1	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	ANXA1_FPR2_LXA4	complex_lr_candidate	MSCICOMM-42bff94ba38eee8c72d70dbc	receptor	Fpr2	1	receptor_components	Fpr2	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	ANXA1_FPR2_LXA4	complex_lr_candidate	MSCICOMM-42bff94ba38eee8c72d70dbc	receptor	Fpr3	2	receptor_components	Fpr3	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	APP_CD74	direct_lr_candidate	MSCICOMM-8257d6a648976bfde0f0a3da	ligand	App	1	ligand_components	App	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	APP_CD74	direct_lr_candidate	MSCICOMM-8257d6a648976bfde0f0a3da	receptor	Cd74	1	receptor_components	Cd74	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	BST2_PIRA2	direct_lr_candidate	MSCICOMM-72cae8adae216156bd2a0624	ligand	Bst2	1	ligand_components	Bst2	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	BST2_PIRA2	direct_lr_candidate	MSCICOMM-72cae8adae216156bd2a0624	receptor	Pira2	1	receptor_components	Pira2	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	CADM1_CADM1	direct_lr_candidate	MSCICOMM-054b06083b687a8514a85761	ligand	Cadm1	1	ligand_components	Cadm1	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	CADM1_CADM1	direct_lr_candidate	MSCICOMM-054b06083b687a8514a85761	receptor	Cadm1	1	receptor_components	Cadm1	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	CADM3_CADM3	direct_lr_candidate	MSCICOMM-fb59aa83bd9923bb10506bb7	ligand	Cadm3	1	ligand_components	Cadm3	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	CADM3_CADM3	direct_lr_candidate	MSCICOMM-fb59aa83bd9923bb10506bb7	receptor	Cadm3	1	receptor_components	Cadm3	Explicit CellChat component field; components were not inferred from the receptor name.
