repository_root	relative_path	module	register_edge_id	register_evidence_id	matched_identifier_type	matched_identifier_value	match_method	crosswalk_status	notes
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B_PMC3001003_TG2_FN_SDC4_SDC2_full.html	22B	M22B-E000700	M22B-EVID-005082	PMCID	PMC3001003	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B_fulltext_batch2/PMC3001003_bioc.json	22B	M22B-E000700	M22B-EVID-005082	PMCID	PMC3001003	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B187_PMID27149518_THBS1_PTPRJ_pubmed.xml	22B	M22B-E000710	M22B-EVID-005090	PMID	27149518	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B187_PMC12665495_THBS1_SCARB1_fulltext.html	22B	M22B-E005720	M22B-EVID-005091	PMCID	PMC12665495	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B187_PMID40772900_THBS1_SCARB1_pubmed.xml	22B	M22B-E005720	M22B-EVID-005091	PMID	40772900	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B252_PMID16326706_TIMP2_ITGA3B1_pubmed.xml	22B	M22B-E005666	M22B-EVID-005102	PMID	16326706	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B252_PMID18721821_TIMP2_ITGA3B1_pubmed.xml	22B	M22B-E005666	M22B-EVID-005102	PMID	18721821	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B252_PMID21871510_TIMP2_ITGA3B1_pubmed.xml	22B	M22B-E005666	M22B-EVID-005102	PMID	21871510	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B252_PMID16326706_TIMP2_ITGA3B1_pubmed.xml	22B	M22B-E005667	M22B-EVID-005103	PMID	16326706	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B252_PMID18721821_TIMP2_ITGA3B1_pubmed.xml	22B	M22B-E005667	M22B-EVID-005103	PMID	18721821	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B252_PMID21871510_TIMP2_ITGA3B1_pubmed.xml	22B	M22B-E005667	M22B-EVID-005103	PMID	21871510	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B253_PMID12652295_TIMP3_KDR_pubmed.xml	22B	M22B-E000714	M22B-EVID-005107	PMID	12652295	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B065_pmc3271903_talin_full.xml	22B	M22B-E000636	M22B-EVID-005109	PMCID	PMC3271903	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B092_PMC3271903_ncbi.xml	22B	M22B-E000636	M22B-EVID-005109	PMCID	PMC3271903	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B_PMC3271903_talin_beta3_full.html	22B	M22B-E000636	M22B-EVID-005109	PMCID	PMC3271903	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B_fulltext_batch2/PMC3271903_bioc.json	22B	M22B-E000636	M22B-EVID-005109	PMCID	PMC3271903	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch063_PMC2777537_full.xml	22B	M22B-E000739	M22B-EVID-005110	PMCID	PMC2777537	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B195_PMC2777537_bioc.json	22B	M22B-E000739	M22B-EVID-005110	PMCID	PMC2777537	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B195_PMC2777537_fulltext.xml	22B	M22B-E000739	M22B-EVID-005110	PMCID	PMC2777537	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch063_PMC532045_full.xml	22B	M22B-E000720	M22B-EVID-005114	PMCID	PMC532045	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B198_PMC532045_bioc.json	22B	M22B-E000720	M22B-EVID-005114	PMCID	PMC532045	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B198_PMC532045_fulltext.xml	22B	M22B-E000720	M22B-EVID-005114	PMCID	PMC532045	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B254_PMID14715956_TNC_ITGA7B1_pubmed.xml	22B	M22B-E000723	M22B-EVID-005115	PMID	14715956	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B254_PMID21079779_VCAN_EGFR_pubmed.xml	22B	M22B-E000487	M22B-EVID-005204	PMID	21079779	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B254_PMID39333870_VCAN_EGFR_pubmed.xml	22B	M22B-E000487	M22B-EVID-005204	PMID	39333870	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B254_PMC2746432_VCAN_TLR_fulltext.xml	22B	M22B-E004096	M22B-EVID-005209	PMCID	PMC2746432	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B254_PMID19122641_VCAN_TLR_pubmed.xml	22B	M22B-E004096	M22B-EVID-005209	PMID	19122641	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B298_PMID19122641_VCAN_TLR2_TLR6_pubmed.xml	22B	M22B-E004096	M22B-EVID-005209	PMID	19122641	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B255_PMC3895427_VCL_ITGAVB5_fulltext.xml	22B	M22B-E000706	M22B-EVID-005211	PMCID	PMC3895427	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B255_PMID35660866_VCL_ITGAVB5_pubmed.xml	22B	M22B-E000706	M22B-EVID-005211	PMID	35660866	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_PMC4721543_HGF_CD44v6.bioc.json	22B	M22B-E000751	M22B-EVID-005212	PMCID	PMC4721543	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch064_PMC4721543_full.xml	22B	M22B-E000751	M22B-EVID-005212	PMCID	PMC4721543	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B067_vegfa_flk1_nmdar_PMC3158143_full.xml	22B	M22B-E005721	M22B-EVID-005216	PMCID	PMC3158143	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B203_PMC3020715_fulltext.xml	22B	M22B-E000752	M22B-EVID-005217	PMCID	PMC3020715	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch064_PMC11128890_full.xml	22B	M22B-E000754	M22B-EVID-005218	PMCID	PMC11128890	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B067_vegf165_hbd_alphaVbeta3_PMC11128890_full.xml	22B	M22B-E000754	M22B-EVID-005218	PMCID	PMC11128890	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B203_PMC3020715_fulltext.xml	22B	M22B-E000753	M22B-EVID-005219	PMCID	PMC3020715	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B067_vegfa_alphaVbeta3_PMC514852_full.xml	22B	M22B-E000755	M22B-EVID-005220	PMCID	PMC514852	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B092_PMC514852_ncbi.xml	22B	M22B-E000755	M22B-EVID-005220	PMCID	PMC514852	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B204_PMC1368959_fulltext.xml	22B	M22B-E000757	M22B-EVID-005231	PMCID	PMC1368959	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B204_PMC1368959_fulltext.xml	22B	M22B-E000758	M22B-EVID-005232	PMCID	PMC1368959	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B134_PMC2132927_CD23_ITGAVB3_CD47_fulltext_bioc.json	22B	M22B-E004128	M22B-EVID-005255	PMCID	PMC2132927	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B144_PMID9664040_FN1_ITGAVB6_pubmed.xml	22B	M22B-E000760	M22B-EVID-005258	PMID	9664040	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B230_PMID9664040_17003372_pubmed.xml	22B	M22B-E000760	M22B-EVID-005258	PMID	9664040	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B230_PMC295673_VWF_GPIBIXV_fulltext.html	22B	M22B-E000761	M22B-EVID-005261	PMCID	PMC295673	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B255_PMID14630802_VWF_SELP_pubmed.xml	22B	M22B-E000762	M22B-EVID-005267	PMID	14630802	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B255_PMID16418330_VWF_SELP_pubmed.xml	22B	M22B-E000762	M22B-EVID-005267	PMID	16418330	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch074_PMC3136304_full.xml	22B	M22B-E004312	M22B-EVID-005282	PMCID	PMC3136304	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch080_PMC3136304_full.xml	22B	M22B-E004312	M22B-EVID-005282	PMCID	PMC3136304	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B069_wnt5b_fzd7_PMC7487719_full.xml	22B	M22B-E004370	M22B-EVID-005307	PMCID	PMC7487719	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B069_wnt5b_fzd7_PMC7487719_full.xml	22B	M22B-E004371	M22B-EVID-005308	PMCID	PMC7487719	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B125_PMID30038556_pubmed.xml	22B	M22B-E000488	M22B-EVID-005320	PMID	30038556	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B283_PMC2730485_full.xml	22B	M22B-E000903	M22B-EVID-005321	PMCID	PMC2730485	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B289_PMID28946139_ANGPTL2_TLR4_pubmed.xml	22B	M22B-E000620	M22B-EVID-005322	PMID	28946139	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch064_PMC4755027_full.xml	22B	M22B-E000489	M22B-EVID-005323	PMCID	PMC4755027	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B302_PMC4755027_ANXA2_TLR2_bioc.json	22B	M22B-E000489	M22B-EVID-005323	PMCID	PMC4755027	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch065_PMC12490213_full.xml	22B	M22B-E000494	M22B-EVID-005324	PMCID	PMC12490213	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch094_PMC3258927_full.xml	22B	M22B-E000499	M22B-EVID-005327	PMCID	PMC3258927	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch094_PMC3258927_full.xml	22B	M22B-E000500	M22B-EVID-005328	PMCID	PMC3258927	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch094_PMC3258927_full.xml	22B	M22B-E000926	M22B-EVID-005329	PMCID	PMC3258927	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch094_PMC3258927_full.xml	22B	M22B-E000501	M22B-EVID-005330	PMCID	PMC3258927	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch094_PMC3258927_full.xml	22B	M22B-E000502	M22B-EVID-005331	PMCID	PMC3258927	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch094_PMC3258927_full.xml	22B	M22B-E000927	M22B-EVID-005332	PMCID	PMC3258927	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B298_PMID9005985_CCL11_CCR3_pubmed.xml	22B	M22B-E000505	M22B-EVID-005343	PMID	9005985	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B300_PMID9289016_CCL5_CCR3_pubmed.xml	22B	M22B-E000514	M22B-EVID-005359	PMID	9289016	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B300_PMID9289016_CCL5_CCR3_pubmed.xml	22B	M22B-E000998	M22B-EVID-005360	PMID	9289016	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B237_PMC7960543_CD40LG_ITGAVB1_fulltext.json	22B	M22B-E005602	M22B-EVID-005365	PMCID	PMC7960543	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B111_PMID11432847_pubmed.xml	22B	M22B-E000521	M22B-EVID-005369	PMID	11432847	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B111_PMID16317113_pubmed.xml	22B	M22B-E000521	M22B-EVID-005369	PMID	16317113	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B111_PMID9390561_pubmed.xml	22B	M22B-E000521	M22B-EVID-005369	PMID	9390561	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B116_PMC3210559_CXCL16.html	22B	M22B-E000526	M22B-EVID-005378	PMCID	PMC3210559	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B302_PMC5029092_decorin_TLR2_bioc.json	22B	M22B-E000530	M22B-EVID-005383	PMCID	PMC5029092	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch085_PMID29398116_efetch.xml	22B	M22B-E000534	M22B-EVID-005387	PMID	29398116	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch085_PMID29398116_efetch2.xml	22B	M22B-E000534	M22B-EVID-005387	PMID	29398116	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch085_PMID29398116_efetch3.xml	22B	M22B-E000534	M22B-EVID-005387	PMID	29398116	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch085_PMID29398116_pubmed.xml	22B	M22B-E000534	M22B-EVID-005387	PMID	29398116	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B242_PMID23839946_DLL1_NOTCH1_pubmed.xml	22B	M22B-E000534	M22B-EVID-005387	PMID	23839946	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B243_PMID23839946_DLL1_NOTCH1_function_pubmed.xml	22B	M22B-E000534	M22B-EVID-005387	PMID	23839946	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B243_PMID25255288_DLL1_NOTCH2_pubmed.xml	22B	M22B-E000535	M22B-EVID-005388	PMID	25255288	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B242_PMID23839946_DLL1_NOTCH1_pubmed.xml	22B	M22B-E001380	M22B-EVID-005389	PMID	23839946	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B243_PMID23839946_DLL1_NOTCH1_function_pubmed.xml	22B	M22B-E001380	M22B-EVID-005389	PMID	23839946	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B243_PMID25255288_DLL1_NOTCH2_pubmed.xml	22B	M22B-E001386	M22B-EVID-005390	PMID	25255288	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/gap050/PMC3499309_fulltext.xml	22B	M22B-E001398	M22B-EVID-005391	PMCID	PMC3499309	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/gap050/PMID22568954_Figure1.jpg	22B	M22B-E001398	M22B-EVID-005391	PMID	22568954	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B071_efna1_epha5_epha6_PMC3499309_full.xml	22B	M22B-E001398	M22B-EVID-005391	PMCID	PMC3499309	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B117_PMC3499309_ephrin.html	22B	M22B-E001398	M22B-EVID-005391	PMCID	PMC3499309	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/gap050/PMC3499309_fulltext.xml	22B	M22B-E000537	M22B-EVID-005392	PMCID	PMC3499309	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/gap050/PMID22568954_Figure1.jpg	22B	M22B-E000537	M22B-EVID-005392	PMID	22568954	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
