artifact_path	artifact_sha256	artifact_byte_size	artifact_role	artifact_identifier_tokens	module	register_edge_id	register_evidence_id	extraction_id	canonical_paper_key	resolved_pmid	paper_match_status	artifact_support_status	evidence_grade	context_level	observation_status	claim_status	source_locator	candidate_observation_snippet	candidate_claim_snippet	adjudication_basis
data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B124_PMID10518536_pubmed.xml	d4134e1fe5926f727b8f2db2b7bb59456d2df3722eb7ac8b3cd9b95b2fdd91b1	21067	literature_xml	PMID:10518536	23B		M23B-EVID-001369				no_exact_phase2_paper_match	linked_unresolved	E	L0						Conservative filename/register crosswalk exists, but no exact source-identifier match to a Phase-2 paper row was found; no claim is inferred.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B124_PMID10518536_pubmed.xml	d4134e1fe5926f727b8f2db2b7bb59456d2df3722eb7ac8b3cd9b95b2fdd91b1	21067	literature_xml	PMID:10518536	23B		M23B-EVID-001370				no_exact_phase2_paper_match	linked_unresolved	E	L0						Conservative filename/register crosswalk exists, but no exact source-identifier match to a Phase-2 paper row was found; no claim is inferred.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B124_PMID12858346_pubmed.xml	4bcbf7b14f60d0c3c2d7f34448ed114366e748037ebee8d2f7063cc1f589a888	11196	literature_xml	PMID:12858346	22B	M22B-E000882	M22B-EVID-002565				no_exact_phase2_paper_match	linked_unresolved	E	L0						Conservative filename/register crosswalk exists, but no exact source-identifier match to a Phase-2 paper row was found; no claim is inferred.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B124_PMID12858346_pubmed.xml	4bcbf7b14f60d0c3c2d7f34448ed114366e748037ebee8d2f7063cc1f589a888	11196	literature_xml	PMID:12858346	22B	M22B-E000885	M22B-EVID-002568				no_exact_phase2_paper_match	linked_unresolved	E	L0						Conservative filename/register crosswalk exists, but no exact source-identifier match to a Phase-2 paper row was found; no claim is inferred.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B124_PMID12858346_pubmed.xml	4bcbf7b14f60d0c3c2d7f34448ed114366e748037ebee8d2f7063cc1f589a888	11196	literature_xml	PMID:12858346	23B	M23B-E000464	M23B-EVID-000644	P2FALLBACK-23B-M23B-EVID-000644	PMID:12858346	12858346	exact_identifier_match:PMID:12858346	linked_unresolved	B	L1	unresolved	unresolved	PMID:12858346	Unresolved: no validated atomic primary-paper observation was retained for this evidence record; do not import.	Unresolved: no separate explicit author interpretation was retained from a primary-paper section or figure legend; do not convert the B-layer summary into an AuthorClaim.	The artifact is linked to a Phase-2 evidence row, but the paper, observation, or claim remains unresolved. Matched identifiers are recorded for audit; filename tokens and database links alone are not treated as claim support.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B124_PMID12858346_pubmed.xml	4bcbf7b14f60d0c3c2d7f34448ed114366e748037ebee8d2f7063cc1f589a888	11196	literature_xml	PMID:12858346	23B		M23B-EVID-001465	M23B-P2-R-000601	PMID:12858346; DOI:10.1002/jcb.10550	12858346	exact_identifier_match:PMID:12858346	candidate_requires_review	E	L0	not_required_exact_primary_result_not_found	unresolved_after_primary_search	PMID:12858346; DOI:10.1002/jcb.10550; local source=data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B124_PMID12858346_pubmed.xml	The retrieved primary abstract reports PDGF-induced increases in alpha5beta1 and alphaVbeta3 integrin transcripts in human vascular smooth-muscle cells, followed by increased ADAM15 and ADAM9 transcript/protein expression and co-distribution in atherosclerotic arteries. It does not report a qualifying ADAM15-alpha5beta1 binding assay, ERK measurement, or motility perturbation for the queued edge.	Do not promote the queued ADAM15-alpha5beta1-to-ERK/motility edge from this record. Retain only the bounded observation that ADAM15/ADAM9 expression rises in a PDGF/integrin-upregulation and atherosclerosis context; a direct receptor association and downstream ERK relay remain unknown here.	The artifact is linked to a resolved paper-level review row, but the observation and claim gates are not both satisfied. Matched identifiers are recorded for audit; filename tokens and database links alone are not treated as claim support.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B124_PMID14970227_pubmed.xml	a84e998275af2b9599037dd7efcc7ea80883af32e53ac84d78e038efd3da3633	10026	literature_xml	PMID:14970227	22B	M22B-E000889	M22B-EVID-002572				no_exact_phase2_paper_match	linked_unresolved	E	L0						Conservative filename/register crosswalk exists, but no exact source-identifier match to a Phase-2 paper row was found; no claim is inferred.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B124_PMID14970227_pubmed.xml	a84e998275af2b9599037dd7efcc7ea80883af32e53ac84d78e038efd3da3633	10026	literature_xml	PMID:14970227	22B	M22B-E000890	M22B-EVID-002573				no_exact_phase2_paper_match	linked_unresolved	E	L0						Conservative filename/register crosswalk exists, but no exact source-identifier match to a Phase-2 paper row was found; no claim is inferred.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B124_PMID14970227_pubmed.xml	a84e998275af2b9599037dd7efcc7ea80883af32e53ac84d78e038efd3da3633	10026	literature_xml	PMID:14970227	23B	M23B-E000465	M23B-EVID-000645	M23B-P2-R-000602	PMID:14970227; DOI:10.1074/jbc.M400180200	14970227	exact_identifier_match:PMID:14970227	candidate_requires_review	B	L1	validated_abstract_importable	validated_abstract_importable	PMID:14970227; DOI:10.1074/jbc.M400180200; local source=data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B124_PMID14970227_pubmed.xml	The primary study reports functional interaction of recombinant ADAM17 extracellular fragments with complete alpha5beta1 integrin: adhesion is sensitive to RGD peptides and EDTA, and the binding site maps to the ADAM17 disintegrin/cysteine-rich region. ADAM17 and alpha5beta1 co-localize in migrating HeLa-cell membrane ruffles and focal adhesions, with redistribution to the wound leading edge.	Promote the bounded ADAM17 disintegrin/cysteine-rich-domain–complete alpha5beta1 integrin adhesion relationship. Preserve the reported trans functional interaction and possible cis co-localization as distinct observations; no ADAM17-to-kinase or TF relay is inferred.	The artifact is linked to a resolved paper-level review row, but the observation and claim gates are not both satisfied. Matched identifiers are recorded for audit; filename tokens and database links alone are not treated as claim support.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B124_PMID14970227_pubmed.xml	a84e998275af2b9599037dd7efcc7ea80883af32e53ac84d78e038efd3da3633	10026	literature_xml	PMID:14970227	23B		M23B-EVID-001367				no_exact_phase2_paper_match	linked_unresolved	E	L0						Conservative filename/register crosswalk exists, but no exact source-identifier match to a Phase-2 paper row was found; no claim is inferred.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B124_PMID14970227_pubmed.xml	a84e998275af2b9599037dd7efcc7ea80883af32e53ac84d78e038efd3da3633	10026	literature_xml	PMID:14970227	23B		M23B-EVID-001368				no_exact_phase2_paper_match	linked_unresolved	E	L0						Conservative filename/register crosswalk exists, but no exact source-identifier match to a Phase-2 paper row was found; no claim is inferred.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B124_PMID15371519_pubmed.xml	d087fbc38fa2dc3140aca5288e90bc0ca149e1e8a9981a025cb0e8cfe537121b	27327	literature_xml	PMID:15371519	22B	M22B-E004599	M22B-EVID-002651				no_exact_phase2_paper_match	linked_unresolved	E	L0						Conservative filename/register crosswalk exists, but no exact source-identifier match to a Phase-2 paper row was found; no claim is inferred.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B124_PMID15371519_pubmed.xml	d087fbc38fa2dc3140aca5288e90bc0ca149e1e8a9981a025cb0e8cfe537121b	27327	literature_xml	PMID:15371519	23B	M23B-E000467	M23B-EVID-000647	P2FALLBACK-23B-M23B-EVID-000647	PMID:15371519	15371519	exact_identifier_match:PMID:15371519	linked_unresolved	B	L1	unresolved	unresolved	PMID:15371519	Unresolved: no validated atomic primary-paper observation was retained for this evidence record; do not import.	Unresolved: no separate explicit author interpretation was retained from a primary-paper section or figure legend; do not convert the B-layer summary into an AuthorClaim.	The artifact is linked to a Phase-2 evidence row, but the paper, observation, or claim remains unresolved. Matched identifiers are recorded for audit; filename tokens and database links alone are not treated as claim support.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B124_PMID15371519_pubmed.xml	d087fbc38fa2dc3140aca5288e90bc0ca149e1e8a9981a025cb0e8cfe537121b	27327	literature_xml	PMID:15371519	23B	M23B-E000468	M23B-EVID-000648	P2FALLBACK-23B-M23B-EVID-000648	PMID:15371519	15371519	exact_identifier_match:PMID:15371519	linked_unresolved	B	L1	unresolved	unresolved	PMID:15371519	Unresolved: no validated atomic primary-paper observation was retained for this evidence record; do not import.	Unresolved: no separate explicit author interpretation was retained from a primary-paper section or figure legend; do not convert the B-layer summary into an AuthorClaim.	The artifact is linked to a Phase-2 evidence row, but the paper, observation, or claim remains unresolved. Matched identifiers are recorded for audit; filename tokens and database links alone are not treated as claim support.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B124_PMID15371519_pubmed.xml	d087fbc38fa2dc3140aca5288e90bc0ca149e1e8a9981a025cb0e8cfe537121b	27327	literature_xml	PMID:15371519	23B		M23B-EVID-001466	M23B-P2-R-000604	PMID:15371519; PMCID:PMC6729792; DOI:10.1523/JNEUROSCI.1345-04.2004	15371519	exact_identifier_match:PMID:15371519	candidate_requires_review	E	L0	not_required_exact_primary_result_not_found	unresolved_after_primary_search	PMCID:PMC6729792; PMID:15371519; DOI:10.1523/JNEUROSCI.1345-04.2004; local source=data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B124_PMID15371519_pubmed.xml	The retrieved primary mouse study genetically tests Itgb1 in motor neurons and skeletal muscle and reports that muscle, but not motor-neuron, beta1 integrin is required for normal neuromuscular-junction development. The abstract contains no alphaV-subunit assignment, agrin-alphaVbeta1 binding assay, or direct agrin-receptor occupancy measurement.	Do not promote an agrin-alphaVbeta1 direct-binding edge from this paper. The source supports a muscle beta1-integrin requirement and an agrin-null-like developmental phenotype, but it does not identify alphaV as the partner or prove that agrin signals through alphaVbeta1 in the tested system.	The artifact is linked to a resolved paper-level review row, but the observation and claim gates are not both satisfied. Matched identifiers are recorded for audit; filename tokens and database links alone are not treated as claim support.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B124_PMID15371519_pubmed.xml	d087fbc38fa2dc3140aca5288e90bc0ca149e1e8a9981a025cb0e8cfe537121b	27327	literature_xml	PMID:15371519	23B		M23B-EVID-001467	M23B-P2-R-000605	PMID:15371519; PMCID:PMC6729792; DOI:10.1523/JNEUROSCI.1345-04.2004	15371519	exact_identifier_match:PMID:15371519	candidate_requires_review	E	L0	not_required_exact_primary_result_not_found	unresolved_after_primary_search	PMID:15371519; PMCID:PMC6729792; DOI:10.1523/JNEUROSCI.1345-04.2004; local source=data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B124_PMID15371519_pubmed.xml	The primary mouse study reports defective presynaptic differentiation, excessive motor-axon branching and abnormal nerve terminals after skeletal-muscle Itgb1 deletion; the phenotype resembles agrin-null mice. This is a muscle beta1-integrin developmental output, not a demonstrated agrin-alphaVbeta1 pathway or alphaV-specific synaptic function assay.	Do not promote the queued agrin-alphaVbeta1 synaptic-function edge. Retain the paper only as contextual muscle beta1-integrin/NMJ evidence; the exact agrin-to-alphaVbeta1 functional branch and any intracellular relay remain unknown.	The artifact is linked to a resolved paper-level review row, but the observation and claim gates are not both satisfied. Matched identifiers are recorded for audit; filename tokens and database links alone are not treated as claim support.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B125_PMID17187173_pubmed.xml	c4088019db6204903bf3d43c790a796deb010cfcc65a8f67dc15071cf073c414	8763	literature_xml	PMID:17187173	22B	M22B-E004624	M22B-EVID-002677				no_exact_phase2_paper_match	linked_unresolved	E	L0						Conservative filename/register crosswalk exists, but no exact source-identifier match to a Phase-2 paper row was found; no claim is inferred.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B125_PMID17187173_pubmed.xml	c4088019db6204903bf3d43c790a796deb010cfcc65a8f67dc15071cf073c414	8763	literature_xml	PMID:17187173	22B	M22B-E004625	M22B-EVID-002678				no_exact_phase2_paper_match	linked_unresolved	E	L0						Conservative filename/register crosswalk exists, but no exact source-identifier match to a Phase-2 paper row was found; no claim is inferred.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B125_PMID17187173_pubmed.xml	c4088019db6204903bf3d43c790a796deb010cfcc65a8f67dc15071cf073c414	8763	literature_xml	PMID:17187173	23B	M23B-E000471	M23B-EVID-000651	P2FALLBACK-23B-M23B-EVID-000651	PMID:17187173	17187173	exact_identifier_match:PMID:17187173	linked_unresolved	B	L1	unresolved	unresolved	PMID:17187173	Unresolved: no validated atomic primary-paper observation was retained for this evidence record; do not import.	Unresolved: no separate explicit author interpretation was retained from a primary-paper section or figure legend; do not convert the B-layer summary into an AuthorClaim.	The artifact is linked to a Phase-2 evidence row, but the paper, observation, or claim remains unresolved. Matched identifiers are recorded for audit; filename tokens and database links alone are not treated as claim support.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B125_PMID17187173_pubmed.xml	c4088019db6204903bf3d43c790a796deb010cfcc65a8f67dc15071cf073c414	8763	literature_xml	PMID:17187173	23B	M23B-E000472	M23B-EVID-000652	P2FALLBACK-23B-M23B-EVID-000652	PMID:17187173	17187173	exact_identifier_match:PMID:17187173	linked_unresolved	B	L1	unresolved	unresolved	PMID:17187173	Unresolved: no validated atomic primary-paper observation was retained for this evidence record; do not import.	Unresolved: no separate explicit author interpretation was retained from a primary-paper section or figure legend; do not convert the B-layer summary into an AuthorClaim.	The artifact is linked to a Phase-2 evidence row, but the paper, observation, or claim remains unresolved. Matched identifiers are recorded for audit; filename tokens and database links alone are not treated as claim support.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B125_PMID17187173_pubmed.xml	c4088019db6204903bf3d43c790a796deb010cfcc65a8f67dc15071cf073c414	8763	literature_xml	PMID:17187173	23B	M23B-E000473	M23B-EVID-000653	P2FALLBACK-23B-M23B-EVID-000653	PMID:17187173	17187173	exact_identifier_match:PMID:17187173	linked_unresolved	B	L1	unresolved	unresolved	PMID:17187173	Unresolved: no validated atomic primary-paper observation was retained for this evidence record; do not import.	Unresolved: no separate explicit author interpretation was retained from a primary-paper section or figure legend; do not convert the B-layer summary into an AuthorClaim.	The artifact is linked to a Phase-2 evidence row, but the paper, observation, or claim remains unresolved. Matched identifiers are recorded for audit; filename tokens and database links alone are not treated as claim support.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B125_PMID30038556_pubmed.xml	4c74da76c44357683530fbaa1c02319507d08574531c6464f4e79628b8fc7831	19442	literature_xml	PMID:30038556	22B	M22B-E000488	M22B-EVID-005320				no_exact_phase2_paper_match	linked_unresolved		L1						Conservative filename/register crosswalk exists, but no exact source-identifier match to a Phase-2 paper row was found; no claim is inferred.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B125_PMID30038556_pubmed.xml	4c74da76c44357683530fbaa1c02319507d08574531c6464f4e79628b8fc7831	19442	literature_xml	PMID:30038556	23B	M23B-E000469	M23B-EVID-000649	P2FALLBACK-23B-M23B-EVID-000649	PMID:30038556	30038556	exact_identifier_match:PMID:30038556	linked_unresolved	B	L2	unresolved	unresolved	PMID:30038556	Unresolved: no validated atomic primary-paper observation was retained for this evidence record; do not import.	Unresolved: no separate explicit author interpretation was retained from a primary-paper section or figure legend; do not convert the B-layer summary into an AuthorClaim.	The artifact is linked to a Phase-2 evidence row, but the paper, observation, or claim remains unresolved. Matched identifiers are recorded for audit; filename tokens and database links alone are not treated as claim support.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B125_PMID30038556_pubmed.xml	4c74da76c44357683530fbaa1c02319507d08574531c6464f4e79628b8fc7831	19442	literature_xml	PMID:30038556	23B	M23B-E000470	M23B-EVID-000650	P2FALLBACK-23B-M23B-EVID-000650	PMID:30038556	30038556	exact_identifier_match:PMID:30038556	linked_unresolved	B	L2	unresolved	unresolved	PMID:30038556	Unresolved: no validated atomic primary-paper observation was retained for this evidence record; do not import.	Unresolved: no separate explicit author interpretation was retained from a primary-paper section or figure legend; do not convert the B-layer summary into an AuthorClaim.	The artifact is linked to a Phase-2 evidence row, but the paper, observation, or claim remains unresolved. Matched identifiers are recorded for audit; filename tokens and database links alone are not treated as claim support.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B125_PMID30038556_pubmed.xml	4c74da76c44357683530fbaa1c02319507d08574531c6464f4e79628b8fc7831	19442	literature_xml	PMID:30038556	23B		M23B-EVID-001463	M23B-P2-R-000606	PMID:30038556; DOI:10.1186/s12974-2018-1210-9	30038556	exact_identifier_match:PMID:30038556	candidate_requires_review	E	L0	not_required_exact_primary_result_not_found	unresolved_after_primary_search	PMID:30038556; local source=data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B125_PMID30038556_pubmed.xml	The retrieved primary record is a transcriptomic and integrative-bioinformatics study of rat sciatic-nerve transection. It identifies Alcam, Nrp1 and related genes as network hubs, but does not report an ALCAM-NRP1 binding assay, trans-adhesion experiment, or direct receptor-complex measurement.	Do not promote a direct ALCAM-NRP1 trans-adhesion edge from this paper. The study supports only network-level co-occurrence/hub status in an injured-nerve context; a primary molecular or cell-adhesion source is required.	The artifact is linked to a resolved paper-level review row, but the observation and claim gates are not both satisfied. Matched identifiers are recorded for audit; filename tokens and database links alone are not treated as claim support.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B125_PMID30038556_pubmed.xml	4c74da76c44357683530fbaa1c02319507d08574531c6464f4e79628b8fc7831	19442	literature_xml	PMID:30038556	23B		M23B-EVID-001464	M23B-P2-R-000607	PMID:30038556; DOI:10.1186/s12974-2018-1210-9	30038556	exact_identifier_match:PMID:30038556	candidate_requires_review	E	L0	not_required_exact_primary_result_not_found	unresolved_after_primary_search	PMID:30038556; local source=data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B125_PMID30038556_pubmed.xml	The cited record reports gene-expression and interactive-network associations among Alcam, Nrp1, Nrp2, Rac1, Creb1 and Runx3 after sciatic-nerve transection, but does not provide a perturbation-specific ALCAM/NRP1 adhesion, semaphorin-response, or dopaminergic-neurite functional assay.	Do not promote the queued ALCAM-NRP1 neural-function edge from this paper. The record supports injury-associated network correlation only; the exact semaphorin or neurite-outgrowth branch remains unknown.	The artifact is linked to a resolved paper-level review row, but the observation and claim gates are not both satisfied. Matched identifiers are recorded for audit; filename tokens and database links alone are not treated as claim support.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B126_PMC12896188_ANGPTL3_integrin_full.xml	b782c646f9051c542a7580dd7c34fa8aa73656325b9b20825f40ad2d8a039d66	98434	full_text_xml	DOI:10.1186/s12967-026-07710-4;PMCID:PMC12896188	22B	M22B-E004645	M22B-EVID-002698				no_exact_phase2_paper_match	linked_unresolved	E	L0						Conservative filename/register crosswalk exists, but no exact source-identifier match to a Phase-2 paper row was found; no claim is inferred.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B126_PMC12896188_ANGPTL3_integrin_full.xml	b782c646f9051c542a7580dd7c34fa8aa73656325b9b20825f40ad2d8a039d66	98434	full_text_xml	DOI:10.1186/s12967-026-07710-4;PMCID:PMC12896188	23B	M23B-E000478	M23B-EVID-000658	M23B-P2-R-000615	PMCID:PMC12896188; PMID:41555340; DOI:10.1186/s12967-026-07710-4	41555340	exact_identifier_match:DOI:10.1186/s12967-026-07710-4;PMCID:PMC12896188	supporting_validated_claim	B	L2	validated_full_text_importable	validated_full_text_importable	PMCID:PMC12896188; PMID:41555340; DOI:10.1186/s12967-026-07710-4; local source=data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B126_PMC12896188_ANGPTL3_integrin_full.xml	In streptozotocin-diabetic mice and HUVECs, ANGPTL3 overexpression worsens retinal vascular leakage and endothelial-junction disruption. Co-immunoprecipitation supports ANGPTL3 association with integrin alpha5, while integrin-alpha5 knockdown attenuates ANGPTL3-induced loss of ZO-1 and VE-cadherin and preserves endothelial barrier function; intravitreal evinacumab rescues leakage and junctional proteins in vivo.	Promote the bounded ANGPTL3→integrin-alpha5-containing complex→ZO-1/VE-cadherin barrier-disruption functional branch. The co-immunoprecipitation supports association with integrin alpha5, but does not establish a complete alpha5beta1 receptor or a direct purified ligand-receptor interaction; keep the beta partner unresolved.	The artifact has an exact identifier match to a Phase-2 row with validated observation and validated claim statuses. Matched identifiers are recorded for audit; filename tokens and database links alone are not treated as claim support.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B126_PMC12896188_ANGPTL3_integrin_full.xml	b782c646f9051c542a7580dd7c34fa8aa73656325b9b20825f40ad2d8a039d66	98434	full_text_xml	DOI:10.1186/s12967-026-07710-4;PMCID:PMC12896188	23B	M23B-E000479	M23B-EVID-000659	M23B-P2-R-000616	PMCID:PMC12896188; PMID:41555340; DOI:10.1186/s12967-026-07710-4	41555340	exact_identifier_match:DOI:10.1186/s12967-026-07710-4;PMCID:PMC12896188	supporting_validated_claim	B	L2	validated_full_text_importable	validated_full_text_importable	PMCID:PMC12896188; PMID:41555340; DOI:10.1186/s12967-026-07710-4; local source=data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B126_PMC12896188_ANGPTL3_integrin_full.xml	ANGPTL3 gain and loss in streptozotocin-diabetic mice changes retinal vascular leakage and endothelial-junction integrity. In HUVECs, integrin-alpha5 knockdown attenuates ANGPTL3-induced loss of ZO-1 and VE-cadherin, while evinacumab reduces leakage and restores junctional proteins in vivo.	Promote the ANGPTL3→integrin-alpha5-containing complex→endothelial junction/barrier function branch as a model-specific functional output. Keep the alpha5 association and ZO-1/VE-cadherin phenotype separate from complete alpha5beta1 receptor assignment and from any terminal TF claim.	The artifact has an exact identifier match to a Phase-2 row with validated observation and validated claim statuses. Matched identifiers are recorded for audit; filename tokens and database links alone are not treated as claim support.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B126_PMC2267358_amelogenin_LAMP2_full.html	76be7466374cfb687183f6dc6e2047bf70d9b528a361c02594928567e381b41e	209173	full_text_html	DOI:10.1042/bj20070881;PMCID:PMC2267358	22B	M22B-E004623	M22B-EVID-002676				no_exact_phase2_paper_match	linked_unresolved	E	L0						Conservative filename/register crosswalk exists, but no exact source-identifier match to a Phase-2 paper row was found; no claim is inferred.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B126_PMC2267358_amelogenin_LAMP2_full.html	76be7466374cfb687183f6dc6e2047bf70d9b528a361c02594928567e381b41e	209173	full_text_html	DOI:10.1042/bj20070881;PMCID:PMC2267358	22B	M22B-E004624	M22B-EVID-002677				no_exact_phase2_paper_match	linked_unresolved	E	L0						Conservative filename/register crosswalk exists, but no exact source-identifier match to a Phase-2 paper row was found; no claim is inferred.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B126_PMC2267358_amelogenin_LAMP2_full.html	76be7466374cfb687183f6dc6e2047bf70d9b528a361c02594928567e381b41e	209173	full_text_html	DOI:10.1042/bj20070881;PMCID:PMC2267358	22B	M22B-E004625	M22B-EVID-002678				no_exact_phase2_paper_match	linked_unresolved	E	L0						Conservative filename/register crosswalk exists, but no exact source-identifier match to a Phase-2 paper row was found; no claim is inferred.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B126_PMC2267358_amelogenin_LAMP2_full.html	76be7466374cfb687183f6dc6e2047bf70d9b528a361c02594928567e381b41e	209173	full_text_html	DOI:10.1042/bj20070881;PMCID:PMC2267358	22B	M22B-E004626	M22B-EVID-002679				no_exact_phase2_paper_match	linked_unresolved	E	L0						Conservative filename/register crosswalk exists, but no exact source-identifier match to a Phase-2 paper row was found; no claim is inferred.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B126_PMC2267358_amelogenin_LAMP2_full.html	76be7466374cfb687183f6dc6e2047bf70d9b528a361c02594928567e381b41e	209173	full_text_html	DOI:10.1042/bj20070881;PMCID:PMC2267358	23B	M23B-E000106	M23B-EVID-000174	M23B-P2-R-000168	PMCID:PMC3028634; PMID:21149578; PMID:17708745; PMCID:PMC2267358	17708745	exact_identifier_match:DOI:10.1042/bj20070881;PMCID:PMC2267358	supporting_validated_claim	B	L1	validated_full_text_importable	validated_full_text	PMID:21149578; PMCID:PMC3028634; DOI:10.1128/MCB.00912-10; PMID:17708745; PMCID:PMC2267358; DOI:10.1042/BJ20070881; DOI:10.1359/jbmr.050111; local PubMed XML=data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B031_pmids.xml; local PMC data=data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B031_pmc.xml; local full text=data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B031_pmc3028634_full.xml; stable sources=https://pmc.ncbi.nlm.nih.gov/articles/PMC3028634/; https://pmc.ncbi.nlm.nih.gov/articles/PMC2267358/	The primary ameloblastin study reports that AMBN bound CD63 and promoted CD63 association with integrin beta1 in osteosarcoma/osteoblast models. CD63-integrin beta1 interaction was associated with Src kinase inactivation and osteogenic differentiation; anti-CD63 blocked the AMBN-associated effects and constitutively active Src abrogated the osteogenic response. The separate amelogenin study mapped an enamel-matrix-protein interaction region in CD63 and reported cross-reactivity with ameloblastin/enamelin, but it is not a direct substitute for the AMBN study.	The primary studies support an AMBN-associated CD63/integrin-beta1 receptor-complex relay that modulates Src activity and osteogenic differentiation. This is receptor-complex/pathway and functional evidence, not proof of a purified binary AMBN-integrin-beta1 binding edge. The amelogenin source is retained as related enamel-matrix context and must not be merged with the AMBN edge.	The artifact has an exact identifier match to a Phase-2 row with validated observation and validated claim statuses. Matched identifiers are recorded for audit; filename tokens and database links alone are not treated as claim support.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B126_PMC2267358_amelogenin_LAMP2_full.html	76be7466374cfb687183f6dc6e2047bf70d9b528a361c02594928567e381b41e	209173	full_text_html	DOI:10.1042/bj20070881;PMCID:PMC2267358	23B	M23B-E000471	M23B-EVID-000651				no_exact_phase2_paper_match	linked_unresolved	B	L1						Conservative filename/register crosswalk exists, but no exact source-identifier match to a Phase-2 paper row was found; no claim is inferred.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B126_PMC2267358_amelogenin_LAMP2_full.html	76be7466374cfb687183f6dc6e2047bf70d9b528a361c02594928567e381b41e	209173	full_text_html	DOI:10.1042/bj20070881;PMCID:PMC2267358	23B	M23B-E000472	M23B-EVID-000652				no_exact_phase2_paper_match	linked_unresolved	B	L1						Conservative filename/register crosswalk exists, but no exact source-identifier match to a Phase-2 paper row was found; no claim is inferred.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B126_PMC2267358_amelogenin_LAMP2_full.html	76be7466374cfb687183f6dc6e2047bf70d9b528a361c02594928567e381b41e	209173	full_text_html	DOI:10.1042/bj20070881;PMCID:PMC2267358	23B	M23B-E000473	M23B-EVID-000653				no_exact_phase2_paper_match	linked_unresolved	B	L1						Conservative filename/register crosswalk exists, but no exact source-identifier match to a Phase-2 paper row was found; no claim is inferred.
