repository_root	relative_path	sha256	byte_size	file_extension	artifact_role	scan_version
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch074_PMC1904486_PGC1beta.html	85ff8862010a89a81a8331c96a1569d906cce7f3cdd13cd3f08b05ac8860feec	201297	html	full_text_html	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch074_PMC2781349_full.xml	ba428422eecfa6d568ad4c6774ab058add976ac608ce3c83cfc66c8e6d31cabc	194755	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch074_PMC3136304_full.xml	af8a154ce76013fca8709fcc95b55afd9ac566771d29ecd8dc549b5c366a6773	181124	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch074_PMC3390456_full.xml	be3d81aa2080affa1b0efbc6f0bb8fa0db67d8a6312d8cd5ba07f2e671a4fd85	180269	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch074_PMC4670583_full.xml	c35c7f07fee4f2be64f1eb55d2ec4404cfd6e31d5a4d579731df4f37583d1e36	236825	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch074_PMIDs_171_180_pubmed.xml	b1a348dcef6486c9aacce0eab7ffd52f2019d9e38f4885cc767209ad12b8d792	130418	xml	literature_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch075_DOI_M205873200_Ym1.html	aa28cada4daf0c7eb9d00b730218a6020976bdca50081bb29913d5fb1f1e1fc1	2718	html	full_text_html	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch075_PMC316448_full.xml	f9360049ec91da9b1121f3015da0c81c51e70f178818c99fad5631ff387db9e3	190029	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch075_PMC3285302_full.xml	8dd01af9fbb6b5a619a61f7565a7b60474f0aa3670e15ba86febaa6d1f399d7f	213730	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch075_PMC4281560_full.xml	9d49e9e865522797f3b56349b106d1b75d0f6885a23616443f06edb2ddf39701	52285	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch076_PMC2696635_full.xml	98c51ee1dc6f910531f2b83964bca50833d3a16eebd4f0a5da2b86b64028551d	198171	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch076_PMC290274_CIS.html	1b4747eb2f0d9a5227faf6304295eacc4654cc53ef1cd4b4e40aa97eea6061d6	166427	html	full_text_html	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch076_PMC3075638_full.xml	5c3732e4690e526135dc455a8a9ab90544006670813887bcd6543ec5879192b7	212631	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch076_PMC3182156_full.xml	ce7fce7e41cf18b6525686c262793d47ff971fc9f57f42239eb47cb5cebeb2da	198185	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch077_PMC162283_full.xml	d2cefbb2110e8f2108f86ec4bcffd2811ae7c605c703b946f2219186254075c4	202611	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch077_PMC7804096_full.xml	e28b75c67fc0d5edd8352da98b6c3b78cac06bb0169b2621a051f77f7e629a77	231709	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch077_PMIDs_201_210_pubmed.xml	18fa59f6bbf86048a15bab4bfc20ab59a8d35bb857efef93951d32c1ca617b29	190608	xml	literature_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch078_PMC2952555_full.xml	2b4adaf7a0be8b3dd878b994db85c65fcef961469ea265d487f427a24e96c2a8	205022	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch078_PMC3702736_full.xml	75dc0326b8c7230cca60e1117c396f8c8e2c3cddfe33e24a603509b3c69adc29	157274	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch078_PMC3843007_full.xml	48e92967a4c7269531cd8be02eb675029100d1142ac47d833d9e1b7aafd623cb	196007	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch078_PMC4785887_full.xml	adba6cda3fc021aef26d24f4c53b8b5f7348bb44985920d569d6c5e1c4beaf6a	183330	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch078_PMC6097285_full.xml	abf8465667f6852b806690e354ec2c79db02fc22300c768c63bae928d8e88ea1	227036	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch078_PMC7612781_full.xml	038a7c5f329fc2d3c3f30bd5108d861c51ad3e161262b5f45f808f5b22a90f0b	218417	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch078_PMIDs_211_220_pubmed.xml	a45cba679dd3ef5ed19ec37b71d1b54b69bb8db572795ad56b94d1b10aa22d02	150214	xml	literature_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch079_PMC5984695_full.xml	01abd1861430f76af356ed1381f3eddb5cfbe23fa4ee937bab3de8cb3bb32e18	229886	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch079_PMIDs_221_230_pubmed.xml	029b46d456afce83a1be149de5fcb8b8df633a4ebb340b81eced1dac1cdaf999	55480	xml	literature_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch080_PMC3136304_full.xml	0a49537cdf732abf74c966b164479430400d865e974f1132ba1e3a84d60bf2b4	181124	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch080_PMC5000061_full.xml	3ae92800ffb253d56f84909832b571e6785ad52bb498a0fddedfa5c5ba5647f6	221880	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch080_PMC6365680_full.xml	6c3b92f502d390dda7f6a2838c758c6e54beabb856b4a513cae6c8df83e2966b	182598	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch080_PMIDs_232_239_pubmed.xml	6d29e0646194a4a05d8f9bc25fb61a801c9a5a4db7ea0a02c1250afccc7b978f	77762	xml	literature_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch081_PMC12669739_full.xml	421642598c7840636d2cf99085f428f2ddef26450a5ffbf7560fb5c910a6ba36	251707	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch081_PMC4203355_full.xml	ff373f2de365f28272a752a322359306c80850efd43664d13d349bc579467ae9	256961	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch081_PMC7555002_full.xml	2382678f52017c2f58253ed47423defc2eb7e1a2277189e6cb76261833c4a592	192523	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch081_PMIDs_241_249_pubmed.xml	a0fb87a264c358c6f22e8ab7572354ad1be13cc13608113da76897c7354dc4b1	99570	xml	literature_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch082_PMC3121104_full.xml	d1cd1049e7ad4cba380a078bc04c6f809cad370ac5e75c206a609b7bb85bfe8d	238123	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch082_PMC3155179_full.xml	cf6762647c2ab95aaa882d615ece05360591b70da9f238ab43c3d90808b3e6da	186170	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch082_PMC4631756_full.xml	f3a390bf0d74c477b76faadc89bfd7d4ed9b930e553e80af151e428f4ff00fa7	181487	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch082_PMC5675522_full.xml	ada5fc026532d0ad3578dcef162c18a25ac5f99f865b95a98cfe684b7a68a6be	205261	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch082_PMIDs_251_259_pubmed.xml	1bdbf2eb6ada492db0460ee90c12434e7ab6d71e7920a09c71c0e1493af3d12b	119994	xml	literature_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch083_PMC2658079_full.xml	5e7b108c45dd205b4e014181db1b483e7e4eea8f1124e25150b39f639d48f00d	187153	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch083_PMC2980298_full.xml	848869fa81f0ecb0f5d693d1f0ab6e9d1247bfcfe5de63262d2c6b9126e3838b	239691	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch083_PMC3843708_full.xml	3a69f67c98b2ac7c014d83478004b902846496588b438988b187a1fece878c12	284694	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch083_PMC4260537_full.xml	14961c37cc859dbe2e754ad2fdb7fc3d894ee3eba95768547fcd78fc33b3fb70	221612	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch083_PMC7686162_full.xml	f4f4ff68888d2d997343e492092c20832d738943ba38d11a00c33c52f6840c8c	358812	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch083_PMIDs_261_270_pubmed.xml	6182ab36a84ebefc2bf92fa79fd729c5220ad71909c0643da1af5bc5da8f8ce5	175427	xml	literature_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch084_PMC12247142_full.xml	a2c3d7b8b4ee4d6ac85a6dfce9d6a7d7a05f90a7209f163c9842bfb9b754cbad	172058	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch084_PMC30227_full.xml	f106fd38cc52c20742dc5d8fac0b31de9f19a8e8964353743ddef323dead7155	170183	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch084_PMC3408167_full.xml	c4198bc8ee3fa6405721f076208b042259205b6ecd7f176e3809ce5503933f18	229697	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch084_PMC4683276_full.xml	6516a7104a4af42010f11b95e2ad72edf695601e5e982e588ae8235da25be9e0	184566	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch084_PMC9807580_full.xml	08c9c4e5908dd1f73964dd382e49a775c86aa272f5e39e48715085cb8fbd9953	182123	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch084_PMIDs_274_276_pubmed.xml	f268d3b4d32c9a72ace8116ad7c5d764a8f1e93c7213b8429b4789a030b0e885	26018	xml	literature_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch085_PMC2141754_full.xml	2c21929c882720cb1463e902026d9b71721d97bb7e86592a08b8d58be01b0813	247475	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch085_PMC3293865_full.xml	4994af71a88e6b52949bfb1d474cfe4300ef93d532fff4c62dbad6735bcd4460	231477	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch085_PMC5586543_full.xml	d6f94c08fd49831bae3158aeb55fb60ac7183cb1d67770a06a14590765f7fd0a	269790	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch085_PMC6414217_full.xml	271f3c6d8bd612ca09c8ced822f4617565294dcad1c2e61647db3d9d790a41af	291140	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch085_PMID22403610_efetch.xml	4344c8d9cb04ebc5715c52bd8cdb667b40ebb5365d7419dc56a9a7a552c2b81e	24664	xml	literature_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch085_PMID22403610_efetch2.xml	4344c8d9cb04ebc5715c52bd8cdb667b40ebb5365d7419dc56a9a7a552c2b81e	24664	xml	literature_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch085_PMID22403610_efetch3.xml	4344c8d9cb04ebc5715c52bd8cdb667b40ebb5365d7419dc56a9a7a552c2b81e	24664	xml	literature_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch085_PMID22403610_pubmed.xml	c2bb3419e24e2cbb4818584c3de67ef7b2d5f65968eca38ad6c733695fa6f458	5565	xml	literature_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch085_PMID29398116_efetch.xml	2bd843e9fd21ab879a18e48ac537ee693d0070ffcf530259248c03ad77730344	31746	xml	literature_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch085_PMID29398116_efetch2.xml	2bd843e9fd21ab879a18e48ac537ee693d0070ffcf530259248c03ad77730344	31746	xml	literature_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch085_PMID29398116_efetch3.xml	2bd843e9fd21ab879a18e48ac537ee693d0070ffcf530259248c03ad77730344	31746	xml	literature_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch085_PMID29398116_pubmed.xml	157cc2be0472eab59f44f4996860a2ad4363b323bc91510987ac8abf7545bd1d	5565	xml	literature_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch085_PMID9472042_efetch.xml	9c74fb2c35d8b59fa0a41a73eb992ddd6c34f02f1ebc99746838b666e7a6c5e7	28821	xml	literature_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch085_PMID9472042_efetch2.xml	9c74fb2c35d8b59fa0a41a73eb992ddd6c34f02f1ebc99746838b666e7a6c5e7	28821	xml	literature_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch085_PMID9472042_efetch3.xml	9c74fb2c35d8b59fa0a41a73eb992ddd6c34f02f1ebc99746838b666e7a6c5e7	28821	xml	literature_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch085_PMID9472042_pubmed.xml	5902113e5b849508cdc03d2e02a4a2217197e775bb1a4e0162e885e9f1d345cc	5565	xml	literature_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch086_PMC162283_full.xml	4fd3b5a890dab4effd4454fa7b7bef0b992d5cfeb20fdd874275f787d2d37ca3	202611	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch086_PMC2139816_full.xml	640fb8f8aa2b5a20b64140c0ab4c3db8669e5cc3d78dd281465ec4d73396aa79	182193	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch086_PMC3833432_full.xml	ea7155cea92678fdaaa5b29c6881fe499cd234d97da1584b18061edcf3834425	231762	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch086_PMC4212947_full.xml	fe4f2cb5582225e88ac70df83255c665e501f64d218a54b7b36f10be9da07cda	190615	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch086_PMC4768137_full.xml	82901f835dc4c6eaf941c3a0c378de296e57ec754ac5c1b3ee084b656d6cca7b	161036	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch087_PMC2227265_full.xml	da9dc57deeac1f1af2f777dac05f6d7aebcc0b354807f61a8c493aab26283910	193356	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch087_PMC2397303_full.xml	91713bc448c53ea9837715816bd3e2aeae5c5bf2dffa90739836e28b5e3550ab	187651	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch087_PMC4203348_full.xml	b29caf9a7bb14e0f817c756964939123fd7b7b1aad4d559ebda60a343f6c5080	260498	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch087_PMC5641471_full.xml	8031e6b6ae7ec3583793455b975c46dbd651f58365bd6427488a144090c164fc	250166	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch087_PMC7015249_full.xml	55432afcbba156ea1549780aebc8969ee759fb742ce7ed389c34afb634780565	290997	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch087_PMID30826495_pubmed.html	ca32c3cdaca5756315f1a649faceb5fedcee7100edb11e2315572f37f03674cd	5565	html	full_text_html	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch087_PMID8394361_pubmed.html	c487e17c0db70cb705585a9921e4edc78125303fdd61d91f370973450734a596	5565	html	full_text_html	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch088_PMC2749879_full.xml	1eb680645bda832e01a3d3cf86d54be3b0244b347275564366862ec43fb7f082	334341	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch088_PMC6725246_full.xml	792f57219a639c4b9d6e2cba94a52993612f6bceaf2f6013a39a9e9d5dc77b9a	226635	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch088_PMC8739224_full.xml	67e478b52c80c130223a0608105299e835d2e04fb582b485162f344479552038	273227	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch089_PMC2614332_full.xml	ededa97a828ca1fc6670e513d979ac31be7262ef0d423a1db53e7bd4449b71c1	209869	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch090_PMC2956211_full.xml	4c13c2444d394a0ea9a88f2b08d8ad3d6108936a9aa8eb49617d2d92f6394581	229155	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch090_PMC3428919_full.xml	b2553982ced9e9ec2be340edfa32b9c5479ae2433a1b8ec406b771da3898b937	177915	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch091_PMC2658057_full.xml	57cfe5ff09b368c9b055d00ded65164a77f70d546fd552eccb1946e37817d176	246799	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch091_PMC3774700_full.xml	f0793ac84903f6b70a12a6e15ec82957aa5a9e2b89a1be62255ae0bc2357c684	141670	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch091_PMC4190411_full.xml	d05633d5a6ffbc6995b450fa49b54d1393cad3f3b7c038adebe9c8455c6869b8	212303	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch092_PMC2701459_full.xml	f6bbeba1032856189a2b2967cf20c2f3860ddf2c8dd1081c0b2ceebfc2a0971b	180412	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch092_PMC2740928_full.xml	0f8e2e5ea66503867ae71c4e153e807ecfce0548719ff636b53edc16692ae668	271040	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch092_PMC3078043_full.xml	5f7c8c3d013eccdd266a7b2502c5ed3f6acab97360f55720a47c6b6290e7a876	233726	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch092_PMC3103303_full.xml	c7e5a9d0c0ed666881168b3e0328e48e2eda1c44d4ae4c834ac1ca0f27c9f749	234911	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch092_PMC3522188_full.xml	5a062e083705a99f048e0155fba95e67aca437f8d35b40cd1b55ba862c2ff3ea	219986	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch092_PMC3895487_full.xml	713c1fb3cf39b32be88360eb74dff51fe8d6c56c4879d8f710786368627a21d2	192961	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch092_PMID15024018_pubmed.xml	d1605bf21147df1c199bd458bc59f31b47f815e3109fa676851b3d8bc320ce31	8772	xml	literature_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch092_PMID17680988_pubmed.xml	2474aa8da1c58d3d4715e386bc5e23abc5ec8854b67955a1408fbdf0e6a35669	10155	xml	literature_xml	module20_24_artifact_scan_v1
