promotion_id	review_id	batch_id	batch_rank	regulator_key	regulator_symbol	species_scope	source_registry	source_record_id	raw_tf_symbol	target_symbol	target_graph_modules	candidate_membership_status	exact_pair_search_url	exact_pair_status	regulator_general_evidence_status	target_cell_presence_status	binding_or_association_status	downstream_expression_or_perturbation_status	downstream_activation_status	upstream_relay_status	disposition	primary_citation	corroborating_citation	additional_corroborating_citation	near_match_exclusions	review_notes	exportable	canonical_write_performed	module22b_write_performed	source_review_file	promotion_scope	promotion_class	module_route	promotion_confidence	promotion_basis	independent_literature_support_status	independent_literature_source_count	evidence_weight_tier	tflink_source_database	tflink_detection_method	tflink_pubmed_id	tflink_small_scale_evidence	tflink_source_url	tflink_raw_snapshot_path	tflink_raw_snapshot_sha256	tflink_source_selection
public_tf_comprehensive_2601	tflink_source_znf292_c6orf141_human_tflink_human_001502_80e7aa67fc10	TFLink_database_only_source_recovery_v1		znf292	ZNF292	human	TFLink	tflink:human:001502:80e7aa67fc10	ZNF292	C6orf141		database_membership_plus_exact_tflink_source_table_record	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink_source_table_exact_pair	TFLink target table reports an exact regulator-target record from a ChIP-seq-derived source.	not_assessed_in_tflink_source_table	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	not_assessed_in_tflink_source_table	not_assessed	not_assessed	promote_to_comprehensive_binding_association_catalog	https://pubmed.ncbi.nlm.nih.gov/27924024/			Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	true	false	false	data/processed/public_tf_union_expansion_v1/comprehensive_interaction_promotion_v1/tflink_database_profile_hold_source_audit.tsv	comprehensive_public_interaction_catalog	tflink_source_table_high_throughput_association	general_public_interaction_catalog	tflink_exact_high_throughput_binding_record_primary_source_metadata	Exact regulator-target-species match recovered from TFLink's per-protein target table with chromatin immunoprecipitation assay and source database GTRD; promoted as high-throughput binding/association evidence only.	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O60281.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_O60281_targets.tsv	689a4ba774e1cfff4fda8704058007868f560a0da2a40b81805332ecc8580ec9	database_profile_hold
public_tf_comprehensive_2602	tflink_source_znf292_lamp1_human_tflink_human_001502_80e7aa67fc10	TFLink_database_only_source_recovery_v1		znf292	ZNF292	human	TFLink	tflink:human:001502:80e7aa67fc10	ZNF292	LAMP1	20B;23B	database_membership_plus_exact_tflink_source_table_record	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink_source_table_exact_pair	TFLink target table reports an exact regulator-target record from a ChIP-seq-derived source.	not_assessed_in_tflink_source_table	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	not_assessed_in_tflink_source_table	not_assessed	not_assessed	promote_to_comprehensive_binding_association_catalog	https://pubmed.ncbi.nlm.nih.gov/27924024/			Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	true	false	false	data/processed/public_tf_union_expansion_v1/comprehensive_interaction_promotion_v1/tflink_database_profile_hold_source_audit.tsv	comprehensive_public_interaction_catalog	tflink_source_table_high_throughput_association	20B_target_interaction;23B_target_interaction	tflink_exact_high_throughput_binding_record_primary_source_metadata	Exact regulator-target-species match recovered from TFLink's per-protein target table with chromatin immunoprecipitation assay and source database GTRD; promoted as high-throughput binding/association evidence only.	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O60281.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_O60281_targets.tsv	689a4ba774e1cfff4fda8704058007868f560a0da2a40b81805332ecc8580ec9	database_profile_hold
public_tf_comprehensive_2603	tflink_source_znf302_casc3_human_tflink_human_001535_6d8f64a2e939	TFLink_database_only_source_recovery_v1		znf302	ZNF302	human	TFLink	tflink:human:001535:6d8f64a2e939	ZNF302	CASC3		database_membership_plus_exact_tflink_source_table_record	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink_source_table_exact_pair	TFLink target table reports an exact regulator-target record from a ChIP-seq-derived source.	not_assessed_in_tflink_source_table	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	not_assessed_in_tflink_source_table	not_assessed	not_assessed	promote_to_comprehensive_binding_association_catalog	https://pubmed.ncbi.nlm.nih.gov/27924024/			Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	true	false	false	data/processed/public_tf_union_expansion_v1/comprehensive_interaction_promotion_v1/tflink_database_profile_hold_source_audit.tsv	comprehensive_public_interaction_catalog	tflink_source_table_high_throughput_association	general_public_interaction_catalog	tflink_exact_high_throughput_binding_record_primary_source_metadata	Exact regulator-target-species match recovered from TFLink's per-protein target table with chromatin immunoprecipitation assay and source database GTRD; promoted as high-throughput binding/association evidence only.	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9NR11.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9NR11_targets.tsv	0a034efa0495f91cac7914d6a195e3994d5d6c2c6acc151ef8ac0774d6ced72a	database_profile_hold
public_tf_comprehensive_2604	tflink_source_znf302_foxm1_human_tflink_human_001535_6d8f64a2e939	TFLink_database_only_source_recovery_v1		znf302	ZNF302	human	TFLink	tflink:human:001535:6d8f64a2e939	ZNF302	FOXM1		database_membership_plus_exact_tflink_source_table_record	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink_source_table_exact_pair	TFLink target table reports an exact regulator-target record from a ChIP-seq-derived source.	not_assessed_in_tflink_source_table	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	not_assessed_in_tflink_source_table	not_assessed	not_assessed	promote_to_comprehensive_binding_association_catalog	https://pubmed.ncbi.nlm.nih.gov/27924024/			Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	true	false	false	data/processed/public_tf_union_expansion_v1/comprehensive_interaction_promotion_v1/tflink_database_profile_hold_source_audit.tsv	comprehensive_public_interaction_catalog	tflink_source_table_high_throughput_association	general_public_interaction_catalog	tflink_exact_high_throughput_binding_record_primary_source_metadata	Exact regulator-target-species match recovered from TFLink's per-protein target table with chromatin immunoprecipitation assay and source database GTRD; promoted as high-throughput binding/association evidence only.	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9NR11.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9NR11_targets.tsv	0a034efa0495f91cac7914d6a195e3994d5d6c2c6acc151ef8ac0774d6ced72a	database_profile_hold
public_tf_comprehensive_2605	tflink_source_znf302_paxbp1_human_tflink_human_001535_6d8f64a2e939	TFLink_database_only_source_recovery_v1		znf302	ZNF302	human	TFLink	tflink:human:001535:6d8f64a2e939	ZNF302	PAXBP1		database_membership_plus_exact_tflink_source_table_record	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink_source_table_exact_pair	TFLink target table reports an exact regulator-target record from a ChIP-seq-derived source.	not_assessed_in_tflink_source_table	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	not_assessed_in_tflink_source_table	not_assessed	not_assessed	promote_to_comprehensive_binding_association_catalog	https://pubmed.ncbi.nlm.nih.gov/27924024/			Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	true	false	false	data/processed/public_tf_union_expansion_v1/comprehensive_interaction_promotion_v1/tflink_database_profile_hold_source_audit.tsv	comprehensive_public_interaction_catalog	tflink_source_table_high_throughput_association	general_public_interaction_catalog	tflink_exact_high_throughput_binding_record_primary_source_metadata	Exact regulator-target-species match recovered from TFLink's per-protein target table with chromatin immunoprecipitation assay and source database GTRD; promoted as high-throughput binding/association evidence only.	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9NR11.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9NR11_targets.tsv	0a034efa0495f91cac7914d6a195e3994d5d6c2c6acc151ef8ac0774d6ced72a	database_profile_hold
public_tf_comprehensive_2606	tflink_source_znf302_stat6_human_tflink_human_001535_6d8f64a2e939	TFLink_database_only_source_recovery_v1		znf302	ZNF302	human	TFLink	tflink:human:001535:6d8f64a2e939	ZNF302	STAT6	22B	database_membership_plus_exact_tflink_source_table_record	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink_source_table_exact_pair	TFLink target table reports an exact regulator-target record from a ChIP-seq-derived source.	not_assessed_in_tflink_source_table	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	not_assessed_in_tflink_source_table	not_assessed	not_assessed	promote_to_comprehensive_binding_association_catalog	https://pubmed.ncbi.nlm.nih.gov/27924024/			Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	true	false	false	data/processed/public_tf_union_expansion_v1/comprehensive_interaction_promotion_v1/tflink_database_profile_hold_source_audit.tsv	comprehensive_public_interaction_catalog	tflink_source_table_high_throughput_association	22B_target_interaction	tflink_exact_high_throughput_binding_record_primary_source_metadata	Exact regulator-target-species match recovered from TFLink's per-protein target table with chromatin immunoprecipitation assay and source database GTRD; promoted as high-throughput binding/association evidence only.	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9NR11.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9NR11_targets.tsv	0a034efa0495f91cac7914d6a195e3994d5d6c2c6acc151ef8ac0774d6ced72a	database_profile_hold
public_tf_comprehensive_2607	tflink_source_znf30_adgrl1_human_tflink_human_001294_cbf02f4df10b	TFLink_database_only_source_recovery_v1		znf30	ZNF30	human	TFLink	tflink:human:001294:cbf02f4df10b	ZNF30	ADGRL1	20B;23B	database_membership_plus_exact_tflink_source_table_record	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink_source_table_exact_pair	TFLink target table reports an exact regulator-target record from a ChIP-seq-derived source.	not_assessed_in_tflink_source_table	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	not_assessed_in_tflink_source_table	not_assessed	not_assessed	promote_to_comprehensive_binding_association_catalog	https://pubmed.ncbi.nlm.nih.gov/27924024/			Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	true	false	false	data/processed/public_tf_union_expansion_v1/comprehensive_interaction_promotion_v1/tflink_database_only_source_audit.tsv	comprehensive_public_interaction_catalog	sequence_specific_tf_high_throughput_binding_association	20B_target_interaction;23B_target_interaction	tflink_exact_high_throughput_binding_record_primary_source_metadata	Exact regulator-target-species match recovered from TFLink's per-protein target table with chromatin immunoprecipitation assay and source database GTRD; promoted as high-throughput binding/association evidence only.	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P17039.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P17039_targets.tsv	5253c90df3779af4359d853533fe0a2be17eef7f860200e34861b9961327697b	database_only
public_tf_comprehensive_2608	tflink_source_znf316_acvr1_human_tflink_human_000978_dbe55d5be86a	TFLink_database_only_source_recovery_v1		znf316	ZNF316	human	TFLink	tflink:human:000978:dbe55d5be86a	ZNF316	ACVR1	20B	database_membership_plus_exact_tflink_source_table_record	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink_source_table_exact_pair	TFLink target table reports an exact regulator-target record from a ChIP-seq-derived source.	not_assessed_in_tflink_source_table	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	not_assessed_in_tflink_source_table	not_assessed	not_assessed	promote_to_comprehensive_binding_association_catalog	https://pubmed.ncbi.nlm.nih.gov/27924024/			Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	true	false	false	data/processed/public_tf_union_expansion_v1/comprehensive_interaction_promotion_v1/tflink_database_only_source_audit.tsv	comprehensive_public_interaction_catalog	sequence_specific_tf_high_throughput_binding_association	20B_target_interaction	tflink_exact_high_throughput_binding_record_primary_source_metadata	Exact regulator-target-species match recovered from TFLink's per-protein target table with chromatin immunoprecipitation assay and source database GTRD; promoted as high-throughput binding/association evidence only.	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_A6NFI3.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_A6NFI3_targets.tsv	76170b69647c7a6b18ef12fa5f492a09133489bfa41b268b12653ad1b87b81e7	database_only
public_tf_comprehensive_2609	tflink_source_znf316_adam12_human_tflink_human_000978_dbe55d5be86a	TFLink_database_only_source_recovery_v1		znf316	ZNF316	human	TFLink	tflink:human:000978:dbe55d5be86a	ZNF316	ADAM12	20B;23B	database_membership_plus_exact_tflink_source_table_record	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink_source_table_exact_pair	TFLink target table reports an exact regulator-target record from a ChIP-seq-derived source.	not_assessed_in_tflink_source_table	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	not_assessed_in_tflink_source_table	not_assessed	not_assessed	promote_to_comprehensive_binding_association_catalog	https://pubmed.ncbi.nlm.nih.gov/27924024/			Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	true	false	false	data/processed/public_tf_union_expansion_v1/comprehensive_interaction_promotion_v1/tflink_database_only_source_audit.tsv	comprehensive_public_interaction_catalog	sequence_specific_tf_high_throughput_binding_association	20B_target_interaction;23B_target_interaction	tflink_exact_high_throughput_binding_record_primary_source_metadata	Exact regulator-target-species match recovered from TFLink's per-protein target table with chromatin immunoprecipitation assay and source database GTRD; promoted as high-throughput binding/association evidence only.	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_A6NFI3.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_A6NFI3_targets.tsv	76170b69647c7a6b18ef12fa5f492a09133489bfa41b268b12653ad1b87b81e7	database_only
public_tf_comprehensive_2610	tflink_source_znf316_adam9_human_tflink_human_000978_dbe55d5be86a	TFLink_database_only_source_recovery_v1		znf316	ZNF316	human	TFLink	tflink:human:000978:dbe55d5be86a	ZNF316	ADAM9	20B	database_membership_plus_exact_tflink_source_table_record	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink_source_table_exact_pair	TFLink target table reports an exact regulator-target record from a ChIP-seq-derived source.	not_assessed_in_tflink_source_table	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	not_assessed_in_tflink_source_table	not_assessed	not_assessed	promote_to_comprehensive_binding_association_catalog	https://pubmed.ncbi.nlm.nih.gov/27924024/			Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	true	false	false	data/processed/public_tf_union_expansion_v1/comprehensive_interaction_promotion_v1/tflink_database_only_source_audit.tsv	comprehensive_public_interaction_catalog	sequence_specific_tf_high_throughput_binding_association	20B_target_interaction	tflink_exact_high_throughput_binding_record_primary_source_metadata	Exact regulator-target-species match recovered from TFLink's per-protein target table with chromatin immunoprecipitation assay and source database GTRD; promoted as high-throughput binding/association evidence only.	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_A6NFI3.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_A6NFI3_targets.tsv	76170b69647c7a6b18ef12fa5f492a09133489bfa41b268b12653ad1b87b81e7	database_only
public_tf_comprehensive_2611	tflink_source_znf316_adgrl1_human_tflink_human_000978_dbe55d5be86a	TFLink_database_only_source_recovery_v1		znf316	ZNF316	human	TFLink	tflink:human:000978:dbe55d5be86a	ZNF316	ADGRL1	20B;23B	database_membership_plus_exact_tflink_source_table_record	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink_source_table_exact_pair	TFLink target table reports an exact regulator-target record from a ChIP-seq-derived source.	not_assessed_in_tflink_source_table	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	not_assessed_in_tflink_source_table	not_assessed	not_assessed	promote_to_comprehensive_binding_association_catalog	https://pubmed.ncbi.nlm.nih.gov/27924024/			Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	true	false	false	data/processed/public_tf_union_expansion_v1/comprehensive_interaction_promotion_v1/tflink_database_only_source_audit.tsv	comprehensive_public_interaction_catalog	sequence_specific_tf_high_throughput_binding_association	20B_target_interaction;23B_target_interaction	tflink_exact_high_throughput_binding_record_primary_source_metadata	Exact regulator-target-species match recovered from TFLink's per-protein target table with chromatin immunoprecipitation assay and source database GTRD; promoted as high-throughput binding/association evidence only.	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_A6NFI3.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_A6NFI3_targets.tsv	76170b69647c7a6b18ef12fa5f492a09133489bfa41b268b12653ad1b87b81e7	database_only
public_tf_comprehensive_2612	tflink_source_znf318_acvrl1_human_tflink_human_001104_ff8554e6da91	TFLink_database_only_source_recovery_v1		znf318	ZNF318	human	TFLink	tflink:human:001104:ff8554e6da91	ZNF318	ACVRL1	20B	database_membership_plus_exact_tflink_source_table_record	https://pubmed.ncbi.nlm.nih.gov/29126285/	tflink_source_table_exact_pair	TFLink target table reports an exact regulator-target record from a ChIP-seq-derived source.	not_assessed_in_tflink_source_table	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=ReMap; large-scale association record.	not_assessed_in_tflink_source_table	not_assessed	not_assessed	promote_to_comprehensive_binding_association_catalog	https://pubmed.ncbi.nlm.nih.gov/29126285/			Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	true	false	false	data/processed/public_tf_union_expansion_v1/comprehensive_interaction_promotion_v1/tflink_database_only_source_audit.tsv	comprehensive_public_interaction_catalog	sequence_specific_tf_high_throughput_binding_association	20B_target_interaction	tflink_exact_high_throughput_binding_record_primary_source_metadata	Exact regulator-target-species match recovered from TFLink's per-protein target table with chromatin immunoprecipitation assay and source database ReMap; promoted as high-throughput binding/association evidence only.	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	ReMap	chromatin immunoprecipitation assay	29126285	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q5VUA4.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q5VUA4_targets.tsv	79b803d440c728f12135c60f7fe8231e514ba2b11eb6b223cac14efa090830cb	database_only
public_tf_comprehensive_2613	tflink_source_znf320_adora1_human_tflink_human_001244_5ae6c75de590	TFLink_database_only_source_recovery_v1		znf320	ZNF320	human	TFLink	tflink:human:001244:5ae6c75de590	ZNF320	ADORA1	20B	database_membership_plus_exact_tflink_source_table_record	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink_source_table_exact_pair	TFLink target table reports an exact regulator-target record from a ChIP-seq-derived source.	not_assessed_in_tflink_source_table	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	not_assessed_in_tflink_source_table	not_assessed	not_assessed	promote_to_comprehensive_binding_association_catalog	https://pubmed.ncbi.nlm.nih.gov/27924024/			Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	true	false	false	data/processed/public_tf_union_expansion_v1/comprehensive_interaction_promotion_v1/tflink_database_only_source_audit.tsv	comprehensive_public_interaction_catalog	sequence_specific_tf_high_throughput_binding_association	20B_target_interaction	tflink_exact_high_throughput_binding_record_primary_source_metadata	Exact regulator-target-species match recovered from TFLink's per-protein target table with chromatin immunoprecipitation assay and source database GTRD; promoted as high-throughput binding/association evidence only.	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_A2RRD8.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_A2RRD8_targets.tsv	386d9ca6b35bb8b8f1097429cc9d053ddaa7e81c8315bc4dc4fa8c0a1447fcb1	database_only
public_tf_comprehensive_2614	tflink_source_znf320_agrn_human_tflink_human_001244_5ae6c75de590	TFLink_database_only_source_recovery_v1		znf320	ZNF320	human	TFLink	tflink:human:001244:5ae6c75de590	ZNF320	AGRN	20B;23B	database_membership_plus_exact_tflink_source_table_record	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink_source_table_exact_pair	TFLink target table reports an exact regulator-target record from a ChIP-seq-derived source.	not_assessed_in_tflink_source_table	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	not_assessed_in_tflink_source_table	not_assessed	not_assessed	promote_to_comprehensive_binding_association_catalog	https://pubmed.ncbi.nlm.nih.gov/27924024/			Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	true	false	false	data/processed/public_tf_union_expansion_v1/comprehensive_interaction_promotion_v1/tflink_database_only_source_audit.tsv	comprehensive_public_interaction_catalog	sequence_specific_tf_high_throughput_binding_association	20B_target_interaction;23B_target_interaction	tflink_exact_high_throughput_binding_record_primary_source_metadata	Exact regulator-target-species match recovered from TFLink's per-protein target table with chromatin immunoprecipitation assay and source database GTRD; promoted as high-throughput binding/association evidence only.	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_A2RRD8.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_A2RRD8_targets.tsv	386d9ca6b35bb8b8f1097429cc9d053ddaa7e81c8315bc4dc4fa8c0a1447fcb1	database_only
public_tf_comprehensive_2615	tflink_source_znf320_anxa2_human_tflink_human_001244_5ae6c75de590	TFLink_database_only_source_recovery_v1		znf320	ZNF320	human	TFLink	tflink:human:001244:5ae6c75de590	ZNF320	ANXA2	20B;23B;24B	database_membership_plus_exact_tflink_source_table_record	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink_source_table_exact_pair	TFLink target table reports an exact regulator-target record from a ChIP-seq-derived source.	not_assessed_in_tflink_source_table	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	not_assessed_in_tflink_source_table	not_assessed	not_assessed	promote_to_comprehensive_binding_association_catalog	https://pubmed.ncbi.nlm.nih.gov/27924024/			Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	true	false	false	data/processed/public_tf_union_expansion_v1/comprehensive_interaction_promotion_v1/tflink_database_only_source_audit.tsv	comprehensive_public_interaction_catalog	sequence_specific_tf_high_throughput_binding_association	20B_target_interaction;23B_target_interaction;24B_target_interaction	tflink_exact_high_throughput_binding_record_primary_source_metadata	Exact regulator-target-species match recovered from TFLink's per-protein target table with chromatin immunoprecipitation assay and source database GTRD; promoted as high-throughput binding/association evidence only.	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_A2RRD8.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_A2RRD8_targets.tsv	386d9ca6b35bb8b8f1097429cc9d053ddaa7e81c8315bc4dc4fa8c0a1447fcb1	database_only
