pair_key	pair_label_canonical	final_verdict	source_locators	species_support	support_kind	evidence_summary	limitations	audit_notes
ado-nt5e_slc29a1 adora2b	ADO-NT5E_SLC29A1 Adora2b	reject_pair	https://pubmed.ncbi.nlm.nih.gov/9459566/;https://pubmed.ncbi.nlm.nih.gov/1325798/;https://pubmed.ncbi.nlm.nih.gov/8234299/;https://pubmed.ncbi.nlm.nih.gov/19141710/	human brain clone; human recombinant CHO; mouse/rabbit/dog recombinant HEK293	mature_adenosine_receptor_binding_and_function	The cited primary studies test mature extracellular adenosine or adenosine agonists at ADORA2B; they do not test the submitted ADO-NT5E_SLC29A1 enzyme/transporter source composite as the ligand.	Direct evidence concerns mature adenosine receptor binding or receptor activation/function. NT5E is an ectonucleotidase that generates adenosine and SLC29A1/SLC29A2/SLC29A3/SLC29A4 are nucleoside transporters; they are source/handling components, not ligand chains. No receptor assay tested the submitted composite.	reject_pair: ADO-NT5E_SLC29A1 is a source/transport composite rather than a ligand-receptor entity; curate mature adenosine with ADORA2B separately if desired.
ado-nt5e_slc29a1 adora3	ADO-NT5E_SLC29A1 Adora3	reject_pair	https://pubmed.ncbi.nlm.nih.gov/9459566/;https://pubmed.ncbi.nlm.nih.gov/1325798/;https://pubmed.ncbi.nlm.nih.gov/8234299/;https://pubmed.ncbi.nlm.nih.gov/19141710/	human recombinant CHO	mature_adenosine_receptor_binding_and_function	The cited primary studies test mature extracellular adenosine or adenosine agonists at ADORA3; they do not test the submitted ADO-NT5E_SLC29A1 enzyme/transporter source composite as the ligand.	Direct evidence concerns mature adenosine receptor binding or receptor activation/function. NT5E is an ectonucleotidase that generates adenosine and SLC29A1/SLC29A2/SLC29A3/SLC29A4 are nucleoside transporters; they are source/handling components, not ligand chains. No receptor assay tested the submitted composite.	reject_pair: ADO-NT5E_SLC29A1 is a source/transport composite rather than a ligand-receptor entity; curate mature adenosine with ADORA3 separately if desired.
ado-nt5e_slc29a2 adora1	ADO-NT5E_SLC29A2 Adora1	reject_pair	https://pubmed.ncbi.nlm.nih.gov/9459566/;https://pubmed.ncbi.nlm.nih.gov/1325798/;https://pubmed.ncbi.nlm.nih.gov/8234299/;https://pubmed.ncbi.nlm.nih.gov/19141710/	human recombinant CHO	mature_adenosine_receptor_binding_and_function	The cited primary studies test mature extracellular adenosine or adenosine agonists at ADORA1; they do not test the submitted ADO-NT5E_SLC29A2 enzyme/transporter source composite as the ligand.	Direct evidence concerns mature adenosine receptor binding or receptor activation/function. NT5E is an ectonucleotidase that generates adenosine and SLC29A1/SLC29A2/SLC29A3/SLC29A4 are nucleoside transporters; they are source/handling components, not ligand chains. No receptor assay tested the submitted composite.	reject_pair: ADO-NT5E_SLC29A2 is a source/transport composite rather than a ligand-receptor entity; curate mature adenosine with ADORA1 separately if desired.
ado-nt5e_slc29a2 adora2a	ADO-NT5E_SLC29A2 Adora2a	reject_pair	https://pubmed.ncbi.nlm.nih.gov/9459566/;https://pubmed.ncbi.nlm.nih.gov/1325798/;https://pubmed.ncbi.nlm.nih.gov/8234299/;https://pubmed.ncbi.nlm.nih.gov/19141710/	human recombinant CHO	mature_adenosine_receptor_binding_and_function	The cited primary studies test mature extracellular adenosine or adenosine agonists at ADORA2A; they do not test the submitted ADO-NT5E_SLC29A2 enzyme/transporter source composite as the ligand.	Direct evidence concerns mature adenosine receptor binding or receptor activation/function. NT5E is an ectonucleotidase that generates adenosine and SLC29A1/SLC29A2/SLC29A3/SLC29A4 are nucleoside transporters; they are source/handling components, not ligand chains. No receptor assay tested the submitted composite.	reject_pair: ADO-NT5E_SLC29A2 is a source/transport composite rather than a ligand-receptor entity; curate mature adenosine with ADORA2A separately if desired.
ado-nt5e_slc29a2 adora2b	ADO-NT5E_SLC29A2 Adora2b	reject_pair	https://pubmed.ncbi.nlm.nih.gov/9459566/;https://pubmed.ncbi.nlm.nih.gov/1325798/;https://pubmed.ncbi.nlm.nih.gov/8234299/;https://pubmed.ncbi.nlm.nih.gov/19141710/	human brain clone; human recombinant CHO; mouse/rabbit/dog recombinant HEK293	mature_adenosine_receptor_binding_and_function	The cited primary studies test mature extracellular adenosine or adenosine agonists at ADORA2B; they do not test the submitted ADO-NT5E_SLC29A2 enzyme/transporter source composite as the ligand.	Direct evidence concerns mature adenosine receptor binding or receptor activation/function. NT5E is an ectonucleotidase that generates adenosine and SLC29A1/SLC29A2/SLC29A3/SLC29A4 are nucleoside transporters; they are source/handling components, not ligand chains. No receptor assay tested the submitted composite.	reject_pair: ADO-NT5E_SLC29A2 is a source/transport composite rather than a ligand-receptor entity; curate mature adenosine with ADORA2B separately if desired.
ado-nt5e_slc29a2 adora3	ADO-NT5E_SLC29A2 Adora3	reject_pair	https://pubmed.ncbi.nlm.nih.gov/9459566/;https://pubmed.ncbi.nlm.nih.gov/1325798/;https://pubmed.ncbi.nlm.nih.gov/8234299/;https://pubmed.ncbi.nlm.nih.gov/19141710/	human recombinant CHO	mature_adenosine_receptor_binding_and_function	The cited primary studies test mature extracellular adenosine or adenosine agonists at ADORA3; they do not test the submitted ADO-NT5E_SLC29A2 enzyme/transporter source composite as the ligand.	Direct evidence concerns mature adenosine receptor binding or receptor activation/function. NT5E is an ectonucleotidase that generates adenosine and SLC29A1/SLC29A2/SLC29A3/SLC29A4 are nucleoside transporters; they are source/handling components, not ligand chains. No receptor assay tested the submitted composite.	reject_pair: ADO-NT5E_SLC29A2 is a source/transport composite rather than a ligand-receptor entity; curate mature adenosine with ADORA3 separately if desired.
ado-nt5e_slc29a3 adora1	ADO-NT5E_SLC29A3 Adora1	reject_pair	https://pubmed.ncbi.nlm.nih.gov/9459566/;https://pubmed.ncbi.nlm.nih.gov/1325798/;https://pubmed.ncbi.nlm.nih.gov/8234299/;https://pubmed.ncbi.nlm.nih.gov/19141710/	human recombinant CHO	mature_adenosine_receptor_binding_and_function	The cited primary studies test mature extracellular adenosine or adenosine agonists at ADORA1; they do not test the submitted ADO-NT5E_SLC29A3 enzyme/transporter source composite as the ligand.	Direct evidence concerns mature adenosine receptor binding or receptor activation/function. NT5E is an ectonucleotidase that generates adenosine and SLC29A1/SLC29A2/SLC29A3/SLC29A4 are nucleoside transporters; they are source/handling components, not ligand chains. No receptor assay tested the submitted composite.	reject_pair: ADO-NT5E_SLC29A3 is a source/transport composite rather than a ligand-receptor entity; curate mature adenosine with ADORA1 separately if desired.
ado-nt5e_slc29a3 adora2a	ADO-NT5E_SLC29A3 Adora2a	reject_pair	https://pubmed.ncbi.nlm.nih.gov/9459566/;https://pubmed.ncbi.nlm.nih.gov/1325798/;https://pubmed.ncbi.nlm.nih.gov/8234299/;https://pubmed.ncbi.nlm.nih.gov/19141710/	human recombinant CHO	mature_adenosine_receptor_binding_and_function	The cited primary studies test mature extracellular adenosine or adenosine agonists at ADORA2A; they do not test the submitted ADO-NT5E_SLC29A3 enzyme/transporter source composite as the ligand.	Direct evidence concerns mature adenosine receptor binding or receptor activation/function. NT5E is an ectonucleotidase that generates adenosine and SLC29A1/SLC29A2/SLC29A3/SLC29A4 are nucleoside transporters; they are source/handling components, not ligand chains. No receptor assay tested the submitted composite.	reject_pair: ADO-NT5E_SLC29A3 is a source/transport composite rather than a ligand-receptor entity; curate mature adenosine with ADORA2A separately if desired.
ado-nt5e_slc29a3 adora2b	ADO-NT5E_SLC29A3 Adora2b	reject_pair	https://pubmed.ncbi.nlm.nih.gov/9459566/;https://pubmed.ncbi.nlm.nih.gov/1325798/;https://pubmed.ncbi.nlm.nih.gov/8234299/;https://pubmed.ncbi.nlm.nih.gov/19141710/	human brain clone; human recombinant CHO; mouse/rabbit/dog recombinant HEK293	mature_adenosine_receptor_binding_and_function	The cited primary studies test mature extracellular adenosine or adenosine agonists at ADORA2B; they do not test the submitted ADO-NT5E_SLC29A3 enzyme/transporter source composite as the ligand.	Direct evidence concerns mature adenosine receptor binding or receptor activation/function. NT5E is an ectonucleotidase that generates adenosine and SLC29A1/SLC29A2/SLC29A3/SLC29A4 are nucleoside transporters; they are source/handling components, not ligand chains. No receptor assay tested the submitted composite.	reject_pair: ADO-NT5E_SLC29A3 is a source/transport composite rather than a ligand-receptor entity; curate mature adenosine with ADORA2B separately if desired.
ado-nt5e_slc29a3 adora3	ADO-NT5E_SLC29A3 Adora3	reject_pair	https://pubmed.ncbi.nlm.nih.gov/9459566/;https://pubmed.ncbi.nlm.nih.gov/1325798/;https://pubmed.ncbi.nlm.nih.gov/8234299/;https://pubmed.ncbi.nlm.nih.gov/19141710/	human recombinant CHO	mature_adenosine_receptor_binding_and_function	The cited primary studies test mature extracellular adenosine or adenosine agonists at ADORA3; they do not test the submitted ADO-NT5E_SLC29A3 enzyme/transporter source composite as the ligand.	Direct evidence concerns mature adenosine receptor binding or receptor activation/function. NT5E is an ectonucleotidase that generates adenosine and SLC29A1/SLC29A2/SLC29A3/SLC29A4 are nucleoside transporters; they are source/handling components, not ligand chains. No receptor assay tested the submitted composite.	reject_pair: ADO-NT5E_SLC29A3 is a source/transport composite rather than a ligand-receptor entity; curate mature adenosine with ADORA3 separately if desired.
ado-nt5e_slc29a4 adora1	ADO-NT5E_SLC29A4 Adora1	reject_pair	https://pubmed.ncbi.nlm.nih.gov/9459566/;https://pubmed.ncbi.nlm.nih.gov/1325798/;https://pubmed.ncbi.nlm.nih.gov/8234299/;https://pubmed.ncbi.nlm.nih.gov/19141710/	human recombinant CHO	mature_adenosine_receptor_binding_and_function	The cited primary studies test mature extracellular adenosine or adenosine agonists at ADORA1; they do not test the submitted ADO-NT5E_SLC29A4 enzyme/transporter source composite as the ligand.	Direct evidence concerns mature adenosine receptor binding or receptor activation/function. NT5E is an ectonucleotidase that generates adenosine and SLC29A1/SLC29A2/SLC29A3/SLC29A4 are nucleoside transporters; they are source/handling components, not ligand chains. No receptor assay tested the submitted composite.	reject_pair: ADO-NT5E_SLC29A4 is a source/transport composite rather than a ligand-receptor entity; curate mature adenosine with ADORA1 separately if desired.
ado-nt5e_slc29a4 adora2a	ADO-NT5E_SLC29A4 Adora2a	reject_pair	https://pubmed.ncbi.nlm.nih.gov/9459566/;https://pubmed.ncbi.nlm.nih.gov/1325798/;https://pubmed.ncbi.nlm.nih.gov/8234299/;https://pubmed.ncbi.nlm.nih.gov/19141710/	human recombinant CHO	mature_adenosine_receptor_binding_and_function	The cited primary studies test mature extracellular adenosine or adenosine agonists at ADORA2A; they do not test the submitted ADO-NT5E_SLC29A4 enzyme/transporter source composite as the ligand.	Direct evidence concerns mature adenosine receptor binding or receptor activation/function. NT5E is an ectonucleotidase that generates adenosine and SLC29A1/SLC29A2/SLC29A3/SLC29A4 are nucleoside transporters; they are source/handling components, not ligand chains. No receptor assay tested the submitted composite.	reject_pair: ADO-NT5E_SLC29A4 is a source/transport composite rather than a ligand-receptor entity; curate mature adenosine with ADORA2A separately if desired.
